GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2005 inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2005 inflation-adjusted dollars)
0500000US01003,01003,"Baldwin County, Alabama",45045,2806
0500000US01015,01015,"Calhoun County, Alabama",39194,3133
0500000US01043,01043,"Cullman County, Alabama",38006,3417
0500000US01049,01049,"DeKalb County, Alabama",29101,3520
0500000US01051,01051,"Elmore County, Alabama",50907,3585
0500000US01055,01055,"Etowah County, Alabama",36270,4810
0500000US01069,01069,"Houston County, Alabama",45528,3353
0500000US01073,01073,"Jefferson County, Alabama",52219,1741
0500000US01077,01077,"Lauderdale County, Alabama",34800,2381
0500000US01081,01081,"Lee County, Alabama",37764,2854
0500000US01083,01083,"Limestone County, Alabama",40292,4164
0500000US01089,01089,"Madison County, Alabama",56756,4248
0500000US01095,01095,"Marshall County, Alabama",34685,2744
0500000US01097,01097,"Mobile County, Alabama",43882,2039
0500000US01101,01101,"Montgomery County, Alabama",59402,4055
0500000US01103,01103,"Morgan County, Alabama",42066,2738
0500000US01115,01115,"St. Clair County, Alabama",52917,3537
0500000US01117,01117,"Shelby County, Alabama",63624,4126
0500000US01121,01121,"Talladega County, Alabama",36398,4231
0500000US01125,01125,"Tuscaloosa County, Alabama",40146,2923
0500000US01127,01127,"Walker County, Alabama",35260,3441
0500000US02020,02020,"Anchorage Municipality, Alaska",69780,2924
0500000US02090,02090,"Fairbanks North Star Borough, Alaska",59926,8270
0500000US02170,02170,"Matanuska-Susitna Borough, Alaska",57720,3149
0500000US04001,04001,"Apache County, Arizona",37771,16370
0500000US04003,04003,"Cochise County, Arizona",40597,2842
0500000US04005,04005,"Coconino County, Arizona",47169,3466
0500000US04013,04013,"Maricopa County, Arizona",54404,1130
0500000US04015,04015,"Mohave County, Arizona",35853,2574
0500000US04017,04017,"Navajo County, Arizona",44337,7428
0500000US04019,04019,"Pima County, Arizona",45441,1035
0500000US04021,04021,"Pinal County, Arizona",43720,3010
0500000US04025,04025,"Yavapai County, Arizona",41766,2099
0500000US04027,04027,"Yuma County, Arizona",40343,4474
0500000US05007,05007,"Benton County, Arkansas",49824,3045
0500000US05031,05031,"Craighead County, Arkansas",35310,4074
0500000US05045,05045,"Faulkner County, Arkansas",44692,3138
0500000US05051,05051,"Garland County, Arkansas",33954,3760
0500000US05069,05069,"Jefferson County, Arkansas",38940,5935
0500000US05119,05119,"Pulaski County, Arkansas",49424,2413
0500000US05125,05125,"Saline County, Arkansas",49848,4478
0500000US05131,05131,"Sebastian County, Arkansas",36272,3327
0500000US05143,05143,"Washington County, Arkansas",40905,2053
0500000US05145,05145,"White County, Arkansas",36908,1965
0500000US06001,06001,"Alameda County, California",71292,2578
0500000US06007,06007,"Butte County, California",38807,2127
0500000US06013,06013,"Contra Costa County, California",75255,3471
0500000US06017,06017,"El Dorado County, California",64157,3062
0500000US06019,06019,"Fresno County, California",52303,2494
0500000US06023,06023,"Humboldt County, California",36768,3130
0500000US06025,06025,"Imperial County, California",47054,9668
0500000US06029,06029,"Kern County, California",48258,2466
0500000US06031,06031,"Kings County, California",46808,6234
0500000US06033,06033,"Lake County, California",45131,5752
0500000US06037,06037,"Los Angeles County, California",62694,1074
0500000US06039,06039,"Madera County, California",58102,6543
0500000US06041,06041,"Marin County, California",83693,4515
0500000US06045,06045,"Mendocino County, California",44467,4134
0500000US06047,06047,"Merced County, California",52317,4028
0500000US06053,06053,"Monterey County, California",71524,4367
0500000US06055,06055,"Napa County, California",67052,5726
0500000US06057,06057,"Nevada County, California",51545,3236
0500000US06059,06059,"Orange County, California",75623,1472
0500000US06061,06061,"Placer County, California",62605,3502
0500000US06065,06065,"Riverside County, California",58204,2067
0500000US06067,06067,"Sacramento County, California",55665,1672
0500000US06071,06071,"San Bernardino County, California",55369,1930
0500000US06073,06073,"San Diego County, California",63081,1292
0500000US06075,06075,"San Francisco County, California",71252,2142
0500000US06077,06077,"San Joaquin County, California",55994,3640
0500000US06079,06079,"San Luis Obispo County, California",50684,2132
0500000US06081,06081,"San Mateo County, California",83539,3676
0500000US06083,06083,"Santa Barbara County, California",64648,3660
0500000US06085,06085,"Santa Clara County, California",86961,2886
0500000US06087,06087,"Santa Cruz County, California",63907,4880
0500000US06089,06089,"Shasta County, California",44796,3773
0500000US06095,06095,"Solano County, California",68566,4378
0500000US06097,06097,"Sonoma County, California",60366,2287
0500000US06099,06099,"Stanislaus County, California",50832,2434
0500000US06101,06101,"Sutter County, California",53589,6687
0500000US06107,06107,"Tulare County, California",45159,2755
0500000US06111,06111,"Ventura County, California",76775,2466
0500000US06113,06113,"Yolo County, California",57425,5786
0500000US06115,06115,"Yuba County, California",41964,5691
0500000US08001,08001,"Adams County, Colorado",55599,2303
0500000US08005,08005,"Arapahoe County, Colorado",61197,1783
0500000US08013,08013,"Boulder County, Colorado",60701,3362
0500000US08031,08031,"Denver County, Colorado",50812,1988
0500000US08035,08035,"Douglas County, Colorado",90597,4772
0500000US08041,08041,"El Paso County, Colorado",54891,2360
0500000US08059,08059,"Jefferson County, Colorado",62016,1748
0500000US08069,08069,"Larimer County, Colorado",50304,2219
0500000US08077,08077,"Mesa County, Colorado",40589,2027
0500000US08101,08101,"Pueblo County, Colorado",42341,2661
0500000US08123,08123,"Weld County, Colorado",52470,2553
0500000US09001,09001,"Fairfield County, Connecticut",83647,2285
0500000US09003,09003,"Hartford County, Connecticut",64528,1870
0500000US09005,09005,"Litchfield County, Connecticut",65400,3869
0500000US09007,09007,"Middlesex County, Connecticut",71833,2922
0500000US09009,09009,"New Haven County, Connecticut",60435,1902
0500000US09011,09011,"New London County, Connecticut",61491,2893
0500000US09013,09013,"Tolland County, Connecticut",75352,3875
0500000US09015,09015,"Windham County, Connecticut",49604,3976
0500000US10001,10001,"Kent County, Delaware",51421,3044
0500000US10003,10003,"New Castle County, Delaware",64225,2349
0500000US10005,10005,"Sussex County, Delaware",45602,1740
0500000US11001,11001,"District of Columbia, District of Columbia",79336,4322
0500000US12001,12001,"Alachua County, Florida",41260,3296
0500000US12005,12005,"Bay County, Florida",42776,3066
0500000US12009,12009,"Brevard County, Florida",44926,1362
0500000US12011,12011,"Broward County, Florida",50703,903
0500000US12015,12015,"Charlotte County, Florida",40637,1991
0500000US12017,12017,"Citrus County, Florida",34564,2229
0500000US12019,12019,"Clay County, Florida",54948,4432
0500000US12021,12021,"Collier County, Florida",56397,3000
0500000US12031,12031,"Duval County, Florida",51034,1450
0500000US12033,12033,"Escambia County, Florida",45279,3309
0500000US12035,12035,"Flagler County, Florida",43341,2451
0500000US12053,12053,"Hernando County, Florida",39249,2540
0500000US12055,12055,"Highlands County, Florida",32314,3039
0500000US12057,12057,"Hillsborough County, Florida",51610,1146
0500000US12061,12061,"Indian River County, Florida",46366,1762
0500000US12069,12069,"Lake County, Florida",39673,2102
0500000US12071,12071,"Lee County, Florida",49730,1847
0500000US12073,12073,"Leon County, Florida",54349,3323
0500000US12081,12081,"Manatee County, Florida",46885,1367
0500000US12083,12083,"Marion County, Florida",37033,1718
0500000US12085,12085,"Martin County, Florida",47862,2661
0500000US12086,12086,"Miami-Dade County, Florida",55749,3545
0500000US12087,12087,"Monroe County, Florida",50425,2728
0500000US12091,12091,"Okaloosa County, Florida",55906,2866
0500000US12095,12095,"Orange County, Florida",54018,1958
0500000US12097,12097,"Osceola County, Florida",46043,3255
0500000US12099,12099,"Palm Beach County, Florida",53509,1667
0500000US12101,12101,"Pasco County, Florida",38610,1648
0500000US12103,12103,"Pinellas County, Florida",42215,1146
0500000US12105,12105,"Polk County, Florida",41884,1596
0500000US12107,12107,"Putnam County, Florida",33062,3628
0500000US12109,12109,"St. Johns County, Florida",60332,3815
0500000US12111,12111,"St. Lucie County, Florida",46939,4518
0500000US12113,12113,"Santa Rosa County, Florida",48986,3985
0500000US12115,12115,"Sarasota County, Florida",45827,2164
0500000US12117,12117,"Seminole County, Florida",56019,2585
0500000US12127,12127,"Volusia County, Florida",39888,1399
0500000US13015,13015,"Bartow County, Georgia",48408,4422
0500000US13021,13021,"Bibb County, Georgia",50336,6804
0500000US13045,13045,"Carroll County, Georgia",48585,5609
0500000US13051,13051,"Chatham County, Georgia",54148,4311
0500000US13057,13057,"Cherokee County, Georgia",68471,4436
0500000US13059,13059,"Clarke County, Georgia",31344,6387
0500000US13063,13063,"Clayton County, Georgia",46076,5982
0500000US13067,13067,"Cobb County, Georgia",71960,2040
0500000US13073,13073,"Columbia County, Georgia",65725,7109
0500000US13077,13077,"Coweta County, Georgia",60076,3390
0500000US13089,13089,"DeKalb County, Georgia",68976,4166
0500000US13095,13095,"Dougherty County, Georgia",50203,5104
0500000US13097,13097,"Douglas County, Georgia",55824,5046
0500000US13113,13113,"Fayette County, Georgia",78187,8170
0500000US13115,13115,"Floyd County, Georgia",41103,2287
0500000US13117,13117,"Forsyth County, Georgia",82743,3788
0500000US13121,13121,"Fulton County, Georgia",80007,3098
0500000US13127,13127,"Glynn County, Georgia",46787,6059
0500000US13135,13135,"Gwinnett County, Georgia",70189,3091
0500000US13139,13139,"Hall County, Georgia",51687,2845
0500000US13151,13151,"Henry County, Georgia",60562,3569
0500000US13153,13153,"Houston County, Georgia",54924,5744
0500000US13185,13185,"Lowndes County, Georgia",45394,8155
0500000US13215,13215,"Muscogee County, Georgia",46184,1859
0500000US13217,13217,"Newton County, Georgia",52410,5196
0500000US13223,13223,"Paulding County, Georgia",55320,6124
0500000US13245,13245,"Richmond County, Georgia",41504,2215
0500000US13247,13247,"Rockdale County, Georgia",52628,5132
0500000US13297,13297,"Walton County, Georgia",54041,2741
0500000US13313,13313,"Whitfield County, Georgia",41832,3583
0500000US15001,15001,"Hawaii County, Hawaii",49023,4816
0500000US15003,15003,"Honolulu County, Hawaii",69613,3167
0500000US15009,15009,"Maui County, Hawaii",55782,6739
0500000US16001,16001,"Ada County, Idaho",51996,1954
0500000US16005,16005,"Bannock County, Idaho",36871,2897
0500000US16019,16019,"Bonneville County, Idaho",45342,4991
0500000US16027,16027,"Canyon County, Idaho",45305,2970
0500000US16055,16055,"Kootenai County, Idaho",36391,2674
0500000US16083,16083,"Twin Falls County, Idaho",41807,4144
0500000US17001,17001,"Adams County, Illinois",41729,5078
0500000US17019,17019,"Champaign County, Illinois",45310,2318
0500000US17031,17031,"Cook County, Illinois",60416,800
0500000US17037,17037,"DeKalb County, Illinois",51265,3074
0500000US17043,17043,"DuPage County, Illinois",72084,1630
0500000US17089,17089,"Kane County, Illinois",71556,3406
0500000US17091,17091,"Kankakee County, Illinois",48941,2408
0500000US17093,17093,"Kendall County, Illinois",72526,6572
0500000US17097,17097,"Lake County, Illinois",77224,2470
0500000US17099,17099,"LaSalle County, Illinois",42182,3025
0500000US17111,17111,"McHenry County, Illinois",72115,2616
0500000US17113,17113,"McLean County, Illinois",54569,3728
0500000US17115,17115,"Macon County, Illinois",42526,3702
0500000US17119,17119,"Madison County, Illinois",48589,1961
0500000US17143,17143,"Peoria County, Illinois",49344,3457
0500000US17161,17161,"Rock Island County, Illinois",43139,3059
0500000US17163,17163,"St. Clair County, Illinois",49381,2959
0500000US17167,17167,"Sangamon County, Illinois",48271,2728
0500000US17179,17179,"Tazewell County, Illinois",48662,3580
0500000US17183,17183,"Vermilion County, Illinois",37902,3222
0500000US17197,17197,"Will County, Illinois",72219,1889
0500000US17201,17201,"Winnebago County, Illinois",46964,2072
0500000US18003,18003,"Allen County, Indiana",50094,2000
0500000US18005,18005,"Bartholomew County, Indiana",43512,2520
0500000US18019,18019,"Clark County, Indiana",43138,3599
0500000US18035,18035,"Delaware County, Indiana",34915,2365
