GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2012 inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2012 inflation-adjusted dollars)
0500000US01003,01003,"Baldwin County, Alabama",50660,2069
0500000US01015,01015,"Calhoun County, Alabama",43580,3320
0500000US01043,01043,"Cullman County, Alabama",38204,2717
0500000US01049,01049,"DeKalb County, Alabama",39187,1893
0500000US01051,01051,"Elmore County, Alabama",56749,7125
0500000US01055,01055,"Etowah County, Alabama",34963,3677
0500000US01069,01069,"Houston County, Alabama",48077,3083
0500000US01073,01073,"Jefferson County, Alabama",60494,2976
0500000US01077,01077,"Lauderdale County, Alabama",43806,5710
0500000US01081,01081,"Lee County, Alabama",53972,4835
0500000US01083,01083,"Limestone County, Alabama",49505,4753
0500000US01089,01089,"Madison County, Alabama",66614,2844
0500000US01095,01095,"Marshall County, Alabama",39378,3174
0500000US01097,01097,"Mobile County, Alabama",50549,1672
0500000US01101,01101,"Montgomery County, Alabama",59385,4161
0500000US01103,01103,"Morgan County, Alabama",50277,2297
0500000US01115,01115,"St. Clair County, Alabama",52893,3397
0500000US01117,01117,"Shelby County, Alabama",67073,4060
0500000US01121,01121,"Talladega County, Alabama",43318,5084
0500000US01125,01125,"Tuscaloosa County, Alabama",49856,5773
0500000US01127,01127,"Walker County, Alabama",35879,4982
0500000US02020,02020,"Anchorage Municipality, Alaska",83359,4966
0500000US02090,02090,"Fairbanks North Star Borough, Alaska",71293,4592
0500000US02170,02170,"Matanuska-Susitna Borough, Alaska",69409,3762
0500000US04001,04001,"Apache County, Arizona",44884,13355
0500000US04003,04003,"Cochise County, Arizona",47603,3887
0500000US04005,04005,"Coconino County, Arizona",51601,4646
0500000US04013,04013,"Maricopa County, Arizona",58638,1224
0500000US04015,04015,"Mohave County, Arizona",35502,2440
0500000US04017,04017,"Navajo County, Arizona",43648,4238
0500000US04019,04019,"Pima County, Arizona",51546,1224
0500000US04021,04021,"Pinal County, Arizona",52642,3098
0500000US04025,04025,"Yavapai County, Arizona",45678,3064
0500000US04027,04027,"Yuma County, Arizona",48289,3766
0500000US05007,05007,"Benton County, Arkansas",52421,3069
0500000US05031,05031,"Craighead County, Arkansas",47246,6566
0500000US05045,05045,"Faulkner County, Arkansas",52379,3732
0500000US05051,05051,"Garland County, Arkansas",43702,3516
0500000US05069,05069,"Jefferson County, Arkansas",48537,6418
0500000US05085,05085,"Lonoke County, Arkansas",51575,1839
0500000US05119,05119,"Pulaski County, Arkansas",57737,2652
0500000US05125,05125,"Saline County, Arkansas",58254,4238
0500000US05131,05131,"Sebastian County, Arkansas",39768,3672
0500000US05143,05143,"Washington County, Arkansas",43157,3047
0500000US05145,05145,"White County, Arkansas",41512,3513
0500000US06001,06001,"Alameda County, California",85216,2639
0500000US06007,06007,"Butte County, California",42445,5342
0500000US06013,06013,"Contra Costa County, California",86928,2612
0500000US06017,06017,"El Dorado County, California",70848,3468
0500000US06019,06019,"Fresno County, California",54974,3038
0500000US06023,06023,"Humboldt County, California",42392,3870
0500000US06025,06025,"Imperial County, California",51864,7913
0500000US06029,06029,"Kern County, California",57186,2989
0500000US06031,06031,"Kings County, California",58038,8116
0500000US06033,06033,"Lake County, California",36269,5612
0500000US06037,06037,"Los Angeles County, California",70698,880
0500000US06039,06039,"Madera County, California",47713,5741
0500000US06041,06041,"Marin County, California",99014,6397
0500000US06045,06045,"Mendocino County, California",44796,7364
0500000US06047,06047,"Merced County, California",49528,3692
0500000US06053,06053,"Monterey County, California",70988,3818
0500000US06055,06055,"Napa County, California",66941,6302
0500000US06057,06057,"Nevada County, California",56077,7383
0500000US06059,06059,"Orange County, California",81292,1267
0500000US06061,06061,"Placer County, California",70622,3131
0500000US06065,06065,"Riverside County, California",60065,1802
0500000US06067,06067,"Sacramento County, California",61058,1556
0500000US06071,06071,"San Bernardino County, California",54633,1979
0500000US06073,06073,"San Diego County, California",66416,1531
0500000US06075,06075,"San Francisco County, California",97531,5942
0500000US06077,06077,"San Joaquin County, California",58281,3027
0500000US06079,06079,"San Luis Obispo County, California",65412,4635
0500000US06081,06081,"San Mateo County, California",95711,4061
0500000US06083,06083,"Santa Barbara County, California",70411,2612
0500000US06085,06085,"Santa Clara County, California",100480,2534
0500000US06087,06087,"Santa Cruz County, California",73141,5712
0500000US06089,06089,"Shasta County, California",46395,3043
0500000US06095,06095,"Solano County, California",70203,2966
0500000US06097,06097,"Sonoma County, California",64654,2784
0500000US06099,06099,"Stanislaus County, California",52907,2712
0500000US06101,06101,"Sutter County, California",54221,7503
0500000US06107,06107,"Tulare County, California",51202,4165
