"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"1999"	"1999"	"< 1 year"	"0"	46	2375463	1.9
	"1999"	"1999"	"1 year"	"1"	49	2364346	2.1
	"1999"	"1999"	"2 years"	"2"	65	2366185	2.7
	"1999"	"1999"	"3 years"	"3"	57	2406849	2.4
	"1999"	"1999"	"4 years"	"4"	82	2482833	3.3
	"1999"	"1999"	"5 years"	"5"	81	2510225	3.2
	"1999"	"1999"	"6 years"	"6"	77	2536646	3.0
	"1999"	"1999"	"7 years"	"7"	62	2614380	2.4
	"1999"	"1999"	"8 years"	"8"	60	2614460	2.3
	"1999"	"1999"	"9 years"	"9"	59	2634371	2.2
	"1999"	"1999"	"10 years"	"10"	67	2582304	2.6
	"1999"	"1999"	"11 years"	"11"	54	2515871	2.1
	"1999"	"1999"	"12 years"	"12"	66	2497555	2.6
	"1999"	"1999"	"13 years"	"13"	58	2487943	2.3
	"1999"	"1999"	"14 years"	"14"	66	2488399	2.7
	"1999"	"1999"	"15 years"	"15"	82	2438468	3.4
	"1999"	"1999"	"16 years"	"16"	102	2491498	4.1
	"1999"	"1999"	"17 years"	"17"	93	2494676	3.7
	"1999"	"1999"	"18 years"	"18"	87	2455186	3.5
	"1999"	"1999"	"19 years"	"19"	109	2506104	4.3
	"1999"	"1999"	"20 years"	"20"	139	2398970	5.8
	"1999"	"1999"	"21 years"	"21"	111	2307346	4.8
	"1999"	"1999"	"22 years"	"22"	113	2279064	5.0
	"1999"	"1999"	"23 years"	"23"	117	2210540	5.3
	"1999"	"1999"	"24 years"	"24"	134	2273052	5.9
	"1999"	"1999"	"25 years"	"25"	132	2277230	5.8
	"1999"	"1999"	"26 years"	"26"	159	2287643	7.0
	"1999"	"1999"	"27 years"	"27"	172	2440535	7.0
	"1999"	"1999"	"28 years"	"28"	192	2580290	7.4
	"1999"	"1999"	"29 years"	"29"	235	2615159	9.0
	"1999"	"1999"	"30 years"	"30"	235	2641550	8.9
	"1999"	"1999"	"31 years"	"31"	272	2485016	10.9
