"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"1999"	"1999"	"< 1 year"	"0"	46	2377638	1.9
	"1999"	"1999"	"1 year"	"1"	49	2366375	2.1
	"1999"	"1999"	"2 years"	"2"	66	2368050	2.8
	"1999"	"1999"	"3 years"	"3"	57	2409083	2.4
	"1999"	"1999"	"4 years"	"4"	82	2484892	3.3
	"1999"	"1999"	"5 years"	"5"	81	2512500	3.2
	"1999"	"1999"	"6 years"	"6"	77	2538749	3.0
	"1999"	"1999"	"7 years"	"7"	61	2616683	2.3
	"1999"	"1999"	"8 years"	"8"	60	2616633	2.3
	"1999"	"1999"	"9 years"	"9"	58	2636768	2.2
	"1999"	"1999"	"10 years"	"10"	67	2584240	2.6
	"1999"	"1999"	"11 years"	"11"	55	2517844	2.2
	"1999"	"1999"	"12 years"	"12"	65	2499452	2.6
	"1999"	"1999"	"13 years"	"13"	58	2489823	2.3
	"1999"	"1999"	"14 years"	"14"	66	2490020	2.7
	"1999"	"1999"	"15 years"	"15"	82	2440172	3.4
	"1999"	"1999"	"16 years"	"16"	103	2493179	4.1
	"1999"	"1999"	"17 years"	"17"	94	2496207	3.8
	"1999"	"1999"	"18 years"	"18"	87	2456523	3.5
	"1999"	"1999"	"19 years"	"19"	109	2508317	4.3
	"1999"	"1999"	"20 years"	"20"	138	2401228	5.7
	"1999"	"1999"	"21 years"	"21"	111	2309444	4.8
	"1999"	"1999"	"22 years"	"22"	114	2281317	5.0
	"1999"	"1999"	"23 years"	"23"	116	2212232	5.2
	"1999"	"1999"	"24 years"	"24"	134	2274935	5.9
	"1999"	"1999"	"25 years"	"25"	134	2279408	5.9
	"1999"	"1999"	"26 years"	"26"	158	2289508	6.9
	"1999"	"1999"	"27 years"	"27"	171	2442445	7.0
	"1999"	"1999"	"28 years"	"28"	192	2582688	7.4
	"1999"	"1999"	"29 years"	"29"	235	2617579	9.0
	"1999"	"1999"	"30 years"	"30"	233	2644207	8.8
	"1999"	"1999"	"31 years"	"31"	272	2487490	10.9
	"1999"	"1999"	"32 years"	"32"	310	2553731	12.1
	"1999"	"1999"	"33 years"	"33"	334	2570005	13.0
	"1999"	"1999"	"34 years"	"34"	412	2734254	15.1
	"1999"	"1999"	"35 years"	"35"	508	2876467	17.7
	"1999"	"1999"	"36 years"	"36"	535	2834552	18.9
	"1999"	"1999"	"37 years"	"37"	665	2854314	23.3
	"1999"	"1999"	"38 years"	"38"	825	2824976	29.2
	"1999"	"1999"	"39 years"	"39"	854	2868533	29.8
	"1999"	"1999"	"40 years"	"40"	966	2897595	33.3
	"1999"	"1999"	"41 years"	"41"	1178	2759003	42.7
	"1999"	"1999"	"42 years"	"42"	1234	2779916	44.4
	"1999"	"1999"	"43 years"	"43"	1441	2657841	54.2
	"1999"	"1999"	"44 years"	"44"	1659	2626887	63.2
