"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"1999"	"1999"	"< 1 year"	"0"	46	2375066	1.9
	"1999"	"1999"	"1 year"	"1"	49	2363806	2.1
	"1999"	"1999"	"2 years"	"2"	65	2365867	2.7
	"1999"	"1999"	"3 years"	"3"	57	2406542	2.4
	"1999"	"1999"	"4 years"	"4"	82	2482486	3.3
	"1999"	"1999"	"5 years"	"5"	81	2510030	3.2
	"1999"	"1999"	"6 years"	"6"	77	2536177	3.0
	"1999"	"1999"	"7 years"	"7"	61	2613771	2.3
	"1999"	"1999"	"8 years"	"8"	61	2613961	2.3
	"1999"	"1999"	"9 years"	"9"	58	2634250	2.2
	"1999"	"1999"	"10 years"	"10"	67	2581664	2.6
	"1999"	"1999"	"11 years"	"11"	54	2514957	2.1
	"1999"	"1999"	"12 years"	"12"	65	2496955	2.6
	"1999"	"1999"	"13 years"	"13"	58	2487371	2.3
	"1999"	"1999"	"14 years"	"14"	66	2487870	2.7
	"1999"	"1999"	"15 years"	"15"	85	2437964	3.5
	"1999"	"1999"	"16 years"	"16"	102	2490884	4.1
	"1999"	"1999"	"17 years"	"17"	92	2494208	3.7
	"1999"	"1999"	"18 years"	"18"	88	2454896	3.6
	"1999"	"1999"	"19 years"	"19"	109	2506497	4.3
	"1999"	"1999"	"20 years"	"20"	139	2399437	5.8
	"1999"	"1999"	"21 years"	"21"	111	2307415	4.8
	"1999"	"1999"	"22 years"	"22"	111	2278960	4.9
	"1999"	"1999"	"23 years"	"23"	116	2210371	5.2
	"1999"	"1999"	"24 years"	"24"	134	2272368	5.9
	"1999"	"1999"	"25 years"	"25"	132	2276574	5.8
	"1999"	"1999"	"26 years"	"26"	158	2286574	6.9
	"1999"	"1999"	"27 years"	"27"	172	2439015	7.1
	"1999"	"1999"	"28 years"	"28"	192	2578685	7.4
	"1999"	"1999"	"29 years"	"29"	234	2613639	9.0
	"1999"	"1999"	"30 years"	"30"	233	2640362	8.8
	"1999"	"1999"	"31 years"	"31"	273	2484047	11.0
	"1999"	"1999"	"32 years"	"32"	309	2549847	12.1
	"1999"	"1999"	"33 years"	"33"	332	2566081	12.9
	"1999"	"1999"	"34 years"	"34"	409	2730208	15.0
	"1999"	"1999"	"35 years"	"35"	511	2872059	17.8
	"1999"	"1999"	"36 years"	"36"	530	2830534	18.7
	"1999"	"1999"	"37 years"	"37"	663	2850237	23.3
	"1999"	"1999"	"38 years"	"38"	821	2821102	29.1
	"1999"	"1999"	"39 years"	"39"	854	2864288	29.8
	"1999"	"1999"	"40 years"	"40"	963	2893761	33.3
	"1999"	"1999"	"41 years"	"41"	1175	2755556	42.6
	"1999"	"1999"	"42 years"	"42"	1233	2776360	44.4
