"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"1999"	"1999"	"< 1 year"	"0"	46	2374796	1.9
	"1999"	"1999"	"1 year"	"1"	49	2363720	2.1
	"1999"	"1999"	"2 years"	"2"	65	2365674	2.7
	"1999"	"1999"	"3 years"	"3"	58	2406294	2.4
	"1999"	"1999"	"4 years"	"4"	82	2482467	3.3
	"1999"	"1999"	"5 years"	"5"	81	2509997	3.2
	"1999"	"1999"	"6 years"	"6"	77	2536489	3.0
	"1999"	"1999"	"7 years"	"7"	61	2613859	2.3
	"1999"	"1999"	"8 years"	"8"	60	2613935	2.3
	"1999"	"1999"	"9 years"	"9"	58	2634038	2.2
	"1999"	"1999"	"10 years"	"10"	68	2581919	2.6
	"1999"	"1999"	"11 years"	"11"	54	2515468	2.1
	"1999"	"1999"	"12 years"	"12"	66	2497301	2.6
	"1999"	"1999"	"13 years"	"13"	58	2487963	2.3
	"1999"	"1999"	"14 years"	"14"	66	2488346	2.7
	"1999"	"1999"	"15 years"	"15"	83	2438506	3.4
	"1999"	"1999"	"16 years"	"16"	102	2491656	4.1
	"1999"	"1999"	"17 years"	"17"	92	2494972	3.7
	"1999"	"1999"	"18 years"	"18"	88	2455344	3.6
	"1999"	"1999"	"19 years"	"19"	110	2506922	4.4
	"1999"	"1999"	"20 years"	"20"	138	2399579	5.8
	"1999"	"1999"	"21 years"	"21"	112	2308239	4.9
	"1999"	"1999"	"22 years"	"22"	112	2280067	4.9
	"1999"	"1999"	"23 years"	"23"	116	2210996	5.2
	"1999"	"1999"	"24 years"	"24"	135	2273611	5.9
	"1999"	"1999"	"25 years"	"25"	132	2277382	5.8
	"1999"	"1999"	"26 years"	"26"	158	2287656	6.9
	"1999"	"1999"	"27 years"	"27"	173	2440209	7.1
	"1999"	"1999"	"28 years"	"28"	191	2579867	7.4
	"1999"	"1999"	"29 years"	"29"	235	2614665	9.0
	"1999"	"1999"	"30 years"	"30"	233	2640997	8.8
	"1999"	"1999"	"31 years"	"31"	272	2484610	10.9
	"1999"	"1999"	"32 years"	"32"	310	2550052	12.2
	"1999"	"1999"	"33 years"	"33"	333	2566654	13.0
	"1999"	"1999"	"34 years"	"34"	409	2730799	15.0
	"1999"	"1999"	"35 years"	"35"	507	2872975	17.6
	"1999"	"1999"	"36 years"	"36"	530	2831133	18.7
	"1999"	"1999"	"37 years"	"37"	665	2850993	23.3
	"1999"	"1999"	"38 years"	"38"	825	2821866	29.2
	"1999"	"1999"	"39 years"	"39"	856	2865484	29.9
	"1999"	"1999"	"40 years"	"40"	966	2895094	33.4
	"1999"	"1999"	"41 years"	"41"	1180	2756773	42.8
	"1999"	"1999"	"42 years"	"42"	1238	2777932	44.6
	"1999"	"1999"	"43 years"	"43"	1439	2656126	54.2
	"1999"	"1999"	"44 years"	"44"	1665	2625220	63.4
	"1999"	"1999"	"45 years"	"45"	1787	2612144	68.4
	"1999"	"1999"	"46 years"	"46"	2003	2460052	81.4
	"1999"	"1999"	"47 years"	"47"	2121	2421792	87.6
	"1999"	"1999"	"48 years"	"48"	2341	2281220	102.6
	"1999"	"1999"	"49 years"	"49"	2551	2310086	110.4
	"1999"	"1999"	"50 years"	"50"	2876	2306729	124.7
	"1999"	"1999"	"51 years"	"51"	3243	2198828	147.5
	"1999"	"1999"	"52 years"	"52"	3660	2362222	154.9
	"1999"	"1999"	"53 years"	"53"	3255	1705304	190.9
	"1999"	"1999"	"54 years"	"54"	3575	1773568	201.6
	"1999"	"1999"	"55 years"	"55"	4033	1733625	232.6
	"1999"	"1999"	"56 years"	"56"	4489	1771433	253.4
	"1999"	"1999"	"57 years"	"57"	4445	1536362	289.3
	"1999"	"1999"	"58 years"	"58"	4549	1448295	314.1
	"1999"	"1999"	"59 years"	"59"	4798	1383445	346.8
	"1999"	"1999"	"60 years"	"60"	5017	1376685	364.4
	"1999"	"1999"	"61 years"	"61"	5516	1293505	426.4
	"1999"	"1999"	"62 years"	"62"	5684	1231012	461.7
	"1999"	"1999"	"63 years"	"63"	5970	1217717	490.3
	"1999"	"1999"	"64 years"	"64"	6653	1217939	546.3
	"1999"	"1999"	"65 years"	"65"	6718	1126625	596.3
	"1999"	"1999"	"66 years"	"66"	6998	1117294	626.3
	"1999"	"1999"	"67 years"	"67"	7461	1125494	662.9
	"1999"	"1999"	"68 years"	"68"	8252	1127112	732.1
	"1999"	"1999"	"69 years"	"69"	8820	1114332	791.5
	"1999"	"1999"	"70 years"	"70"	9081	1101088	824.7
	"1999"	"1999"	"71 years"	"71"	9552	1071494	891.5
	"1999"	"1999"	"72 years"	"72"	10005	1023220	977.8
	"1999"	"1999"	"73 years"	"73"	10436	1003596	1039.9
