"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"1999"	"1999"	"< 1 year"	"0"	46	2375062	1.9
	"1999"	"1999"	"1 year"	"1"	49	2363811	2.1
	"1999"	"1999"	"2 years"	"2"	65	2365694	2.7
	"1999"	"1999"	"3 years"	"3"	57	2406475	2.4
	"1999"	"1999"	"4 years"	"4"	82	2482175	3.3
	"1999"	"1999"	"5 years"	"5"	81	2509950	3.2
	"1999"	"1999"	"6 years"	"6"	77	2536256	3.0
	"1999"	"1999"	"7 years"	"7"	61	2613642	2.3
	"1999"	"1999"	"8 years"	"8"	60	2613821	2.3
	"1999"	"1999"	"9 years"	"9"	58	2633559	2.2
	"1999"	"1999"	"10 years"	"10"	67	2581332	2.6
	"1999"	"1999"	"11 years"	"11"	54	2514740	2.1
	"1999"	"1999"	"12 years"	"12"	65	2496319	2.6
	"1999"	"1999"	"13 years"	"13"	58	2486518	2.3
	"1999"	"1999"	"14 years"	"14"	66	2486846	2.7
	"1999"	"1999"	"15 years"	"15"	82	2436801	3.4
	"1999"	"1999"	"16 years"	"16"	102	2489626	4.1
	"1999"	"1999"	"17 years"	"17"	92	2492819	3.7
	"1999"	"1999"	"18 years"	"18"	87	2454575	3.5
	"1999"	"1999"	"19 years"	"19"	110	2507110	4.4
	"1999"	"1999"	"20 years"	"20"	138	2399943	5.8
	"1999"	"1999"	"21 years"	"21"	114	2308529	4.9
	"1999"	"1999"	"22 years"	"22"	111	2280408	4.9
	"1999"	"1999"	"23 years"	"23"	117	2211569	5.3
	"1999"	"1999"	"24 years"	"24"	134	2274186	5.9
	"1999"	"1999"	"25 years"	"25"	132	2278569	5.8
	"1999"	"1999"	"26 years"	"26"	158	2288924	6.9
	"1999"	"1999"	"27 years"	"27"	172	2442018	7.0
	"1999"	"1999"	"28 years"	"28"	192	2581632	7.4
	"1999"	"1999"	"29 years"	"29"	234	2616876	8.9
	"1999"	"1999"	"30 years"	"30"	233	2643267	8.8
	"1999"	"1999"	"31 years"	"31"	272	2486459	10.9
	"1999"	"1999"	"32 years"	"32"	309	2552234	12.1
	"1999"	"1999"	"33 years"	"33"	334	2568597	13.0
	"1999"	"1999"	"34 years"	"34"	410	2732992	15.0
	"1999"	"1999"	"35 years"	"35"	509	2874698	17.7
	"1999"	"1999"	"36 years"	"36"	534	2832979	18.8
	"1999"	"1999"	"37 years"	"37"	664	2852870	23.3
	"1999"	"1999"	"38 years"	"38"	825	2823482	29.2
	"1999"	"1999"	"39 years"	"39"	855	2866615	29.8
	"1999"	"1999"	"40 years"	"40"	963	2895572	33.3
	"1999"	"1999"	"41 years"	"41"	1174	2757250	42.6
	"1999"	"1999"	"42 years"	"42"	1234	2778004	44.4
	"1999"	"1999"	"43 years"	"43"	1436	2655921	54.1
	"1999"	"1999"	"44 years"	"44"	1658	2624853	63.2
	"1999"	"1999"	"45 years"	"45"	1783	2611574	68.3
	"1999"	"1999"	"46 years"	"46"	2002	2459458	81.4
	"1999"	"1999"	"47 years"	"47"	2121	2421066	87.6
	"1999"	"1999"	"48 years"	"48"	2342	2280400	102.7
	"1999"	"1999"	"49 years"	"49"	2541	2308734	110.1
	"1999"	"1999"	"50 years"	"50"	2878	2305469	124.8
	"1999"	"1999"	"51 years"	"51"	3230	2197708	147.0
	"1999"	"1999"	"52 years"	"52"	3655	2361531	154.8
	"1999"	"1999"	"53 years"	"53"	3244	1704707	190.3
	"1999"	"1999"	"54 years"	"54"	3567	1773099	201.2
	"1999"	"1999"	"55 years"	"55"	4031	1732909	232.6
	"1999"	"1999"	"56 years"	"56"	4485	1770577	253.3
	"1999"	"1999"	"57 years"	"57"	4432	1535260	288.7
	"1999"	"1999"	"58 years"	"58"	4539	1446895	313.7
	"1999"	"1999"	"59 years"	"59"	4788	1382060	346.4
	"1999"	"1999"	"60 years"	"60"	4997	1375110	363.4
	"1999"	"1999"	"61 years"	"61"	5500	1291887	425.7
	"1999"	"1999"	"62 years"	"62"	5678	1229396	461.9
	"1999"	"1999"	"63 years"	"63"	5956	1216136	489.7
	"1999"	"1999"	"64 years"	"64"	6640	1216120	546.0
	"1999"	"1999"	"65 years"	"65"	6694	1124888	595.1
	"1999"	"1999"	"66 years"	"66"	6980	1115331	625.8
	"1999"	"1999"	"67 years"	"67"	7449	1123560	663.0
	"1999"	"1999"	"68 years"	"68"	8239	1125013	732.3
	"1999"	"1999"	"69 years"	"69"	8789	1112182	790.2
	"1999"	"1999"	"70 years"	"70"	9050	1098742	823.7
	"1999"	"1999"	"71 years"	"71"	9531	1069202	891.4
	"1999"	"1999"	"72 years"	"72"	9960	1020777	975.7
	"1999"	"1999"	"73 years"	"73"	10407	1001085	1039.6
	"1999"	"1999"	"74 years"	"74"	10570	1001264	1055.7
	"2000"	"2000"	"< 1 year"	"0"	54	2378852	2.3
	"2000"	"2000"	"1 year"	"1"	53	2385885	2.2
	"2000"	"2000"	"2 years"	"2"	65	2369342	2.7
	"2000"	"2000"	"3 years"	"3"	69	2406735	2.9
	"2000"	"2000"	"4 years"	"4"	83	2465888	3.4
	"2000"	"2000"	"5 years"	"5"	71	2487805	2.9
	"2000"	"2000"	"6 years"	"6"	75	2520880	3.0
	"2000"	"2000"	"7 years"	"7"	61	2580745	2.4
	"2000"	"2000"	"8 years"	"8"	62	2616844	2.4
