"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"1999"	"1999"	"< 1 year"	"0"	46	2381684	1.9
	"1999"	"1999"	"1 year"	"1"	49	2370624	2.1
	"1999"	"1999"	"2 years"	"2"	65	2372563	2.7
	"1999"	"1999"	"3 years"	"3"	58	2412898	2.4
	"1999"	"1999"	"4 years"	"4"	82	2488938	3.3
	"1999"	"1999"	"5 years"	"5"	81	2516485	3.2
	"1999"	"1999"	"6 years"	"6"	77	2542624	3.0
	"1999"	"1999"	"7 years"	"7"	61	2620090	2.3
	"1999"	"1999"	"8 years"	"8"	61	2620257	2.3
	"1999"	"1999"	"9 years"	"9"	60	2639851	2.3
	"1999"	"1999"	"10 years"	"10"	68	2587545	2.6
	"1999"	"1999"	"11 years"	"11"	54	2520730	2.1
	"1999"	"1999"	"12 years"	"12"	65	2502398	2.6
	"1999"	"1999"	"13 years"	"13"	58	2492512	2.3
	"1999"	"1999"	"14 years"	"14"	66	2492817	2.6
	"1999"	"1999"	"15 years"	"15"	82	2442936	3.4
	"1999"	"1999"	"16 years"	"16"	103	2495810	4.1
	"1999"	"1999"	"17 years"	"17"	93	2498856	3.7
	"1999"	"1999"	"18 years"	"18"	89	2461600	3.6
	"1999"	"1999"	"19 years"	"19"	109	2516060	4.3
	"1999"	"1999"	"20 years"	"20"	139	2408690	5.8
	"1999"	"1999"	"21 years"	"21"	112	2316991	4.8
	"1999"	"1999"	"22 years"	"22"	114	2288998	5.0
	"1999"	"1999"	"23 years"	"23"	116	2220191	5.2
	"1999"	"1999"	"24 years"	"24"	135	2282742	5.9
	"1999"	"1999"	"25 years"	"25"	133	2286728	5.8
	"1999"	"1999"	"26 years"	"26"	158	2296232	6.9
	"1999"	"1999"	"27 years"	"27"	171	2449523	7.0
	"1999"	"1999"	"28 years"	"28"	192	2589805	7.4
	"1999"	"1999"	"29 years"	"29"	238	2624395	9.1
	"1999"	"1999"	"30 years"	"30"	235	2650514	8.9
	"1999"	"1999"	"31 years"	"31"	271	2493424	10.9
	"1999"	"1999"	"32 years"	"32"	310	2558559	12.1
	"1999"	"1999"	"33 years"	"33"	332	2574501	12.9
	"1999"	"1999"	"34 years"	"34"	412	2738730	15.0
	"1999"	"1999"	"35 years"	"35"	510	2881075	17.7
	"1999"	"1999"	"36 years"	"36"	533	2838682	18.8
	"1999"	"1999"	"37 years"	"37"	665	2858541	23.3
	"1999"	"1999"	"38 years"	"38"	826	2829018	29.2
	"1999"	"1999"	"39 years"	"39"	858	2872515	29.9
	"1999"	"1999"	"40 years"	"40"	971	2902143	33.5
	"1999"	"1999"	"41 years"	"41"	1182	2763624	42.8
	"1999"	"1999"	"42 years"	"42"	1236	2784037	44.4
	"1999"	"1999"	"43 years"	"43"	1442	2661448	54.2
	"1999"	"1999"	"44 years"	"44"	1664	2630799	63.3
	"1999"	"1999"	"45 years"	"45"	1795	2617414	68.6
	"1999"	"1999"	"46 years"	"46"	2014	2464485	81.7
	"1999"	"1999"	"47 years"	"47"	2130	2426589	87.8
	"1999"	"1999"	"48 years"	"48"	2348	2285523	102.7
	"1999"	"1999"	"49 years"	"49"	2552	2314486	110.3
	"1999"	"1999"	"50 years"	"50"	2883	2311261	124.7
	"1999"	"1999"	"51 years"	"51"	3247	2203220	147.4
	"1999"	"1999"	"52 years"	"52"	3660	2367129	154.6
	"1999"	"1999"	"53 years"	"53"	3259	1708394	190.8
	"1999"	"1999"	"54 years"	"54"	3579	1776637	201.4
	"1999"	"1999"	"55 years"	"55"	4041	1736589	232.7
	"1999"	"1999"	"56 years"	"56"	4498	1774424	253.5
	"1999"	"1999"	"57 years"	"57"	4456	1539067	289.5
	"1999"	"1999"	"58 years"	"58"	4561	1450517	314.4
	"1999"	"1999"	"59 years"	"59"	4805	1385568	346.8
	"1999"	"1999"	"60 years"	"60"	5022	1378682	364.3
	"1999"	"1999"	"61 years"	"61"	5524	1295355	426.4
	"1999"	"1999"	"62 years"	"62"	5695	1232668	462.0
	"1999"	"1999"	"63 years"	"63"	5983	1219234	490.7
	"1999"	"1999"	"64 years"	"64"	6670	1219480	547.0
	"1999"	"1999"	"65 years"	"65"	6722	1128039	595.9
	"1999"	"1999"	"66 years"	"66"	7012	1118384	627.0
	"1999"	"1999"	"67 years"	"67"	7467	1126509	662.8
	"1999"	"1999"	"68 years"	"68"	8272	1128189	733.2
	"1999"	"1999"	"69 years"	"69"	8835	1115504	792.0
	"1999"	"1999"	"70 years"	"70"	9080	1101939	824.0
	"1999"	"1999"	"71 years"	"71"	9572	1072408	892.6
	"1999"	"1999"	"72 years"	"72"	10001	1023963	976.7
	"1999"	"1999"	"73 years"	"73"	10443	1004227	1039.9
	"1999"	"1999"	"74 years"	"74"	10624	1004124	1058.0
	"2000"	"2000"	"< 1 year"	"0"	54	2385468	2.3
	"2000"	"2000"	"1 year"	"1"	53	2392457	2.2
	"2000"	"2000"	"2 years"	"2"	66	2375762	2.8
	"2000"	"2000"	"3 years"	"3"	69	2412833	2.9
	"2000"	"2000"	"4 years"	"4"	82	2472403	3.3
	"2000"	"2000"	"5 years"	"5"	71	2494115	2.8
	"2000"	"2000"	"6 years"	"6"	75	2527066	3.0
	"2000"	"2000"	"7 years"	"7"	61	2587109	2.4
	"2000"	"2000"	"8 years"	"8"	62	2623116	2.4
	"2000"	"2000"	"9 years"	"9"	47	2672759	1.8
	"2000"	"2000"	"10 years"	"10"	50	2672306	1.9
	"2000"	"2000"	"11 years"	"11"	66	2571875	2.6
	"2000"	"2000"	"12 years"	"12"	77	2547586	3.0
	"2000"	"2000"	"13 years"	"13"	68	2503395	2.7
	"2000"	"2000"	"14 years"	"14"	71	2520884	2.8
	"2000"	"2000"	"15 years"	"15"	77	2496734	3.1
	"2000"	"2000"	"16 years"	"16"	87	2471829	3.5
	"2000"	"2000"	"17 years"	"17"	97	2515797	3.9
	"2000"	"2000"	"18 years"	"18"	93	2511273	3.7
	"2000"	"2000"	"19 years"	"19"	106	2539130	4.2
	"2000"	"2000"	"20 years"	"20"	110	2490621	4.4
	"2000"	"2000"	"21 years"	"21"	129	2372269	5.4
	"2000"	"2000"	"22 years"	"22"	109	2331992	4.7
	"2000"	"2000"	"23 years"	"23"	102	2295871	4.4
	"2000"	"2000"	"24 years"	"24"	137	2289642	6.0
