"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"1999"	"1999"	"< 1 year"	"0"	47	2379411	2.0
	"1999"	"1999"	"1 year"	"1"	49	2367933	2.1
	"1999"	"1999"	"2 years"	"2"	66	2369582	2.8
	"1999"	"1999"	"3 years"	"3"	57	2410062	2.4
	"1999"	"1999"	"4 years"	"4"	82	2486216	3.3
	"1999"	"1999"	"5 years"	"5"	81	2513460	3.2
	"1999"	"1999"	"6 years"	"6"	77	2539839	3.0
	"1999"	"1999"	"7 years"	"7"	61	2617237	2.3
	"1999"	"1999"	"8 years"	"8"	60	2617302	2.3
	"1999"	"1999"	"9 years"	"9"	58	2637357	2.2
	"1999"	"1999"	"10 years"	"10"	67	2584921	2.6
	"1999"	"1999"	"11 years"	"11"	54	2518274	2.1
	"1999"	"1999"	"12 years"	"12"	65	2499889	2.6
	"1999"	"1999"	"13 years"	"13"	60	2490286	2.4
	"1999"	"1999"	"14 years"	"14"	66	2490519	2.7
	"1999"	"1999"	"15 years"	"15"	82	2440635	3.4
	"1999"	"1999"	"16 years"	"16"	102	2493900	4.1
	"1999"	"1999"	"17 years"	"17"	92	2497104	3.7
	"1999"	"1999"	"18 years"	"18"	88	2457540	3.6
	"1999"	"1999"	"19 years"	"19"	109	2509423	4.3
	"1999"	"1999"	"20 years"	"20"	138	2402222	5.7
	"1999"	"1999"	"21 years"	"21"	112	2310540	4.8
	"1999"	"1999"	"22 years"	"22"	111	2283197	4.9
	"1999"	"1999"	"23 years"	"23"	116	2214991	5.2
	"1999"	"1999"	"24 years"	"24"	135	2278132	5.9
	"1999"	"1999"	"25 years"	"25"	134	2282230	5.9
	"1999"	"1999"	"26 years"	"26"	159	2292547	6.9
	"1999"	"1999"	"27 years"	"27"	171	2445806	7.0
	"1999"	"1999"	"28 years"	"28"	193	2585235	7.5
	"1999"	"1999"	"29 years"	"29"	238	2620084	9.1
	"1999"	"1999"	"30 years"	"30"	233	2645964	8.8
	"1999"	"1999"	"31 years"	"31"	271	2488609	10.9
	"1999"	"1999"	"32 years"	"32"	310	2554773	12.1
	"1999"	"1999"	"33 years"	"33"	334	2570843	13.0
	"1999"	"1999"	"34 years"	"34"	411	2735541	15.0
	"1999"	"1999"	"35 years"	"35"	508	2877789	17.7
	"1999"	"1999"	"36 years"	"36"	532	2835623	18.8
	"1999"	"1999"	"37 years"	"37"	664	2855292	23.3
	"1999"	"1999"	"38 years"	"38"	832	2825970	29.4
	"1999"	"1999"	"39 years"	"39"	860	2869277	30.0
	"1999"	"1999"	"40 years"	"40"	970	2898987	33.5
	"1999"	"1999"	"41 years"	"41"	1182	2760194	42.8
	"1999"	"1999"	"42 years"	"42"	1236	2781183	44.4
	"1999"	"1999"	"43 years"	"43"	1437	2658470	54.1
	"1999"	"1999"	"44 years"	"44"	1662	2627930	63.2
	"1999"	"1999"	"45 years"	"45"	1789	2614691	68.4
	"1999"	"1999"	"46 years"	"46"	2009	2462121	81.6
	"1999"	"1999"	"47 years"	"47"	2125	2423955	87.7
	"1999"	"1999"	"48 years"	"48"	2340	2282709	102.5
	"1999"	"1999"	"49 years"	"49"	2554	2311334	110.5
	"1999"	"1999"	"50 years"	"50"	2877	2308556	124.6
	"1999"	"1999"	"51 years"	"51"	3243	2200345	147.4
	"1999"	"1999"	"52 years"	"52"	3673	2364147	155.4
	"1999"	"1999"	"53 years"	"53"	3261	1706260	191.1
	"1999"	"1999"	"54 years"	"54"	3582	1774973	201.8
	"1999"	"1999"	"55 years"	"55"	4042	1734840	233.0
	"1999"	"1999"	"56 years"	"56"	4506	1772549	254.2
	"1999"	"1999"	"57 years"	"57"	4446	1537564	289.2
	"1999"	"1999"	"58 years"	"58"	4554	1449163	314.3
	"1999"	"1999"	"59 years"	"59"	4800	1384365	346.7
	"1999"	"1999"	"60 years"	"60"	5026	1377563	364.8
	"1999"	"1999"	"61 years"	"61"	5526	1294500	426.9
