"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"1999"	"1999"	"< 1 year"	"0"	46	2376048	1.9
	"1999"	"1999"	"1 year"	"1"	50	2364811	2.1
	"1999"	"1999"	"2 years"	"2"	65	2366711	2.7
	"1999"	"1999"	"3 years"	"3"	57	2407110	2.4
	"1999"	"1999"	"4 years"	"4"	84	2482656	3.4
	"1999"	"1999"	"5 years"	"5"	81	2510433	3.2
	"1999"	"1999"	"6 years"	"6"	77	2536489	3.0
	"1999"	"1999"	"7 years"	"7"	62	2614127	2.4
	"1999"	"1999"	"8 years"	"8"	61	2614235	2.3
	"1999"	"1999"	"9 years"	"9"	58	2633883	2.2
	"1999"	"1999"	"10 years"	"10"	67	2581611	2.6
	"1999"	"1999"	"11 years"	"11"	54	2515231	2.1
	"1999"	"1999"	"12 years"	"12"	65	2497222	2.6
	"1999"	"1999"	"13 years"	"13"	58	2487607	2.3
	"1999"	"1999"	"14 years"	"14"	66	2488339	2.7
	"1999"	"1999"	"15 years"	"15"	83	2438753	3.4
	"1999"	"1999"	"16 years"	"16"	103	2492016	4.1
	"1999"	"1999"	"17 years"	"17"	92	2495052	3.7
	"1999"	"1999"	"18 years"	"18"	87	2455878	3.5
	"1999"	"1999"	"19 years"	"19"	109	2508025	4.3
	"1999"	"1999"	"20 years"	"20"	139	2400839	5.8
	"1999"	"1999"	"21 years"	"21"	111	2309344	4.8
	"1999"	"1999"	"22 years"	"22"	112	2281131	4.9
	"1999"	"1999"	"23 years"	"23"	117	2212229	5.3
	"1999"	"1999"	"24 years"	"24"	135	2274450	5.9
	"1999"	"1999"	"25 years"	"25"	132	2278316	5.8
	"1999"	"1999"	"26 years"	"26"	158	2288316	6.9
	"1999"	"1999"	"27 years"	"27"	171	2440754	7.0
	"1999"	"1999"	"28 years"	"28"	194	2580134	7.5
	"1999"	"1999"	"29 years"	"29"	235	2614984	9.0
	"1999"	"1999"	"30 years"	"30"	234	2641226	8.9
	"1999"	"1999"	"31 years"	"31"	273	2484508	11.0
	"1999"	"1999"	"32 years"	"32"	309	2550276	12.1
	"1999"	"1999"	"33 years"	"33"	335	2566392	13.1
	"1999"	"1999"	"34 years"	"34"	409	2730580	15.0
	"1999"	"1999"	"35 years"	"35"	508	2872781	17.7
	"1999"	"1999"	"36 years"	"36"	531	2831152	18.8
	"1999"	"1999"	"37 years"	"37"	665	2851067	23.3
	"1999"	"1999"	"38 years"	"38"	820	2821851	29.1
	"1999"	"1999"	"39 years"	"39"	855	2865290	29.8
	"1999"	"1999"	"40 years"	"40"	963	2894808	33.3
	"1999"	"1999"	"41 years"	"41"	1181	2756369	42.8
	"1999"	"1999"	"42 years"	"42"	1236	2777313	44.5
	"1999"	"1999"	"43 years"	"43"	1442	2655355	54.3
	"1999"	"1999"	"44 years"	"44"	1663	2624727	63.4
	"1999"	"1999"	"45 years"	"45"	1793	2611561	68.7
	"1999"	"1999"	"46 years"	"46"	2010	2459416	81.7
	"1999"	"1999"	"47 years"	"47"	2119	2421104	87.5
	"1999"	"1999"	"48 years"	"48"	2338	2280333	102.5
	"1999"	"1999"	"49 years"	"49"	2540	2309052	110.0
	"1999"	"1999"	"50 years"	"50"	2881	2306005	124.9
	"1999"	"1999"	"51 years"	"51"	3232	2198244	147.0
	"1999"	"1999"	"52 years"	"52"	3661	2362045	155.0
	"1999"	"1999"	"53 years"	"53"	3249	1705241	190.5
	"1999"	"1999"	"54 years"	"54"	3575	1773699	201.6
	"1999"	"1999"	"55 years"	"55"	4042	1733700	233.1
	"1999"	"1999"	"56 years"	"56"	4493	1771345	253.6
	"1999"	"1999"	"57 years"	"57"	4434	1536148	288.6
	"1999"	"1999"	"58 years"	"58"	4546	1448003	313.9
	"1999"	"1999"	"59 years"	"59"	4794	1383481	346.5
	"1999"	"1999"	"60 years"	"60"	5018	1376458	364.6
	"1999"	"1999"	"61 years"	"61"	5506	1293262	425.7
	"1999"	"1999"	"62 years"	"62"	5685	1230665	461.9
	"1999"	"1999"	"63 years"	"63"	5973	1217559	490.6
	"1999"	"1999"	"64 years"	"64"	6657	1217676	546.7
	"1999"	"1999"	"65 years"	"65"	6706	1126413	595.3
	"1999"	"1999"	"66 years"	"66"	7010	1117071	627.5
	"1999"	"1999"	"67 years"	"67"	7449	1125143	662.0
	"1999"	"1999"	"68 years"	"68"	8246	1126772	731.8
	"1999"	"1999"	"69 years"	"69"	8804	1114007	790.3
	"1999"	"1999"	"70 years"	"70"	9071	1100446	824.3
	"1999"	"1999"	"71 years"	"71"	9542	1070857	891.1
	"1999"	"1999"	"72 years"	"72"	9993	1022527	977.3
	"1999"	"1999"	"73 years"	"73"	10423	1002866	1039.3
	"1999"	"1999"	"74 years"	"74"	10612	1003017	1058.0
	"2000"	"2000"	"< 1 year"	"0"	54	2379703	2.3
	"2000"	"2000"	"1 year"	"1"	53	2386502	2.2
	"2000"	"2000"	"2 years"	"2"	66	2370064	2.8
	"2000"	"2000"	"3 years"	"3"	69	2407297	2.9
	"2000"	"2000"	"4 years"	"4"	82	2466221	3.3
	"2000"	"2000"	"5 years"	"5"	71	2487968	2.9
	"2000"	"2000"	"6 years"	"6"	75	2520768	3.0
	"2000"	"2000"	"7 years"	"7"	63	2580846	2.4
	"2000"	"2000"	"8 years"	"8"	62	2617023	2.4
	"2000"	"2000"	"9 years"	"9"	47	2666591	1.8
	"2000"	"2000"	"10 years"	"10"	50	2666135	1.9
	"2000"	"2000"	"11 years"	"11"	66	2566114	2.6
	"2000"	"2000"	"12 years"	"12"	76	2542141	3.0
	"2000"	"2000"	"13 years"	"13"	68	2498344	2.7
	"2000"	"2000"	"14 years"	"14"	71	2516219	2.8
	"2000"	"2000"	"15 years"	"15"	76	2492197	3.0
	"2000"	"2000"	"16 years"	"16"	86	2467914	3.5
	"2000"	"2000"	"17 years"	"17"	96	2512144	3.8
	"2000"	"2000"	"18 years"	"18"	93	2505639	3.7
	"2000"	"2000"	"19 years"	"19"	105	2531261	4.1
	"2000"	"2000"	"20 years"	"20"	110	2482673	4.4
	"2000"	"2000"	"21 years"	"21"	129	2364578	5.5
	"2000"	"2000"	"22 years"	"22"	109	2323902	4.7
	"2000"	"2000"	"23 years"	"23"	102	2287841	4.5
	"2000"	"2000"	"24 years"	"24"	136	2281366	6.0
	"2000"	"2000"	"25 years"	"25"	141	2344276	6.0
	"2000"	"2000"	"26 years"	"26"	157	2264157	6.9
	"2000"	"2000"	"27 years"	"27"	149	2366259	6.3
	"2000"	"2000"	"28 years"	"28"	166	2479810	6.7
	"2000"	"2000"	"29 years"	"29"	213	2649544	8.0
	"2000"	"2000"	"30 years"	"30"	202	2701734	7.5
	"2000"	"2000"	"31 years"	"31"	284	2525000	11.2
	"2000"	"2000"	"32 years"	"32"	298	2515844	11.8
	"2000"	"2000"	"33 years"	"33"	363	2526811	14.4
	"2000"	"2000"	"34 years"	"34"	397	2625812	15.1
	"2000"	"2000"	"35 years"	"35"	495	2821895	17.5
	"2000"	"2000"	"36 years"	"36"	543	2808109	19.3
	"2000"	"2000"	"37 years"	"37"	655	2812380	23.3
	"2000"	"2000"	"38 years"	"38"	770	2829492	27.2
	"2000"	"2000"	"39 years"	"39"	847	2861741	29.6
	"2000"	"2000"	"40 years"	"40"	994	2926679	34.0
	"2000"	"2000"	"41 years"	"41"	1144	2763338	41.4
	"2000"	"2000"	"42 years"	"42"	1242	2807372	44.2
	"2000"	"2000"	"43 years"	"43"	1528	2717358	56.2
	"2000"	"2000"	"44 years"	"44"	1621	2656502	61.0
	"2000"	"2000"	"45 years"	"45"	1868	2675347	69.8
	"2000"	"2000"	"46 years"	"46"	1881	2515375	74.8
	"2000"	"2000"	"47 years"	"47"	2125	2477135	85.8
	"2000"	"2000"	"48 years"	"48"	2414	2382034	101.3
	"2000"	"2000"	"49 years"	"49"	2617	2309773	113.3
	"2000"	"2000"	"50 years"	"50"	2884	2341324	123.2
	"2000"	"2000"	"51 years"	"51"	3116	2210318	141.0
	"2000"	"2000"	"52 years"	"52"	3572	2261853	157.9
	"2000"	"2000"	"53 years"	"53"	3985	2215368	179.9
	"2000"	"2000"	"54 years"	"54"	3521	1724780	204.1
	"2000"	"2000"	"55 years"	"55"	3879	1738539	223.1
	"2000"	"2000"	"56 years"	"56"	4298	1717608	250.2
	"2000"	"2000"	"57 years"	"57"	4814	1723752	279.3
	"2000"	"2000"	"58 years"	"58"	4723	1521316	310.5
	"2000"	"2000"	"59 years"	"59"	4894	1421242	344.3
	"2000"	"2000"	"60 years"	"60"	5159	1386328	372.1
	"2000"	"2000"	"61 years"	"61"	5481	1319355	415.4
	"2000"	"2000"	"62 years"	"62"	5677	1287858	440.8
	"2000"	"2000"	"63 years"	"63"	5933	1216433	487.7
	"2000"	"2000"	"64 years"	"64"	6291	1200339	524.1
	"2000"	"2000"	"65 years"	"65"	6814	1195997	569.7
	"2000"	"2000"	"66 years"	"66"	6906	1096773	629.7
	"2000"	"2000"	"67 years"	"67"	7442	1114336	667.8
	"2000"	"2000"	"68 years"	"68"	7840	1096620	714.9
	"2000"	"2000"	"69 years"	"69"	8515	1106349	769.6
	"2000"	"2000"	"70 years"	"70"	8917	1103926	807.8
	"2000"	"2000"	"71 years"	"71"	9202	1047657	878.3
	"2000"	"2000"	"72 years"	"72"	9744	1047202	930.5
	"2000"	"2000"	"73 years"	"73"	10047	1010066	994.7
	"2000"	"2000"	"74 years"	"74"	10126	986288	1026.7
	"2001"	"2001"	"< 1 year"	"0"	39	2519310	1.5
	"2001"	"2001"	"1 year"	"1"	50	2413862	2.1
	"2001"	"2001"	"2 years"	"2"	80	2374201	3.4
	"2001"	"2001"	"3 years"	"3"	78	2376735	3.3
	"2001"	"2001"	"4 years"	"4"	73	2402274	3.0
	"2001"	"2001"	"5 years"	"5"	59	2453950	2.4
	"2001"	"2001"	"6 years"	"6"	76	2490126	3.1
	"2001"	"2001"	"7 years"	"7"	61	2515159	2.4
	"2001"	"2001"	"8 years"	"8"	59	2568433	2.3
	"2001"	"2001"	"9 years"	"9"	64	2617814	2.4
	"2001"	"2001"	"10 years"	"10"	75	2673600	2.8
	"2001"	"2001"	"11 years"	"11"	56	2712199	2.1
	"2001"	"2001"	"12 years"	"12"	51	2608981	2.0
	"2001"	"2001"	"13 years"	"13"	67	2567504	2.6
	"2001"	"2001"	"14 years"	"14"	72	2530400	2.8
	"2001"	"2001"	"15 years"	"15"	69	2539738	2.7
	"2001"	"2001"	"16 years"	"16"	82	2550624	3.2
	"2001"	"2001"	"17 years"	"17"	83	2505587	3.3
	"2001"	"2001"	"18 years"	"18"	98	2544900	3.9
	"2001"	"2001"	"19 years"	"19"	119	2542289	4.7
	"2001"	"2001"	"20 years"	"20"	131	2547997	5.1
	"2001"	"2001"	"21 years"	"21"	112	2543830	4.4
	"2001"	"2001"	"22 years"	"22"	114	2433416	4.7
	"2001"	"2001"	"23 years"	"23"	126	2370115	5.3
	"2001"	"2001"	"24 years"	"24"	119	2352709	5.1
	"2001"	"2001"	"25 years"	"25"	144	2312429	6.2
	"2001"	"2001"	"26 years"	"26"	156	2368420	6.6
	"2001"	"2001"	"27 years"	"27"	173	2303671	7.5
	"2001"	"2001"	"28 years"	"28"	181	2360434	7.7
	"2001"	"2001"	"29 years"	"29"	206	2474507	8.3
	"2001"	"2001"	"30 years"	"30"	290	2641917	11.0
	"2001"	"2001"	"31 years"	"31"	272	2712078	10.0
	"2001"	"2001"	"32 years"	"32"	293	2571712	11.4
	"2001"	"2001"	"33 years"	"33"	347	2531243	13.7
	"2001"	"2001"	"34 years"	"34"	385	2532323	15.2
	"2001"	"2001"	"35 years"	"35"	500	2611845	19.1
	"2001"	"2001"	"36 years"	"36"	520	2787464	18.7
	"2001"	"2001"	"37 years"	"37"	625	2823928	22.1
	"2001"	"2001"	"38 years"	"38"	790	2820254	28.0
	"2001"	"2001"	"39 years"	"39"	834	2830051	29.5
	"2001"	"2001"	"40 years"	"40"	962	2859636	33.6
	"2001"	"2001"	"41 years"	"41"	1116	2921994	38.2
	"2001"	"2001"	"42 years"	"42"	1244	2793444	44.5
	"2001"	"2001"	"43 years"	"43"	1527	2792452	54.7
	"2001"	"2001"	"44 years"	"44"	1635	2755664	59.3
	"2001"	"2001"	"45 years"	"45"	1884	2652038	71.0
	"2001"	"2001"	"46 years"	"46"	1945	2669828	72.9
	"2001"	"2001"	"47 years"	"47"	2247	2554409	88.0
	"2001"	"2001"	"48 years"	"48"	2450	2475774	99.0
	"2001"	"2001"	"49 years"	"49"	2747	2387778	115.0
	"2001"	"2001"	"50 years"	"50"	2836	2330119	121.7
	"2001"	"2001"	"51 years"	"51"	3117	2334479	133.5
	"2001"	"2001"	"52 years"	"52"	3465	2232541	155.2
	"2001"	"2001"	"53 years"	"53"	3927	2215194	177.3
	"2001"	"2001"	"54 years"	"54"	4318	2317426	186.3
	"2001"	"2001"	"55 years"	"55"	3815	1743095	218.9
	"2001"	"2001"	"56 years"	"56"	4160	1735063	239.8
	"2001"	"2001"	"57 years"	"57"	4610	1697456	271.6
	"2001"	"2001"	"58 years"	"58"	5344	1743500	306.5
	"2001"	"2001"	"59 years"	"59"	5082	1534427	331.2
	"2001"	"2001"	"60 years"	"60"	5282	1421580	371.6
	"2001"	"2001"	"61 years"	"61"	5425	1386647	391.2
	"2001"	"2001"	"62 years"	"62"	5815	1313089	442.8
	"2001"	"2001"	"63 years"	"63"	6048	1286270	470.2
	"2001"	"2001"	"64 years"	"64"	6411	1210827	529.5
	"2001"	"2001"	"65 years"	"65"	6529	1182981	551.9
	"2001"	"2001"	"66 years"	"66"	7019	1186115	591.8
	"2001"	"2001"	"67 years"	"67"	7236	1090495	663.6
	"2001"	"2001"	"68 years"	"68"	7590	1088254	697.4
	"2001"	"2001"	"69 years"	"69"	8154	1078639	756.0
	"2001"	"2001"	"70 years"	"70"	8583	1068452	803.3
	"2001"	"2001"	"71 years"	"71"	9067	1086651	834.4
	"2001"	"2001"	"72 years"	"72"	9588	1022252	937.9
	"2001"	"2001"	"73 years"	"73"	9875	1014225	973.6
	"2001"	"2001"	"74 years"	"74"	10275	985307	1042.8
	"2002"	"2002"	"< 1 year"	"0"	53	2491714	2.1
	"2002"	"2002"	"1 year"	"1"	53	2512369	2.1
	"2002"	"2002"	"2 years"	"2"	60	2412746	2.5
	"2002"	"2002"	"3 years"	"3"	68	2374993	2.9
	"2002"	"2002"	"4 years"	"4"	79	2381287	3.3
	"2002"	"2002"	"5 years"	"5"	76	2404842	3.2
	"2002"	"2002"	"6 years"	"6"	66	2452269	2.7
	"2002"	"2002"	"7 years"	"7"	62	2495672	2.5
	"2002"	"2002"	"8 years"	"8"	74	2518822	2.9
	"2002"	"2002"	"9 years"	"9"	72	2579482	2.8
	"2002"	"2002"	"10 years"	"10"	69	2658197	2.6
	"2002"	"2002"	"11 years"	"11"	57	2685453	2.1
	"2002"	"2002"	"12 years"	"12"	64	2733495	2.3
	"2002"	"2002"	"13 years"	"13"	77	2625354	2.9
	"2002"	"2002"	"14 years"	"14"	76	2580163	2.9
	"2002"	"2002"	"15 years"	"15"	66	2556469	2.6
	"2002"	"2002"	"16 years"	"16"	83	2569591	3.2
	"2002"	"2002"	"17 years"	"17"	108	2579192	4.2
	"2002"	"2002"	"18 years"	"18"	99	2537416	3.9
	"2002"	"2002"	"19 years"	"19"	105	2563833	4.1
	"2002"	"2002"	"20 years"	"20"	119	2558722	4.7
	"2002"	"2002"	"21 years"	"21"	133	2573919	5.2
	"2002"	"2002"	"22 years"	"22"	125	2571998	4.9
	"2002"	"2002"	"23 years"	"23"	128	2465656	5.2
	"2002"	"2002"	"24 years"	"24"	138	2400128	5.7
	"2002"	"2002"	"25 years"	"25"	140	2387643	5.9
	"2002"	"2002"	"26 years"	"26"	138	2325108	5.9
	"2002"	"2002"	"27 years"	"27"	134	2387322	5.6
