GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19
0500000US06075,06075,"San Francisco County, California",34695,963,17922,735,432,419,1912,796,4348,1307,423,308,4278,1087,601,432,4117,1133,1811,696,16773,652,124,122,1503,882,3206,1002,368,352,5329,1123,1744,817,3088,991,1411,497
0500000US06077,06077,"San Joaquin County, California",33768,1390,16116,960,295,261,1400,630,3341,808,1437,1003,5210,1185,2089,710,1028,473,1316,698,17652,766,587,501,982,471,4806,1007,162,183,5705,1027,1333,503,2220,976,1857,714
0500000US06081,06081,"San Mateo County, California",14156,1156,6923,866,357,375,326,271,2105,817,45,90,1882,606,579,347,829,517,800,474,7233,674,236,233,449,267,1374,743,9,19,1833,799,537,314,1531,646,1264,696
0500000US06085,06085,"Santa Clara County, California",33613,1279,17736,846,131,157,987,482,2890,857,254,247,5549,1404,1130,583,4410,1080,2385,698,15877,883,458,343,1187,554,3095,782,393,330,4211,1157,1230,558,3573,812,1730,698
0500000US06095,06095,"Solano County, California",43117,1131,20944,812,637,439,2157,648,3704,981,821,384,8728,1397,1520,631,2804,1029,573,351,22173,864,268,264,1084,675,4846,1092,347,336,7805,1477,1453,721,3064,953,3306,951
0500000US06099,06099,"Stanislaus County, California",11034,1110,5169,875,113,143,78,75,2536,931,357,316,1276,553,223,283,464,324,122,150,5865,616,67,123,512,427,1429,700,33,58,2166,907,830,578,473,323,355,317
0500000US06111,06111,"Ventura County, California",11054,960,5808,675,82,137,271,283,146,145,49,86,2416,755,577,318,1249,613,1018,525,5246,627,0,210,196,239,989,526,0,210,893,486,938,483,1675,710,555,350
0500000US08001,08001,"Adams County, Colorado",10207,671,5507,443,130,212,563,320,2140,685,77,135,727,390,445,343,936,608,489,357,4700,415,234,241,595,339,1463,577,0,200,1056,437,593,361,473,401,286,347
0500000US08005,08005,"Arapahoe County, Colorado",43127,1321,21460,925,658,643,1639,737,6308,1470,67,113,4190,1073,1886,862,4446,1097,2266,874,21667,953,271,238,1470,658,4148,1116,718,544,5072,1104,2989,1001,5161,1419,1838,740
0500000US08031,08031,"Denver County, Colorado",43415,1365,21659,872,810,644,1412,893,4310,1220,2090,968,5716,1380,2196,823,3453,1117,1672,694,21756,977,951,603,816,518,5205,1267,1123,990,5648,1173,2590,1024,3074,1049,2349,839
0500000US08041,08041,"El Paso County, Colorado",27013,1632,14340,1154,333,397,622,414,3764,1275,125,172,4978,1249,868,443,2020,891,1630,833,12673,937,137,209,625,399,3053,939,564,489,2700,773,1487,700,2557,869,1550,641
0500000US09001,09001,"Fairfield County, Connecticut",67831,2135,30044,1161,1795,696,2632,902,9386,1632,1142,541,5753,914,3713,1103,3981,1163,1642,607,37787,1291,2371,735,3263,1089,9455,1670,1694,761,9539,1785,2722,950,5035,1222,3708,1178
0500000US09003,09003,"Hartford County, Connecticut",80811,2001,37673,1150,2748,1222,4114,1032,13744,1981,2015,716,5698,1246,3341,978,3950,1028,2063,652,43138,1570,1903,882,2722,909,13888,1826,978,552,9043,1553,4874,1120,5671,1304,4059,970
0500000US09009,09009,"New Haven County, Connecticut",74634,1900,33216,1250,1278,717,3782,1235,13717,1801,1452,876,6174,1594,1367,683,3157,1122,2289,899,41418,1291,542,411,2889,911,14733,2314,1386,835,9601,1741,3039,976,4927,1147,4301,1238
0500000US09011,09011,"New London County, Connecticut",9268,1201,4458,736,246,312,334,226,1349,720,282,248,1408,669,411,347,269,274,159,165,4810,789,291,407,121,132,1282,497,249,252,2060,659,0,207,399,357,408,314
0500000US10001,10001,"Kent County, Delaware",27463,1036,12310,854,507,395,479,383,3288,954,739,681,4147,1199,582,404,1977,677,591,372,15153,479,565,522,1470,595,2481,1124,705,563,3740,1187,2220,939,2548,958,1424,675
0500000US10003,10003,"New Castle County, Delaware",91597,1452,40713,1118,708,360,3164,752,17997,2183,1521,665,7131,1520,2031,803,5199,1373,2962,941,50884,775,608,351,2051,615,19272,2025,1042,521,10070,1539,3865,1138,7136,1545,6840,1471
0500000US10005,10005,"Sussex County, Delaware",18279,1214,8317,909,597,450,1088,662,3037,951,488,424,1794,740,413,227,691,375,209,193,9962,665,448,284,984,496,2964,897,195,171,2919,928,1199,503,824,615,429,291
0500000US11001,11001,"District of Columbia, District of Columbia",217915,1591,94751,813,4314,1079,9538,1681,26872,2749,5642,1578,18920,2484,4310,1500,14811,2311,10344,1790,123164,1153,4141,1025,11355,1880,35544,3113,4454,1068,27756,2758,6902,1493,17664,2765,15348,1817
0500000US12001,12001,"Alachua County, Florida",31188,761,14167,449,728,612,1340,734,5022,1499,456,313,2471,1063,1127,1016,1484,853,1539,935,17021,669,379,309,2045,857,4200,1110,513,673,4089,1016,1673,1037,2741,991,1381,646
0500000US12005,12005,"Bay County, Florida",12300,677,6163,457,350,268,307,301,2202,796,598,648,1439,697,101,129,1077,570,89,120,6137,455,274,311,694,360,1376,662,283,270,1609,616,779,436,591,476,531,473
0500000US12009,12009,"Brevard County, Florida",37324,1442,15126,1186,1509,840,1244,850,3589,1293,295,317,3102,1181,2354,1018,2149,1134,884,715,22198,718,800,560,3043,932,3794,1299,648,735,3864,1196,4777,1616,3121,1026,2151,1083
0500000US12011,12011,"Broward County, Florida",355241,4751,160402,2361,8264,1892,14558,2510,52245,4529,7171,1786,33920,3801,14234,2627,21056,2906,8954,1838,194839,3137,11445,1938,16599,2292,54197,4773,6131,1554,35779,4158,25056,2962,26337,3040,19295,3042
0500000US12019,12019,"Clay County, Florida",13980,977,6384,612,0,226,243,271,1954,832,306,287,1977,885,667,610,828,478,409,412,7596,834,123,161,542,532,1806,856,217,227,2064,1059,1403,674,403,333,1038,597
0500000US12021,12021,"Collier County, Florida",15794,1060,7008,623,1127,815,697,613,3261,1198,152,202,461,340,270,369,904,597,136,191,8786,631,1461,759,658,454,2321,701,362,360,1277,803,434,339,1517,846,756,677
0500000US12023,12023,"Columbia County, Florida",7498,988,3331,1046,371,297,374,221,1332,579,235,193,561,382,165,162,219,241,74,104,4167,1147,38,70,0,226,1181,780,0,226,1839,765,289,295,615,548,205,251
0500000US12031,12031,"Duval County, Florida",173119,1816,76005,1022,3007,1441,7241,1691,25307,3180,5215,1337,17795,2661,6089,1552,7843,1914,3508,1196,97114,1418,2408,955,8239,1717,26855,2533,2761,935,25554,2780,11247,1823,13399,2113,6651,1477
0500000US12033,12033,"Escambia County, Florida",42895,893,19439,484,939,424,2847,978,6059,1146,462,268,4184,1056,2606,922,1626,675,716,383,23456,708,415,280,2390,883,7263,1330,553,380,6383,1402,2831,972,2400,897,1221,598
0500000US12035,12035,"Flagler County, Florida",7865,1043,3556,619,149,256,0,226,1298,770,544,496,1105,512,111,171,215,202,134,120,4309,515,244,298,313,473,1259,723,0,226,717,597,242,234,785,523,749,692
0500000US12053,12053,"Hernando County, Florida",6521,655,2919,486,133,117,247,200,1407,520,9,22,542,438,160,197,367,243,54,112,3602,453,141,188,127,190,578,301,176,207,1331,461,152,130,681,416,416,371
0500000US12057,12057,"Hillsborough County, Florida",146706,2403,64801,1412,1619,557,5894,1308,22593,2369,3269,920,12875,1672,5519,1355,9008,1824,4024,1078,81905,1700,2310,923,7092,1499,21648,2381,3110,969,19369,2769,8202,1422,12522,2071,7652,1736
0500000US12069,12069,"Lake County, Florida",22849,1687,11063,1133,591,374,2417,1425,2951,1063,943,573,2127,928,1039,654,651,517,344,379,11786,932,586,392,925,593,2287,1007,1257,843,2394,969,1726,898,1644,864,967,849
0500000US12071,12071,"Lee County, Florida",37143,1431,17141,1199,722,450,1789,837,5836,1254,1009,420,3860,1389,1981,1029,1187,637,757,361,20002,776,992,549,2319,911,5650,1349,436,347,4633,1160,3297,1179,1481,661,1194,577
0500000US12073,12073,"Leon County, Florida",47994,773,20823,457,424,263,1665,695,4720,955,1068,573,6657,1020,821,514,2958,887,2510,750,27171,591,478,366,1274,703,5562,1293,734,421,5641,1191,3081,968,6193,1397,4208,1108
0500000US12081,12081,"Manatee County, Florida",20693,879,8884,697,132,182,805,508,3200,1046,620,355,1561,704,758,498,930,581,878,373,11809,656,472,339,1687,955,4101,1151,597,514,2825,1036,604,525,938,568,585,377
0500000US12083,12083,"Marion County, Florida",29127,1178,12678,452,1490,927,3241,1346,3393,1309,826,455,1950,863,151,200,1406,1170,221,263,16449,1041,1074,594,1636,929,5644,1354,774,414,3677,1195,1612,926,738,448,1294,888
0500000US12086,12086,"Miami-Dade County, Florida",312050,4913,145382,2653,12734,2275,16986,2592,48878,3825,7053,1702,25574,3087,12993,2811,14211,2074,6953,1559,166668,3050,16539,2529,18802,3156,47439,4733,5149,1477,28395,2920,19075,3011,18489,2789,12780,2107
0500000US12091,12091,"Okaloosa County, Florida",12387,852,6815,467,83,106,1020,563,864,438,504,367,1826,734,912,456,1261,658,345,500,5572,598,6,16,229,252,1929,676,547,397,903,603,266,274,1187,560,505,339
0500000US12095,12095,"Orange County, Florida",177513,4241,82856,2722,4210,1302,8636,2029,21282,3190,5531,1583,14226,2735,12120,2843,12990,3203,3861,1129,94657,2382,4745,1207,7924,2036,20768,3126,5335,1877,17115,2788,17014,2204,14627,2588,7129,1624
0500000US12097,12097,"Osceola County, Florida",26038,2745,13566,1871,317,383,1239,940,2724,1646,1044,638,4194,1668,1539,851,1479,852,1030,899,12472,1860,316,534,1111,725,1402,871,219,205,4786,2351,1388,799,1986,1035,1264,658
0500000US12099,12099,"Palm Beach County, Florida",175906,1898,81490,1044,8372,1732,10617,1723,24587,2915,3086,917,14977,2509,7563,1615,8155,1824,4133,1166,94416,1320,8485,2045,10478,1593,23429,3241,2663,955,20206,2523,10941,1845,12419,2017,5795,1653
0500000US12101,12101,"Pasco County, Florida",19635,1422,9496,712,149,92,1601,813,2912,876,399,251,1655,544,784,424,1277,438,719,424,10139,968,148,129,1187,711,2723,934,154,187,2298,689,1106,596,1599,598,924,523
0500000US12103,12103,"Pinellas County, Florida",65677,2033,29397,1122,811,443,3289,1057,8722,1313,2797,951,8013,1491,2344,971,2510,853,911,457,36280,1317,1119,497,3584,1117,11249,2453,1051,582,8444,1538,4145,955,4602,1438,2086,790
0500000US12105,12105,"Polk County, Florida",65402,1994,29636,1157,1152,500,4063,1297,10383,1555,1056,533,7007,1621,1528,845,3391,1302,1056,617,35766,1280,2114,863,2620,1144,12896,2553,1337,854,7599,1522,3049,962,3286,1113,2865,1224
0500000US12111,12111,"St. Lucie County, Florida",37977,1615,16997,1177,636,547,2681,1127,6379,1652,487,404,3477,1373,1080,687,743,707,1514,915,20980,661,1381,711,3368,1316,4641,1734,376,349,5490,1524,2258,930,1789,1007,1677,1025
0500000US12113,12113,"Santa Rosa County, Florida",6294,525,4681,502,373,346,879,415,1611,515,323,172,446,236,148,178,105,208,796,497,1613,410,0,226,208,251,757,399,0,226,209,203,153,219,286,269,0,226
0500000US12115,12115,"Sarasota County, Florida",12272,971,5776,565,250,294,908,589,2158,693,290,296,904,483,222,211,804,590,240,253,6496,633,240,243,1386,669,2247,1088,478,354,1025,575,267,257,411,373,442,375
0500000US12117,12117,"Seminole County, Florida",37566,1700,17775,1059,293,223,700,388,3534,908,1119,676,3902,1143,3643,1222,3634,1291,950,630,19791,986,28,47,1167,685,2854,1031,933,478,4113,1126,4381,1280,4650,1504,1665,726
0500000US12119,12119,"Sumter County, Florida",7688,948,5297,897,577,409,648,287,998,608,1279,602,1176,675,319,475,250,269,50,99,2391,570,76,130,391,353,295,261,144,178,1214,655,223,251,48,95,0,226
0500000US12127,12127,"Volusia County, Florida",35884,968,16514,464,802,505,1546,817,4949,1015,643,441,3509,1050,2093,856,2291,771,681,418,19370,789,961,620,1778,629,3803,692,674,445,6151,1113,2604,868,1961,799,1438,564
0500000US13013,13013,"Barrow County, Georgia",5911,422,2385,483,172,198,520,392,681,412,282,232,166,160,473,340,0,224,91,162,3526,391,507,339,400,315,1052,470,254,176,1033,384,56,92,37,63,187,206
0500000US13021,13021,"Bibb County, Georgia",50480,391,21625,362,1001,502,2883,927,7155,1358,888,498,5458,1446,709,517,2097,895,1434,672,28855,243,1404,639,3551,824,8942,1618,1309,625,7431,1365,2384,807,2498,985,1336,525
0500000US13031,13031,"Bulloch County, Georgia",10883,667,4912,546,528,384,371,378,2296,729,234,222,888,508,252,250,270,268,73,113,5971,376,393,312,508,419,953,544,445,373,2277,758,579,322,528,468,288,256
0500000US13045,13045,"Carroll County, Georgia",13764,1218,6349,953,0,224,1219,834,1585,1091,744,758,2403,1279,221,396,0,224,177,301,7415,810,120,219,1506,770,1240,868,175,291,1995,806,1055,738,1107,1031,217,315
0500000US13051,13051,"Chatham County, Georgia",70737,1663,31175,1027,685,493,5948,1201,9825,1303,1269,583,8323,1697,1903,912,2498,1095,724,517,39562,766,1007,496,4279,1026,10993,1688,1069,550,11549,1865,3949,1274,3806,1501,2910,946
0500000US13057,13057,"Cherokee County, Georgia",9367,1319,5192,1007,44,85,91,161,1218,825,0,224,2417,1153,111,115,518,434,793,495,4175,853,86,109,131,174,131,132,0,224,1364,527,202,195,898,616,1363,815
0500000US13059,13059,"Clarke County, Georgia",20032,1085,8793,874,371,300,1034,565,2133,748,655,407,1823,887,446,426,606,430,1725,802,11239,589,461,240,1656,818,4182,1027,620,424,2065,790,876,723,803,543,576,313
0500000US13063,13063,"Clayton County, Georgia",124621,1525,54106,1035,882,505,6319,1628,18855,1851,3365,1081,13311,2031,4233,990,4616,1199,2525,1113,70515,881,925,469,4430,931,20724,3065,3133,1040,16575,2552,7652,1433,10981,2589,6095,1465
0500000US13067,13067,"Cobb County, Georgia",133177,1499,57638,822,346,315,2308,891,11296,2154,2413,694,14686,1869,5449,1560,13451,2244,7689,1787,75539,983,772,485,2007,1029,13758,2688,1563,677,18158,2811,7733,2145,17601,2467,13947,2169
0500000US13073,13073,"Columbia County, Georgia",15030,1671,7613,977,182,205,478,419,2114,1476,32,49,1747,1314,116,193,2013,1068,931,658,7417,1274,148,229,86,141,1515,562,77,143,1533,1020,1020,576,1475,860,1563,1218
0500000US13077,13077,"Coweta County, Georgia",15295,653,7210,358,430,441,1430,942,2350,808,445,564,1258,764,399,480,307,348,591,382,8085,510,892,423,431,434,2003,897,302,288,1421,649,503,322,1594,662,939,464
0500000US13089,13089,"DeKalb County, Georgia",268019,2154,117597,1221,3169,1111,10285,2062,34627,3873,4954,1631,25861,2873,7558,1576,21122,2921,10021,2008,150422,1538,4519,1239,10897,2521,34864,3419,3407,1001,36007,3670,13315,2461,27995,2742,19418,2482
0500000US13095,13095,"Dougherty County, Georgia",37655,473,16394,91,426,243,2420,804,4591,1065,2380,947,2972,748,415,360,1741,867,1449,580,21261,441,969,428,1787,652,5780,1146,1093,641,5871,1356,1540,636,1938,625,2283,755
0500000US13097,13097,"Douglas County, Georgia",41984,1358,18019,818,202,208,1273,789,4673,1597,1856,1003,4276,1150,850,540,2779,848,2110,993,23965,710,155,194,1863,1075,4889,1373,0,224,6726,1608,2746,1176,3797,1117,3789,1204
0500000US13113,13113,"Fayette County, Georgia",17851,1225,8058,733,15,31,692,548,1561,708,46,81,1510,707,1112,589,1645,579,1477,668,9793,924,0,224,777,744,722,444,0,224,1429,841,835,429,3655,1123,2375,851
0500000US13115,13115,"Floyd County, Georgia",8209,627,3287,410,138,140,501,353,1241,551,338,228,478,310,333,303,161,191,97,132,4922,371,148,183,733,469,1235,571,545,483,1029,492,522,347,437,371,273,237
0500000US13121,13121,"Fulton County, Georgia",296281,1922,128134,1514,2823,985,13003,2158,35475,3734,6927,1541,27123,3453,8525,2026,24030,3523,10228,1802,168147,1065,4596,1346,13823,2093,38103,4664,4869,1107,38335,4055,17786,3266,27919,3045,22716,2705
0500000US13127,13127,"Glynn County, Georgia",13461,755,5682,530,413,352,1392,680,1722,804,108,142,903,717,285,436,734,709,125,215,7779,479,597,750,831,534,1616,614,210,258,2766,790,1164,960,382,338,213,239
0500000US13135,13135,"Gwinnett County, Georgia",155450,4333,69178,2692,2976,2200,1685,836,18190,2703,1274,573,15473,2596,7111,1797,15493,2514,6976,1944,86272,2080,1062,705,3464,1386,15761,3111,1112,597,20430,2981,13625,2195,18294,2570,12524,2242
0500000US13139,13139,"Hall County, Georgia",9136,586,4510,341,62,107,764,370,1799,700,258,201,1079,467,0,224,365,334,183,166,4626,424,35,62,839,479,1605,849,18,30,1197,535,55,69,517,350,360,258
0500000US13151,13151,"Henry County, Georgia",61039,1064,26652,583,80,137,1852,887,7810,1683,1327,949,7200,1398,1709,838,4279,1301,2395,960,34387,860,793,540,658,544,7090,1647,774,456,6968,1603,3427,1193,9638,1888,5039,1234
0500000US13153,13153,"Houston County, Georgia",29489,1067,13080,396,308,267,757,463,3098,1256,774,758,4183,1227,1505,694,1522,682,933,588,16409,946,446,380,816,434,3086,986,1239,897,2582,1028,1475,979,5030,1377,1735,985
0500000US13185,13185,"Lowndes County, Georgia",23072,328,10681,184,576,395,1600,724,4483,1019,428,283,699,329,542,372,1106,630,1247,816,12391,320,1151,529,1457,624,3784,841,593,331,2132,728,248,203,2132,504,894,525
