GEO.id,GEO.id2,GEO.display-label,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07
Id,Id2,Geography,Estimate; Quintile Means: - Lowest Quintile,Margin of Error; Quintile Means: - Lowest Quintile,Estimate; Quintile Means: - Second Quintile,Margin of Error; Quintile Means: - Second Quintile,Estimate; Quintile Means: - Third Quintile,Margin of Error; Quintile Means: - Third Quintile,Estimate; Quintile Means: - Fourth Quintile,Margin of Error; Quintile Means: - Fourth Quintile,Estimate; Quintile Means: - Highest Quintile,Margin of Error; Quintile Means: - Highest Quintile,Estimate; Top 5 Percent,Margin of Error; Top 5 Percent
0500000US01003,01003,"Baldwin County, Alabama",13552,1608,31665,2880,52093,4850,80112,5560,159837,13406,243980,39076
0500000US01015,01015,"Calhoun County, Alabama",8530,1092,21813,2045,39223,2970,59219,3623,121059,13272,205018,42408
0500000US01043,01043,"Cullman County, Alabama",8788,1592,21868,2644,40270,4422,64580,4168,122419,15855,194564,54933
0500000US01049,01049,"DeKalb County, Alabama",9403,1243,21584,2934,36585,3673,54032,5475,135294,49295,281557,158254
0500000US01051,01051,"Elmore County, Alabama",11778,2655,32924,4376,55687,4552,79987,5700,151361,21213,252782,69845
0500000US01055,01055,"Etowah County, Alabama",8626,991,19855,1608,34526,3116,59122,3389,116072,8360,171636,21279
0500000US01069,01069,"Houston County, Alabama",9905,678,24478,1113,41120,1808,64512,2939,148374,14522,273497,45288
0500000US01073,01073,"Jefferson County, Alabama",9092,619,24595,990,42801,1291,70974,1927,174438,10904,336366,40527
0500000US01077,01077,"Lauderdale County, Alabama",8827,1703,24775,2222,40113,3436,62543,4800,116481,10817,176943,27099
0500000US01081,01081,"Lee County, Alabama",6772,1442,22583,3090,42251,3168,66616,4917,136815,14690,226870,45355
0500000US01083,01083,"Limestone County, Alabama",11192,2546,27708,3245,45792,3210,71554,6181,149013,17431,231197,37337
0500000US01089,01089,"Madison County, Alabama",12358,888,31016,1849,54880,2894,90670,3803,187199,12053,314294,37470
0500000US01095,01095,"Marshall County, Alabama",10671,1194,24076,2364,39283,3423,64331,5837,146090,20713,252891,51809
0500000US01097,01097,"Mobile County, Alabama",9019,755,24179,1315,42638,1851,67060,2422,141120,8224,246614,27177
0500000US01101,01101,"Montgomery County, Alabama",8621,1225,25444,2044,43977,2602,68198,3289,148569,10588,255672,27649
0500000US01103,01103,"Morgan County, Alabama",11559,1534,28045,2216,44068,2580,71381,5741,161818,28208,295203,101488
0500000US01115,01115,"St. Clair County, Alabama",11862,2576,25670,2797,45511,6789,70491,6830,129495,13308,194214,28200
0500000US01117,01117,"Shelby County, Alabama",18326,1691,43074,2721,67630,3459,97429,4097,181288,10940,294352,28770
0500000US01121,01121,"Talladega County, Alabama",6979,1319,16900,1930,30845,3414,51262,5370,101626,10085,152252,28020
0500000US01125,01125,"Tuscaloosa County, Alabama",9230,1078,24417,2126,42980,2775,69410,4035,143049,11385,248383,37862
0500000US01127,01127,"Walker County, Alabama",8600,1356,20391,1909,34210,4199,56238,5767,115524,9365,156742,16271
0500000US02020,02020,"Anchorage Municipality, Alaska",21325,1990,47113,2358,73277,3458,106671,4229,212458,14131,359479,44640
0500000US02090,02090,"Fairbanks North Star Borough, Alaska",16078,2845,40990,5217,65587,5729,95304,7640,164584,18396,233412,46464
0500000US02170,02170,"Matanuska-Susitna Borough, Alaska",16002,3429,44169,4456,68822,4967,93028,5775,173835,19021,291716,52547
0500000US04001,04001,"Apache County, Arizona",5030,718,15381,1944,31211,3603,52043,3823,95415,7452,147056,18654
0500000US04003,04003,"Cochise County, Arizona",9264,1426,23615,2027,40345,3332,67206,5125,124357,7295,189849,19576
0500000US04005,04005,"Coconino County, Arizona",9536,1962,27959,2905,46223,3250,74458,5597,151293,13785,239885,28501
0500000US04013,04013,"Maricopa County, Arizona",11550,439,30979,567,50900,749,79825,1045,167505,3779,282781,10776
0500000US04015,04015,"Mohave County, Arizona",9042,1562,21534,2016,35910,2927,54779,3554,105541,8302,164861,20600
