GEO.id,GEO.id2,GEO.display-label,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07
Id,Id2,Geography,Estimate; Quintile Means: - Lowest Quintile,Margin of Error; Quintile Means: - Lowest Quintile,Estimate; Quintile Means: - Second Quintile,Margin of Error; Quintile Means: - Second Quintile,Estimate; Quintile Means: - Third Quintile,Margin of Error; Quintile Means: - Third Quintile,Estimate; Quintile Means: - Fourth Quintile,Margin of Error; Quintile Means: - Fourth Quintile,Estimate; Quintile Means: - Highest Quintile,Margin of Error; Quintile Means: - Highest Quintile,Estimate; Top 5 Percent,Margin of Error; Top 5 Percent
0500000US01003,01003,"Baldwin County, Alabama",15210,1777,33557,2170,52710,3368,75538,4029,147951,11492,245267,33388
0500000US01015,01015,"Calhoun County, Alabama",8712,982,23352,2645,40602,2686,62772,3991,114096,10101,173725,33541
0500000US01043,01043,"Cullman County, Alabama",8830,1681,23870,2780,39799,4298,61290,5457,122076,10579,186403,23230
0500000US01049,01049,"DeKalb County, Alabama",8400,1922,20230,2582,34270,4102,54610,4762,111303,21142,200982,80732
0500000US01051,01051,"Elmore County, Alabama",13498,2188,32250,4163,54202,4504,77368,5609,135888,9633,193203,22035
0500000US01055,01055,"Etowah County, Alabama",9254,1635,23671,2045,38414,3020,63907,3855,133830,11012,225545,35778
0500000US01069,01069,"Houston County, Alabama",10030,992,25491,1422,43021,2199,67129,2888,140254,7971,234627,21906
0500000US01073,01073,"Jefferson County, Alabama",10987,629,27278,1058,46496,1364,74214,1846,174685,8946,329453,29803
0500000US01077,01077,"Lauderdale County, Alabama",8361,1157,21834,2766,38030,3325,64280,5755,117512,7885,160611,17258
0500000US01081,01081,"Lee County, Alabama",7956,959,21639,1702,42082,3227,65341,3381,149792,20034,282117,67714
0500000US01083,01083,"Limestone County, Alabama",12279,2348,30077,3494,45678,3306,70209,6045,145099,13747,224071,35230
0500000US01089,01089,"Madison County, Alabama",12892,1053,33604,1796,55745,2260,85941,2966,178966,15664,316051,56436
0500000US01095,01095,"Marshall County, Alabama",8070,1190,20847,1921,34817,2880,60467,5664,136195,16831,238446,56450
0500000US01097,01097,"Mobile County, Alabama",8616,769,24514,1448,41238,1592,65271,2550,136044,7319,227170,21616
0500000US01101,01101,"Montgomery County, Alabama",10010,936,24617,1736,44291,2968,71722,3733,159276,12630,282789,38097
0500000US01103,01103,"Morgan County, Alabama",12358,1577,28381,2604,47249,3208,74197,4963,134780,7816,199382,14485
0500000US01115,01115,"St. Clair County, Alabama",10119,2249,26306,3760,47220,4554,66956,5263,140147,24189,253357,77963
0500000US01117,01117,"Shelby County, Alabama",21678,2181,48042,2327,72858,3119,106311,3288,230339,32600,434122,119423
0500000US01121,01121,"Talladega County, Alabama",7386,1374,19485,1916,34182,3525,57627,4553,103707,10146,157533,23899
0500000US01125,01125,"Tuscaloosa County, Alabama",7168,1251,24004,1883,43153,2466,68550,3621,148008,15761,271786,59067
0500000US01127,01127,"Walker County, Alabama",9844,1637,23499,2475,37870,3984,61206,5119,120097,13447,185299,41233
0500000US02020,02020,"Anchorage Municipality, Alaska",24111,1769,50089,2415,75669,3045,106015,4421,210791,19709,364172,65430
