GEO.id,GEO.id2,GEO.display-label,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07
Id,Id2,Geography,Estimate; Quintile Means: - Lowest Quintile,Margin of Error; Quintile Means: - Lowest Quintile,Estimate; Quintile Means: - Second Quintile,Margin of Error; Quintile Means: - Second Quintile,Estimate; Quintile Means: - Third Quintile,Margin of Error; Quintile Means: - Third Quintile,Estimate; Quintile Means: - Fourth Quintile,Margin of Error; Quintile Means: - Fourth Quintile,Estimate; Quintile Means: - Highest Quintile,Margin of Error; Quintile Means: - Highest Quintile,Estimate; Top 5 Percent,Margin of Error; Top 5 Percent
0500000US01003,01003,"Baldwin County, Alabama",12609,1600,29790,2239,48869,2850,77452,4139,166472,15697,302240,54504
0500000US01015,01015,"Calhoun County, Alabama",8057,1217,21240,1916,37718,2478,61565,3850,118366,9887,188808,32902
0500000US01043,01043,"Cullman County, Alabama",10294,1581,22429,2347,39451,4117,59579,3542,121148,16823,208940,55916
0500000US01049,01049,"DeKalb County, Alabama",8838,1544,20812,2343,35464,4106,54386,4911,119224,22621,207473,67668
0500000US01051,01051,"Elmore County, Alabama",14853,1676,31134,2979,48998,4794,72644,4697,135896,13399,208215,33817
0500000US01055,01055,"Etowah County, Alabama",8606,1061,20959,2179,34909,2273,55585,3763,110259,6608,165238,16171
0500000US01069,01069,"Houston County, Alabama",10121,756,23791,1231,40380,2250,66162,3371,135304,6616,216895,19746
0500000US01073,01073,"Jefferson County, Alabama",10203,556,26886,991,45317,1346,71692,1945,168225,9095,312143,30497
0500000US01077,01077,"Lauderdale County, Alabama",8449,1041,20261,1951,36541,3007,61011,4816,137467,14351,233742,40947
0500000US01081,01081,"Lee County, Alabama",7907,1023,22069,2026,39890,3108,63469,2893,124759,10369,198676,33202
0500000US01083,01083,"Limestone County, Alabama",12776,1818,28492,3168,46387,3621,69057,4118,126538,15489,196286,50463
0500000US01089,01089,"Madison County, Alabama",12187,1002,31164,1784,52737,2320,83410,3138,160449,8268,246664,25131
0500000US01095,01095,"Marshall County, Alabama",7868,1655,19646,2385,34179,4083,57255,4482,123427,13145,210384,34166
0500000US01097,01097,"Mobile County, Alabama",7515,648,21328,1260,37140,1478,60429,2258,128587,10122,232083,33143
0500000US01101,01101,"Montgomery County, Alabama",9153,797,24942,1987,42363,2350,69224,2922,159811,13657,304121,48315
0500000US01103,01103,"Morgan County, Alabama",11872,1336,27033,2468,43297,2701,65720,4410,125489,12383,201619,38422
0500000US01115,01115,"St. Clair County, Alabama",13008,2599,30025,3623,49820,4448,71312,6467,128105,15116,201189,43500
0500000US01117,01117,"Shelby County, Alabama",18229,1920,40324,2352,65340,3071,97504,3911,206574,21612,380614,75771
0500000US01121,01121,"Talladega County, Alabama",7478,1421,20459,3494,39372,4257,58990,4488,110550,8805,163167,19499
0500000US01125,01125,"Tuscaloosa County, Alabama",7272,989,23091,2082,41576,2530,66944,3439,139460,11612,250527,42481
0500000US01127,01127,"Walker County, Alabama",7020,1544,19381,2597,34674,4006,58418,5601,134707,30068,255495,113209
0500000US02020,02020,"Anchorage Municipality, Alaska",19260,1574,45038,2320,69231,2723,99878,3559,195751,18320,339493,64751
0500000US02090,02090,"Fairbanks North Star Borough, Alaska",17603,2732,43218,3846,64830,4426,89767,5022,167111,16880,267325,52040
0500000US02170,02170,"Matanuska-Susitna Borough, Alaska",16398,2734,41353,3648,65678,3705,94523,4891,163106,12098,236135,32707
0500000US04001,04001,"Apache County, Arizona",4696,1104,15753,1794,31282,3325,53368,5101,95778,7799,129380,22194
0500000US04003,04003,"Cochise County, Arizona",11372,1615,26876,1945,44003,2907,67849,4039,128117,16206,209722,56139
0500000US04005,04005,"Coconino County, Arizona",10973,2008,30101,2641,49418,3192,74711,5279,149922,18582,249239,60995
0500000US04013,04013,"Maricopa County, Arizona",13783,429,34220,592,55023,736,83093,965,176694,3622,311121,10853
0500000US04015,04015,"Mohave County, Arizona",12318,1450,27293,1858,40245,2023,58347,3456,128219,12198,231097,39177
0500000US04017,04017,"Navajo County, Arizona",8321,1598,23765,2489,39985,3539,62214,5117,110482,8710,159371,24543
0500000US04019,04019,"Pima County, Arizona",10637,607,26970,943,43819,1199,69603,1750,148805,4946,252032,14807
0500000US04021,04021,"Pinal County, Arizona",12546,1195,32250,1779,50315,2037,71814,2112,125714,6922,192330,19010
0500000US04025,04025,"Yavapai County, Arizona",12410,1700,29002,2182,44648,2202,66695,3039,136730,12234,232968,43642
0500000US04027,04027,"Yuma County, Arizona",12257,1090,26694,1742,40687,2478,59026,3287,120920,9893,197121,30349
0500000US05007,05007,"Benton County, Arkansas",13604,1594,32208,1698,48611,2232,74545,3168,158175,13889,271614,47127
0500000US05031,05031,"Craighead County, Arkansas",9122,1327,24179,2728,41456,4387,66356,4371,130342,12712,205557,38159
