GEO.id,GEO.id2,GEO.display-label,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07
Id,Id2,Geography,Estimate; Quintile Means: - Lowest Quintile,Margin of Error; Quintile Means: - Lowest Quintile,Estimate; Quintile Means: - Second Quintile,Margin of Error; Quintile Means: - Second Quintile,Estimate; Quintile Means: - Third Quintile,Margin of Error; Quintile Means: - Third Quintile,Estimate; Quintile Means: - Fourth Quintile,Margin of Error; Quintile Means: - Fourth Quintile,Estimate; Quintile Means: - Highest Quintile,Margin of Error; Quintile Means: - Highest Quintile,Estimate; Top 5 Percent,Margin of Error; Top 5 Percent
0500000US54033,54033,"Harrison County, West Virginia",11764,2510,31560,4032,48872,4596,82536,6979,170466,22426,277377,68814
0500000US54039,54039,"Kanawha County, West Virginia",9737,929,25027,2069,45099,2894,72407,4000,170304,19702,326994,65299
0500000US54061,54061,"Monongalia County, West Virginia",7816,1525,26780,3362,50988,4723,83658,6456,221342,35053,446927,125474
0500000US54081,54081,"Raleigh County, West Virginia",10993,1646,25342,3271,45747,4519,71181,5348,131985,10193,189833,29669
0500000US54107,54107,"Wood County, West Virginia",10571,1724,27143,2461,48624,3615,75339,5183,163354,22171,306743,76464
0500000US55009,55009,"Brown County, Wisconsin",14717,1289,36891,2015,58064,2363,87266,3042,178103,13703,319579,50607
0500000US55025,55025,"Dane County, Wisconsin",17598,1033,43443,1694,71038,2150,106354,2409,218791,14129,378643,45764
0500000US55027,55027,"Dodge County, Wisconsin",15742,1694,36030,1996,54935,2731,78509,3054,145386,14074,247701,50351
0500000US55035,55035,"Eau Claire County, Wisconsin",12073,1722,29371,2595,49895,4202,79034,3987,159018,20867,286841,73509
0500000US55039,55039,"Fond du Lac County, Wisconsin",16306,2159,37989,2841,58546,3033,86647,3814,156854,12652,252897,42595
0500000US55055,55055,"Jefferson County, Wisconsin",15350,2152,35279,2602,58070,4968,85579,4352,143186,7932,200728,16260
0500000US55059,55059,"Kenosha County, Wisconsin",13307,1695,34490,3138,60273,3784,91901,5068,180336,14572,287934,45863
0500000US55063,55063,"La Crosse County, Wisconsin",13389,2155,34414,2893,54723,3098,84681,4437,169669,14022,278404,43236
0500000US55071,55071,"Manitowoc County, Wisconsin",16071,1642,34142,2164,51649,3074,76222,4364,137080,8817,213318,24489
0500000US55073,55073,"Marathon County, Wisconsin",15218,1768,34678,2017,55535,2861,84424,3104,176433,14684,316416,49737
