GEO.id,GEO.id2,GEO.display-label,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07
Id,Id2,Geography,Estimate; Quintile Means: - Lowest Quintile,Margin of Error; Quintile Means: - Lowest Quintile,Estimate; Quintile Means: - Second Quintile,Margin of Error; Quintile Means: - Second Quintile,Estimate; Quintile Means: - Third Quintile,Margin of Error; Quintile Means: - Third Quintile,Estimate; Quintile Means: - Fourth Quintile,Margin of Error; Quintile Means: - Fourth Quintile,Estimate; Quintile Means: - Highest Quintile,Margin of Error; Quintile Means: - Highest Quintile,Estimate; Top 5 Percent,Margin of Error; Top 5 Percent
0500000US51179,51179,"Stafford County, Virginia",25706,3685,56666,3328,83535,4628,112498,4729,190371,14791,295508,47959
0500000US51510,51510,"Alexandria city, Virginia",22157,2943,50484,3429,80589,3791,116887,4798,282135,27885,550581,90003
0500000US51550,51550,"Chesapeake city, Virginia",17307,1619,39244,1901,62231,2989,89264,4005,155894,11005,237469,32949
0500000US51650,51650,"Hampton city, Virginia",12830,1562,31320,2525,48210,2865,69289,2961,119368,8002,177806,20658
0500000US51680,51680,"Lynchburg city, Virginia",9142,1653,21679,2493,36351,3210,57757,5068,142473,27159,275907,84016
0500000US51700,51700,"Newport News city, Virginia",11155,1435,28578,2322,44357,2186,65177,4020,126675,8903,198903,26989
0500000US51710,51710,"Norfolk city, Virginia",8848,1223,24888,1721,39815,1793,60153,2642,125815,10758,214802,36903
0500000US51740,51740,"Portsmouth city, Virginia",11050,1482,26370,2286,42285,3585,62179,4619,112434,8347,163766,18939
0500000US51760,51760,"Richmond city, Virginia",7713,814,20279,1605,35684,2131,55917,2564,145905,13711,279185,45687
0500000US51770,51770,"Roanoke city, Virginia",8236,1287,22074,2356,35487,2920,54538,3366,117027,16306,210648,52658
0500000US51800,51800,"Suffolk city, Virginia",12656,3312,39302,3776,61080,4279,85908,4908,159543,19805,257260,72632
0500000US51810,51810,"Virginia Beach city, Virginia",19012,1417,41723,1496,61331,1651,85409,2255,166844,10819,290612,38365
0500000US53005,53005,"Benton County, Washington",11918,1773,32093,2204,50597,3071,80325,4789,155330,12135,240996,37389
0500000US53007,53007,"Chelan County, Washington",12416,2340,29310,4010,48028,3820,70197,6975,141483,19007,233913,54988
0500000US53009,53009,"Clallam County, Washington",10038,1234,24845,2116,40683,3100,59093,4194,119801,10940,191246,26373
0500000US53011,53011,"Clark County, Washington",15490,841,36776,1165,55706,1622,80605,2373,156963,9636,264851,31475
0500000US53015,53015,"Cowlitz County, Washington",10867,1698,28134,3231,43984,3102,66994,4142,120468,8064,172551,19850
0500000US53021,53021,"Franklin County, Washington",10766,2663,27295,3575,43380,4164,64702,5289,128352,16235,204537,38825
0500000US53025,53025,"Grant County, Washington",9361,1750,23629,2136,36653,2979,55697,3124,105340,9306,160325,24320
0500000US53027,53027,"Grays Harbor County, Washington",8817,1518,24397,3440,40408,3104,59466,5244,125091,29827,227035,113587
0500000US53029,53029,"Island County, Washington",14717,1571,32016,2634,49203,3419,71636,3652,126146,8645,187715,25739
0500000US53033,53033,"King County, Washington",14914,540,38900,765,64045,1044,96367,1552,210659,6554,383317,21023
0500000US53035,53035,"Kitsap County, Washington",15034,1362,36649,1786,55616,1807,81401,2643,148807,6736,227728,18875
0500000US53041,53041,"Lewis County, Washington",11288,1642,25718,2335,42137,2803,62185,3907,110176,10210,164205,27490
0500000US53053,53053,"Pierce County, Washington",13299,864,34246,966,53905,1235,77742,1602,146717,5240,239169,17611
0500000US53057,53057,"Skagit County, Washington",11733,1772,30064,2326,48380,3008,71495,4237,151982,14612,275497,42781
0500000US53061,53061,"Snohomish County, Washington",16529,914,39083,1147,59707,1249,85916,1767,158353,6665,255305,23175
0500000US53063,53063,"Spokane County, Washington",11129,727,26874,863,42766,1253,63827,1504,131158,5875,224030,18511
0500000US53067,53067,"Thurston County, Washington",12718,1558,33152,1856,52868,2195,76409,2798,151020,14683,262003,50591
0500000US53073,53073,"Whatcom County, Washington",8946,1184,25513,2514,44207,2473,69318,3700,136290,14785,226689,49877
0500000US53077,53077,"Yakima County, Washington",9837,1014,23379,1650,39364,2038,60464,2637,119783,9550,202304,29473
0500000US54003,54003,"Berkeley County, West Virginia",14659,2386,33564,2613,52617,4540,73132,4369,146057,37498,275510,140767
0500000US54011,54011,"Cabell County, West Virginia",8039,910,20519,1982,34266,2827,56615,4313,129597,13666,229209,39646
0500000US54033,54033,"Harrison County, West Virginia",10359,1389,22279,2132,36546,3248,58232,4356,120291,13195,194932,41865
0500000US54039,54039,"Kanawha County, West Virginia",9743,846,22695,1531,36475,1885,56602,2862,121513,7829,210374,24816
0500000US54061,54061,"Monongalia County, West Virginia",5401,1293,19652,2228,36145,2784,63102,4703,139790,14855,257387,37228
0500000US54081,54081,"Raleigh County, West Virginia",9994,1304,20941,2397,38332,3188,55765,3815,103698,9410,158037,25949
0500000US54107,54107,"Wood County, West Virginia",8655,1164,21757,2294,37517,2537,57202,3719,127508,17006,231737,51468
0500000US55009,55009,"Brown County, Wisconsin",13038,1073,31457,1502,49439,1873,71130,1980,136551,9071,229659,31449
0500000US55025,55025,"Dane County, Wisconsin",15131,1014,37365,1279,58220,1481,86249,1829,180689,9037,326705,31157
0500000US55027,55027,"Dodge County, Wisconsin",15919,1455,33766,2378,49517,2259,68795,2729,115892,5832,168912,15010
0500000US55035,55035,"Eau Claire County, Wisconsin",10421,1271,26607,2488,46557,2799,69493,3317,131152,12555,220065,42782
0500000US55039,55039,"Fond du Lac County, Wisconsin",12462,1883,31833,2361,48651,1937,67853,2546,135759,32868,248135,125049
0500000US55055,55055,"Jefferson County, Wisconsin",14657,2173,34454,2521,50871,2306,70722,3174,121924,7712,181952,23322
0500000US55059,55059,"Kenosha County, Wisconsin",13680,1673,31726,2180,52343,3144,78207,2753,143772,10447,228036,36342
0500000US55063,55063,"La Crosse County, Wisconsin",11628,1202,27547,2402,45104,2680,68076,2952,131161,9119,209265,24245
0500000US55071,55071,"Manitowoc County, Wisconsin",12846,1603,30750,2444,47262,2894,65640,2586,107496,5423,153614,15613
0500000US55073,55073,"Marathon County, Wisconsin",14458,1394,32851,1918,49957,2124,68976,2404,130379,9397,221698,29837
0500000US55079,55079,"Milwaukee County, Wisconsin",9616,542,24774,760,41370,919,63858,1093,128521,4663,216897,16191
0500000US55087,55087,"Outagamie County, Wisconsin",12215,1322,30490,1940,50313,2309,73628,2694,126496,7652,194882,25127
0500000US55089,55089,"Ozaukee County, Wisconsin",19990,1868,43779,3108,68826,4773,97116,4946,214251,24865,390512,77022
0500000US55097,55097,"Portage County, Wisconsin",12696,1602,30980,2833,51721,3688,71802,3765,141848,11738,240496,32335
0500000US55101,55101,"Racine County, Wisconsin",13451,1185,31062,1652,50480,2349,75768,2996,140593,8793,231356,27092
0500000US55105,55105,"Rock County, Wisconsin",12229,1255,29149,1730,46976,2206,70517,1919,124446,7417,198527,23516
0500000US55109,55109,"St. Croix County, Wisconsin",19127,2647,45617,3001,67064,2866,90253,3755,157348,10940,235382,26038
0500000US55117,55117,"Sheboygan County, Wisconsin",15791,1270,32330,1272,47083,2480,69648,2538,123431,8311,192261,25928
0500000US55127,55127,"Walworth County, Wisconsin",11940,2072,32019,2684,50937,3408,72755,3222,142506,12506,247133,39424
0500000US55131,55131,"Washington County, Wisconsin",17379,2984,41171,2726,58788,2017,84016,2930,155958,14041,256330,44155
0500000US55133,55133,"Waukesha County, Wisconsin",19003,1042,45183,1822,69883,2119,97867,2532,204765,11334,369235,37997
0500000US55139,55139,"Winnebago County, Wisconsin",13143,1370,30183,1644,48450,1989,69867,2273,146876,24353,279448,94043
0500000US55141,55141,"Wood County, Wisconsin",13631,1171,29058,2066,46010,2652,66863,3493,116261,8325,179388,24758
0500000US56021,56021,"Laramie County, Wyoming",14390,1860,33277,2918,50399,3097,71688,4300,131859,17357,215524,63675
0500000US56025,56025,"Natrona County, Wyoming",11398,1876,27922,2779,45191,4293,70514,6418,133668,14104,204686,37435
