GEO.id,GEO.id2,GEO.display-label,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07
Id,Id2,Geography,Estimate; Quintile Means: - Lowest Quintile,Margin of Error; Quintile Means: - Lowest Quintile,Estimate; Quintile Means: - Second Quintile,Margin of Error; Quintile Means: - Second Quintile,Estimate; Quintile Means: - Third Quintile,Margin of Error; Quintile Means: - Third Quintile,Estimate; Quintile Means: - Fourth Quintile,Margin of Error; Quintile Means: - Fourth Quintile,Estimate; Quintile Means: - Highest Quintile,Margin of Error; Quintile Means: - Highest Quintile,Estimate; Top 5 Percent,Margin of Error; Top 5 Percent
0500000US01003,01003,"Baldwin County, Alabama",13365,1713,31930,2668,51762,3332,80820,5778,189160,16314,334396,48298
0500000US01015,01015,"Calhoun County, Alabama",10361,1263,24853,2330,42831,3136,66720,4360,121871,8086,173910,17737
0500000US01043,01043,"Cullman County, Alabama",8225,1976,22750,2790,37812,2974,59083,4938,117294,11051,181938,21698
0500000US01049,01049,"DeKalb County, Alabama",7350,2286,21181,2981,37186,4317,57512,5214,119027,13224,209751,41793
0500000US01051,01051,"Elmore County, Alabama",12749,3022,31512,3648,53826,5885,86484,6950,177508,43303,323375,147625
0500000US01055,01055,"Etowah County, Alabama",11699,1488,25329,2364,42892,3303,65410,4289,119334,9829,182117,27228
0500000US01069,01069,"Houston County, Alabama",10350,709,26231,1635,43444,2059,67646,2996,163113,13023,302780,38912
0500000US01073,01073,"Jefferson County, Alabama",9866,719,27062,1240,48107,1686,78292,2198,180649,8655,325649,27005
0500000US01077,01077,"Lauderdale County, Alabama",10792,1426,24801,2550,42802,2953,66361,4257,153375,19492,263802,62510
0500000US01081,01081,"Lee County, Alabama",6670,1426,23907,2264,46425,2955,74360,4410,160633,20763,264058,59964
0500000US01083,01083,"Limestone County, Alabama",12068,1806,31331,4326,56141,5103,89744,7530,174666,21868,266852,61908
0500000US01089,01089,"Madison County, Alabama",12727,1207,32954,1851,58514,2697,94122,3531,199615,14646,339167,48468
0500000US01095,01095,"Marshall County, Alabama",11217,1251,25330,3376,41275,4143,64138,6111,157728,22526,294458,67713
0500000US01097,01097,"Mobile County, Alabama",8906,873,24431,1437,43793,2059,69900,2703,151826,10657,263820,34059
0500000US01101,01101,"Montgomery County, Alabama",9239,1079,24744,2095,42746,2460,70344,3703,163751,13090,287830,35767
0500000US01103,01103,"Morgan County, Alabama",10847,1858,28539,2239,47611,3093,71346,4678,154205,18585,274456,61409
0500000US01115,01115,"St. Clair County, Alabama",14191,1974,32312,3529,54196,5523,77139,7166,144567,28755,233621,105925
0500000US01117,01117,"Shelby County, Alabama",17385,2264,45314,2631,70840,2767,105975,3665,222101,29180,395562,102467
0500000US01121,01121,"Talladega County, Alabama",9157,1413,21621,2032,34750,3549,58902,5156,128789,21224,223874,72836
0500000US01125,01125,"Tuscaloosa County, Alabama",10242,1170,27680,2087,48644,2792,78272,4364,163307,12059,279803,36388
0500000US01127,01127,"Walker County, Alabama",8497,1513,21373,2823,36447,4280,62007,5625,122538,13218,190469,40061
0500000US02020,02020,"Anchorage Municipality, Alaska",21195,2074,49474,2849,79586,3733,117730,4299,261457,25227,497641,82107
0500000US02090,02090,"Fairbanks North Star Borough, Alaska",20500,4065,48191,4229,73856,6052,104106,8799,197633,21782,310379,54576
0500000US02170,02170,"Matanuska-Susitna Borough, Alaska",17801,2019,45388,3148,76133,4126,105993,4097,181164,12355,262091,35272
0500000US04001,04001,"Apache County, Arizona",2935,1024,14957,2200,29866,3227,49101,4602,105648,16062,166173,52226
