GEO.id,GEO.id2,GEO.display-label,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07
Id,Id2,Geography,Estimate; Quintile Means: - Lowest Quintile,Margin of Error; Quintile Means: - Lowest Quintile,Estimate; Quintile Means: - Second Quintile,Margin of Error; Quintile Means: - Second Quintile,Estimate; Quintile Means: - Third Quintile,Margin of Error; Quintile Means: - Third Quintile,Estimate; Quintile Means: - Fourth Quintile,Margin of Error; Quintile Means: - Fourth Quintile,Estimate; Quintile Means: - Highest Quintile,Margin of Error; Quintile Means: - Highest Quintile,Estimate; Top 5 Percent,Margin of Error; Top 5 Percent
0500000US01003,01003,"Baldwin County, Alabama",11424,1869,28957,2982,48491,3730,75005,5147,166187,18766,285396,48811
0500000US01015,01015,"Calhoun County, Alabama",8043,841,22694,2343,41294,2703,63375,3824,128882,11143,200273,27253
0500000US01043,01043,"Cullman County, Alabama",11109,1773,23214,2063,37343,3479,56952,4579,129260,16352,222620,42333
0500000US01049,01049,"DeKalb County, Alabama",7057,2287,20543,3033,35468,5587,58497,4389,123713,13406,206537,36430
0500000US01051,01051,"Elmore County, Alabama",12534,2290,31787,4257,54648,4466,79675,5005,146120,12059,237203,34149
0500000US01055,01055,"Etowah County, Alabama",10112,1141,22769,2225,41004,3062,62905,3532,122523,11390,193666,32606
0500000US01069,01069,"Houston County, Alabama",8989,702,23093,1477,39853,1769,63355,2376,143955,8437,255203,29679
0500000US01073,01073,"Jefferson County, Alabama",9458,489,25490,970,44820,1517,72844,1976,165572,9713,294008,33965
0500000US01077,01077,"Lauderdale County, Alabama",9006,1411,22694,2286,40251,3476,61947,4727,146529,27462,276833,102832
0500000US01081,01081,"Lee County, Alabama",6601,1060,21272,2488,39895,3131,69453,5004,180543,24583,343237,84164
0500000US01083,01083,"Limestone County, Alabama",11521,2325,29336,3348,50553,4782,83547,6585,179837,42414,323033,156692
0500000US01089,01089,"Madison County, Alabama",11253,1234,33091,1937,58676,2736,93754,3453,197938,14793,334114,51422
0500000US01095,01095,"Marshall County, Alabama",8739,1813,21245,2041,34012,3221,59356,6383,133361,12653,223972,40835
0500000US01097,01097,"Mobile County, Alabama",9810,714,25137,1185,43453,1891,70688,2887,146146,8992,240416,31063
0500000US01101,01101,"Montgomery County, Alabama",9301,854,24926,1680,43630,2196,72822,3958,148188,8209,229527,22730
0500000US01103,01103,"Morgan County, Alabama",10765,1778,28018,2838,45360,3315,68542,3978,134546,10933,211077,31184
0500000US01115,01115,"St. Clair County, Alabama",10761,2256,29140,3683,49768,4752,73294,5305,132314,13291,198003,42556
0500000US01117,01117,"Shelby County, Alabama",16355,1318,38800,2161,66246,2942,101252,4147,202261,12011,340304,36705
0500000US01121,01121,"Talladega County, Alabama",8315,1368,21839,3288,39810,3905,58980,4717,108866,8143,156629,16870
0500000US01125,01125,"Tuscaloosa County, Alabama",9418,1533,26748,2147,48008,2505,74767,3435,156101,12736,267219,41673
0500000US01127,01127,"Walker County, Alabama",9219,1434,20081,2043,35706,4155,58023,5162,120657,14123,204025,36714
0500000US02020,02020,"Anchorage Municipality, Alaska",21031,2170,49898,2890,76566,3435,114155,4295,223421,15373,377640,45251
0500000US02090,02090,"Fairbanks North Star Borough, Alaska",19940,3101,43806,4214,69350,5689,104272,8199,205723,28504,328954,85877
0500000US02170,02170,"Matanuska-Susitna Borough, Alaska",16947,1800,45545,3366,74680,3865,110308,4512,185694,9355,275222,24211
0500000US04001,04001,"Apache County, Arizona",3915,882,16397,1734,33369,3436,56650,4556,112898,10815,172444,27406
0500000US04003,04003,"Cochise County, Arizona",8839,1387,25951,2215,45287,3092,69765,5511,142071,9153,205642,18105
0500000US04005,04005,"Coconino County, Arizona",10508,1540,29142,3036,50790,4597,84666,5860,167309,14203,270246,38539
0500000US04013,04013,"Maricopa County, Arizona",12131,357,32882,519,54265,744,85353,967,185373,3227,322087,8966
0500000US04015,04015,"Mohave County, Arizona",9999,1086,24538,1265,37499,1953,55056,2606,114028,6687,186463,19746
0500000US04017,04017,"Navajo County, Arizona",5784,1102,18151,1981,34538,3161,57155,3741,108239,9174,169571,21886
0500000US04019,04019,"Pima County, Arizona",10590,614,27491,891,46173,1212,72961,1582,163464,6685,291393,21640
0500000US04021,04021,"Pinal County, Arizona",10506,1244,30367,1704,49497,2274,72484,2544,138930,11904,234686,42226
0500000US04025,04025,"Yavapai County, Arizona",11594,1121,28047,1788,44548,2230,66702,3708,149201,15581,267752,49385
0500000US04027,04027,"Yuma County, Arizona",10136,959,24368,1444,39953,2164,62384,3358,135169,11545,238369,39153
0500000US05007,05007,"Benton County, Arkansas",14974,1220,35673,1706,57694,2915,90241,3912,184810,15037,318011,47595
0500000US05031,05031,"Craighead County, Arkansas",8660,2138,24524,3019,42348,3601,64050,5057,160949,21761,298399,56465
0500000US05045,05045,"Faulkner County, Arkansas",11444,1896,31514,3019,51595,3686,75969,4366,157959,23350,277172,85546
0500000US05051,05051,"Garland County, Arkansas",8732,1172,23314,2176,40996,3472,64565,5169,150036,22054,277012,75597
0500000US05069,05069,"Jefferson County, Arkansas",8366,1199,19657,2144,33082,3384,56025,5996,131494,16088,226751,56652
0500000US05085,05085,"Lonoke County, Arkansas",14603,2292,35376,3354,53714,3565,79422,5403,129852,8880,186588,20110
0500000US05119,05119,"Pulaski County, Arkansas",11249,867,27467,1436,45431,1883,74228,2668,165984,12352,296269,38148
0500000US05125,05125,"Saline County, Arkansas",17334,1894,36231,2827,53684,4272,79300,6325,146981,12041,222338,31095
0500000US05131,05131,"Sebastian County, Arkansas",10310,1241,23015,2385,39115,3468,63916,3898,167791,23780,339813,84028
0500000US05143,05143,"Washington County, Arkansas",10430,1232,26156,2276,44686,2791,73332,4809,192101,30344,389555,110007
0500000US05145,05145,"White County, Arkansas",8584,1502,21925,3287,40744,5246,67666,5412,179417,61635,387248,230833
0500000US06001,06001,"Alameda County, California",15332,554,43658,1143,77531,1548,122970,2077,251316,7651,418343,22790
0500000US06007,06007,"Butte County, California",9027,858,23611,1786,43163,2476,72823,4275,174690,19245,330903,65476
0500000US06013,06013,"Contra Costa County, California",17895,924,48222,1417,80431,1973,125565,2685,291022,12076,535888,36484
0500000US06017,06017,"El Dorado County, California",16583,1517,39702,3269,70241,4571,110887,5828,240976,24659,404647,78614
0500000US06019,06019,"Fresno County, California",9609,585,25661,1034,44055,1324,72881,1992,160476,6949,271501,22857
0500000US06023,06023,"Humboldt County, California",9928,937,23398,1926,40030,2672,61567,3646,134971,11865,226927,33800
0500000US06025,06025,"Imperial County, California",9191,1379,21863,2414,40018,4085,71189,5994,150379,13432,233070,34224
0500000US06029,06029,"Kern County, California",11403,711,28281,1219,48297,1827,78618,2498,162262,6617,268131,20475
0500000US06031,06031,"Kings County, California",10968,1630,26150,2805,42972,3940,70956,6270,149105,19086,240902,60931
0500000US06033,06033,"Lake County, California",6628,1904,19046,2549,34133,4466,58649,6809,116426,10212,174529,19622
0500000US06037,06037,"Los Angeles County, California",11954,240,31949,366,56206,556,92459,879,222953,3231,410778,10228
0500000US06039,06039,"Madera County, California",9964,1903,26844,2843,43756,3565,70675,4979,141294,14033,224888,45074
0500000US06041,06041,"Marin County, California",19074,1895,54668,3463,95885,5698,161069,8778,405420,28932,743391,72881
0500000US06045,06045,"Mendocino County, California",9460,1605,24261,2706,42004,4227,69017,6640,167066,28411,306018,106629
0500000US06047,06047,"Merced County, California",11805,935,27741,1396,44766,2596,69871,3774,144324,11932,232842,34414
0500000US06053,06053,"Monterey County, California",15140,1146,36253,1786,58189,2184,88629,3224,218665,13795,407293,41794
0500000US06055,06055,"Napa County, California",18016,1765,43640,3137,74193,4918,114661,6966,258480,22393,454073,65419
0500000US06057,06057,"Nevada County, California",16082,2087,36427,3171,57388,4149,89009,5285,189315,25839,336883,73179
0500000US06059,06059,"Orange County, California",17175,508,45460,1002,76273,1353,119220,1679,262476,5963,463521,19304
0500000US06061,06061,"Placer County, California",17174,1475,44513,2254,75528,2776,116096,4006,231947,11007,390714,34988
0500000US06065,06065,"Riverside County, California",13029,547,33536,778,57019,987,87946,1248,175686,4971,285413,15515
0500000US06067,06067,"Sacramento County, California",11864,579,32937,849,56259,1094,89122,1813,189844,8840,325539,32262
0500000US06071,06071,"San Bernardino County, California",11324,545,30537,828,52440,1210,82285,1651,165260,4165,263589,12327
0500000US06073,06073,"San Diego County, California",13913,569,38847,857,66245,1097,104224,1470,222454,5348,378202,18038
0500000US06075,06075,"San Francisco County, California",12931,902,44898,1949,84997,2473,136953,3428,316297,13973,556654,39025
0500000US06077,06077,"San Joaquin County, California",11526,755,29765,1337,51854,1813,83617,2432,178132,7527,302799,23276
0500000US06079,06079,"San Luis Obispo County, California",13766,1630,36726,2566,63121,3263,97505,3764,208582,20992,374318,68624
0500000US06081,06081,"San Mateo County, California",22303,1362,59244,2216,100682,2744,154394,4153,372117,15799,698338,50628
0500000US06083,06083,"Santa Barbara County, California",14384,1144,36792,2042,63585,2738,98638,3443,227506,16852,414734,53865
0500000US06085,06085,"Santa Clara County, California",20644,773,57115,1275,97755,1647,151302,2230,322324,7619,553048,23244
0500000US06087,06087,"Santa Cruz County, California",14213,1725,37535,2867,65862,3764,108784,5734,239986,15075,408394,43274
0500000US06089,06089,"Shasta County, California",11056,1162,26132,1577,44216,2547,69486,3318,147976,8880,240131,22684
0500000US06095,06095,"Solano County, California",15570,1436,41722,2368,68453,2689,102699,2999,189687,10430,293918,34651
0500000US06097,06097,"Sonoma County, California",15264,1153,41465,1981,68198,2415,102987,3424,229493,20629,407914,73318
0500000US06099,06099,"Stanislaus County, California",11514,1011,31092,1638,51098,1903,78398,2340,156210,9714,256067,29386
0500000US06101,06101,"Sutter County, California",14175,2474,34921,3080,54717,4293,83023,6694,168365,15464,261992,43416
0500000US06107,06107,"Tulare County, California",10425,869,25577,1246,42825,1775,68235,2527,145020,9510,243332,29595
0500000US06111,06111,"Ventura County, California",18155,1131,46301,1832,75284,2076,112214,2771,241753,9851,411843,31977
0500000US06113,06113,"Yolo County, California",8684,1185,29599,2815,55578,3661,93769,5090,208765,15154,362812,44948
0500000US06115,06115,"Yuba County, California",9917,2157,24759,3660,41366,4488,64561,6124,132825,24545,223587,90608
0500000US08001,08001,"Adams County, Colorado",15608,1226,37691,1487,58957,1970,85742,2625,166681,8392,267727,26155
0500000US08005,08005,"Arapahoe County, Colorado",16726,994,40899,1334,65318,1830,100265,2652,229077,12543,431261,41089
0500000US08013,08013,"Boulder County, Colorado",14357,1631,41215,2655,72156,3229,112888,4397,239363,12567,403914,35437
0500000US08031,08031,"Denver County, Colorado",11013,870,32342,1369,55987,1826,90070,2131,219987,14717,416478,51541
0500000US08035,08035,"Douglas County, Colorado",30013,2459,69868,3249,104986,3523,144704,4296,279952,17232,472919,58552
0500000US08041,08041,"El Paso County, Colorado",14188,904,36682,1525,59344,1802,90098,2114,183711,8772,307629,29701
0500000US08059,08059,"Jefferson County, Colorado",18164,989,44528,1467,70757,1808,105748,2545,214559,8729,362614,26155
0500000US08069,08069,"Larimer County, Colorado",14184,1210,34137,1655,56483,2218,87545,2833,191854,15607,339404,50721
0500000US08077,08077,"Mesa County, Colorado",10663,2000,29352,2778,48754,3827,76836,5945,150762,20202,247565,65511
0500000US08101,08101,"Pueblo County, Colorado",9364,1319,25426,2015,41445,2300,66067,3506,131960,8021,215299,21667
0500000US08123,08123,"Weld County, Colorado",17297,1338,40681,1787,62530,2451,91464,2839,175459,9931,287671,29645
0500000US09001,09001,"Fairfield County, Connecticut",16741,857,48098,1667,86151,2349,145671,3657,414287,15644,822518,47334
0500000US09003,09003,"Hartford County, Connecticut",13547,758,37804,1240,66278,1900,105317,2547,230002,8560,403981,23106
0500000US09005,09005,"Litchfield County, Connecticut",18169,2083,48117,2692,74304,2966,106674,4043,208377,13622,353650,46976
0500000US09007,09007,"Middlesex County, Connecticut",16292,2022,44325,3493,76826,5110,121286,5574,221848,15842,347307,49897
0500000US09009,09009,"New Haven County, Connecticut",11940,685,34008,1253,60185,2008,97501,2717,209670,9944,358585,32427
0500000US09011,09011,"New London County, Connecticut",14992,1434,40587,2730,66134,2723,100721,3955,201564,10204,332477,33592
0500000US09013,09013,"Tolland County, Connecticut",20295,2932,49067,3799,78208,4726,115953,7495,222690,23309,375022,76318
0500000US09015,09015,"Windham County, Connecticut",14839,1792,34636,3286,59345,4786,86546,4449,146439,6840,205876,14957
0500000US10001,10001,"Kent County, Delaware",13136,2214,34078,2184,54565,3336,83221,4334,157394,10476,240692,32383
0500000US10003,10003,"New Castle County, Delaware",13771,979,38517,1421,63849,2188,99758,3242,205570,9765,343043,27152
0500000US10005,10005,"Sussex County, Delaware",14306,1649,34515,1939,55233,2974,84002,3873,177664,12517,302359,34059
0500000US11001,11001,"District of Columbia, District of Columbia",9290,950,35864,1870,71688,2615,119950,3474,280834,9536,487148,25989
0500000US12001,12001,"Alachua County, Florida",6448,1094,23586,1721,44620,2593,72901,3380,174130,13820,311136,39127
0500000US12005,12005,"Bay County, Florida",10642,1659,28244,1879,45532,2280,71661,3720,161822,17270,297124,63755
0500000US12009,12009,"Brevard County, Florida",11303,971,29589,1467,48172,1630,73898,2077,159790,9717,277768,29806
0500000US12011,12011,"Broward County, Florida",11665,499,30567,746,52003,1131,82623,1436,185188,5846,330783,17292
0500000US12015,12015,"Charlotte County, Florida",11188,1374,27256,1704,43234,2437,64854,3320,140050,11832,237227,37783
0500000US12017,12017,"Citrus County, Florida",9348,1045,22531,2082,35994,2241,55518,3861,135112,26466,260819,94630
0500000US12019,12019,"Clay County, Florida",15040,2467,36851,2947,59123,3286,85226,4580,164203,13712,262791,46862
0500000US12021,12021,"Collier County, Florida",16412,1213,37882,1765,59370,2361,93662,4160,271532,24204,571410,73090
0500000US12023,12023,"Columbia County, Florida",8426,2030,22023,3063,38505,4609,59125,4702,145353,34083,278934,115461
0500000US12031,12031,"Duval County, Florida",9978,719,27840,985,46000,1484,73094,2016,162984,6866,291781,21074
0500000US12033,12033,"Escambia County, Florida",12803,1058,30205,1632,46278,2177,67934,2954,146107,11919,270835,44767
0500000US12035,12035,"Flagler County, Florida",14376,2166,35015,3060,51639,2610,72279,4093,129862,12349,208063,39575
0500000US12053,12053,"Hernando County, Florida",11294,1221,27011,1718,40574,2219,59469,3285,119532,12602,197911,38638
