GEO.id,GEO.id2,GEO.display-label,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07
Id,Id2,Geography,Estimate; Quintile Means: - Lowest Quintile,Margin of Error; Quintile Means: - Lowest Quintile,Estimate; Quintile Means: - Second Quintile,Margin of Error; Quintile Means: - Second Quintile,Estimate; Quintile Means: - Third Quintile,Margin of Error; Quintile Means: - Third Quintile,Estimate; Quintile Means: - Fourth Quintile,Margin of Error; Quintile Means: - Fourth Quintile,Estimate; Quintile Means: - Highest Quintile,Margin of Error; Quintile Means: - Highest Quintile,Estimate; Top 5 Percent,Margin of Error; Top 5 Percent
0500000US01003,01003,"Baldwin County, Alabama",15312,2097,35795,2292,56712,4073,88431,5095,178565,12766,305912,44451
0500000US01015,01015,"Calhoun County, Alabama",9460,1624,27162,2694,46614,3202,73496,5875,169840,31440,313285,110045
0500000US01043,01043,"Cullman County, Alabama",10963,1622,27601,3206,44758,3666,69827,4933,123699,8386,181577,21418
0500000US01049,01049,"DeKalb County, Alabama",10619,1631,22602,3005,38911,4491,64020,7956,156217,29053,305835,103912
0500000US01051,01051,"Elmore County, Alabama",11979,3305,38330,5893,60769,5343,92615,7473,175419,15430,289721,41682
0500000US01055,01055,"Etowah County, Alabama",9676,1324,22807,2700,42466,4589,70469,5404,140790,16144,232018,47941
0500000US01069,01069,"Houston County, Alabama",10889,826,28074,1348,45751,2019,74582,3315,168968,13208,311683,39738
0500000US01073,01073,"Jefferson County, Alabama",10603,733,28941,1065,50496,1542,82693,2589,200034,10915,372586,35473
0500000US01077,01077,"Lauderdale County, Alabama",12625,1591,27557,2738,46185,5045,70891,4292,148448,22021,273737,72314
0500000US01081,01081,"Lee County, Alabama",9084,2207,28951,3311,53243,5017,84311,6192,171788,17030,288631,55651
0500000US01083,01083,"Limestone County, Alabama",12418,2561,32688,4384,56758,5593,88952,7860,184568,24419,316316,82224
0500000US01089,01089,"Madison County, Alabama",13383,1320,35218,2062,62810,2592,101882,3707,200001,10828,326882,37764
0500000US01095,01095,"Marshall County, Alabama",8730,1547,23936,2772,42390,3566,69400,5546,154850,21623,272182,76946
0500000US01097,01097,"Mobile County, Alabama",8922,943,25464,1287,45982,2506,73670,3440,164600,10601,293583,35170
0500000US01101,01101,"Montgomery County, Alabama",8886,1230,25759,2079,45998,2825,73487,3646,157488,9578,263565,28684
0500000US01103,01103,"Morgan County, Alabama",12258,1889,28293,2617,48589,4245,76528,4768,152815,13376,250480,39310
0500000US01115,01115,"St. Clair County, Alabama",11880,2041,29292,4817,49143,5146,75032,6257,131453,14173,195704,33304
0500000US01117,01117,"Shelby County, Alabama",18488,2052,46849,2871,73981,3520,111196,4394,213252,13734,347747,40593
0500000US01121,01121,"Talladega County, Alabama",10307,1656,24235,2391,39731,4292,64366,6559,129906,14247,216107,42576
0500000US01125,01125,"Tuscaloosa County, Alabama",10501,1629,31982,2702,53487,2531,81414,4281,163049,15740,267257,50861
0500000US01127,01127,"Walker County, Alabama",9071,1558,24902,3516,43495,4722,69655,5638,140535,20340,241403,67733
0500000US02020,02020,"Anchorage Municipality, Alaska",21918,2241,51849,3278,79696,3675,118656,4568,232763,15286,390623,49122
0500000US02090,02090,"Fairbanks North Star Borough, Alaska",22235,2823,48245,5766,75263,7980,112321,8779,209047,33367,350256,105298
0500000US02170,02170,"Matanuska-Susitna Borough, Alaska",13985,2012,40796,3605,69655,4411,107306,4609,198624,15220,317772,48466
0500000US04001,04001,"Apache County, Arizona",4419,725,15785,1598,31794,3882,57493,4689,106371,7561,150158,10508
0500000US04003,04003,"Cochise County, Arizona",12749,1860,32271,2833,52452,3904,78125,3976,150920,16541,251862,48667
0500000US04005,04005,"Coconino County, Arizona",9358,1885,30820,3214,53877,4562,84047,4060,192074,29297,348458,91047
