GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Gini Index,Margin of Error; Gini Index
0500000US01003,01003,"Baldwin County, Alabama",0.4371,0.0186
0500000US01015,01015,"Calhoun County, Alabama",0.4563,0.0216
0500000US01043,01043,"Cullman County, Alabama",0.4453,0.0431
0500000US01049,01049,"DeKalb County, Alabama",0.4131,0.0339
0500000US01051,01051,"Elmore County, Alabama",0.3744,0.0218
0500000US01055,01055,"Etowah County, Alabama",0.4467,0.0237
0500000US01069,01069,"Houston County, Alabama",0.4888,0.0157
0500000US01073,01073,"Jefferson County, Alabama",0.4968,0.0112
0500000US01077,01077,"Lauderdale County, Alabama",0.4662,0.0211
0500000US01081,01081,"Lee County, Alabama",0.4680,0.0181
0500000US01083,01083,"Limestone County, Alabama",0.4492,0.0242
0500000US01089,01089,"Madison County, Alabama",0.4538,0.0157
0500000US01095,01095,"Marshall County, Alabama",0.4673,0.0276
0500000US01097,01097,"Mobile County, Alabama",0.4792,0.0186
0500000US01101,01101,"Montgomery County, Alabama",0.4875,0.0259
0500000US01103,01103,"Morgan County, Alabama",0.4475,0.0239
0500000US01115,01115,"St. Clair County, Alabama",0.4278,0.0396
0500000US01117,01117,"Shelby County, Alabama",0.4477,0.0306
0500000US01121,01121,"Talladega County, Alabama",0.4626,0.0333
0500000US01125,01125,"Tuscaloosa County, Alabama",0.4787,0.0195
0500000US01127,01127,"Walker County, Alabama",0.4719,0.0360
0500000US02020,02020,"Anchorage Municipality, Alaska",0.4204,0.0160
0500000US02090,02090,"Fairbanks North Star Borough, Alaska",0.4349,0.0470
0500000US02170,02170,"Matanuska-Susitna Borough, Alaska",0.4137,0.0151
0500000US04001,04001,"Apache County, Arizona",0.4637,0.0210
0500000US04003,04003,"Cochise County, Arizona",0.4662,0.0349
0500000US04005,04005,"Coconino County, Arizona",0.4816,0.0249
0500000US04013,04013,"Maricopa County, Arizona",0.4609,0.0055
0500000US04015,04015,"Mohave County, Arizona",0.4554,0.0272
0500000US04017,04017,"Navajo County, Arizona",0.4572,0.0266
0500000US04019,04019,"Pima County, Arizona",0.4728,0.0093
0500000US04021,04021,"Pinal County, Arizona",0.3889,0.0128
0500000US04025,04025,"Yavapai County, Arizona",0.4198,0.0176
0500000US04027,04027,"Yuma County, Arizona",0.4189,0.0167
0500000US05007,05007,"Benton County, Arkansas",0.4482,0.0212
0500000US05031,05031,"Craighead County, Arkansas",0.4534,0.0381
0500000US05045,05045,"Faulkner County, Arkansas",0.4242,0.0218
0500000US05051,05051,"Garland County, Arkansas",0.4830,0.0334
0500000US05069,05069,"Jefferson County, Arkansas",0.4702,0.0281
0500000US05085,05085,"Lonoke County, Arkansas",0.4055,0.0422
0500000US05119,05119,"Pulaski County, Arkansas",0.4850,0.0161
0500000US05125,05125,"Saline County, Arkansas",0.3759,0.0216
0500000US05131,05131,"Sebastian County, Arkansas",0.4695,0.0351
0500000US05143,05143,"Washington County, Arkansas",0.4826,0.0208
0500000US05145,05145,"White County, Arkansas",0.4542,0.0262
0500000US06001,06001,"Alameda County, California",0.4753,0.0074
0500000US06007,06007,"Butte County, California",0.4635,0.0178
0500000US06013,06013,"Contra Costa County, California",0.4617,0.0092
0500000US06017,06017,"El Dorado County, California",0.4248,0.0214
0500000US06019,06019,"Fresno County, California",0.4782,0.0093
0500000US06023,06023,"Humboldt County, California",0.4586,0.0210
0500000US06025,06025,"Imperial County, California",0.4673,0.0188
0500000US06029,06029,"Kern County, California",0.4585,0.0111
0500000US06031,06031,"Kings County, California",0.4595,0.0398
0500000US06033,06033,"Lake County, California",0.4725,0.0400
0500000US06037,06037,"Los Angeles County, California",0.4965,0.0032
0500000US06039,06039,"Madera County, California",0.4730,0.0294
0500000US06041,06041,"Marin County, California",0.5173,0.0187
0500000US06045,06045,"Mendocino County, California",0.4327,0.0176
0500000US06047,06047,"Merced County, California",0.4518,0.0192
0500000US06053,06053,"Monterey County, California",0.4390,0.0146
0500000US06055,06055,"Napa County, California",0.4500,0.0216
0500000US06057,06057,"Nevada County, California",0.4299,0.0383
0500000US06059,06059,"Orange County, California",0.4643,0.0064
0500000US06061,06061,"Placer County, California",0.4322,0.0158
0500000US06065,06065,"Riverside County, California",0.4404,0.0055
0500000US06067,06067,"Sacramento County, California",0.4561,0.0069
0500000US06071,06071,"San Bernardino County, California",0.4390,0.0077
0500000US06073,06073,"San Diego County, California",0.4665,0.0060
0500000US06075,06075,"San Francisco County, California",0.5225,0.0104
0500000US06077,06077,"San Joaquin County, California",0.4564,0.0125
0500000US06079,06079,"San Luis Obispo County, California",0.4437,0.0172
0500000US06081,06081,"San Mateo County, California",0.4849,0.0128
0500000US06083,06083,"Santa Barbara County, California",0.4698,0.0151
0500000US06085,06085,"Santa Clara County, California",0.4663,0.0085
0500000US06087,06087,"Santa Cruz County, California",0.4615,0.0183
0500000US06089,06089,"Shasta County, California",0.4358,0.0150
0500000US06095,06095,"Solano County, California",0.4312,0.0130
0500000US06097,06097,"Sonoma County, California",0.4552,0.0147
0500000US06099,06099,"Stanislaus County, California",0.4455,0.0120
0500000US06101,06101,"Sutter County, California",0.4756,0.0466
0500000US06107,06107,"Tulare County, California",0.4594,0.0158
0500000US06111,06111,"Ventura County, California",0.4431,0.0116
0500000US06113,06113,"Yolo County, California",0.4796,0.0211
0500000US06115,06115,"Yuba County, California",0.4136,0.0278
0500000US08001,08001,"Adams County, Colorado",0.3930,0.0149
0500000US08005,08005,"Arapahoe County, Colorado",0.4622,0.0118
0500000US08013,08013,"Boulder County, Colorado",0.4763,0.0165
0500000US08031,08031,"Denver County, Colorado",0.5048,0.0136
0500000US08035,08035,"Douglas County, Colorado",0.4065,0.0159
0500000US08041,08041,"El Paso County, Colorado",0.4376,0.0150
0500000US08059,08059,"Jefferson County, Colorado",0.4332,0.0093
0500000US08069,08069,"Larimer County, Colorado",0.4565,0.0196
0500000US08077,08077,"Mesa County, Colorado",0.4455,0.0228
0500000US08101,08101,"Pueblo County, Colorado",0.4291,0.0173
0500000US08123,08123,"Weld County, Colorado",0.4329,0.0194
0500000US09001,09001,"Fairfield County, Connecticut",0.5459,0.0112
0500000US09003,09003,"Hartford County, Connecticut",0.4702,0.0090
0500000US09005,09005,"Litchfield County, Connecticut",0.4214,0.0188
0500000US09007,09007,"Middlesex County, Connecticut",0.4292,0.0242
0500000US09009,09009,"New Haven County, Connecticut",0.4637,0.0093
0500000US09011,09011,"New London County, Connecticut",0.4332,0.0150
0500000US09013,09013,"Tolland County, Connecticut",0.3985,0.0171
0500000US09015,09015,"Windham County, Connecticut",0.4111,0.0247
0500000US10001,10001,"Kent County, Delaware",0.3924,0.0157
0500000US10003,10003,"New Castle County, Delaware",0.4427,0.0118
0500000US10005,10005,"Sussex County, Delaware",0.4310,0.0160
0500000US11001,11001,"District of Columbia, District of Columbia",0.5343,0.0126
0500000US12001,12001,"Alachua County, Florida",0.5278,0.0231
0500000US12005,12005,"Bay County, Florida",0.4229,0.0156
0500000US12009,12009,"Brevard County, Florida",0.4553,0.0126
0500000US12011,12011,"Broward County, Florida",0.4683,0.0077
0500000US12015,12015,"Charlotte County, Florida",0.4126,0.0238
0500000US12017,12017,"Citrus County, Florida",0.4398,0.0279
0500000US12019,12019,"Clay County, Florida",0.4112,0.0218
0500000US12021,12021,"Collier County, Florida",0.5343,0.0196
0500000US12023,12023,"Columbia County, Florida",0.4373,0.0340
0500000US12031,12031,"Duval County, Florida",0.4765,0.0124
0500000US12033,12033,"Escambia County, Florida",0.4383,0.0214
0500000US12035,12035,"Flagler County, Florida",0.4505,0.0342
0500000US12053,12053,"Hernando County, Florida",0.4258,0.0215
0500000US12055,12055,"Highlands County, Florida",0.4377,0.0236
0500000US12057,12057,"Hillsborough County, Florida",0.4882,0.0083
0500000US12061,12061,"Indian River County, Florida",0.5610,0.0418
0500000US12069,12069,"Lake County, Florida",0.4479,0.0191
0500000US12071,12071,"Lee County, Florida",0.4698,0.0127
0500000US12073,12073,"Leon County, Florida",0.4787,0.0161
0500000US12081,12081,"Manatee County, Florida",0.4776,0.0193
0500000US12083,12083,"Marion County, Florida",0.4469,0.0199
0500000US12085,12085,"Martin County, Florida",0.5309,0.0278
0500000US12086,12086,"Miami-Dade County, Florida",0.5201,0.0081
0500000US12087,12087,"Monroe County, Florida",0.5303,0.0346
0500000US12089,12089,"Nassau County, Florida",0.4840,0.0685
0500000US12091,12091,"Okaloosa County, Florida",0.4229,0.0153
0500000US12095,12095,"Orange County, Florida",0.4731,0.0097
0500000US12097,12097,"Osceola County, Florida",0.4154,0.0189
0500000US12099,12099,"Palm Beach County, Florida",0.5100,0.0092
0500000US12101,12101,"Pasco County, Florida",0.4426,0.0155
0500000US12103,12103,"Pinellas County, Florida",0.4765,0.0093
0500000US12105,12105,"Polk County, Florida",0.4329,0.0118
0500000US12107,12107,"Putnam County, Florida",0.4537,0.0334
0500000US12109,12109,"St. Johns County, Florida",0.4984,0.0244
0500000US12111,12111,"St. Lucie County, Florida",0.4572,0.0243
0500000US12113,12113,"Santa Rosa County, Florida",0.4217,0.0323
0500000US12115,12115,"Sarasota County, Florida",0.4907,0.0210
0500000US12117,12117,"Seminole County, Florida",0.4528,0.0192
0500000US12119,12119,"Sumter County, Florida",0.4399,0.0523
0500000US12127,12127,"Volusia County, Florida",0.4685,0.0163
0500000US13013,13013,"Barrow County, Georgia",0.4121,0.0507
0500000US13015,13015,"Bartow County, Georgia",0.4229,0.0357
0500000US13021,13021,"Bibb County, Georgia",0.5065,0.0271
0500000US13031,13031,"Bulloch County, Georgia",0.4770,0.0340
0500000US13045,13045,"Carroll County, Georgia",0.4421,0.0305
0500000US13047,13047,"Catoosa County, Georgia",0.3904,0.0262
0500000US13051,13051,"Chatham County, Georgia",0.4867,0.0163
0500000US13057,13057,"Cherokee County, Georgia",0.3903,0.0180
0500000US13059,13059,"Clarke County, Georgia",0.5481,0.0280
0500000US13063,13063,"Clayton County, Georgia",0.4364,0.0175
0500000US13067,13067,"Cobb County, Georgia",0.4470,0.0117
0500000US13073,13073,"Columbia County, Georgia",0.4253,0.0312
0500000US13077,13077,"Coweta County, Georgia",0.4097,0.0291
0500000US13089,13089,"DeKalb County, Georgia",0.4980,0.0124
0500000US13095,13095,"Dougherty County, Georgia",0.5537,0.0436
0500000US13097,13097,"Douglas County, Georgia",0.3964,0.0230
0500000US13113,13113,"Fayette County, Georgia",0.4350,0.0305
0500000US13115,13115,"Floyd County, Georgia",0.4556,0.0229
0500000US13117,13117,"Forsyth County, Georgia",0.4024,0.0179
0500000US13121,13121,"Fulton County, Georgia",0.5397,0.0107
0500000US13127,13127,"Glynn County, Georgia",0.4992,0.0425
0500000US13135,13135,"Gwinnett County, Georgia",0.4363,0.0114
0500000US13139,13139,"Hall County, Georgia",0.4377,0.0198
0500000US13151,13151,"Henry County, Georgia",0.3953,0.0202
0500000US13153,13153,"Houston County, Georgia",0.4216,0.0263
0500000US13179,13179,"Liberty County, Georgia",0.4142,0.0364
0500000US13185,13185,"Lowndes County, Georgia",0.4804,0.0220
0500000US13215,13215,"Muscogee County, Georgia",0.4855,0.0290
0500000US13217,13217,"Newton County, Georgia",0.4139,0.0322
0500000US13223,13223,"Paulding County, Georgia",0.4031,0.0255
0500000US13245,13245,"Richmond County, Georgia",0.4779,0.0249
0500000US13247,13247,"Rockdale County, Georgia",0.4364,0.0284
0500000US13285,13285,"Troup County, Georgia",0.4981,0.0373
