GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19
0500000US04013,04013,"Maricopa County, Arizona",715587,*****,354091,*****,65713,5078,55555,3421,85322,5037,18554,2391,66082,4406,22055,2213,29365,3174,11445,1776,361496,*****,59641,3827,55459,3817,82201,5019,15818,1968,74627,4142,23966,2595,34559,3462,15225,2123
0500000US04015,04015,"Mohave County, Arizona",21151,884,11788,680,2708,1371,2209,1059,3594,1181,577,447,1582,847,318,266,579,568,221,292,9363,526,1358,652,1481,776,2371,940,311,304,1975,813,882,496,420,312,565,530
0500000US04017,04017,"Navajo County, Arizona",7147,479,3910,415,880,529,717,420,1231,600,220,178,746,359,37,42,79,97,0,208,3237,166,315,434,306,200,823,448,373,334,966,324,44,73,194,234,216,245
0500000US04019,04019,"Pima County, Arizona",212649,*****,101366,*****,8767,1317,13499,1871,24888,2355,6220,1174,21683,2216,9570,1839,11929,1733,4810,1081,111283,*****,10354,1381,12910,1977,25542,2615,4369,1237,27454,2525,9795,1432,15224,2228,5635,1096
0500000US04021,04021,"Pinal County, Arizona",74106,*****,40919,*****,6147,1198,8983,1614,10859,2203,2967,927,7194,1510,1951,817,2272,1328,546,336,33187,*****,3677,1189,4375,1277,9440,1638,1802,810,8182,1525,2045,553,2501,1266,1165,648
0500000US04025,04025,"Yavapai County, Arizona",18924,842,9714,842,1104,741,1579,822,2129,811,642,548,2523,1330,720,600,726,483,291,248,9210,*****,1220,606,955,626,1982,689,0,208,3517,886,609,402,651,403,276,261
0500000US04027,04027,"Yuma County, Arizona",73620,*****,36454,*****,8060,1098,7406,1382,6311,1440,1769,732,7663,1490,2541,958,2272,822,432,273,37166,*****,7290,1149,7250,1420,7106,1248,1558,719,6202,1213,3769,1194,2995,1094,996,480
0500000US05007,05007,"Benton County, Arkansas",22853,*****,11861,*****,3046,918,1298,742,2890,1140,530,482,1055,594,447,468,1596,843,999,713,10992,*****,3296,932,1579,631,2597,806,380,330,1279,649,353,265,1455,723,53,99
0500000US05119,05119,"Pulaski County, Arkansas",12246,608,6814,751,1893,1021,143,185,2490,1283,618,559,971,734,75,131,469,367,155,215,5432,473,597,434,684,465,1631,584,507,349,906,549,389,335,430,309,288,218
0500000US05143,05143,"Washington County, Arkansas",18294,690,9687,*****,3361,1215,1727,1073,2320,832,527,513,1175,820,20,36,361,354,196,235,8607,689,2253,1145,2554,1113,1116,596,146,191,1263,592,502,326,503,499,270,272
0500000US06001,06001,"Alameda County, California",222651,*****,112520,*****,16997,2097,17388,2491,31702,3468,2873,854,17880,2002,6726,1537,14243,1956,4711,1013,110131,*****,19763,2102,12880,1608,27393,2419,2201,526,17868,1933,7964,1431,14684,1654,7378,1301
0500000US06007,06007,"Butte County, California",19452,*****,10069,*****,1627,516,842,428,2211,740,251,250,2939,838,839,438,710,348,650,475,9383,*****,1130,523,860,357,2468,851,360,273,1938,567,827,594,1404,545,396,277
0500000US06013,06013,"Contra Costa County, California",170187,*****,84399,*****,16316,2384,10675,1929,16892,2440,3452,954,17812,2239,5173,1351,9838,1701,4241,1245,85788,*****,16993,2190,9892,1948,13907,2038,2710,1287,18104,2437,8096,1872,12546,2053,3540,913
0500000US06017,06017,"El Dorado County, California",13866,848,6941,599,906,598,411,312,1545,1277,156,264,1738,680,1278,583,428,357,479,341,6925,412,1091,583,227,169,1095,583,99,164,1602,636,1085,586,1232,742,494,314
0500000US06019,06019,"Fresno County, California",283830,*****,142752,*****,32846,3211,22984,2711,32671,3177,4784,1248,27411,2861,8942,1475,9763,1764,3351,1022,141078,*****,31092,2524,19918,1984,29631,2660,3573,881,31606,3036,11442,1508,10245,1829,3571,964
0500000US06023,06023,"Humboldt County, California",7215,402,3535,236,232,249,623,494,1107,556,66,79,754,417,452,386,208,267,93,120,3680,337,144,209,482,465,1217,603,268,354,382,308,511,295,302,266,374,420
0500000US06025,06025,"Imperial County, California",89880,*****,43862,*****,6180,1342,6355,1205,10918,1786,2506,819,9608,1711,2413,842,4199,1339,1683,933,46018,*****,9763,1321,6681,1201,9114,1406,1083,621,10983,1790,2197,762,4511,1390,1686,788
0500000US06029,06029,"Kern County, California",251021,*****,131754,*****,35097,2757,24310,2464,33551,3332,5043,1227,21286,2593,4451,1362,6069,1447,1947,800,119267,*****,33504,2401,16570,2366,29032,2738,3480,1137,20102,2481,7757,1907,5920,1326,2902,1042
0500000US06031,06031,"Kings County, California",44735,*****,25101,*****,7906,1235,4632,936,4289,1055,1407,460,4503,1062,1312,699,772,380,280,291,19634,*****,4758,793,2763,900,3808,1011,386,288,4389,971,1840,720,1420,597,270,255
0500000US06033,06033,"Lake County, California",7708,450,3810,447,1443,819,422,331,1060,668,0,210,440,385,164,276,281,347,0,210,3898,452,363,362,397,363,783,458,126,222,1519,731,499,389,211,217,0,210
0500000US06037,06037,"Los Angeles County, California",2995069,*****,1473842,*****,330676,8722,220199,7361,367319,9563,34732,2566,275489,8472,73794,4731,125455,6606,46178,3505,1521227,*****,370213,8782,203888,7345,345725,8879,30161,2413,278692,8370,82504,4793,144899,6048,65145,4479
0500000US06039,06039,"Madera County, California",48481,*****,23918,*****,7692,1503,4119,1198,4487,1017,654,334,4373,1183,603,532,1347,648,643,490,24563,*****,7761,1506,4483,1307,3680,1371,278,262,4111,1117,1871,805,1853,714,526,294
0500000US06041,06041,"Marin County, California",24730,*****,12983,*****,2265,877,1388,585,2944,1051,547,330,2577,952,392,375,1885,813,985,480,11747,*****,1879,794,1282,494,2029,906,340,328,2021,647,1141,627,1935,681,1120,572
0500000US06045,06045,"Mendocino County, California",12058,645,6471,548,1877,833,382,276,1717,733,35,69,1805,703,281,376,374,374,0,210,5587,401,525,369,735,485,907,537,140,170,1608,708,663,329,455,271,554,570
0500000US06047,06047,"Merced County, California",85085,*****,43247,*****,12897,1963,7621,1556,8619,1853,1325,604,7907,1570,2662,859,1729,812,487,286,41838,*****,12537,1581,5693,1340,8256,1622,1308,715,8102,1587,3197,927,2019,836,726,469
0500000US06053,06053,"Monterey County, California",140854,*****,73200,*****,29277,2284,8944,1492,15180,2358,2105,672,8439,1447,3580,1085,4155,1145,1520,529,67654,*****,28225,2080,5256,1122,12761,1724,1798,600,8940,1528,4279,1076,4136,956,2259,684
0500000US06055,06055,"Napa County, California",27306,*****,14148,*****,4115,822,1745,991,3303,1014,335,312,2007,688,1162,596,798,383,683,448,13158,*****,3980,696,1018,575,2712,632,268,245,2057,597,704,341,1646,606,773,425
0500000US06059,06059,"Orange County, California",629551,*****,312031,*****,65641,4082,50679,3838,65505,4097,9698,1769,59630,4276,14884,1894,34167,3465,11827,1859,317520,*****,65179,4030,46613,3785,66405,3881,8385,1925,59435,3904,19529,2567,37570,3801,14404,1991
0500000US06061,06061,"Placer County, California",31067,*****,15263,*****,1380,635,1717,716,3322,1012,716,771,3853,930,1024,627,2102,753,1149,481,15804,*****,1923,1045,707,466,2684,802,113,111,4911,1238,1527,641,3409,998,530,392
0500000US06065,06065,"Riverside County, California",663529,*****,330257,*****,59873,3893,50350,4031,94664,4834,12241,1985,62810,4287,19970,2685,21607,2918,8742,1681,333272,*****,66903,3627,41510,3112,93151,5709,7743,1527,66954,4263,20603,2640,25760,3030,10648,1599
0500000US06067,06067,"Sacramento County, California",198188,*****,98457,*****,17424,2074,11806,1897,24785,2766,3618,983,20587,2308,6289,1475,9601,1813,4347,1131,99731,*****,15568,2571,7987,1701,22504,2743,3133,846,22698,2319,7955,1351,12607,1756,7279,1257
0500000US06071,06071,"San Bernardino County, California",644867,*****,318392,*****,47436,3675,57033,4246,84805,5071,12349,2104,70782,4872,15541,2339,23218,3207,7228,1564,326475,*****,52359,3878,51685,3971,76783,4530,9327,1655,78027,4179,20657,2569,25524,2741,12113,2015
0500000US06073,06073,"San Diego County, California",654276,*****,316784,*****,54304,3859,40916,4093,72449,5064,9567,1913,71213,4030,20236,2948,35473,3362,12626,1572,337492,*****,62066,4107,38279,3198,68266,4149,9489,1827,73400,4526,25690,3571,40976,3116,19326,2684
0500000US06075,06075,"San Francisco County, California",94519,*****,50361,*****,6210,1384,4818,1384,8056,1987,1489,611,10460,1574,3278,1090,11998,1850,4052,957,44158,*****,7647,1399,3482,1014,5660,1362,707,315,7401,1337,2419,765,11147,1541,5695,1317
0500000US06077,06077,"San Joaquin County, California",166337,*****,84142,*****,15226,2241,11490,2007,29899,2912,3421,1142,14234,1990,5748,1386,3249,969,875,364,82195,*****,14777,1794,9906,2070,23769,2189,2911,939,16720,1983,6340,1554,6825,1284,947,399
0500000US06079,06079,"San Luis Obispo County, California",34872,*****,18357,*****,3015,1012,2341,1123,2896,1085,660,489,5305,1415,1683,622,1684,896,773,557,16515,*****,2896,1071,1104,700,3646,1184,174,208,3417,1073,1843,689,2443,876,992,495
0500000US06081,06081,"San Mateo County, California",116168,*****,57939,*****,11103,1891,4903,1370,14653,2425,2803,1113,11053,2095,4118,1144,7174,1244,2132,640,58229,*****,11783,2133,3852,1054,11410,1737,1733,821,11715,2257,3861,1018,8800,1696,5075,1280
0500000US06083,06083,"Santa Barbara County, California",108204,*****,55668,*****,17256,2214,8226,1522,9383,1752,2283,643,9828,1654,2651,1010,4147,1153,1894,776,52536,*****,16213,2031,5880,1366,8009,1376,2174,808,10352,1593,3798,1081,4907,1225,1203,474
0500000US06085,06085,"Santa Clara County, California",289294,*****,145450,*****,25037,2620,20578,2957,37466,3154,4614,1231,27374,2540,7857,1289,14262,2209,8262,1552,143844,*****,24204,2491,16283,2057,32734,2521,4221,1165,31648,2814,8431,1493,17655,1980,8668,1453
0500000US06087,06087,"Santa Cruz County, California",49878,*****,25291,*****,7282,1292,3054,1510,4963,1234,1079,566,4392,1135,1663,683,2086,782,772,475,24587,*****,6311,1615,2489,900,4527,1214,196,173,4264,962,2192,909,2656,1001,1952,624
0500000US06089,06089,"Shasta County, California",9800,300,4985,*****,894,566,468,293,1891,705,153,168,815,409,121,103,441,368,202,201,4815,300,696,386,71,77,1003,500,43,67,1632,540,649,313,487,306,234,188
0500000US06095,06095,"Solano County, California",66461,*****,33795,*****,7618,1745,4718,1524,7434,1319,1427,571,6688,1175,2528,763,2124,792,1258,705,32666,*****,7075,1294,2576,810,7465,1399,950,471,7326,1258,3017,1008,2912,1035,1345,555
0500000US06097,06097,"Sonoma County, California",76574,*****,39680,*****,8118,1670,5369,1560,8945,1625,1565,773,8002,1854,2245,866,3830,1103,1606,777,36894,*****,7901,1635,3952,970,7354,1286,322,228,8063,1743,2241,768,4961,1105,2100,789
0500000US06099,06099,"Stanislaus County, California",135830,*****,68088,*****,16682,2414,10152,1821,19541,2676,2674,1014,13590,1916,2831,989,1887,702,731,390,67742,*****,17262,1805,8279,1496,16901,2212,1789,612,13812,1629,3126,866,5951,1345,622,382
0500000US06101,06101,"Sutter County, California",15882,*****,8144,*****,2259,471,1016,470,1951,636,157,161,1376,633,715,413,613,381,57,102,7738,*****,2061,679,1155,502,1966,745,109,103,1325,469,662,463,385,282,75,107
0500000US06107,06107,"Tulare County, California",155736,*****,78743,*****,23224,1867,12893,1659,17357,2082,4932,1257,12238,1878,4424,1188,2942,874,733,469,76993,*****,20643,1934,11607,1736,16500,1723,3690,1124,13290,1827,4810,1202,5205,1544,1248,629
0500000US06111,06111,"Ventura County, California",210445,*****,105022,*****,24038,2431,11592,1568,25526,2710,2660,1060,22757,2606,5967,1201,9390,1682,3092,924,105423,*****,23899,2514,10738,1681,23306,2396,1789,852,21271,2400,9393,1463,12021,1792,3006,678
0500000US06113,06113,"Yolo County, California",37001,*****,18734,*****,2616,941,3582,1215,4871,1250,497,523,3968,1117,1004,450,844,514,1352,630,18267,*****,3453,881,1636,664,4595,1210,823,664,3683,1072,926,511,2076,843,1075,466
0500000US06115,06115,"Yuba County, California",11429,626,5973,626,1304,667,670,477,1856,853,31,53,1595,703,113,156,404,547,0,210,5456,*****,1352,674,851,615,611,502,202,308,1424,597,130,166,794,458,92,160
0500000US08001,08001,"Adams County, Colorado",108799,*****,55462,*****,8946,1616,9800,1700,14508,2259,4665,1234,8243,1420,4406,1123,3719,977,1175,577,53337,*****,6235,1406,9740,1879,13172,1933,3046,846,12089,1945,3196,879,3936,1028,1923,696
0500000US08005,08005,"Arapahoe County, Colorado",66598,*****,33082,*****,4758,1571,3332,841,9104,1511,2365,886,6275,1165,2083,742,3518,764,1647,558,33516,*****,3755,1121,4460,965,7944,1256,1522,566,7494,1281,2246,727,4401,1156,1694,575
0500000US08013,08013,"Boulder County, Colorado",22948,*****,11563,*****,1302,789,1558,704,1989,778,373,365,1109,557,964,609,2821,717,1447,635,11385,*****,1212,650,1226,663,1718,771,772,525,1679,714,1146,612,2178,726,1454,567
0500000US08031,08031,"Denver County, Colorado",122622,*****,62115,*****,11258,1940,10138,1624,15217,2401,4531,1184,10365,2049,2279,827,5707,1524,2620,847,60507,*****,11222,1576,10142,1754,15185,2092,2710,781,8782,2055,2485,996,7195,1461,2786,1038
0500000US08035,08035,"Douglas County, Colorado",16790,*****,8021,*****,77,135,465,337,1307,672,658,558,2351,805,246,213,2170,798,747,462,8769,*****,403,306,54,87,760,415,300,321,2984,848,1142,562,2498,667,628,350
0500000US08041,08041,"El Paso County, Colorado",62382,*****,30910,*****,2047,734,3050,1063,7277,1404,1707,714,7436,1311,3312,966,4157,1105,1924,763,31472,*****,2007,726,4213,1325,5786,1235,1158,550,7794,1522,3232,891,5182,1198,2100,715
0500000US08059,08059,"Jefferson County, Colorado",52781,*****,25649,*****,1758,848,4062,1226,4718,1085,2554,1169,5290,1296,2290,761,3375,1010,1602,693,27132,*****,1632,628,2637,953,5806,1050,1644,698,7125,1282,2409,787,4138,927,1741,562
0500000US08069,08069,"Larimer County, Colorado",20171,*****,10304,*****,1180,611,968,686,2192,805,513,342,1966,630,851,548,1385,507,1249,547,9867,*****,1094,756,954,507,2931,1279,465,402,1222,475,715,416,1313,643,1173,570
0500000US08077,08077,"Mesa County, Colorado",10765,579,5132,244,745,446,873,489,1207,584,231,211,852,562,331,311,718,453,175,216,5633,471,956,531,981,481,1278,655,713,413,521,329,612,475,422,356,150,186
0500000US08101,08101,"Pueblo County, Colorado",43047,*****,20818,*****,1376,559,1656,645,5106,1003,1983,696,6397,1254,1609,559,1963,630,728,362,22229,*****,1343,639,1726,671,5901,1231,1225,664,6553,1013,2336,804,2325,604,820,429
0500000US08123,08123,"Weld County, Colorado",47354,*****,24479,*****,5747,1278,4825,1159,5545,1244,1306,623,4186,989,1008,474,1451,836,411,279,22875,*****,3688,913,2965,847,7717,1709,1621,645,3187,969,1480,733,1640,625,577,389
0500000US09001,09001,"Fairfield County, Connecticut",112811,*****,56307,*****,13028,2615,6893,1695,16412,2438,2225,1004,7339,1288,2298,1032,5390,1279,2722,833,56504,*****,10268,2028,7427,1609,13935,2256,1306,633,8551,1364,3923,1133,7589,1435,3505,921
0500000US09003,09003,"Hartford County, Connecticut",91724,*****,43534,*****,8267,1784,6208,1375,12674,1796,2900,881,5494,1318,2327,880,2856,852,2808,1042,48190,*****,6027,1359,7270,1196,12583,2013,2999,935,7995,1729,3325,895,5147,1214,2844,987
0500000US09005,09005,"Litchfield County, Connecticut",7442,257,3717,275,118,126,318,236,1606,594,189,194,311,214,147,156,650,431,378,287,3725,58,457,347,17,29,365,248,245,265,694,411,556,496,506,281,885,541
0500000US09007,09007,"Middlesex County, Connecticut",5845,497,2738,537,74,126,708,472,825,503,66,120,470,341,314,369,281,321,0,207,3107,432,338,368,0,207,859,428,0,207,786,394,206,154,351,320,567,355
0500000US09009,09009,"New Haven County, Connecticut",86616,*****,41502,*****,4641,1318,6082,1346,12945,2054,3498,1131,7453,1642,1888,884,2644,844,2351,1092,45114,*****,4966,1370,4761,1102,11975,1857,1915,1010,8125,1729,6894,1611,4208,1033,2270,796
0500000US09011,09011,"New London County, Connecticut",14702,362,7721,*****,834,463,958,641,2284,920,518,298,1268,568,396,458,691,480,772,531,6981,361,326,253,941,654,2018,1009,505,469,1146,714,472,332,685,398,888,534
0500000US09015,09015,"Windham County, Connecticut",6820,336,3348,436,479,452,438,401,1153,727,628,675,312,351,0,207,109,155,229,226,3472,413,647,368,756,437,605,383,224,270,641,406,289,331,137,227,173,167
0500000US10001,10001,"Kent County, Delaware",7183,616,3725,390,434,560,640,859,1268,870,0,198,760,512,344,423,9,16,270,261,3458,506,757,647,613,544,742,481,153,181,445,334,201,242,151,141,396,348
0500000US10003,10003,"New Castle County, Delaware",30178,*****,15532,*****,3346,1389,2195,781,5515,1103,623,452,1846,913,637,379,885,389,485,305,14646,*****,2404,888,2274,905,4607,954,1150,806,1184,515,715,449,1850,536,462,244
0500000US10005,10005,"Sussex County, Delaware",10401,478,5438,343,2083,710,930,555,1101,567,258,251,358,331,270,196,282,268,156,131,4963,457,1048,582,698,461,971,454,100,109,1230,671,706,496,109,135,101,121
0500000US11001,11001,"District of Columbia, District of Columbia",48455,*****,24661,*****,6216,1368,2315,1085,2810,950,907,630,2083,711,858,651,3903,1171,5569,1290,23794,*****,4969,1203,2261,774,1536,611,797,520,2000,908,579,400,4917,996,6735,974
0500000US12001,12001,"Alachua County, Florida",13457,*****,6576,*****,550,499,400,396,1182,545,20,36,1158,560,1044,532,1124,465,1098,744,6881,*****,512,553,251,250,981,544,240,350,1499,776,391,294,1190,578,1817,810
0500000US12005,12005,"Bay County, Florida",6697,299,3237,427,76,127,81,150,1530,366,40,80,415,307,517,414,249,268,329,300,3460,333,146,185,243,255,1044,573,124,154,435,310,690,423,683,467,95,108
0500000US12009,12009,"Brevard County, Florida",38312,*****,18152,*****,489,428,1617,538,3698,1291,544,513,3833,1074,2311,757,3801,1030,1859,889,20160,*****,707,560,1541,812,3677,1345,407,343,4313,1136,3068,977,4367,1044,2080,773
0500000US12011,12011,"Broward County, Florida",391593,*****,186251,*****,15553,3406,10551,2031,48263,4783,6543,1512,35843,4121,16543,2537,34373,3574,18582,2383,205342,*****,15674,2709,11530,2174,47484,3606,5484,1281,38257,3831,20949,2938,46587,3973,19377,3134
0500000US12015,12015,"Charlotte County, Florida",9261,494,4333,315,301,316,900,747,1267,531,107,125,683,482,77,105,571,436,427,377,4928,225,464,435,563,533,1372,731,181,248,904,418,693,623,681,521,70,144
0500000US12019,12019,"Clay County, Florida",12461,807,6115,820,186,198,403,526,668,572,90,148,1889,1114,801,610,1296,1136,782,651,6346,359,524,740,1019,741,1654,772,193,245,1429,946,742,651,333,372,452,425
0500000US12021,12021,"Collier County, Florida",62589,*****,32017,*****,8595,1896,2615,979,10737,2180,1091,659,3038,1029,485,341,4139,1223,1317,560,30572,*****,6418,1336,2339,925,9695,1642,537,294,3883,1101,2270,1043,4350,1393,1080,522
0500000US12031,12031,"Duval County, Florida",53961,*****,26745,*****,2058,775,2144,1037,6246,1156,857,540,6882,1555,2062,700,4850,1202,1646,560,27216,*****,1303,567,1224,582,6595,1555,951,433,5986,1227,3231,1079,5656,1650,2270,803
0500000US12033,12033,"Escambia County, Florida",9724,819,5629,821,622,588,522,511,1177,718,118,149,910,569,575,567,996,703,709,418,4095,629,282,367,355,501,487,371,39,65,1083,652,331,330,1102,632,416,300
0500000US12053,12053,"Hernando County, Florida",15736,743,7510,396,1247,475,947,523,1423,569,187,245,1918,779,1004,555,432,320,352,260,8226,478,729,472,582,402,2347,852,677,466,2063,725,621,314,694,409,513,371
0500000US12055,12055,"Highlands County, Florida",12658,997,6322,866,1305,543,1327,573,1157,665,646,606,627,383,597,371,522,366,141,201,6336,559,938,487,985,687,2401,1034,84,141,781,559,773,473,274,267,100,132
0500000US12057,12057,"Hillsborough County, Florida",249283,*****,120715,*****,14819,2389,11531,1822,35786,3226,5007,988,18716,2298,10101,2273,17137,2417,7618,1400,128568,*****,12205,2426,9553,1799,38152,3313,4126,1073,24712,2827,12089,1910,19910,2853,7821,1766
0500000US12061,12061,"Indian River County, Florida",10567,702,5018,622,799,489,395,336,1392,692,163,201,730,585,189,232,951,653,399,371,5549,370,1632,964,1075,809,921,475,219,228,257,291,353,304,1014,687,78,107
0500000US12069,12069,"Lake County, Florida",31091,1503,14773,570,1837,868,2725,1539,2866,1456,440,464,3026,1306,1871,1150,1577,838,431,367,16318,1144,1315,917,1679,989,2634,1484,555,424,3110,1389,3405,1088,2415,1504,1205,619
0500000US12071,12071,"Lee County, Florida",94139,*****,47237,*****,9954,2296,4718,1556,14074,2381,3305,1469,6499,1709,2247,826,4517,1477,1923,804,46902,*****,7853,2765,4498,1444,16605,3504,2213,882,5892,1394,4175,1577,4008,1162,1658,655
0500000US12073,12073,"Leon County, Florida",9307,*****,4542,*****,340,345,450,351,647,396,42,73,851,573,294,215,1085,531,833,366,4765,*****,265,284,184,223,260,228,310,296,1530,652,753,586,707,385,756,400
0500000US12081,12081,"Manatee County, Florida",34282,*****,17243,*****,2707,964,2140,970,5610,1669,479,445,2416,1141,1250,1026,1802,951,839,460,17039,*****,1945,898,1270,665,3547,1028,511,427,3937,1679,695,500,3882,1469,1252,590
0500000US12083,12083,"Marion County, Florida",28839,1131,14171,*****,1130,643,2094,1030,4460,1329,577,482,4216,1604,612,421,942,675,140,180,14668,1131,1870,827,926,475,3162,1027,197,188,3398,1156,1382,622,2846,986,887,525
0500000US12085,12085,"Martin County, Florida",11647,672,6236,396,1508,797,1212,853,1782,1111,253,302,331,355,294,300,700,585,156,262,5411,448,1479,816,510,463,742,474,339,472,1145,694,451,538,522,429,223,263
0500000US12086,12086,"Miami-Dade County, Florida",1376484,*****,649000,*****,67629,5528,59445,4507,178205,7184,18028,2222,98037,5697,59407,4505,110356,6543,57893,3431,727484,*****,88792,5281,61371,4713,189255,7874,14411,2262,98325,6295,75357,5414,142227,6868,57746,4178
0500000US12087,12087,"Monroe County, Florida",13130,577,6593,431,1225,912,490,417,656,412,553,415,1769,635,195,192,1094,618,611,405,6537,399,883,698,629,404,2297,743,130,153,1133,498,285,188,854,367,326,211
0500000US12091,12091,"Okaloosa County, Florida",10518,416,6102,513,818,684,126,180,684,473,25,50,1930,956,1274,573,703,475,542,418,4416,266,223,187,304,447,772,374,238,199,681,370,722,531,1250,466,226,294
0500000US12095,12095,"Orange County, Florida",266955,*****,127929,*****,11299,2267,10489,2386,34461,4342,6417,1523,23696,3683,15697,2418,18196,3121,7674,1821,139026,*****,8201,1919,11354,2438,29573,3496,4010,1298,29297,3619,19996,3146,25642,3074,10953,2248
0500000US12097,12097,"Osceola County, Florida",117115,*****,56254,*****,4589,1602,5194,2113,17267,3099,2061,723,15302,2803,5582,1737,4225,1289,2034,1187,60861,*****,3720,1427,6503,2343,13950,2813,3064,1421,14723,2588,8059,2276,8825,2002,2017,918
0500000US12099,12099,"Palm Beach County, Florida",209185,*****,103345,*****,18164,2836,9045,1688,24524,3022,3736,1095,19574,2356,6895,1435,14853,2418,6554,1418,105840,*****,15362,2384,8318,1746,24054,2703,2839,969,19046,2108,8363,1578,19111,2945,8747,1434
0500000US12101,12101,"Pasco County, Florida",48610,*****,23521,*****,1955,869,3060,930,4883,1044,1680,587,4582,954,2019,854,3459,763,1883,759,25089,*****,2173,924,1695,577,7191,1452,818,335,4796,1058,2224,774,3903,1018,2289,881
