"Notes"	"Single-Year Ages"	"Single-Year Ages Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"30 years"	"30"	"2019"	"2019"	3690	2964075	124.5
	"31 years"	"31"	"1999"	"1999"	2526	2487490	101.5
	"31 years"	"31"	"2000"	"2000"	2598	2527801	102.8
	"31 years"	"31"	"2001"	"2001"	2663	2715436	98.1
	"31 years"	"31"	"2002"	"2002"	2648	2637727	100.4
	"31 years"	"31"	"2003"	"2003"	2488	2485062	100.1
	"31 years"	"31"	"2004"	"2004"	2317	2376450	97.5
	"31 years"	"31"	"2005"	"2005"	2423	2327301	104.1
	"31 years"	"31"	"2006"	"2006"	2532	2403418	105.3
	"31 years"	"31"	"2007"	"2007"	2403	2355265	102.0
	"31 years"	"31"	"2008"	"2008"	2393	2418435	98.9
	"31 years"	"31"	"2009"	"2009"	2462	2455204	100.3
	"31 years"	"31"	"2010"	"2010"	2489	2511451	99.1
	"31 years"	"31"	"2011"	"2011"	2713	2744032	98.9
	"31 years"	"31"	"2012"	"2012"	2737	2696989	101.5
	"31 years"	"31"	"2013"	"2013"	2812	2744217	102.5
	"31 years"	"31"	"2014"	"2014"	2938	2763842	106.3
	"31 years"	"31"	"2015"	"2015"	3069	2747784	111.7
	"31 years"	"31"	"2016"	"2016"	3509	2844407	123.4
	"31 years"	"31"	"2017"	"2017"	3619	2855307	126.7
	"31 years"	"31"	"2018"	"2018"	3517	2855286	123.2
	"31 years"	"31"	"2019"	"2019"	3610	2902787	124.4
	"32 years"	"32"	"1999"	"1999"	2795	2553731	109.4
	"32 years"	"32"	"2000"	"2000"	2610	2518963	103.6
	"32 years"	"32"	"2001"	"2001"	2783	2574572	108.1
	"32 years"	"32"	"2002"	"2002"	2778	2733706	101.6
	"32 years"	"32"	"2003"	"2003"	2748	2658730	103.4
	"32 years"	"32"	"2004"	"2004"	2663	2513771	105.9
	"32 years"	"32"	"2005"	"2005"	2550	2409904	105.8
	"32 years"	"32"	"2006"	"2006"	2504	2368103	105.7
	"32 years"	"32"	"2007"	"2007"	2494	2452482	101.7
	"32 years"	"32"	"2008"	"2008"	2449	2412153	101.5
	"32 years"	"32"	"2009"	"2009"	2539	2481200	102.3
	"32 years"	"32"	"2010"	"2010"	2553	2520616	101.3
	"32 years"	"32"	"2011"	"2011"	2708	2565731	105.5
	"32 years"	"32"	"2012"	"2012"	2718	2754128	98.7
	"32 years"	"32"	"2013"	"2013"	2838	2707704	104.8
	"32 years"	"32"	"2014"	"2014"	2980	2761047	107.9
	"32 years"	"32"	"2015"	"2015"	3289	2782553	118.2
	"32 years"	"32"	"2016"	"2016"	3568	2750647	129.7
	"32 years"	"32"	"2017"	"2017"	3780	2868438	131.8
	"32 years"	"32"	"2018"	"2018"	3652	2857601	127.8
	"32 years"	"32"	"2019"	"2019"	3652	2854534	127.9
	"33 years"	"33"	"1999"	"1999"	2962	2570005	115.3
	"33 years"	"33"	"2000"	"2000"	2924	2530054	115.6
	"33 years"	"33"	"2001"	"2001"	2901	2534452	114.5
	"33 years"	"33"	"2002"	"2002"	2872	2580487	111.3
	"33 years"	"33"	"2003"	"2003"	3015	2734219	110.3
	"33 years"	"33"	"2004"	"2004"	2850	2659775	107.2
	"33 years"	"33"	"2005"	"2005"	2662	2513740	105.9
	"33 years"	"33"	"2006"	"2006"	2628	2411457	109.0
	"33 years"	"33"	"2007"	"2007"	2486	2369597	104.9
	"33 years"	"33"	"2008"	"2008"	2566	2455124	104.5
	"33 years"	"33"	"2009"	"2009"	2589	2413109	107.3
	"33 years"	"33"	"2010"	"2010"	2528	2453547	103.0
	"33 years"	"33"	"2011"	"2011"	2683	2515800	106.6
	"33 years"	"33"	"2012"	"2012"	2838	2574612	110.2
	"33 years"	"33"	"2013"	"2013"	3002	2762294	108.7
	"33 years"	"33"	"2014"	"2014"	3065	2722829	112.6
	"33 years"	"33"	"2015"	"2015"	3433	2776551	123.6
	"33 years"	"33"	"2016"	"2016"	3644	2783133	130.9
	"33 years"	"33"	"2017"	"2017"	3820	2773222	137.7
	"33 years"	"33"	"2018"	"2018"	3817	2869146	133.0
	"33 years"	"33"	"2019"	"2019"	3948	2855501	138.3
	"34 years"	"34"	"1999"	"1999"	3369	2734254	123.2
	"34 years"	"34"	"2000"	"2000"	3166	2629316	120.4
	"34 years"	"34"	"2001"	"2001"	3118	2535656	123.0
	"34 years"	"34"	"2002"	"2002"	3009	2542102	118.4
	"34 years"	"34"	"2003"	"2003"	3086	2583841	119.4
	"34 years"	"34"	"2004"	"2004"	3051	2740516	111.3
	"34 years"	"34"	"2005"	"2005"	3014	2664890	113.1
	"34 years"	"34"	"2006"	"2006"	2910	2521686	115.4
	"34 years"	"34"	"2007"	"2007"	2799	2421102	115.6
	"34 years"	"34"	"2008"	"2008"	2599	2381269	109.1
	"34 years"	"34"	"2009"	"2009"	2715	2467773	110.0
	"34 years"	"34"	"2010"	"2010"	2487	2432030	102.3
	"34 years"	"34"	"2011"	"2011"	2735	2491374	109.8
	"34 years"	"34"	"2012"	"2012"	2834	2523374	112.3
	"34 years"	"34"	"2013"	"2013"	3105	2583621	120.2
	"34 years"	"34"	"2014"	"2014"	3191	2776935	114.9
	"34 years"	"34"	"2015"	"2015"	3478	2736026	127.1
	"34 years"	"34"	"2016"	"2016"	3818	2775592	137.6
	"34 years"	"34"	"2017"	"2017"	3981	2802606	142.0
	"34 years"	"34"	"2018"	"2018"	3814	2774226	137.5
	"34 years"	"34"	"2019"	"2019"	3989	2866438	139.2
	"35 years"	"35"	"1999"	"1999"	3732	2876467	129.7
	"35 years"	"35"	"2000"	"2000"	3525	2825705	124.7
	"35 years"	"35"	"2001"	"2001"	3602	2615551	137.7
	"35 years"	"35"	"2002"	"2002"	3313	2548028	130.0
	"35 years"	"35"	"2003"	"2003"	3352	2553854	131.3
	"35 years"	"35"	"2004"	"2004"	3337	2600074	128.3
	"35 years"	"35"	"2005"	"2005"	3235	2760193	117.2
	"35 years"	"35"	"2006"	"2006"	3351	2689151	124.6
	"35 years"	"35"	"2007"	"2007"	3065	2550064	120.2
	"35 years"	"35"	"2008"	"2008"	2854	2453621	116.3
	"35 years"	"35"	"2009"	"2009"	2839	2415483	117.5
	"35 years"	"35"	"2010"	"2010"	2766	2501547	110.6
	"35 years"	"35"	"2011"	"2011"	2685	2426658	110.6
	"35 years"	"35"	"2012"	"2012"	2902	2498620	116.1
	"35 years"	"35"	"2013"	"2013"	3051	2530515	120.6
	"35 years"	"35"	"2014"	"2014"	3203	2597212	123.3
	"35 years"	"35"	"2015"	"2015"	3531	2788458	126.6
	"35 years"	"35"	"2016"	"2016"	3940	2733305	144.1
	"35 years"	"35"	"2017"	"2017"	4030	2793251	144.3
	"35 years"	"35"	"2018"	"2018"	4104	2801173	146.5
	"35 years"	"35"	"2019"	"2019"	4162	2771451	150.2
	"36 years"	"36"	"1999"	"1999"	3989	2834552	140.7
	"36 years"	"36"	"2000"	"2000"	4002	2811584	142.3
	"36 years"	"36"	"2001"	"2001"	3925	2791228	140.6
	"36 years"	"36"	"2002"	"2002"	3668	2617958	140.1
	"36 years"	"36"	"2003"	"2003"	3568	2545251	140.2
	"36 years"	"36"	"2004"	"2004"	3341	2552146	130.9
	"36 years"	"36"	"2005"	"2005"	3356	2595882	129.3
	"36 years"	"36"	"2006"	"2006"	3492	2756091	126.7
	"36 years"	"36"	"2007"	"2007"	3425	2684380	127.6
	"36 years"	"36"	"2008"	"2008"	3105	2547701	121.9
	"36 years"	"36"	"2009"	"2009"	3027	2450284	123.5
	"36 years"	"36"	"2010"	"2010"	2929	2393224	122.4
	"36 years"	"36"	"2011"	"2011"	2944	2499958	117.8
	"36 years"	"36"	"2012"	"2012"	2976	2432078	122.4
	"36 years"	"36"	"2013"	"2013"	3040	2503644	121.4
	"36 years"	"36"	"2014"	"2014"	3292	2543422	129.4
	"36 years"	"36"	"2015"	"2015"	3638	2607192	139.5
	"36 years"	"36"	"2016"	"2016"	4057	2784182	145.7
	"36 years"	"36"	"2017"	"2017"	4170	2750818	151.6
	"36 years"	"36"	"2018"	"2018"	4158	2789469	149.1
	"36 years"	"36"	"2019"	"2019"	4341	2797078	155.2
	"37 years"	"37"	"1999"	"1999"	4333	2854314	151.8
	"37 years"	"37"	"2000"	"2000"	4305	2815656	152.9
	"37 years"	"37"	"2001"	"2001"	4483	2827333	158.6
	"37 years"	"37"	"2002"	"2002"	4222	2791705	151.2
	"37 years"	"37"	"2003"	"2003"	3938	2613407	150.7
	"37 years"	"37"	"2004"	"2004"	3675	2541263	144.6
	"37 years"	"37"	"2005"	"2005"	3627	2545776	142.5
	"37 years"	"37"	"2006"	"2006"	3533	2589230	136.4
	"37 years"	"37"	"2007"	"2007"	3662	2748383	133.2
	"37 years"	"37"	"2008"	"2008"	3676	2677311	137.3
	"37 years"	"37"	"2009"	"2009"	3312	2540095	130.4
	"37 years"	"37"	"2010"	"2010"	3063	2466186	124.2
	"37 years"	"37"	"2011"	"2011"	3050	2413804	126.4
	"37 years"	"37"	"2012"	"2012"	3076	2504238	122.8
	"37 years"	"37"	"2013"	"2013"	3258	2434594	133.8
	"37 years"	"37"	"2014"	"2014"	3429	2515900	136.3
	"37 years"	"37"	"2015"	"2015"	3640	2552588	142.6
	"37 years"	"37"	"2016"	"2016"	4004	2601550	153.9
	"37 years"	"37"	"2017"	"2017"	4436	2795148	158.7
	"37 years"	"37"	"2018"	"2018"	4276	2745129	155.8
	"37 years"	"37"	"2019"	"2019"	4506	2783823	161.9
	"38 years"	"38"	"1999"	"1999"	4757	2824976	168.4
	"38 years"	"38"	"2000"	"2000"	4655	2832659	164.3
	"38 years"	"38"	"2001"	"2001"	4915	2823621	174.1
	"38 years"	"38"	"2002"	"2002"	4702	2829239	166.2
	"38 years"	"38"	"2003"	"2003"	4485	2790640	160.7
	"38 years"	"38"	"2004"	"2004"	4015	2614600	153.6
	"38 years"	"38"	"2005"	"2005"	3917	2541701	154.1
	"38 years"	"38"	"2006"	"2006"	3822	2548138	150.0
	"38 years"	"38"	"2007"	"2007"	3883	2592610	149.8
	"38 years"	"38"	"2008"	"2008"	3826	2754706	138.9
	"38 years"	"38"	"2009"	"2009"	3769	2683649	140.4
	"38 years"	"38"	"2010"	"2010"	3444	2570189	134.0
	"38 years"	"38"	"2011"	"2011"	3371	2445635	137.8
	"38 years"	"38"	"2012"	"2012"	3321	2417199	137.4
	"38 years"	"38"	"2013"	"2013"	3288	2507531	131.1
	"38 years"	"38"	"2014"	"2014"	3420	2446402	139.8
	"38 years"	"38"	"2015"	"2015"	3855	2524728	152.7
	"38 years"	"38"	"2016"	"2016"	4062	2546311	159.5
	"38 years"	"38"	"2017"	"2017"	4206	2613788	160.9
	"38 years"	"38"	"2018"	"2018"	4544	2788011	163.0
	"38 years"	"38"	"2019"	"2019"	4745	2738012	173.3
	"39 years"	"39"	"1999"	"1999"	5049	2868533	176.0
	"39 years"	"39"	"2000"	"2000"	4962	2865100	173.2
	"39 years"	"39"	"2001"	"2001"	5187	2833191	183.1
	"39 years"	"39"	"2002"	"2002"	5150	2824924	182.3
	"39 years"	"39"	"2003"	"2003"	4991	2828609	176.4
	"39 years"	"39"	"2004"	"2004"	4611	2793364	165.1
	"39 years"	"39"	"2005"	"2005"	4397	2617078	168.0
	"39 years"	"39"	"2006"	"2006"	4314	2546163	169.4
	"39 years"	"39"	"2007"	"2007"	4149	2554398	162.4
	"39 years"	"39"	"2008"	"2008"	3989	2601647	153.3
	"39 years"	"39"	"2009"	"2009"	4077	2764672	147.5
	"39 years"	"39"	"2010"	"2010"	3950	2726110	144.9
	"39 years"	"39"	"2011"	"2011"	3702	2549527	145.2
	"39 years"	"39"	"2012"	"2012"	3509	2448811	143.3
	"39 years"	"39"	"2013"	"2013"	3560	2422059	147.0
	"39 years"	"39"	"2014"	"2014"	3640	2519101	144.5
	"39 years"	"39"	"2015"	"2015"	3777	2454358	153.9
	"39 years"	"39"	"2016"	"2016"	4162	2517461	165.3
	"39 years"	"39"	"2017"	"2017"	4399	2556006	172.1
	"39 years"	"39"	"2018"	"2018"	4637	2606255	177.9
	"39 years"	"39"	"2019"	"2019"	4807	2780406	172.9
	"40 years"	"40"	"1999"	"1999"	5307	2897595	183.2
	"40 years"	"40"	"2000"	"2000"	5541	2929532	189.1
	"40 years"	"40"	"2001"	"2001"	5624	2862794	196.5
	"40 years"	"40"	"2002"	"2002"	5522	2831840	195.0
	"40 years"	"40"	"2003"	"2003"	5526	2820588	195.9
	"40 years"	"40"	"2004"	"2004"	5181	2826416	183.3
	"40 years"	"40"	"2005"	"2005"	5110	2789224	183.2
	"40 years"	"40"	"2006"	"2006"	4753	2613862	181.8
	"40 years"	"40"	"2007"	"2007"	4485	2545193	176.2
	"40 years"	"40"	"2008"	"2008"	4131	2554218	161.7
	"40 years"	"40"	"2009"	"2009"	4381	2601466	168.4
	"40 years"	"40"	"2010"	"2010"	4151	2757838	150.5
	"40 years"	"40"	"2011"	"2011"	4369	2702677	161.7
	"40 years"	"40"	"2012"	"2012"	4051	2551400	158.8
	"40 years"	"40"	"2013"	"2013"	3855	2450906	157.3
	"40 years"	"40"	"2014"	"2014"	3811	2433111	156.6
	"40 years"	"40"	"2015"	"2015"	4041	2526249	160.0
	"40 years"	"40"	"2016"	"2016"	4263	2446698	174.2
	"40 years"	"40"	"2017"	"2017"	4614	2526362	182.6
	"40 years"	"40"	"2018"	"2018"	4512	2547576	177.1
	"40 years"	"40"	"2019"	"2019"	5028	2597644	193.6
	"41 years"	"41"	"1999"	"1999"	5772	2759003	209.2
	"41 years"	"41"	"2000"	"2000"	5889	2766034	212.9
	"41 years"	"41"	"2001"	"2001"	6106	2924814	208.8
	"41 years"	"41"	"2002"	"2002"	6188	2864672	216.0
	"41 years"	"41"	"2003"	"2003"	5928	2833330	209.2
	"41 years"	"41"	"2004"	"2004"	5709	2825075	202.1
	"41 years"	"41"	"2005"	"2005"	5631	2831176	198.9
	"41 years"	"41"	"2006"	"2006"	5318	2797566	190.1
	"41 years"	"41"	"2007"	"2007"	4957	2624295	188.9
	"41 years"	"41"	"2008"	"2008"	4743	2557292	185.5
	"41 years"	"41"	"2009"	"2009"	4732	2568398	184.2
	"41 years"	"41"	"2010"	"2010"	4412	2584373	170.7
	"41 years"	"41"	"2011"	"2011"	4567	2758036	165.6
	"41 years"	"41"	"2012"	"2012"	4541	2702684	168.0
	"41 years"	"41"	"2013"	"2013"	4308	2550410	168.9
	"41 years"	"41"	"2014"	"2014"	4268	2459327	173.5
	"41 years"	"41"	"2015"	"2015"	4203	2437756	172.4
	"41 years"	"41"	"2016"	"2016"	4543	2516645	180.5
	"41 years"	"41"	"2017"	"2017"	4512	2455889	183.7
	"41 years"	"41"	"2018"	"2018"	4699	2514810	186.9
	"41 years"	"41"	"2019"	"2019"	4844	2537014	190.9
	"42 years"	"42"	"1999"	"1999"	6135	2779916	220.7
	"42 years"	"42"	"2000"	"2000"	6237	2810068	222.0
	"42 years"	"42"	"2001"	"2001"	6244	2796109	223.3
	"42 years"	"42"	"2002"	"2002"	6535	2922596	223.6
	"42 years"	"42"	"2003"	"2003"	6529	2859282	228.3
	"42 years"	"42"	"2004"	"2004"	6353	2828692	224.6
	"42 years"	"42"	"2005"	"2005"	6304	2818181	223.7
	"42 years"	"42"	"2006"	"2006"	6177	2824901	218.7
	"42 years"	"42"	"2007"	"2007"	5616	2792724	201.1
	"42 years"	"42"	"2008"	"2008"	5273	2620633	201.2
	"42 years"	"42"	"2009"	"2009"	5147	2553587	201.6
	"42 years"	"42"	"2010"	"2010"	4781	2558485	186.9
	"42 years"	"42"	"2011"	"2011"	4863	2613156	186.1
	"42 years"	"42"	"2012"	"2012"	4901	2758769	177.7
	"42 years"	"42"	"2013"	"2013"	5017	2697203	186.0
	"42 years"	"42"	"2014"	"2014"	4766	2558744	186.3
	"42 years"	"42"	"2015"	"2015"	4625	2463595	187.7
	"42 years"	"42"	"2016"	"2016"	4581	2429124	188.6
	"42 years"	"42"	"2017"	"2017"	4875	2522451	193.3
	"42 years"	"42"	"2018"	"2018"	4789	2445154	195.9
	"42 years"	"42"	"2019"	"2019"	5115	2505320	204.2
	"43 years"	"43"	"1999"	"1999"	6605	2657841	248.5
	"43 years"	"43"	"2000"	"2000"	6811	2719937	250.4
	"43 years"	"43"	"2001"	"2001"	7020	2795095	251.2
	"43 years"	"43"	"2002"	"2002"	7059	2795749	252.5
	"43 years"	"43"	"2003"	"2003"	7022	2921311	240.4
	"43 years"	"43"	"2004"	"2004"	6823	2858248	238.7
	"43 years"	"43"	"2005"	"2005"	6808	2827891	240.7
	"43 years"	"43"	"2006"	"2006"	6637	2819204	235.4
	"43 years"	"43"	"2007"	"2007"	6431	2828177	227.4
	"43 years"	"43"	"2008"	"2008"	6005	2798195	214.6
	"43 years"	"43"	"2009"	"2009"	5653	2626159	215.3
	"43 years"	"43"	"2010"	"2010"	5181	2563831	202.1
	"43 years"	"43"	"2011"	"2011"	5193	2561194	202.8
	"43 years"	"43"	"2012"	"2012"	5161	2612600	197.5
	"43 years"	"43"	"2013"	"2013"	5346	2750179	194.4
	"43 years"	"43"	"2014"	"2014"	5424	2704148	200.6
	"43 years"	"43"	"2015"	"2015"	4979	2561002	194.4
	"43 years"	"43"	"2016"	"2016"	5196	2452758	211.8
	"43 years"	"43"	"2017"	"2017"	5089	2433985	209.1
	"43 years"	"43"	"2018"	"2018"	5099	2510724	203.1
	"43 years"	"43"	"2019"	"2019"	5209	2434636	214.0
	"44 years"	"44"	"1999"	"1999"	7058	2626887	268.7
	"44 years"	"44"	"2000"	"2000"	7115	2658775	267.6
	"44 years"	"44"	"2001"	"2001"	7438	2758349	269.7
	"44 years"	"44"	"2002"	"2002"	7603	2787131	272.8
	"44 years"	"44"	"2003"	"2003"	7599	2783505	273.0
	"44 years"	"44"	"2004"	"2004"	7319	2906166	251.8
	"44 years"	"44"	"2005"	"2005"	7383	2838872	260.1
	"44 years"	"44"	"2006"	"2006"	7149	2807242	254.7
	"44 years"	"44"	"2007"	"2007"	6954	2798514	248.5
	"44 years"	"44"	"2008"	"2008"	6788	2806627	241.9
	"44 years"	"44"	"2009"	"2009"	6520	2773611	235.1
	"44 years"	"44"	"2010"	"2010"	5858	2627410	223.0
	"44 years"	"44"	"2011"	"2011"	5652	2553446	221.3
	"44 years"	"44"	"2012"	"2012"	5498	2560053	214.8
	"44 years"	"44"	"2013"	"2013"	5707	2609630	218.7
	"44 years"	"44"	"2014"	"2014"	5751	2756288	208.7
	"44 years"	"44"	"2015"	"2015"	5970	2705280	220.7
	"44 years"	"44"	"2016"	"2016"	5711	2549180	224.0
	"44 years"	"44"	"2017"	"2017"	5428	2457455	220.9
	"44 years"	"44"	"2018"	"2018"	5394	2422010	222.7
	"44 years"	"44"	"2019"	"2019"	5423	2499393	217.0
	"45 years"	"45"	"1999"	"1999"	7433	2613458	284.4
	"45 years"	"45"	"2000"	"2000"	7546	2677465	281.8
	"45 years"	"45"	"2001"	"2001"	7749	2654216	292.0
	"45 years"	"45"	"2002"	"2002"	7994	2750955	290.6
	"45 years"	"45"	"2003"	"2003"	7996	2777736	287.9
	"45 years"	"45"	"2004"	"2004"	7952	2772772	286.8
	"45 years"	"45"	"2005"	"2005"	8018	2894368	277.0
	"45 years"	"45"	"2006"	"2006"	7915	2826940	280.0
	"45 years"	"45"	"2007"	"2007"	7504	2797010	268.3
	"45 years"	"45"	"2008"	"2008"	7432	2788558	266.5
	"45 years"	"45"	"2009"	"2009"	7366	2795982	263.4
	"45 years"	"45"	"2010"	"2010"	6623	2802455	236.3
	"45 years"	"45"	"2011"	"2011"	6342	2603802	243.6
	"45 years"	"45"	"2012"	"2012"	6033	2551608	236.4
	"45 years"	"45"	"2013"	"2013"	6004	2555656	234.9
	"45 years"	"45"	"2014"	"2014"	6205	2615523	237.2
	"45 years"	"45"	"2015"	"2015"	6355	2757297	230.5
	"45 years"	"45"	"2016"	"2016"	6599	2692344	245.1
	"45 years"	"45"	"2017"	"2017"	6314	2551957	247.4
	"45 years"	"45"	"2018"	"2018"	5969	2443672	244.3
	"45 years"	"45"	"2019"	"2019"	5888	2411493	244.2
	"46 years"	"46"	"1999"	"1999"	7753	2461168	315.0
	"46 years"	"46"	"2000"	"2000"	7744	2517212	307.6
	"46 years"	"46"	"2001"	"2001"	8253	2672045	308.9
	"46 years"	"46"	"2002"	"2002"	8406	2652462	316.9
	"46 years"	"46"	"2003"	"2003"	8799	2749905	320.0
	"46 years"	"46"	"2004"	"2004"	8624	2777780	310.5
	"46 years"	"46"	"2005"	"2005"	8512	2773979	306.9
	"46 years"	"46"	"2006"	"2006"	8364	2898132	288.6
	"46 years"	"46"	"2007"	"2007"	8413	2835463	296.7
	"46 years"	"46"	"2008"	"2008"	8015	2807370	285.5
	"46 years"	"46"	"2009"	"2009"	8102	2800624	289.3
	"46 years"	"46"	"2010"	"2010"	7754	2798721	277.1
	"46 years"	"46"	"2011"	"2011"	7308	2754391	265.3
	"46 years"	"46"	"2012"	"2012"	6976	2600053	268.3
	"46 years"	"46"	"2013"	"2013"	6644	2546613	260.9
	"46 years"	"46"	"2014"	"2014"	6685	2560179	261.1
	"46 years"	"46"	"2015"	"2015"	6835	2614917	261.4
	"46 years"	"46"	"2016"	"2016"	7071	2742542	257.8
	"46 years"	"46"	"2017"	"2017"	7221	2692521	268.2
	"46 years"	"46"	"2018"	"2018"	6768	2536071	266.9
	"46 years"	"46"	"2019"	"2019"	6397	2431215	263.1
	"47 years"	"47"	"1999"	"1999"	7987	2422765	329.7
	"47 years"	"47"	"2000"	"2000"	8389	2478798	338.4
	"47 years"	"47"	"2001"	"2001"	8661	2556326	338.8
	"47 years"	"47"	"2002"	"2002"	8903	2669632	333.5
	"47 years"	"47"	"2003"	"2003"	9143	2650590	344.9
	"47 years"	"47"	"2004"	"2004"	9246	2748965	336.3
	"47 years"	"47"	"2005"	"2005"	9252	2778038	333.0
	"47 years"	"47"	"2006"	"2006"	9149	2776383	329.5
	"47 years"	"47"	"2007"	"2007"	9079	2904983	312.5
	"47 years"	"47"	"2008"	"2008"	8914	2844643	313.4
	"47 years"	"47"	"2009"	"2009"	8745	2818090	310.3
	"47 years"	"47"	"2010"	"2010"	8403	2808702	299.2
	"47 years"	"47"	"2011"	"2011"	8316	2798175	297.2
	"47 years"	"47"	"2012"	"2012"	7934	2749618	288.5
	"47 years"	"47"	"2013"	"2013"	7556	2592526	291.5
	"47 years"	"47"	"2014"	"2014"	7321	2550914	287.0
	"47 years"	"47"	"2015"	"2015"	7177	2558439	280.5
	"47 years"	"47"	"2016"	"2016"	7396	2599839	284.5
	"47 years"	"47"	"2017"	"2017"	7795	2739601	284.5
	"47 years"	"47"	"2018"	"2018"	7458	2674695	278.8
	"47 years"	"47"	"2019"	"2019"	7126	2522288	282.5
	"48 years"	"48"	"1999"	"1999"	8286	2282059	363.1
	"48 years"	"48"	"2000"	"2000"	8827	2383721	370.3
	"48 years"	"48"	"2001"	"2001"	9167	2477462	370.0
	"48 years"	"48"	"2002"	"2002"	9539	2549186	374.2
	"48 years"	"48"	"2003"	"2003"	9636	2659869	362.3
	"48 years"	"48"	"2004"	"2004"	9505	2639156	360.2
	"48 years"	"48"	"2005"	"2005"	9721	2735266	355.4
	"48 years"	"48"	"2006"	"2006"	9889	2762920	357.9
	"48 years"	"48"	"2007"	"2007"	9798	2761936	354.8
	"48 years"	"48"	"2008"	"2008"	9618	2888934	332.9
	"48 years"	"48"	"2009"	"2009"	9712	2827720	343.5
	"48 years"	"48"	"2010"	"2010"	9134	2802599	325.9
	"48 years"	"48"	"2011"	"2011"	9073	2800321	324.0
	"48 years"	"48"	"2012"	"2012"	8872	2792625	317.7
	"48 years"	"48"	"2013"	"2013"	8468	2741031	308.9
	"48 years"	"48"	"2014"	"2014"	8183	2595039	315.3
	"48 years"	"48"	"2015"	"2015"	7847	2548096	308.0
	"48 years"	"48"	"2016"	"2016"	7824	2543303	307.6
	"48 years"	"48"	"2017"	"2017"	8086	2596986	311.4
	"48 years"	"48"	"2018"	"2018"	8183	2720780	300.8
	"48 years"	"48"	"2019"	"2019"	8244	2659506	310.0
	"49 years"	"49"	"1999"	"1999"	8765	2310843	379.3
	"49 years"	"49"	"2000"	"2000"	9052	2311673	391.6
	"49 years"	"49"	"2001"	"2001"	9694	2389522	405.7
	"49 years"	"49"	"2002"	"2002"	9826	2475192	397.0
	"49 years"	"49"	"2003"	"2003"	10221	2547333	401.2
	"49 years"	"49"	"2004"	"2004"	10061	2659754	378.3
	"49 years"	"49"	"2005"	"2005"	10592	2639720	401.3
	"49 years"	"49"	"2006"	"2006"	10567	2737953	385.9
	"49 years"	"49"	"2007"	"2007"	10256	2769473	370.3
	"49 years"	"49"	"2008"	"2008"	10401	2771261	375.3
	"49 years"	"49"	"2009"	"2009"	10373	2900912	357.6
	"49 years"	"49"	"2010"	"2010"	10308	2845389	362.3
	"49 years"	"49"	"2011"	"2011"	9948	2792562	356.2
	"49 years"	"49"	"2012"	"2012"	9665	2793247	346.0
	"49 years"	"49"	"2013"	"2013"	9772	2784331	351.0
	"49 years"	"49"	"2014"	"2014"	9468	2741775	345.3
	"49 years"	"49"	"2015"	"2015"	9065	2591127	349.8
	"49 years"	"49"	"2016"	"2016"	8823	2531958	348.5
	"49 years"	"49"	"2017"	"2017"	8520	2538351	335.7
	"49 years"	"49"	"2018"	"2018"	8662	2578574	335.9
	"49 years"	"49"	"2019"	"2019"	8862	2704892	327.6
	"50 years"	"50"	"1999"	"1999"	9184	2307633	398.0
	"50 years"	"50"	"2000"	"2000"	9591	2343055	409.3
	"50 years"	"50"	"2001"	"2001"	9850	2332076	422.4
	"50 years"	"50"	"2002"	"2002"	10303	2380242	432.9
	"50 years"	"50"	"2003"	"2003"	10593	2463376	430.0
	"50 years"	"50"	"2004"	"2004"	10682	2533112	421.7
	"50 years"	"50"	"2005"	"2005"	11097	2642722	419.9
	"50 years"	"50"	"2006"	"2006"	11138	2620746	425.0
	"50 years"	"50"	"2007"	"2007"	11184	2719247	411.3
	"50 years"	"50"	"2008"	"2008"	11209	2749341	407.7
	"50 years"	"50"	"2009"	"2009"	11272	2749119	410.0
	"50 years"	"50"	"2010"	"2010"	10990	2881110	381.5
	"50 years"	"50"	"2011"	"2011"	11080	2829249	391.6
	"50 years"	"50"	"2012"	"2012"	10692	2784654	384.0
	"50 years"	"50"	"2013"	"2013"	10744	2782444	386.1
	"50 years"	"50"	"2014"	"2014"	10507	2783465	377.5
	"50 years"	"50"	"2015"	"2015"	10143	2735844	370.7
	"50 years"	"50"	"2016"	"2016"	9756	2574773	378.9
	"50 years"	"50"	"2017"	"2017"	9523	2527637	376.8
	"50 years"	"50"	"2018"	"2018"	9139	2519061	362.8
	"50 years"	"50"	"2019"	"2019"	9336	2562001	364.4
	"51 years"	"51"	"1999"	"1999"	9908	2199780	450.4
	"51 years"	"51"	"2000"	"2000"	9978	2212007	451.1
	"51 years"	"51"	"2001"	"2001"	10289	2336236	440.4
	"51 years"	"51"	"2002"	"2002"	10625	2331664	455.7
	"51 years"	"51"	"2003"	"2003"	10954	2382152	459.8
	"51 years"	"51"	"2004"	"2004"	11184	2468695	453.0
	"51 years"	"51"	"2005"	"2005"	11488	2541670	452.0
	"51 years"	"51"	"2006"	"2006"	11664	2655648	439.2
	"51 years"	"51"	"2007"	"2007"	11879	2638629	450.2
	"51 years"	"51"	"2008"	"2008"	11823	2742957	431.0
	"51 years"	"51"	"2009"	"2009"	11888	2777754	428.0
	"51 years"	"51"	"2010"	"2010"	11464	2750529	416.8
	"51 years"	"51"	"2011"	"2011"	11862	2861421	414.5
	"51 years"	"51"	"2012"	"2012"	11841	2819153	420.0
