"Notes"	"Single-Year Ages"	"Single-Year Ages Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"9 years"	"9"	"2012"	"2012"	267	2558318	10.4
	"9 years"	"9"	"2013"	"2013"	254	2584044	9.8
	"9 years"	"9"	"2014"	"2014"	278	2588412	10.7
	"9 years"	"9"	"2015"	"2015"	249	2603138	9.6
	"9 years"	"9"	"2016"	"2016"	278	2632930	10.6
	"9 years"	"9"	"2017"	"2017"	243	2631840	9.2
	"9 years"	"9"	"2018"	"2018"	270	2555826	10.6
	"9 years"	"9"	"2019"	"2019"	254	2565956	9.9
	"10 years"	"10"	"1999"	"1999"	412	2582180	16.0
	"10 years"	"10"	"2000"	"2000"	366	2666926	13.7
	"10 years"	"10"	"2001"	"2001"	393	2674981	14.7
	"10 years"	"10"	"2002"	"2002"	382	2659327	14.4
	"10 years"	"10"	"2003"	"2003"	410	2635105	15.6
	"10 years"	"10"	"2004"	"2004"	349	2600524	13.4
	"10 years"	"10"	"2005"	"2005"	308	2597789	11.9
	"10 years"	"10"	"2006"	"2006"	317	2578104	12.3
	"10 years"	"10"	"2007"	"2007"	335	2548850	13.1
	"10 years"	"10"	"2008"	"2008"	286	2550414	11.2
	"10 years"	"10"	"2009"	"2009"	285	2576140	11.1
	"10 years"	"10"	"2010"	"2010"	246	2607645	9.4
	"10 years"	"10"	"2011"	"2011"	264	2586820	10.2
	"10 years"	"10"	"2012"	"2012"	239	2536824	9.4
	"10 years"	"10"	"2013"	"2013"	257	2563364	10.0
	"10 years"	"10"	"2014"	"2014"	276	2592124	10.6
	"10 years"	"10"	"2015"	"2015"	248	2597107	9.5
	"10 years"	"10"	"2016"	"2016"	292	2610071	11.2
	"10 years"	"10"	"2017"	"2017"	272	2639873	10.3
	"10 years"	"10"	"2018"	"2018"	292	2636659	11.1
	"10 years"	"10"	"2019"	"2019"	303	2558213	11.8
	"11 years"	"11"	"1999"	"1999"	428	2515479	17.0
	"11 years"	"11"	"2000"	"2000"	444	2566663	17.3
	"11 years"	"11"	"2001"	"2001"	391	2713229	14.4
	"11 years"	"11"	"2002"	"2002"	371	2686918	13.8
	"11 years"	"11"	"2003"	"2003"	380	2666398	14.3
	"11 years"	"11"	"2004"	"2004"	346	2636910	13.1
	"11 years"	"11"	"2005"	"2005"	355	2598411	13.7
	"11 years"	"11"	"2006"	"2006"	337	2593168	13.0
	"11 years"	"11"	"2007"	"2007"	310	2573165	12.0
	"11 years"	"11"	"2008"	"2008"	300	2542113	11.8
	"11 years"	"11"	"2009"	"2009"	330	2541182	13.0
	"11 years"	"11"	"2010"	"2010"	308	2571410	12.0
	"11 years"	"11"	"2011"	"2011"	282	2624296	10.7
	"11 years"	"11"	"2012"	"2012"	271	2593176	10.5
	"11 years"	"11"	"2013"	"2013"	249	2544923	9.8
	"11 years"	"11"	"2014"	"2014"	272	2571253	10.6
	"11 years"	"11"	"2015"	"2015"	269	2602102	10.3
	"11 years"	"11"	"2016"	"2016"	311	2603311	11.9
	"11 years"	"11"	"2017"	"2017"	307	2616723	11.7
	"11 years"	"11"	"2018"	"2018"	302	2643878	11.4
	"11 years"	"11"	"2019"	"2019"	318	2638424	12.1
	"12 years"	"12"	"1999"	"1999"	409	2497272	16.4
	"12 years"	"12"	"2000"	"2000"	434	2542633	17.1
	"12 years"	"12"	"2001"	"2001"	427	2609799	16.4
	"12 years"	"12"	"2002"	"2002"	475	2734723	17.4
	"12 years"	"12"	"2003"	"2003"	438	2708804	16.2
	"12 years"	"12"	"2004"	"2004"	437	2687872	16.3
	"12 years"	"12"	"2005"	"2005"	407	2659350	15.3
	"12 years"	"12"	"2006"	"2006"	349	2623417	13.3
	"12 years"	"12"	"2007"	"2007"	346	2622641	13.2
	"12 years"	"12"	"2008"	"2008"	341	2604647	13.1
	"12 years"	"12"	"2009"	"2009"	341	2575600	13.2
	"12 years"	"12"	"2010"	"2010"	346	2566795	13.5
	"12 years"	"12"	"2011"	"2011"	326	2579431	12.6
	"12 years"	"12"	"2012"	"2012"	318	2631173	12.1
	"12 years"	"12"	"2013"	"2013"	324	2600372	12.5
	"12 years"	"12"	"2014"	"2014"	332	2553426	13.0
	"12 years"	"12"	"2015"	"2015"	295	2580861	11.4
	"12 years"	"12"	"2016"	"2016"	314	2607688	12.0
	"12 years"	"12"	"2017"	"2017"	335	2612251	12.8
	"12 years"	"12"	"2018"	"2018"	354	2620099	13.5
	"12 years"	"12"	"2019"	"2019"	333	2645673	12.6
	"13 years"	"13"	"1999"	"1999"	522	2487353	21.0
	"13 years"	"13"	"2000"	"2000"	511	2498475	20.5
	"13 years"	"13"	"2001"	"2001"	526	2568230	20.5
	"13 years"	"13"	"2002"	"2002"	579	2626287	22.0
	"13 years"	"13"	"2003"	"2003"	550	2748474	20.0
	"13 years"	"13"	"2004"	"2004"	536	2718902	19.7
	"13 years"	"13"	"2005"	"2005"	509	2696005	18.9
	"13 years"	"13"	"2006"	"2006"	464	2667336	17.4
	"13 years"	"13"	"2007"	"2007"	453	2632860	17.2
	"13 years"	"13"	"2008"	"2008"	400	2631923	15.2
	"13 years"	"13"	"2009"	"2009"	410	2613270	15.7
	"13 years"	"13"	"2010"	"2010"	366	2585906	14.2
	"13 years"	"13"	"2011"	"2011"	370	2577432	14.4
	"13 years"	"13"	"2012"	"2012"	376	2587193	14.5
	"13 years"	"13"	"2013"	"2013"	405	2637179	15.4
	"13 years"	"13"	"2014"	"2014"	401	2609052	15.4
	"13 years"	"13"	"2015"	"2015"	402	2563263	15.7
	"13 years"	"13"	"2016"	"2016"	387	2586159	15.0
	"13 years"	"13"	"2017"	"2017"	390	2614889	14.9
	"13 years"	"13"	"2018"	"2018"	400	2616382	15.3
	"13 years"	"13"	"2019"	"2019"	426	2623458	16.2
	"14 years"	"14"	"1999"	"1999"	703	2487503	28.3
	"14 years"	"14"	"2000"	"2000"	687	2515776	27.3
	"14 years"	"14"	"2001"	"2001"	627	2530762	24.8
	"14 years"	"14"	"2002"	"2002"	659	2580912	25.5
	"14 years"	"14"	"2003"	"2003"	673	2634656	25.5
	"14 years"	"14"	"2004"	"2004"	705	2750697	25.6
	"14 years"	"14"	"2005"	"2005"	681	2717854	25.1
	"14 years"	"14"	"2006"	"2006"	596	2692538	22.1
	"14 years"	"14"	"2007"	"2007"	564	2663292	21.2
	"14 years"	"14"	"2008"	"2008"	540	2627242	20.6
	"14 years"	"14"	"2009"	"2009"	519	2623975	19.8
	"14 years"	"14"	"2010"	"2010"	505	2613874	19.3
	"14 years"	"14"	"2011"	"2011"	519	2593569	20.0
	"14 years"	"14"	"2012"	"2012"	489	2586082	18.9
	"14 years"	"14"	"2013"	"2013"	486	2593582	18.7
	"14 years"	"14"	"2014"	"2014"	472	2647177	17.8
	"14 years"	"14"	"2015"	"2015"	538	2619515	20.5
	"14 years"	"14"	"2016"	"2016"	505	2570144	19.6
	"14 years"	"14"	"2017"	"2017"	554	2599569	21.3
	"14 years"	"14"	"2018"	"2018"	518	2619888	19.8
	"14 years"	"14"	"2019"	"2019"	496	2620355	18.9
	"15 years"	"15"	"1999"	"1999"	892	2437592	36.6
	"15 years"	"15"	"2000"	"2000"	891	2491410	35.8
	"15 years"	"15"	"2001"	"2001"	846	2539464	33.3
	"15 years"	"15"	"2002"	"2002"	829	2556919	32.4
	"15 years"	"15"	"2003"	"2003"	843	2606968	32.3
	"15 years"	"15"	"2004"	"2004"	865	2661423	32.5
	"15 years"	"15"	"2005"	"2005"	936	2779672	33.7
	"15 years"	"15"	"2006"	"2006"	816	2749415	29.7
	"15 years"	"15"	"2007"	"2007"	814	2728397	29.8
	"15 years"	"15"	"2008"	"2008"	775	2702490	28.7
	"15 years"	"15"	"2009"	"2009"	691	2668015	25.9
	"15 years"	"15"	"2010"	"2010"	658	2660658	24.7
	"15 years"	"15"	"2011"	"2011"	600	2609308	23.0
	"15 years"	"15"	"2012"	"2012"	650	2605073	25.0
	"15 years"	"15"	"2013"	"2013"	625	2595433	24.1
	"15 years"	"15"	"2014"	"2014"	583	2606219	22.4
	"15 years"	"15"	"2015"	"2015"	635	2658818	23.9
	"15 years"	"15"	"2016"	"2016"	672	2628462	25.6
	"15 years"	"15"	"2017"	"2017"	703	2581959	27.2
	"15 years"	"15"	"2018"	"2018"	717	2606052	27.5
	"15 years"	"15"	"2019"	"2019"	660	2625035	25.1
	"16 years"	"16"	"1999"	"1999"	1300	2490483	52.2
	"16 years"	"16"	"2000"	"2000"	1260	2466681	51.1
	"16 years"	"16"	"2001"	"2001"	1246	2549905	48.9
	"16 years"	"16"	"2002"	"2002"	1387	2569249	54.0
	"16 years"	"16"	"2003"	"2003"	1295	2585627	50.1
	"16 years"	"16"	"2004"	"2004"	1283	2634459	48.7
	"16 years"	"16"	"2005"	"2005"	1233	2689411	45.8
	"16 years"	"16"	"2006"	"2006"	1242	2809222	44.2
	"16 years"	"16"	"2007"	"2007"	1148	2781008	41.3
	"16 years"	"16"	"2008"	"2008"	1033	2761600	37.4
	"16 years"	"16"	"2009"	"2009"	991	2736379	36.2
	"16 years"	"16"	"2010"	"2010"	923	2707404	34.1
	"16 years"	"16"	"2011"	"2011"	906	2663035	34.0
	"16 years"	"16"	"2012"	"2012"	822	2622788	31.3
	"16 years"	"16"	"2013"	"2013"	781	2612385	29.9
	"16 years"	"16"	"2014"	"2014"	816	2610251	31.3
	"16 years"	"16"	"2015"	"2015"	861	2618993	32.9
	"16 years"	"16"	"2016"	"2016"	912	2671378	34.1
	"16 years"	"16"	"2017"	"2017"	952	2645742	36.0
	"16 years"	"16"	"2018"	"2018"	862	2590540	33.3
	"16 years"	"16"	"2019"	"2019"	879	2612197	33.6
	"17 years"	"17"	"1999"	"1999"	1640	2493881	65.8
	"17 years"	"17"	"2000"	"2000"	1590	2511089	63.3
	"17 years"	"17"	"2001"	"2001"	1643	2504567	65.6
	"17 years"	"17"	"2002"	"2002"	1630	2578612	63.2
	"17 years"	"17"	"2003"	"2003"	1636	2592287	63.1
	"17 years"	"17"	"2004"	"2004"	1567	2604217	60.2
	"17 years"	"17"	"2005"	"2005"	1613	2650065	60.9
	"17 years"	"17"	"2006"	"2006"	1621	2703246	60.0
	"17 years"	"17"	"2007"	"2007"	1548	2821417	54.9
	"17 years"	"17"	"2008"	"2008"	1369	2791307	49.0
	"17 years"	"17"	"2009"	"2009"	1329	2769350	48.0
	"17 years"	"17"	"2010"	"2010"	1189	2755800	43.1
	"17 years"	"17"	"2011"	"2011"	1136	2718500	41.8
	"17 years"	"17"	"2012"	"2012"	1040	2678457	38.8
	"17 years"	"17"	"2013"	"2013"	1080	2633547	41.0
	"17 years"	"17"	"2014"	"2014"	1007	2630704	38.3
	"17 years"	"17"	"2015"	"2015"	1125	2625741	42.8
	"17 years"	"17"	"2016"	"2016"	1175	2634759	44.6
	"17 years"	"17"	"2017"	"2017"	1136	2691036	42.2
	"17 years"	"17"	"2018"	"2018"	1133	2655793	42.7
	"17 years"	"17"	"2019"	"2019"	1109	2597966	42.7
	"18 years"	"18"	"1999"	"1999"	2008	2454902	81.8
	"18 years"	"18"	"2000"	"2000"	1945	2504771	77.7
	"18 years"	"18"	"2001"	"2001"	2039	2544680	80.1
	"18 years"	"18"	"2002"	"2002"	2074	2537120	81.7
	"18 years"	"18"	"2003"	"2003"	2158	2609604	82.7
	"18 years"	"18"	"2004"	"2004"	2138	2620303	81.6
	"18 years"	"18"	"2005"	"2005"	2021	2633168	76.8
	"18 years"	"18"	"2006"	"2006"	2100	2681061	78.3
	"18 years"	"18"	"2007"	"2007"	2047	2736794	74.8
	"18 years"	"18"	"2008"	"2008"	1895	2858272	66.3
	"18 years"	"18"	"2009"	"2009"	1819	2829835	64.3
	"18 years"	"18"	"2010"	"2010"	1685	2812568	59.9
	"18 years"	"18"	"2011"	"2011"	1599	2766873	57.8
	"18 years"	"18"	"2012"	"2012"	1567	2747805	57.0
	"18 years"	"18"	"2013"	"2013"	1436	2703270	53.1
	"18 years"	"18"	"2014"	"2014"	1447	2669920	54.2
	"18 years"	"18"	"2015"	"2015"	1499	2666237	56.2
	"18 years"	"18"	"2016"	"2016"	1586	2658732	59.7
	"18 years"	"18"	"2017"	"2017"	1567	2672387	58.6
	"18 years"	"18"	"2018"	"2018"	1580	2717599	58.1
	"18 years"	"18"	"2019"	"2019"	1578	2680740	58.9
	"19 years"	"19"	"1999"	"1999"	2113	2506631	84.3
	"19 years"	"19"	"2000"	"2000"	2140	2529929	84.6
	"19 years"	"19"	"2001"	"2001"	2240	2541650	88.1
	"19 years"	"19"	"2002"	"2002"	2285	2563645	89.1
	"19 years"	"19"	"2003"	"2003"	2320	2547953	91.1
	"19 years"	"19"	"2004"	"2004"	2196	2618499	83.9
	"19 years"	"19"	"2005"	"2005"	2292	2630884	87.1
	"19 years"	"19"	"2006"	"2006"	2397	2642349	90.7
	"19 years"	"19"	"2007"	"2007"	2226	2688542	82.8
	"19 years"	"19"	"2008"	"2008"	2128	2744531	77.5
	"19 years"	"19"	"2009"	"2009"	1998	2862926	69.8
	"19 years"	"19"	"2010"	"2010"	1956	2850044	68.6
	"19 years"	"19"	"2011"	"2011"	1893	2800886	67.6
	"19 years"	"19"	"2012"	"2012"	1753	2765920	63.4
	"19 years"	"19"	"2013"	"2013"	1754	2737313	64.1
	"19 years"	"19"	"2014"	"2014"	1700	2709617	62.7
	"19 years"	"19"	"2015"	"2015"	1798	2675090	67.2
	"19 years"	"19"	"2016"	"2016"	1874	2662788	70.4
	"19 years"	"19"	"2017"	"2017"	1894	2662319	71.1
	"19 years"	"19"	"2018"	"2018"	1656	2662852	62.2
	"19 years"	"19"	"2019"	"2019"	1779	2705044	65.8
	"20 years"	"20"	"1999"	"1999"	2071	2399463	86.3
	"20 years"	"20"	"2000"	"2000"	2200	2481338	88.7
	"20 years"	"20"	"2001"	"2001"	2231	2546317	87.6
	"20 years"	"20"	"2002"	"2002"	2296	2557714	89.8
	"20 years"	"20"	"2003"	"2003"	2388	2564928	93.1
	"20 years"	"20"	"2004"	"2004"	2215	2549311	86.9
	"20 years"	"20"	"2005"	"2005"	2330	2616335	89.1
	"20 years"	"20"	"2006"	"2006"	2364	2623339	90.1
	"20 years"	"20"	"2007"	"2007"	2227	2629692	84.7
	"20 years"	"20"	"2008"	"2008"	2203	2672806	82.4
	"20 years"	"20"	"2009"	"2009"	2097	2724592	77.0
	"20 years"	"20"	"2010"	"2010"	2058	2809956	73.2
	"20 years"	"20"	"2011"	"2011"	2034	2852818	71.3
	"20 years"	"20"	"2012"	"2012"	2018	2817975	71.6
	"20 years"	"20"	"2013"	"2013"	1930	2772149	69.6
	"20 years"	"20"	"2014"	"2014"	1921	2759343	69.6
	"20 years"	"20"	"2015"	"2015"	1942	2726755	71.2
	"20 years"	"20"	"2016"	"2016"	2107	2681377	78.6
	"20 years"	"20"	"2017"	"2017"	2080	2672760	77.8
	"20 years"	"20"	"2018"	"2018"	1887	2659872	70.9
	"20 years"	"20"	"2019"	"2019"	1990	2657136	74.9
	"21 years"	"21"	"1999"	"1999"	2102	2307771	91.1
