"Notes"	"Single-Year Ages"	"Single-Year Ages Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"4 years"	"4"	"2014"	"2014"	388	2528251	15.3
	"4 years"	"4"	"2015"	"2015"	339	2551430	13.3
	"4 years"	"4"	"2016"	"2016"	399	2519206	15.8
	"4 years"	"4"	"2017"	"2017"	358	2526364	14.2
	"4 years"	"4"	"2018"	"2018"	327	2537034	12.9
	"4 years"	"4"	"2019"	"2019"	339	2551568	13.3
	"5 years"	"5"	"1999"	"1999"	460	2509997	18.3
	"5 years"	"5"	"2000"	"2000"	445	2487463	17.9
	"5 years"	"5"	"2001"	"2001"	400	2453534	16.3
	"5 years"	"5"	"2002"	"2002"	407	2403910	16.9
	"5 years"	"5"	"2003"	"2003"	396	2381411	16.6
	"5 years"	"5"	"2004"	"2004"	403	2379629	16.9
	"5 years"	"5"	"2005"	"2005"	348	2419456	14.4
	"5 years"	"5"	"2006"	"2006"	395	2517913	15.7
	"5 years"	"5"	"2007"	"2007"	361	2488625	14.5
	"5 years"	"5"	"2008"	"2008"	354	2520423	14.0
	"5 years"	"5"	"2009"	"2009"	365	2559957	14.3
	"5 years"	"5"	"2010"	"2010"	287	2550103	11.3
	"5 years"	"5"	"2011"	"2011"	335	2569579	13.0
	"5 years"	"5"	"2012"	"2012"	341	2598412	13.1
	"5 years"	"5"	"2013"	"2013"	340	2594876	13.1
	"5 years"	"5"	"2014"	"2014"	311	2523946	12.3
	"5 years"	"5"	"2015"	"2015"	287	2539537	11.3
	"5 years"	"5"	"2016"	"2016"	312	2557767	12.2
	"5 years"	"5"	"2017"	"2017"	303	2526204	12.0
	"5 years"	"5"	"2018"	"2018"	303	2533344	12.0
	"5 years"	"5"	"2019"	"2019"	319	2539689	12.6
	"6 years"	"6"	"1999"	"1999"	395	2536489	15.6
	"6 years"	"6"	"2000"	"2000"	401	2520767	15.9
	"6 years"	"6"	"2001"	"2001"	400	2489739	16.1
	"6 years"	"6"	"2002"	"2002"	350	2451840	14.3
	"6 years"	"6"	"2003"	"2003"	358	2399944	14.9
	"6 years"	"6"	"2004"	"2004"	359	2375074	15.1
	"6 years"	"6"	"2005"	"2005"	366	2371460	15.4
	"6 years"	"6"	"2006"	"2006"	314	2411521	13.0
	"6 years"	"6"	"2007"	"2007"	342	2510407	13.6
	"6 years"	"6"	"2008"	"2008"	309	2482449	12.4
	"6 years"	"6"	"2009"	"2009"	320	2514789	12.7
	"6 years"	"6"	"2010"	"2010"	292	2551625	11.4
	"6 years"	"6"	"2011"	"2011"	299	2565650	11.7
	"6 years"	"6"	"2012"	"2012"	284	2575072	11.0
	"6 years"	"6"	"2013"	"2013"	292	2604730	11.2
	"6 years"	"6"	"2014"	"2014"	279	2603292	10.7
	"6 years"	"6"	"2015"	"2015"	309	2533154	12.2
	"6 years"	"6"	"2016"	"2016"	300	2546206	11.8
	"6 years"	"6"	"2017"	"2017"	275	2563352	10.7
	"6 years"	"6"	"2018"	"2018"	285	2531527	11.3
	"6 years"	"6"	"2019"	"2019"	293	2535301	11.6
	"7 years"	"7"	"1999"	"1999"	424	2613859	16.2
	"7 years"	"7"	"2000"	"2000"	392	2580808	15.2
	"7 years"	"7"	"2001"	"2001"	355	2515146	14.1
	"7 years"	"7"	"2002"	"2002"	331	2495247	13.3
	"7 years"	"7"	"2003"	"2003"	351	2457759	14.3
	"7 years"	"7"	"2004"	"2004"	313	2407697	13.0
	"7 years"	"7"	"2005"	"2005"	329	2384817	13.8
	"7 years"	"7"	"2006"	"2006"	304	2385166	12.7
	"7 years"	"7"	"2007"	"2007"	328	2431048	13.5
	"7 years"	"7"	"2008"	"2008"	301	2535830	11.9
	"7 years"	"7"	"2009"	"2009"	265	2510520	10.6
	"7 years"	"7"	"2010"	"2010"	280	2530719	11.1
	"7 years"	"7"	"2011"	"2011"	265	2567041	10.3
	"7 years"	"7"	"2012"	"2012"	266	2570687	10.3
	"7 years"	"7"	"2013"	"2013"	258	2581299	10.0
	"7 years"	"7"	"2014"	"2014"	280	2612303	10.7
	"7 years"	"7"	"2015"	"2015"	274	2611934	10.5
	"7 years"	"7"	"2016"	"2016"	308	2539621	12.1
	"7 years"	"7"	"2017"	"2017"	301	2551893	11.8
	"7 years"	"7"	"2018"	"2018"	245	2568615	9.5
	"7 years"	"7"	"2019"	"2019"	256	2534171	10.1
	"8 years"	"8"	"1999"	"1999"	423	2613935	16.2
	"8 years"	"8"	"2000"	"2000"	379	2616689	14.5
	"8 years"	"8"	"2001"	"2001"	355	2568452	13.8
	"8 years"	"8"	"2002"	"2002"	373	2518793	14.8
	"8 years"	"8"	"2003"	"2003"	343	2499016	13.7
	"8 years"	"8"	"2004"	"2004"	310	2460445	12.6
	"8 years"	"8"	"2005"	"2005"	286	2410726	11.9
	"8 years"	"8"	"2006"	"2006"	291	2390272	12.2
	"8 years"	"8"	"2007"	"2007"	306	2394004	12.8
	"8 years"	"8"	"2008"	"2008"	294	2443092	12.0
	"8 years"	"8"	"2009"	"2009"	264	2549726	10.4
	"8 years"	"8"	"2010"	"2010"	251	2529951	9.9
	"8 years"	"8"	"2011"	"2011"	289	2547100	11.3
	"8 years"	"8"	"2012"	"2012"	245	2572355	9.5
	"8 years"	"8"	"2013"	"2013"	278	2575152	10.8
	"8 years"	"8"	"2014"	"2014"	259	2588747	10.0
	"8 years"	"8"	"2015"	"2015"	283	2620976	10.8
	"8 years"	"8"	"2016"	"2016"	305	2618063	11.6
	"8 years"	"8"	"2017"	"2017"	249	2545191	9.8
	"8 years"	"8"	"2018"	"2018"	266	2556848	10.4
	"8 years"	"8"	"2019"	"2019"	265	2571432	10.3
	"9 years"	"9"	"1999"	"1999"	377	2634038	14.3
	"9 years"	"9"	"2000"	"2000"	365	2666849	13.7
	"9 years"	"9"	"2001"	"2001"	364	2617539	13.9
	"9 years"	"9"	"2002"	"2002"	361	2579453	14.0
	"9 years"	"9"	"2003"	"2003"	328	2531370	13.0
	"9 years"	"9"	"2004"	"2004"	358	2513870	14.2
	"9 years"	"9"	"2005"	"2005"	320	2478753	12.9
	"9 years"	"9"	"2006"	"2006"	285	2433078	11.7
	"9 years"	"9"	"2007"	"2007"	291	2418398	12.0
	"9 years"	"9"	"2008"	"2008"	279	2427979	11.5
	"9 years"	"9"	"2009"	"2009"	310	2482227	12.5
	"9 years"	"9"	"2010"	"2010"	260	2588916	10.0
	"9 years"	"9"	"2011"	"2011"	263	2525355	10.4
	"9 years"	"9"	"2012"	"2012"	268	2553059	10.5
	"9 years"	"9"	"2013"	"2013"	252	2578639	9.8
	"9 years"	"9"	"2014"	"2014"	277	2582766	10.7
	"9 years"	"9"	"2015"	"2015"	250	2597265	9.6
	"9 years"	"9"	"2016"	"2016"	280	2627035	10.7
	"9 years"	"9"	"2017"	"2017"	243	2625916	9.3
	"9 years"	"9"	"2018"	"2018"	268	2549870	10.5
	"9 years"	"9"	"2019"	"2019"	253	2560014	9.9
	"10 years"	"10"	"1999"	"1999"	416	2581919	16.1
	"10 years"	"10"	"2000"	"2000"	365	2666540	13.7
	"10 years"	"10"	"2001"	"2001"	396	2673823	14.8
	"10 years"	"10"	"2002"	"2002"	381	2657816	14.3
	"10 years"	"10"	"2003"	"2003"	409	2633469	15.5
	"10 years"	"10"	"2004"	"2004"	349	2598746	13.4
	"10 years"	"10"	"2005"	"2005"	306	2595454	11.8
	"10 years"	"10"	"2006"	"2006"	317	2575485	12.3
	"10 years"	"10"	"2007"	"2007"	333	2545506	13.1
	"10 years"	"10"	"2008"	"2008"	284	2546837	11.2
	"10 years"	"10"	"2009"	"2009"	289	2572187	11.2
	"10 years"	"10"	"2010"	"2010"	246	2603224	9.4
	"10 years"	"10"	"2011"	"2011"	266	2581940	10.3
	"10 years"	"10"	"2012"	"2012"	239	2531662	9.4
	"10 years"	"10"	"2013"	"2013"	258	2557956	10.1
	"10 years"	"10"	"2014"	"2014"	276	2586483	10.7
	"10 years"	"10"	"2015"	"2015"	248	2591305	9.6
	"10 years"	"10"	"2016"	"2016"	292	2603947	11.2
	"10 years"	"10"	"2017"	"2017"	271	2633929	10.3
	"10 years"	"10"	"2018"	"2018"	288	2630695	10.9
	"10 years"	"10"	"2019"	"2019"	303	2552134	11.9
	"11 years"	"11"	"1999"	"1999"	428	2515468	17.0
	"11 years"	"11"	"2000"	"2000"	442	2566423	17.2
	"11 years"	"11"	"2001"	"2001"	391	2712495	14.4
	"11 years"	"11"	"2002"	"2002"	370	2685625	13.8
	"11 years"	"11"	"2003"	"2003"	379	2664658	14.2
	"11 years"	"11"	"2004"	"2004"	345	2635010	13.1
	"11 years"	"11"	"2005"	"2005"	355	2596198	13.7
	"11 years"	"11"	"2006"	"2006"	337	2590495	13.0
	"11 years"	"11"	"2007"	"2007"	309	2569962	12.0
	"11 years"	"11"	"2008"	"2008"	302	2538381	11.9
	"11 years"	"11"	"2009"	"2009"	329	2537294	13.0
	"11 years"	"11"	"2010"	"2010"	309	2567204	12.0
	"11 years"	"11"	"2011"	"2011"	278	2619653	10.6
	"11 years"	"11"	"2012"	"2012"	271	2588050	10.5
	"11 years"	"11"	"2013"	"2013"	247	2539751	9.7
	"11 years"	"11"	"2014"	"2014"	270	2565738	10.5
	"11 years"	"11"	"2015"	"2015"	269	2596324	10.4
	"11 years"	"11"	"2016"	"2016"	309	2597230	11.9
	"11 years"	"11"	"2017"	"2017"	305	2610496	11.7
	"11 years"	"11"	"2018"	"2018"	302	2637763	11.4
	"11 years"	"11"	"2019"	"2019"	315	2632325	12.0
	"12 years"	"12"	"1999"	"1999"	409	2497301	16.4
	"12 years"	"12"	"2000"	"2000"	433	2542319	17.0
	"12 years"	"12"	"2001"	"2001"	429	2609224	16.4
	"12 years"	"12"	"2002"	"2002"	474	2733816	17.3
	"12 years"	"12"	"2003"	"2003"	439	2707286	16.2
	"12 years"	"12"	"2004"	"2004"	439	2685916	16.3
	"12 years"	"12"	"2005"	"2005"	408	2657249	15.4
	"12 years"	"12"	"2006"	"2006"	348	2620979	13.3
	"12 years"	"12"	"2007"	"2007"	347	2619804	13.2
	"12 years"	"12"	"2008"	"2008"	338	2601383	13.0
	"12 years"	"12"	"2009"	"2009"	342	2571798	13.3
	"12 years"	"12"	"2010"	"2010"	347	2563012	13.5
	"12 years"	"12"	"2011"	"2011"	329	2574947	12.8
	"12 years"	"12"	"2012"	"2012"	315	2626387	12.0
	"12 years"	"12"	"2013"	"2013"	325	2595036	12.5
	"12 years"	"12"	"2014"	"2014"	330	2548020	13.0
	"12 years"	"12"	"2015"	"2015"	295	2575272	11.5
	"12 years"	"12"	"2016"	"2016"	313	2601780	12.0
	"12 years"	"12"	"2017"	"2017"	335	2606161	12.9
	"12 years"	"12"	"2018"	"2018"	352	2613961	13.5
	"12 years"	"12"	"2019"	"2019"	336	2639576	12.7
	"13 years"	"13"	"1999"	"1999"	523	2487963	21.0
	"13 years"	"13"	"2000"	"2000"	515	2498779	20.6
	"13 years"	"13"	"2001"	"2001"	528	2567708	20.6
	"13 years"	"13"	"2002"	"2002"	576	2625589	21.9
	"13 years"	"13"	"2003"	"2003"	552	2747171	20.1
	"13 years"	"13"	"2004"	"2004"	537	2717137	19.8
	"13 years"	"13"	"2005"	"2005"	507	2693659	18.8
	"13 years"	"13"	"2006"	"2006"	461	2664759	17.3
	"13 years"	"13"	"2007"	"2007"	450	2629855	17.1
	"13 years"	"13"	"2008"	"2008"	402	2628586	15.3
	"13 years"	"13"	"2009"	"2009"	407	2609724	15.6
	"13 years"	"13"	"2010"	"2010"	365	2581894	14.1
	"13 years"	"13"	"2011"	"2011"	371	2573391	14.4
	"13 years"	"13"	"2012"	"2012"	375	2582531	14.5
	"13 years"	"13"	"2013"	"2013"	406	2632301	15.4
	"13 years"	"13"	"2014"	"2014"	402	2603640	15.4
	"13 years"	"13"	"2015"	"2015"	400	2557803	15.6
	"13 years"	"13"	"2016"	"2016"	382	2580339	14.8
	"13 years"	"13"	"2017"	"2017"	394	2608837	15.1
	"13 years"	"13"	"2018"	"2018"	399	2610311	15.3
	"13 years"	"13"	"2019"	"2019"	425	2617221	16.2
	"14 years"	"14"	"1999"	"1999"	705	2488346	28.3
	"14 years"	"14"	"2000"	"2000"	690	2516281	27.4
	"14 years"	"14"	"2001"	"2001"	627	2530841	24.8
	"14 years"	"14"	"2002"	"2002"	661	2580174	25.6
	"14 years"	"14"	"2003"	"2003"	676	2633863	25.7
	"14 years"	"14"	"2004"	"2004"	704	2749332	25.6
	"14 years"	"14"	"2005"	"2005"	689	2716005	25.4
	"14 years"	"14"	"2006"	"2006"	600	2690141	22.3
	"14 years"	"14"	"2007"	"2007"	563	2660545	21.2
	"14 years"	"14"	"2008"	"2008"	543	2624217	20.7
	"14 years"	"14"	"2009"	"2009"	519	2620606	19.8
	"14 years"	"14"	"2010"	"2010"	506	2610498	19.4
	"14 years"	"14"	"2011"	"2011"	518	2589394	20.0
	"14 years"	"14"	"2012"	"2012"	488	2581950	18.9
	"14 years"	"14"	"2013"	"2013"	486	2588917	18.8
	"14 years"	"14"	"2014"	"2014"	471	2642205	17.8
	"14 years"	"14"	"2015"	"2015"	538	2613929	20.6
	"14 years"	"14"	"2016"	"2016"	500	2564602	19.5
	"14 years"	"14"	"2017"	"2017"	556	2593616	21.4
	"14 years"	"14"	"2018"	"2018"	519	2613765	19.9
	"14 years"	"14"	"2019"	"2019"	499	2614259	19.1
	"15 years"	"15"	"1999"	"1999"	894	2438506	36.7
	"15 years"	"15"	"2000"	"2000"	890	2492091	35.7
	"15 years"	"15"	"2001"	"2001"	848	2539745	33.4
	"15 years"	"15"	"2002"	"2002"	835	2556865	32.7
	"15 years"	"15"	"2003"	"2003"	845	2606107	32.4
	"15 years"	"15"	"2004"	"2004"	870	2660362	32.7
	"15 years"	"15"	"2005"	"2005"	936	2777975	33.7
	"15 years"	"15"	"2006"	"2006"	817	2747163	29.7
	"15 years"	"15"	"2007"	"2007"	814	2725519	29.9
	"15 years"	"15"	"2008"	"2008"	777	2699501	28.8
	"15 years"	"15"	"2009"	"2009"	684	2664684	25.7
	"15 years"	"15"	"2010"	"2010"	658	2657132	24.8
	"15 years"	"15"	"2011"	"2011"	604	2605686	23.2
	"15 years"	"15"	"2012"	"2012"	651	2600774	25.0
	"15 years"	"15"	"2013"	"2013"	622	2591095	24.0
	"15 years"	"15"	"2014"	"2014"	586	2601610	22.5
	"15 years"	"15"	"2015"	"2015"	637	2653826	24.0
	"15 years"	"15"	"2016"	"2016"	666	2622762	25.4
	"15 years"	"15"	"2017"	"2017"	706	2576310	27.4
	"15 years"	"15"	"2018"	"2018"	715	2600115	27.5
	"15 years"	"15"	"2019"	"2019"	661	2618950	25.2
	"16 years"	"16"	"1999"	"1999"	1304	2491656	52.3
	"16 years"	"16"	"2000"	"2000"	1264	2467669	51.2
	"16 years"	"16"	"2001"	"2001"	1246	2550368	48.9
	"16 years"	"16"	"2002"	"2002"	1392	2569372	54.2
	"16 years"	"16"	"2003"	"2003"	1299	2585450	50.2
	"16 years"	"16"	"2004"	"2004"	1282	2633544	48.7
	"16 years"	"16"	"2005"	"2005"	1233	2688180	45.9
	"16 years"	"16"	"2006"	"2006"	1242	2807388	44.2
	"16 years"	"16"	"2007"	"2007"	1143	2778608	41.1
	"16 years"	"16"	"2008"	"2008"	1038	2758783	37.6
	"16 years"	"16"	"2009"	"2009"	995	2733456	36.4
	"16 years"	"16"	"2010"	"2010"	924	2704235	34.2
	"16 years"	"16"	"2011"	"2011"	906	2659560	34.1
	"16 years"	"16"	"2012"	"2012"	822	2618982	31.4
	"16 years"	"16"	"2013"	"2013"	785	2608044	30.1
	"16 years"	"16"	"2014"	"2014"	813	2605818	31.2
	"16 years"	"16"	"2015"	"2015"	867	2614132	33.2
	"16 years"	"16"	"2016"	"2016"	911	2666182	34.2
	"16 years"	"16"	"2017"	"2017"	954	2639876	36.1
	"16 years"	"16"	"2018"	"2018"	860	2584776	33.3
	"16 years"	"16"	"2019"	"2019"	877	2606168	33.7
	"17 years"	"17"	"1999"	"1999"	1641	2494972	65.8
	"17 years"	"17"	"2000"	"2000"	1586	2511894	63.1
	"17 years"	"17"	"2001"	"2001"	1640	2505140	65.5
	"17 years"	"17"	"2002"	"2002"	1636	2578734	63.4
	"17 years"	"17"	"2003"	"2003"	1639	2592015	63.2
	"17 years"	"17"	"2004"	"2004"	1574	2603723	60.5
	"17 years"	"17"	"2005"	"2005"	1617	2648780	61.0
	"17 years"	"17"	"2006"	"2006"	1618	2701632	59.9
	"17 years"	"17"	"2007"	"2007"	1548	2819060	54.9
	"17 years"	"17"	"2008"	"2008"	1368	2788483	49.1
	"17 years"	"17"	"2009"	"2009"	1328	2766072	48.0
	"17 years"	"17"	"2010"	"2010"	1191	2752369	43.3
	"17 years"	"17"	"2011"	"2011"	1144	2715140	42.1
	"17 years"	"17"	"2012"	"2012"	1034	2674643	38.7
	"17 years"	"17"	"2013"	"2013"	1078	2629574	41.0
	"17 years"	"17"	"2014"	"2014"	1011	2626004	38.5
	"17 years"	"17"	"2015"	"2015"	1128	2621235	43.0
	"17 years"	"17"	"2016"	"2016"	1172	2629607	44.6
	"17 years"	"17"	"2017"	"2017"	1139	2685545	42.4
	"17 years"	"17"	"2018"	"2018"	1133	2649677	42.8
	"17 years"	"17"	"2019"	"2019"	1108	2592024	42.7
	"18 years"	"18"	"1999"	"1999"	2008	2455344	81.8
	"18 years"	"18"	"2000"	"2000"	1953	2504880	78.0
	"18 years"	"18"	"2001"	"2001"	2047	2544404	80.5
	"18 years"	"18"	"2002"	"2002"	2073	2536655	81.7
	"18 years"	"18"	"2003"	"2003"	2161	2608903	82.8
	"18 years"	"18"	"2004"	"2004"	2142	2619271	81.8
	"18 years"	"18"	"2005"	"2005"	2026	2631910	77.0
	"18 years"	"18"	"2006"	"2006"	2102	2679242	78.5
	"18 years"	"18"	"2007"	"2007"	2055	2734604	75.1
	"18 years"	"18"	"2008"	"2008"	1894	2855668	66.3
	"18 years"	"18"	"2009"	"2009"	1820	2826701	64.4
	"18 years"	"18"	"2010"	"2010"	1688	2809246	60.1
	"18 years"	"18"	"2011"	"2011"	1607	2762778	58.2
	"18 years"	"18"	"2012"	"2012"	1563	2743544	57.0
	"18 years"	"18"	"2013"	"2013"	1432	2698727	53.1
	"18 years"	"18"	"2014"	"2014"	1441	2665171	54.1
	"18 years"	"18"	"2015"	"2015"	1495	2661119	56.2
	"18 years"	"18"	"2016"	"2016"	1579	2653604	59.5
	"18 years"	"18"	"2017"	"2017"	1566	2666915	58.7
	"18 years"	"18"	"2018"	"2018"	1582	2711740	58.3
	"18 years"	"18"	"2019"	"2019"	1581	2674382	59.1
	"19 years"	"19"	"1999"	"1999"	2129	2506922	84.9
	"19 years"	"19"	"2000"	"2000"	2140	2529930	84.6
	"19 years"	"19"	"2001"	"2001"	2246	2540995	88.4
	"19 years"	"19"	"2002"	"2002"	2292	2562656	89.4
	"19 years"	"19"	"2003"	"2003"	2323	2547183	91.2
	"19 years"	"19"	"2004"	"2004"	2197	2617507	83.9
	"19 years"	"19"	"2005"	"2005"	2302	2629460	87.5
	"19 years"	"19"	"2006"	"2006"	2401	2640822	90.9
	"19 years"	"19"	"2007"	"2007"	2235	2686550	83.2
	"19 years"	"19"	"2008"	"2008"	2123	2742366	77.4
	"19 years"	"19"	"2009"	"2009"	1996	2860231	69.8
	"19 years"	"19"	"2010"	"2010"	1956	2847267	68.7
	"19 years"	"19"	"2011"	"2011"	1900	2797570	67.9
	"19 years"	"19"	"2012"	"2012"	1762	2761544	63.8
	"19 years"	"19"	"2013"	"2013"	1757	2732880	64.3
	"19 years"	"19"	"2014"	"2014"	1704	2705084	63.0
	"19 years"	"19"	"2015"	"2015"	1789	2670385	67.0
	"19 years"	"19"	"2016"	"2016"	1875	2658047	70.5
	"19 years"	"19"	"2017"	"2017"	1895	2657811	71.3
	"19 years"	"19"	"2018"	"2018"	1660	2657713	62.5
	"19 years"	"19"	"2019"	"2019"	1780	2699640	65.9
	"20 years"	"20"	"1999"	"1999"	2069	2399579	86.2
	"20 years"	"20"	"2000"	"2000"	2209	2481320	89.0
	"20 years"	"20"	"2001"	"2001"	2228	2546305	87.5
	"20 years"	"20"	"2002"	"2002"	2300	2557117	89.9
	"20 years"	"20"	"2003"	"2003"	2395	2564430	93.4
	"20 years"	"20"	"2004"	"2004"	2217	2548489	87.0
	"20 years"	"20"	"2005"	"2005"	2334	2615178	89.2
	"20 years"	"20"	"2006"	"2006"	2367	2621659	90.3
	"20 years"	"20"	"2007"	"2007"	2232	2627844	84.9
	"20 years"	"20"	"2008"	"2008"	2212	2670422	82.8
	"20 years"	"20"	"2009"	"2009"	2094	2722072	76.9
	"20 years"	"20"	"2010"	"2010"	2061	2807169	73.4
	"20 years"	"20"	"2011"	"2011"	2035	2849962	71.4
	"20 years"	"20"	"2012"	"2012"	2016	2814361	71.6
	"20 years"	"20"	"2013"	"2013"	1933	2767605	69.8
	"20 years"	"20"	"2014"	"2014"	1922	2755097	69.8
	"20 years"	"20"	"2015"	"2015"	1939	2722264	71.2
	"20 years"	"20"	"2016"	"2016"	2118	2677102	79.1
	"20 years"	"20"	"2017"	"2017"	2081	2668331	78.0
	"20 years"	"20"	"2018"	"2018"	1885	2655374	71.0
	"20 years"	"20"	"2019"	"2019"	1992	2652131	75.1
	"21 years"	"21"	"1999"	"1999"	2103	2308239	91.1
