"Notes"	"Single-Year Ages"	"Single-Year Ages Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"4 years"	"4"	"2001"	"2001"	507	2402117	21.1
	"4 years"	"4"	"2002"	"2002"	478	2380931	20.1
	"4 years"	"4"	"2003"	"2003"	450	2379950	18.9
	"4 years"	"4"	"2004"	"2004"	441	2419521	18.2
	"4 years"	"4"	"2005"	"2005"	411	2515793	16.3
	"4 years"	"4"	"2006"	"2006"	433	2483080	17.4
	"4 years"	"4"	"2007"	"2007"	455	2511823	18.1
	"4 years"	"4"	"2008"	"2008"	431	2546837	16.9
	"4 years"	"4"	"2009"	"2009"	392	2542985	15.4
	"4 years"	"4"	"2010"	"2010"	382	2551898	15.0
	"4 years"	"4"	"2011"	"2011"	394	2594639	15.2
	"4 years"	"4"	"2012"	"2012"	410	2590135	15.8
	"4 years"	"4"	"2013"	"2013"	407	2516211	16.2
	"4 years"	"4"	"2014"	"2014"	390	2529226	15.4
	"4 years"	"4"	"2015"	"2015"	340	2552811	13.3
	"4 years"	"4"	"2016"	"2016"	400	2520104	15.9
	"4 years"	"4"	"2017"	"2017"	358	2527477	14.2
	"4 years"	"4"	"2018"	"2018"	328	2538559	12.9
	"4 years"	"4"	"2019"	"2019"	336	2552354	13.2
	"5 years"	"5"	"1999"	"1999"	461	2510565	18.4
	"5 years"	"5"	"2000"	"2000"	444	2488164	17.8
	"5 years"	"5"	"2001"	"2001"	400	2454166	16.3
	"5 years"	"5"	"2002"	"2002"	407	2404831	16.9
	"5 years"	"5"	"2003"	"2003"	395	2382087	16.6
	"5 years"	"5"	"2004"	"2004"	402	2380397	16.9
	"5 years"	"5"	"2005"	"2005"	347	2420271	14.3
	"5 years"	"5"	"2006"	"2006"	396	2518591	15.7
	"5 years"	"5"	"2007"	"2007"	361	2489567	14.5
	"5 years"	"5"	"2008"	"2008"	354	2521651	14.0
	"5 years"	"5"	"2009"	"2009"	364	2560752	14.2
	"5 years"	"5"	"2010"	"2010"	287	2551283	11.2
	"5 years"	"5"	"2011"	"2011"	337	2570384	13.1
	"5 years"	"5"	"2012"	"2012"	340	2599488	13.1
	"5 years"	"5"	"2013"	"2013"	340	2595925	13.1
	"5 years"	"5"	"2014"	"2014"	313	2524718	12.4
	"5 years"	"5"	"2015"	"2015"	289	2540525	11.4
	"5 years"	"5"	"2016"	"2016"	315	2559157	12.3
	"5 years"	"5"	"2017"	"2017"	302	2527085	12.0
	"5 years"	"5"	"2018"	"2018"	305	2534406	12.0
	"5 years"	"5"	"2019"	"2019"	318	2541013	12.5
	"6 years"	"6"	"1999"	"1999"	392	2536486	15.5
	"6 years"	"6"	"2000"	"2000"	402	2520883	15.9
	"6 years"	"6"	"2001"	"2001"	399	2490489	16.0
	"6 years"	"6"	"2002"	"2002"	350	2452554	14.3
	"6 years"	"6"	"2003"	"2003"	356	2401003	14.8
	"6 years"	"6"	"2004"	"2004"	359	2375844	15.1
	"6 years"	"6"	"2005"	"2005"	367	2372394	15.5
	"6 years"	"6"	"2006"	"2006"	316	2412462	13.1
	"6 years"	"6"	"2007"	"2007"	341	2511305	13.6
	"6 years"	"6"	"2008"	"2008"	306	2483538	12.3
	"6 years"	"6"	"2009"	"2009"	322	2516217	12.8
	"6 years"	"6"	"2010"	"2010"	291	2552745	11.4
	"6 years"	"6"	"2011"	"2011"	302	2566919	11.8
	"6 years"	"6"	"2012"	"2012"	285	2575934	11.1
	"6 years"	"6"	"2013"	"2013"	292	2605781	11.2
	"6 years"	"6"	"2014"	"2014"	279	2604174	10.7
	"6 years"	"6"	"2015"	"2015"	309	2533901	12.2
	"6 years"	"6"	"2016"	"2016"	297	2547276	11.7
	"6 years"	"6"	"2017"	"2017"	274	2564680	10.7
	"6 years"	"6"	"2018"	"2018"	284	2532390	11.2
	"6 years"	"6"	"2019"	"2019"	292	2536252	11.5
	"7 years"	"7"	"1999"	"1999"	426	2614153	16.3
	"7 years"	"7"	"2000"	"2000"	392	2581034	15.2
	"7 years"	"7"	"2001"	"2001"	356	2515309	14.2
	"7 years"	"7"	"2002"	"2002"	329	2495998	13.2
	"7 years"	"7"	"2003"	"2003"	351	2458455	14.3
	"7 years"	"7"	"2004"	"2004"	312	2408670	13.0
	"7 years"	"7"	"2005"	"2005"	330	2385434	13.8
	"7 years"	"7"	"2006"	"2006"	304	2385967	12.7
	"7 years"	"7"	"2007"	"2007"	328	2431895	13.5
	"7 years"	"7"	"2008"	"2008"	299	2536686	11.8
	"7 years"	"7"	"2009"	"2009"	268	2511407	10.7
	"7 years"	"7"	"2010"	"2010"	279	2531828	11.0
	"7 years"	"7"	"2011"	"2011"	263	2568019	10.2
	"7 years"	"7"	"2012"	"2012"	267	2571904	10.4
	"7 years"	"7"	"2013"	"2013"	258	2582282	10.0
	"7 years"	"7"	"2014"	"2014"	281	2613248	10.8
	"7 years"	"7"	"2015"	"2015"	275	2612814	10.5
	"7 years"	"7"	"2016"	"2016"	307	2540360	12.1
	"7 years"	"7"	"2017"	"2017"	300	2552859	11.8
	"7 years"	"7"	"2018"	"2018"	244	2569864	9.5
	"7 years"	"7"	"2019"	"2019"	258	2534902	10.2
	"8 years"	"8"	"1999"	"1999"	422	2614550	16.1
	"8 years"	"8"	"2000"	"2000"	380	2617459	14.5
	"8 years"	"8"	"2001"	"2001"	356	2568659	13.9
	"8 years"	"8"	"2002"	"2002"	370	2519085	14.7
	"8 years"	"8"	"2003"	"2003"	344	2499780	13.8
	"8 years"	"8"	"2004"	"2004"	308	2461177	12.5
	"8 years"	"8"	"2005"	"2005"	287	2411724	11.9
	"8 years"	"8"	"2006"	"2006"	291	2390994	12.2
	"8 years"	"8"	"2007"	"2007"	304	2394832	12.7
	"8 years"	"8"	"2008"	"2008"	296	2444084	12.1
	"8 years"	"8"	"2009"	"2009"	265	2550626	10.4
	"8 years"	"8"	"2010"	"2010"	249	2530905	9.8
	"8 years"	"8"	"2011"	"2011"	284	2548257	11.1
	"8 years"	"8"	"2012"	"2012"	245	2573335	9.5
	"8 years"	"8"	"2013"	"2013"	279	2576332	10.8
	"8 years"	"8"	"2014"	"2014"	260	2589664	10.0
	"8 years"	"8"	"2015"	"2015"	281	2621899	10.7
	"8 years"	"8"	"2016"	"2016"	304	2619044	11.6
	"8 years"	"8"	"2017"	"2017"	250	2545984	9.8
	"8 years"	"8"	"2018"	"2018"	269	2557777	10.5
	"8 years"	"8"	"2019"	"2019"	262	2572519	10.2
	"9 years"	"9"	"1999"	"1999"	377	2634462	14.3
	"9 years"	"9"	"2000"	"2000"	364	2667127	13.6
	"9 years"	"9"	"2001"	"2001"	362	2618349	13.8
	"9 years"	"9"	"2002"	"2002"	358	2579782	13.9
	"9 years"	"9"	"2003"	"2003"	328	2531753	13.0
	"9 years"	"9"	"2004"	"2004"	357	2514670	14.2
	"9 years"	"9"	"2005"	"2005"	320	2479525	12.9
	"9 years"	"9"	"2006"	"2006"	285	2434120	11.7
	"9 years"	"9"	"2007"	"2007"	289	2419212	11.9
	"9 years"	"9"	"2008"	"2008"	279	2428933	11.5
	"9 years"	"9"	"2009"	"2009"	311	2483377	12.5
	"9 years"	"9"	"2010"	"2010"	259	2589889	10.0
	"9 years"	"9"	"2011"	"2011"	263	2526260	10.4
	"9 years"	"9"	"2012"	"2012"	267	2554262	10.5
	"9 years"	"9"	"2013"	"2013"	253	2579640	9.8
	"9 years"	"9"	"2014"	"2014"	278	2583880	10.8
	"9 years"	"9"	"2015"	"2015"	248	2598153	9.5
	"9 years"	"9"	"2016"	"2016"	278	2627955	10.6
	"9 years"	"9"	"2017"	"2017"	242	2626767	9.2
	"9 years"	"9"	"2018"	"2018"	268	2550655	10.5
	"9 years"	"9"	"2019"	"2019"	252	2560873	9.8
	"10 years"	"10"	"1999"	"1999"	409	2582114	15.8
	"10 years"	"10"	"2000"	"2000"	366	2666602	13.7
	"10 years"	"10"	"2001"	"2001"	393	2674116	14.7
	"10 years"	"10"	"2002"	"2002"	382	2658627	14.4
	"10 years"	"10"	"2003"	"2003"	410	2633653	15.6
	"10 years"	"10"	"2004"	"2004"	350	2599064	13.5
	"10 years"	"10"	"2005"	"2005"	305	2596214	11.7
	"10 years"	"10"	"2006"	"2006"	316	2576081	12.3
	"10 years"	"10"	"2007"	"2007"	333	2546496	13.1
	"10 years"	"10"	"2008"	"2008"	286	2547618	11.2
	"10 years"	"10"	"2009"	"2009"	286	2572988	11.1
	"10 years"	"10"	"2010"	"2010"	245	2604236	9.4
	"10 years"	"10"	"2011"	"2011"	265	2582903	10.3
	"10 years"	"10"	"2012"	"2012"	243	2532615	9.6
	"10 years"	"10"	"2013"	"2013"	257	2559140	10.0
	"10 years"	"10"	"2014"	"2014"	276	2587503	10.7
	"10 years"	"10"	"2015"	"2015"	248	2592386	9.6
	"10 years"	"10"	"2016"	"2016"	294	2604949	11.3
	"10 years"	"10"	"2017"	"2017"	271	2634893	10.3
	"10 years"	"10"	"2018"	"2018"	289	2631524	11.0
	"10 years"	"10"	"2019"	"2019"	304	2552815	11.9
	"11 years"	"11"	"1999"	"1999"	427	2515512	17.0
	"11 years"	"11"	"2000"	"2000"	445	2566422	17.3
	"11 years"	"11"	"2001"	"2001"	389	2712638	14.3
	"11 years"	"11"	"2002"	"2002"	370	2686034	13.8
	"11 years"	"11"	"2003"	"2003"	381	2665582	14.3
	"11 years"	"11"	"2004"	"2004"	343	2635302	13.0
	"11 years"	"11"	"2005"	"2005"	354	2596649	13.6
	"11 years"	"11"	"2006"	"2006"	339	2591456	13.1
	"11 years"	"11"	"2007"	"2007"	312	2570818	12.1
	"11 years"	"11"	"2008"	"2008"	300	2539658	11.8
	"11 years"	"11"	"2009"	"2009"	331	2538377	13.0
	"11 years"	"11"	"2010"	"2010"	312	2568289	12.1
	"11 years"	"11"	"2011"	"2011"	279	2620777	10.6
	"11 years"	"11"	"2012"	"2012"	272	2589080	10.5
	"11 years"	"11"	"2013"	"2013"	248	2540756	9.8
	"11 years"	"11"	"2014"	"2014"	270	2566929	10.5
	"11 years"	"11"	"2015"	"2015"	268	2597351	10.3
	"11 years"	"11"	"2016"	"2016"	311	2598357	12.0
	"11 years"	"11"	"2017"	"2017"	308	2611574	11.8
	"11 years"	"11"	"2018"	"2018"	302	2638781	11.4
	"11 years"	"11"	"2019"	"2019"	315	2633219	12.0
	"12 years"	"12"	"1999"	"1999"	407	2497289	16.3
	"12 years"	"12"	"2000"	"2000"	433	2542254	17.0
	"12 years"	"12"	"2001"	"2001"	428	2609265	16.4
	"12 years"	"12"	"2002"	"2002"	474	2733907	17.3
	"12 years"	"12"	"2003"	"2003"	437	2707588	16.1
	"12 years"	"12"	"2004"	"2004"	437	2686749	16.3
	"12 years"	"12"	"2005"	"2005"	407	2657451	15.3
	"12 years"	"12"	"2006"	"2006"	349	2621289	13.3
	"12 years"	"12"	"2007"	"2007"	345	2620522	13.2
	"12 years"	"12"	"2008"	"2008"	339	2602058	13.0
	"12 years"	"12"	"2009"	"2009"	342	2572861	13.3
	"12 years"	"12"	"2010"	"2010"	348	2563943	13.6
	"12 years"	"12"	"2011"	"2011"	326	2576096	12.7
	"12 years"	"12"	"2012"	"2012"	314	2627482	12.0
	"12 years"	"12"	"2013"	"2013"	323	2596070	12.4
	"12 years"	"12"	"2014"	"2014"	331	2549019	13.0
	"12 years"	"12"	"2015"	"2015"	295	2576441	11.4
	"12 years"	"12"	"2016"	"2016"	316	2602933	12.1
	"12 years"	"12"	"2017"	"2017"	336	2607342	12.9
	"12 years"	"12"	"2018"	"2018"	353	2615063	13.5
	"12 years"	"12"	"2019"	"2019"	333	2640604	12.6
	"13 years"	"13"	"1999"	"1999"	523	2487719	21.0
	"13 years"	"13"	"2000"	"2000"	511	2498598	20.5
	"13 years"	"13"	"2001"	"2001"	526	2567592	20.5
	"13 years"	"13"	"2002"	"2002"	577	2625706	22.0
	"13 years"	"13"	"2003"	"2003"	555	2747374	20.2
	"13 years"	"13"	"2004"	"2004"	534	2717419	19.7
	"13 years"	"13"	"2005"	"2005"	506	2694526	18.8
	"13 years"	"13"	"2006"	"2006"	461	2664990	17.3
	"13 years"	"13"	"2007"	"2007"	449	2630257	17.1
	"13 years"	"13"	"2008"	"2008"	398	2629534	15.1
	"13 years"	"13"	"2009"	"2009"	409	2610429	15.7
	"13 years"	"13"	"2010"	"2010"	368	2582999	14.2
	"13 years"	"13"	"2011"	"2011"	369	2574360	14.3
	"13 years"	"13"	"2012"	"2012"	375	2583621	14.5
	"13 years"	"13"	"2013"	"2013"	410	2633341	15.6
	"13 years"	"13"	"2014"	"2014"	402	2604671	15.4
	"13 years"	"13"	"2015"	"2015"	400	2558802	15.6
	"13 years"	"13"	"2016"	"2016"	382	2581625	14.8
	"13 years"	"13"	"2017"	"2017"	391	2610096	15.0
	"13 years"	"13"	"2018"	"2018"	399	2611523	15.3
	"13 years"	"13"	"2019"	"2019"	425	2618301	16.2
	"14 years"	"14"	"1999"	"1999"	705	2488051	28.3
	"14 years"	"14"	"2000"	"2000"	693	2515895	27.5
	"14 years"	"14"	"2001"	"2001"	624	2530681	24.7
	"14 years"	"14"	"2002"	"2002"	660	2580112	25.6
	"14 years"	"14"	"2003"	"2003"	673	2633981	25.6
	"14 years"	"14"	"2004"	"2004"	708	2749609	25.7
	"14 years"	"14"	"2005"	"2005"	680	2716415	25.0
	"14 years"	"14"	"2006"	"2006"	598	2691141	22.2
	"14 years"	"14"	"2007"	"2007"	563	2660958	21.2
	"14 years"	"14"	"2008"	"2008"	541	2624894	20.6
	"14 years"	"14"	"2009"	"2009"	519	2621707	19.8
	"14 years"	"14"	"2010"	"2010"	506	2611436	19.4
	"14 years"	"14"	"2011"	"2011"	519	2590477	20.0
	"14 years"	"14"	"2012"	"2012"	488	2582963	18.9
	"14 years"	"14"	"2013"	"2013"	483	2590007	18.6
	"14 years"	"14"	"2014"	"2014"	473	2643204	17.9
	"14 years"	"14"	"2015"	"2015"	535	2614933	20.5
	"14 years"	"14"	"2016"	"2016"	503	2565655	19.6
	"14 years"	"14"	"2017"	"2017"	554	2594895	21.3
	"14 years"	"14"	"2018"	"2018"	518	2615025	19.8
	"14 years"	"14"	"2019"	"2019"	498	2615361	19.0
	"15 years"	"15"	"1999"	"1999"	894	2438175	36.7
	"15 years"	"15"	"2000"	"2000"	892	2491667	35.8
	"15 years"	"15"	"2001"	"2001"	846	2539356	33.3
	"15 years"	"15"	"2002"	"2002"	830	2556782	32.5
	"15 years"	"15"	"2003"	"2003"	842	2606078	32.3
	"15 years"	"15"	"2004"	"2004"	866	2660437	32.6
	"15 years"	"15"	"2005"	"2005"	933	2778200	33.6
	"15 years"	"15"	"2006"	"2006"	815	2747479	29.7
	"15 years"	"15"	"2007"	"2007"	813	2726467	29.8
	"15 years"	"15"	"2008"	"2008"	774	2699884	28.7
	"15 years"	"15"	"2009"	"2009"	686	2665194	25.7
	"15 years"	"15"	"2010"	"2010"	660	2658054	24.8
	"15 years"	"15"	"2011"	"2011"	599	2606796	23.0
	"15 years"	"15"	"2012"	"2012"	652	2602001	25.1
	"15 years"	"15"	"2013"	"2013"	621	2592207	24.0
	"15 years"	"15"	"2014"	"2014"	583	2602723	22.4
	"15 years"	"15"	"2015"	"2015"	637	2654729	24.0
	"15 years"	"15"	"2016"	"2016"	668	2623938	25.5
	"15 years"	"15"	"2017"	"2017"	701	2577548	27.2
	"15 years"	"15"	"2018"	"2018"	721	2601494	27.7
	"15 years"	"15"	"2019"	"2019"	657	2620091	25.1
	"16 years"	"16"	"1999"	"1999"	1301	2491584	52.2
	"16 years"	"16"	"2000"	"2000"	1259	2467439	51.0
	"16 years"	"16"	"2001"	"2001"	1246	2549939	48.9
	"16 years"	"16"	"2002"	"2002"	1389	2569040	54.1
	"16 years"	"16"	"2003"	"2003"	1295	2585370	50.1
	"16 years"	"16"	"2004"	"2004"	1286	2633517	48.8
	"16 years"	"16"	"2005"	"2005"	1229	2688245	45.7
	"16 years"	"16"	"2006"	"2006"	1239	2807630	44.1
	"16 years"	"16"	"2007"	"2007"	1144	2778898	41.2
	"16 years"	"16"	"2008"	"2008"	1039	2759750	37.6
	"16 years"	"16"	"2009"	"2009"	993	2733760	36.3
	"16 years"	"16"	"2010"	"2010"	922	2704746	34.1
	"16 years"	"16"	"2011"	"2011"	907	2660296	34.1
	"16 years"	"16"	"2012"	"2012"	820	2620097	31.3
	"16 years"	"16"	"2013"	"2013"	781	2609305	29.9
	"16 years"	"16"	"2014"	"2014"	817	2607009	31.3
	"16 years"	"16"	"2015"	"2015"	863	2615249	33.0
	"16 years"	"16"	"2016"	"2016"	912	2667212	34.2
	"16 years"	"16"	"2017"	"2017"	951	2641022	36.0
	"16 years"	"16"	"2018"	"2018"	859	2586013	33.2
	"16 years"	"16"	"2019"	"2019"	880	2607394	33.8
	"17 years"	"17"	"1999"	"1999"	1641	2494847	65.8
	"17 years"	"17"	"2000"	"2000"	1582	2511740	63.0
	"17 years"	"17"	"2001"	"2001"	1634	2505045	65.2
	"17 years"	"17"	"2002"	"2002"	1630	2578507	63.2
	"17 years"	"17"	"2003"	"2003"	1637	2591932	63.2
	"17 years"	"17"	"2004"	"2004"	1573	2603773	60.4
	"17 years"	"17"	"2005"	"2005"	1612	2648980	60.9
	"17 years"	"17"	"2006"	"2006"	1615	2701885	59.8
	"17 years"	"17"	"2007"	"2007"	1546	2819547	54.8
	"17 years"	"17"	"2008"	"2008"	1361	2789056	48.8
	"17 years"	"17"	"2009"	"2009"	1330	2767202	48.1
	"17 years"	"17"	"2010"	"2010"	1187	2753071	43.1
	"17 years"	"17"	"2011"	"2011"	1142	2715625	42.1
	"17 years"	"17"	"2012"	"2012"	1037	2675501	38.8
	"17 years"	"17"	"2013"	"2013"	1073	2630867	40.8
	"17 years"	"17"	"2014"	"2014"	1011	2627341	38.5
	"17 years"	"17"	"2015"	"2015"	1126	2622248	42.9
	"17 years"	"17"	"2016"	"2016"	1178	2630862	44.8
	"17 years"	"17"	"2017"	"2017"	1141	2686726	42.5
	"17 years"	"17"	"2018"	"2018"	1137	2651028	42.9
	"17 years"	"17"	"2019"	"2019"	1110	2593308	42.8
	"18 years"	"18"	"1999"	"1999"	2007	2455307	81.7
	"18 years"	"18"	"2000"	"2000"	1955	2504895	78.0
	"18 years"	"18"	"2001"	"2001"	2040	2544037	80.2
	"18 years"	"18"	"2002"	"2002"	2070	2536431	81.6
	"18 years"	"18"	"2003"	"2003"	2157	2608394	82.7
	"18 years"	"18"	"2004"	"2004"	2141	2618874	81.8
	"18 years"	"18"	"2005"	"2005"	2021	2631704	76.8
	"18 years"	"18"	"2006"	"2006"	2099	2679096	78.3
	"18 years"	"18"	"2007"	"2007"	2046	2734568	74.8
	"18 years"	"18"	"2008"	"2008"	1886	2855770	66.0
	"18 years"	"18"	"2009"	"2009"	1822	2826997	64.5
	"18 years"	"18"	"2010"	"2010"	1683	2809890	59.9
	"18 years"	"18"	"2011"	"2011"	1602	2763113	58.0
	"18 years"	"18"	"2012"	"2012"	1563	2743875	57.0
	"18 years"	"18"	"2013"	"2013"	1431	2699328	53.0
	"18 years"	"18"	"2014"	"2014"	1443	2666055	54.1
	"18 years"	"18"	"2015"	"2015"	1497	2662069	56.2
	"18 years"	"18"	"2016"	"2016"	1587	2654388	59.8
	"18 years"	"18"	"2017"	"2017"	1571	2667895	58.9
	"18 years"	"18"	"2018"	"2018"	1583	2712597	58.4
	"18 years"	"18"	"2019"	"2019"	1577	2675457	58.9
	"19 years"	"19"	"1999"	"1999"	2125	2506734	84.8
	"19 years"	"19"	"2000"	"2000"	2144	2529713	84.8
	"19 years"	"19"	"2001"	"2001"	2240	2540683	88.2
	"19 years"	"19"	"2002"	"2002"	2292	2562000	89.5
	"19 years"	"19"	"2003"	"2003"	2307	2546516	90.6
	"19 years"	"19"	"2004"	"2004"	2200	2616582	84.1
	"19 years"	"19"	"2005"	"2005"	2294	2628808	87.3
	"19 years"	"19"	"2006"	"2006"	2396	2640265	90.7
	"19 years"	"19"	"2007"	"2007"	2230	2686187	83.0
	"19 years"	"19"	"2008"	"2008"	2130	2742091	77.7
	"19 years"	"19"	"2009"	"2009"	1991	2860054	69.6
	"19 years"	"19"	"2010"	"2010"	1956	2847253	68.7
	"19 years"	"19"	"2011"	"2011"	1902	2797538	68.0
	"19 years"	"19"	"2012"	"2012"	1752	2761346	63.4
	"19 years"	"19"	"2013"	"2013"	1762	2732589	64.5
	"19 years"	"19"	"2014"	"2014"	1698	2705242	62.8
	"19 years"	"19"	"2015"	"2015"	1797	2670896	67.3
	"19 years"	"19"	"2016"	"2016"	1885	2658445	70.9
	"19 years"	"19"	"2017"	"2017"	1893	2658335	71.2
	"19 years"	"19"	"2018"	"2018"	1659	2658247	62.4
	"19 years"	"19"	"2019"	"2019"	1770	2700152	65.6
	"20 years"	"20"	"1999"	"1999"	2069	2399566	86.2
	"20 years"	"20"	"2000"	"2000"	2198	2481137	88.6
	"20 years"	"20"	"2001"	"2001"	2228	2546340	87.5
	"20 years"	"20"	"2002"	"2002"	2297	2556955	89.8
	"20 years"	"20"	"2003"	"2003"	2390	2563982	93.2
	"20 years"	"20"	"2004"	"2004"	2213	2548137	86.8
	"20 years"	"20"	"2005"	"2005"	2331	2614659	89.2
	"20 years"	"20"	"2006"	"2006"	2362	2621471	90.1
	"20 years"	"20"	"2007"	"2007"	2222	2627863	84.6
	"20 years"	"20"	"2008"	"2008"	2205	2670613	82.6
	"20 years"	"20"	"2009"	"2009"	2092	2722426	76.8
	"20 years"	"20"	"2010"	"2010"	2053	2807595	73.1
	"20 years"	"20"	"2011"	"2011"	2030	2850257	71.2
	"20 years"	"20"	"2012"	"2012"	2022	2814776	71.8
	"20 years"	"20"	"2013"	"2013"	1928	2767777	69.7
	"20 years"	"20"	"2014"	"2014"	1923	2755343	69.8
	"20 years"	"20"	"2015"	"2015"	1935	2722792	71.1
	"20 years"	"20"	"2016"	"2016"	2112	2677742	78.9
	"20 years"	"20"	"2017"	"2017"	2082	2669168	78.0
	"20 years"	"20"	"2018"	"2018"	1890	2655980	71.2
	"20 years"	"20"	"2019"	"2019"	1985	2652940	74.8
	"21 years"	"21"	"1999"	"1999"	2098	2307740	90.9
