"Notes"	"Single-Year Ages"	"Single-Year Ages Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"2 years"	"2"	"2013"	"2013"	590	2535671	23.3
	"2 years"	"2"	"2014"	"2014"	583	2504651	23.3
	"2 years"	"2"	"2015"	"2015"	608	2516671	24.2
	"2 years"	"2"	"2016"	"2016"	604	2525433	23.9
	"2 years"	"2"	"2017"	"2017"	550	2545774	21.6
	"2 years"	"2"	"2018"	"2018"	599	2519673	23.8
	"2 years"	"2"	"2019"	"2019"	536	2472300	21.7
	"3 years"	"3"	"1999"	"1999"	617	2407110	25.6
	"3 years"	"3"	"2000"	"2000"	530	2407297	22.0
	"3 years"	"3"	"2001"	"2001"	595	2376735	25.0
	"3 years"	"3"	"2002"	"2002"	538	2374993	22.7
	"3 years"	"3"	"2003"	"2003"	600	2413126	24.9
	"3 years"	"3"	"2004"	"2004"	535	2507597	21.3
	"3 years"	"3"	"2005"	"2005"	534	2471346	21.6
	"3 years"	"3"	"2006"	"2006"	501	2493572	20.1
	"3 years"	"3"	"2007"	"2007"	531	2520815	21.1
	"3 years"	"3"	"2008"	"2008"	519	2514686	20.6
	"3 years"	"3"	"2009"	"2009"	527	2526411	20.9
	"3 years"	"3"	"2010"	"2010"	478	2590915	18.4
	"3 years"	"3"	"2011"	"2011"	515	2586135	19.9
	"3 years"	"3"	"2012"	"2012"	487	2511641	19.4
	"3 years"	"3"	"2013"	"2013"	456	2521273	18.1
	"3 years"	"3"	"2014"	"2014"	429	2546217	16.8
	"3 years"	"3"	"2015"	"2015"	461	2515001	18.3
	"3 years"	"3"	"2016"	"2016"	462	2523010	18.3
	"3 years"	"3"	"2017"	"2017"	446	2533435	17.6
	"3 years"	"3"	"2018"	"2018"	443	2552214	17.4
	"3 years"	"3"	"2019"	"2019"	428	2522053	17.0
	"4 years"	"4"	"1999"	"1999"	504	2482656	20.3
	"4 years"	"4"	"2000"	"2000"	480	2466221	19.5
	"4 years"	"4"	"2001"	"2001"	506	2402274	21.1
	"4 years"	"4"	"2002"	"2002"	478	2381287	20.1
	"4 years"	"4"	"2003"	"2003"	448	2380077	18.8
	"4 years"	"4"	"2004"	"2004"	441	2419718	18.2
	"4 years"	"4"	"2005"	"2005"	413	2516351	16.4
	"4 years"	"4"	"2006"	"2006"	434	2484063	17.5
	"4 years"	"4"	"2007"	"2007"	456	2512811	18.1
	"4 years"	"4"	"2008"	"2008"	432	2547806	17.0
	"4 years"	"4"	"2009"	"2009"	391	2543854	15.4
	"4 years"	"4"	"2010"	"2010"	381	2553164	14.9
	"4 years"	"4"	"2011"	"2011"	399	2596085	15.4
	"4 years"	"4"	"2012"	"2012"	410	2591504	15.8
	"4 years"	"4"	"2013"	"2013"	408	2518089	16.2
	"4 years"	"4"	"2014"	"2014"	387	2531081	15.3
	"4 years"	"4"	"2015"	"2015"	339	2555089	13.3
	"4 years"	"4"	"2016"	"2016"	401	2522618	15.9
	"4 years"	"4"	"2017"	"2017"	356	2529888	14.1
	"4 years"	"4"	"2018"	"2018"	329	2540762	12.9
	"4 years"	"4"	"2019"	"2019"	338	2554920	13.2
	"5 years"	"5"	"1999"	"1999"	459	2510433	18.3
	"5 years"	"5"	"2000"	"2000"	447	2487968	18.0
	"5 years"	"5"	"2001"	"2001"	400	2453950	16.3
	"5 years"	"5"	"2002"	"2002"	408	2404842	17.0
	"5 years"	"5"	"2003"	"2003"	397	2382260	16.7
	"5 years"	"5"	"2004"	"2004"	401	2380444	16.8
	"5 years"	"5"	"2005"	"2005"	350	2420444	14.5
	"5 years"	"5"	"2006"	"2006"	397	2519083	15.8
	"5 years"	"5"	"2007"	"2007"	365	2490335	14.7
	"5 years"	"5"	"2008"	"2008"	357	2522496	14.2
	"5 years"	"5"	"2009"	"2009"	364	2561818	14.2
	"5 years"	"5"	"2010"	"2010"	288	2552230	11.3
	"5 years"	"5"	"2011"	"2011"	340	2571842	13.2
	"5 years"	"5"	"2012"	"2012"	341	2601009	13.1
	"5 years"	"5"	"2013"	"2013"	343	2597388	13.2
	"5 years"	"5"	"2014"	"2014"	312	2526734	12.3
	"5 years"	"5"	"2015"	"2015"	287	2542545	11.3
	"5 years"	"5"	"2016"	"2016"	315	2561476	12.3
	"5 years"	"5"	"2017"	"2017"	302	2529347	11.9
	"5 years"	"5"	"2018"	"2018"	304	2536904	12.0
	"5 years"	"5"	"2019"	"2019"	317	2543357	12.5
	"6 years"	"6"	"1999"	"1999"	391	2536489	15.4
	"6 years"	"6"	"2000"	"2000"	400	2520768	15.9
	"6 years"	"6"	"2001"	"2001"	399	2490126	16.0
	"6 years"	"6"	"2002"	"2002"	349	2452269	14.2
	"6 years"	"6"	"2003"	"2003"	357	2400903	14.9
	"6 years"	"6"	"2004"	"2004"	359	2375944	15.1
	"6 years"	"6"	"2005"	"2005"	368	2372409	15.5
	"6 years"	"6"	"2006"	"2006"	312	2412623	12.9
	"6 years"	"6"	"2007"	"2007"	346	2511667	13.8
	"6 years"	"6"	"2008"	"2008"	308	2484123	12.4
	"6 years"	"6"	"2009"	"2009"	323	2517062	12.8
	"6 years"	"6"	"2010"	"2010"	294	2553762	11.5
	"6 years"	"6"	"2011"	"2011"	298	2567981	11.6
	"6 years"	"6"	"2012"	"2012"	284	2577438	11.0
	"6 years"	"6"	"2013"	"2013"	293	2607323	11.2
	"6 years"	"6"	"2014"	"2014"	283	2605826	10.9
	"6 years"	"6"	"2015"	"2015"	309	2535985	12.2
	"6 years"	"6"	"2016"	"2016"	302	2549229	11.8
	"6 years"	"6"	"2017"	"2017"	273	2566985	10.6
	"6 years"	"6"	"2018"	"2018"	285	2534669	11.2
	"6 years"	"6"	"2019"	"2019"	292	2538750	11.5
	"7 years"	"7"	"1999"	"1999"	425	2614127	16.3
	"7 years"	"7"	"2000"	"2000"	393	2580846	15.2
	"7 years"	"7"	"2001"	"2001"	356	2515159	14.2
	"7 years"	"7"	"2002"	"2002"	331	2495672	13.3
	"7 years"	"7"	"2003"	"2003"	350	2458092	14.2
	"7 years"	"7"	"2004"	"2004"	312	2408421	13.0
	"7 years"	"7"	"2005"	"2005"	333	2385446	14.0
	"7 years"	"7"	"2006"	"2006"	305	2385889	12.8
	"7 years"	"7"	"2007"	"2007"	328	2431903	13.5
	"7 years"	"7"	"2008"	"2008"	299	2536852	11.8
	"7 years"	"7"	"2009"	"2009"	266	2511993	10.6
	"7 years"	"7"	"2010"	"2010"	280	2532654	11.1
	"7 years"	"7"	"2011"	"2011"	262	2569216	10.2
	"7 years"	"7"	"2012"	"2012"	267	2573036	10.4
	"7 years"	"7"	"2013"	"2013"	259	2583655	10.0
	"7 years"	"7"	"2014"	"2014"	281	2614826	10.7
	"7 years"	"7"	"2015"	"2015"	275	2614517	10.5
	"7 years"	"7"	"2016"	"2016"	308	2542362	12.1
	"7 years"	"7"	"2017"	"2017"	300	2554888	11.7
	"7 years"	"7"	"2018"	"2018"	245	2572213	9.5
	"7 years"	"7"	"2019"	"2019"	256	2537216	10.1
	"8 years"	"8"	"1999"	"1999"	421	2614235	16.1
	"8 years"	"8"	"2000"	"2000"	380	2617023	14.5
	"8 years"	"8"	"2001"	"2001"	355	2568433	13.8
	"8 years"	"8"	"2002"	"2002"	371	2518822	14.7
	"8 years"	"8"	"2003"	"2003"	342	2499394	13.7
	"8 years"	"8"	"2004"	"2004"	310	2460766	12.6
	"8 years"	"8"	"2005"	"2005"	289	2411578	12.0
	"8 years"	"8"	"2006"	"2006"	292	2391150	12.2
	"8 years"	"8"	"2007"	"2007"	306	2394868	12.8
	"8 years"	"8"	"2008"	"2008"	295	2444166	12.1
	"8 years"	"8"	"2009"	"2009"	266	2551051	10.4
	"8 years"	"8"	"2010"	"2010"	247	2531629	9.8
	"8 years"	"8"	"2011"	"2011"	285	2549183	11.2
	"8 years"	"8"	"2012"	"2012"	245	2574583	9.5
	"8 years"	"8"	"2013"	"2013"	282	2577545	10.9
	"8 years"	"8"	"2014"	"2014"	263	2591152	10.1
	"8 years"	"8"	"2015"	"2015"	282	2623604	10.7
	"8 years"	"8"	"2016"	"2016"	308	2620771	11.8
	"8 years"	"8"	"2017"	"2017"	246	2547972	9.7
	"8 years"	"8"	"2018"	"2018"	270	2559784	10.5
	"8 years"	"8"	"2019"	"2019"	264	2574792	10.3
	"9 years"	"9"	"1999"	"1999"	378	2633883	14.4
	"9 years"	"9"	"2000"	"2000"	365	2666591	13.7
	"9 years"	"9"	"2001"	"2001"	363	2617814	13.9
	"9 years"	"9"	"2002"	"2002"	359	2579482	13.9
	"9 years"	"9"	"2003"	"2003"	330	2531318	13.0
	"9 years"	"9"	"2004"	"2004"	359	2514142	14.3
	"9 years"	"9"	"2005"	"2005"	321	2479009	12.9
	"9 years"	"9"	"2006"	"2006"	286	2433855	11.8
	"9 years"	"9"	"2007"	"2007"	290	2419238	12.0
	"9 years"	"9"	"2008"	"2008"	278	2428810	11.4
	"9 years"	"9"	"2009"	"2009"	310	2483330	12.5
	"9 years"	"9"	"2010"	"2010"	258	2590115	10.0
	"9 years"	"9"	"2011"	"2011"	266	2527194	10.5
	"9 years"	"9"	"2012"	"2012"	266	2555293	10.4
	"9 years"	"9"	"2013"	"2013"	253	2580956	9.8
	"9 years"	"9"	"2014"	"2014"	280	2585281	10.8
	"9 years"	"9"	"2015"	"2015"	247	2599784	9.5
	"9 years"	"9"	"2016"	"2016"	278	2629657	10.6
	"9 years"	"9"	"2017"	"2017"	242	2628544	9.2
	"9 years"	"9"	"2018"	"2018"	267	2552622	10.5
	"9 years"	"9"	"2019"	"2019"	253	2562857	9.9
	"10 years"	"10"	"1999"	"1999"	410	2581611	15.9
	"10 years"	"10"	"2000"	"2000"	365	2666135	13.7
	"10 years"	"10"	"2001"	"2001"	395	2673600	14.8
	"10 years"	"10"	"2002"	"2002"	384	2658197	14.4
	"10 years"	"10"	"2003"	"2003"	410	2633379	15.6
	"10 years"	"10"	"2004"	"2004"	350	2598751	13.5
	"10 years"	"10"	"2005"	"2005"	304	2595775	11.7
	"10 years"	"10"	"2006"	"2006"	318	2575789	12.3
	"10 years"	"10"	"2007"	"2007"	335	2546321	13.2
	"10 years"	"10"	"2008"	"2008"	285	2547760	11.2
	"10 years"	"10"	"2009"	"2009"	285	2573147	11.1
	"10 years"	"10"	"2010"	"2010"	247	2604445	9.5
	"10 years"	"10"	"2011"	"2011"	266	2583287	10.3
	"10 years"	"10"	"2012"	"2012"	239	2533548	9.4
	"10 years"	"10"	"2013"	"2013"	259	2560287	10.1
	"10 years"	"10"	"2014"	"2014"	274	2588878	10.6
	"10 years"	"10"	"2015"	"2015"	249	2593882	9.6
	"10 years"	"10"	"2016"	"2016"	290	2606582	11.1
	"10 years"	"10"	"2017"	"2017"	272	2636588	10.3
	"10 years"	"10"	"2018"	"2018"	288	2633327	10.9
	"10 years"	"10"	"2019"	"2019"	302	2554830	11.8
	"11 years"	"11"	"1999"	"1999"	428	2515231	17.0
	"11 years"	"11"	"2000"	"2000"	443	2566114	17.3
	"11 years"	"11"	"2001"	"2001"	391	2712199	14.4
	"11 years"	"11"	"2002"	"2002"	370	2685453	13.8
	"11 years"	"11"	"2003"	"2003"	381	2664982	14.3
	"11 years"	"11"	"2004"	"2004"	342	2634954	13.0
	"11 years"	"11"	"2005"	"2005"	355	2596226	13.7
	"11 years"	"11"	"2006"	"2006"	339	2590909	13.1
	"11 years"	"11"	"2007"	"2007"	311	2570412	12.1
	"11 years"	"11"	"2008"	"2008"	303	2539301	11.9
	"11 years"	"11"	"2009"	"2009"	330	2538347	13.0
	"11 years"	"11"	"2010"	"2010"	308	2568378	12.0
	"11 years"	"11"	"2011"	"2011"	279	2621035	10.6
	"11 years"	"11"	"2012"	"2012"	273	2589533	10.5
	"11 years"	"11"	"2013"	"2013"	249	2541707	9.8
	"11 years"	"11"	"2014"	"2014"	270	2568142	10.5
	"11 years"	"11"	"2015"	"2015"	271	2598814	10.4
	"11 years"	"11"	"2016"	"2016"	309	2599904	11.9
	"11 years"	"11"	"2017"	"2017"	305	2613166	11.7
	"11 years"	"11"	"2018"	"2018"	303	2640484	11.5
	"11 years"	"11"	"2019"	"2019"	317	2635042	12.0
	"12 years"	"12"	"1999"	"1999"	411	2497222	16.5
	"12 years"	"12"	"2000"	"2000"	436	2542141	17.2
	"12 years"	"12"	"2001"	"2001"	426	2608981	16.3
	"12 years"	"12"	"2002"	"2002"	472	2733495	17.3
	"12 years"	"12"	"2003"	"2003"	437	2706975	16.1
	"12 years"	"12"	"2004"	"2004"	439	2686074	16.3
	"12 years"	"12"	"2005"	"2005"	408	2656979	15.4
	"12 years"	"12"	"2006"	"2006"	351	2620905	13.4
	"12 years"	"12"	"2007"	"2007"	346	2619923	13.2
	"12 years"	"12"	"2008"	"2008"	341	2601593	13.1
	"12 years"	"12"	"2009"	"2009"	343	2572554	13.3
	"12 years"	"12"	"2010"	"2010"	346	2563861	13.5
	"12 years"	"12"	"2011"	"2011"	326	2576291	12.7
	"12 years"	"12"	"2012"	"2012"	316	2627739	12.0
	"12 years"	"12"	"2013"	"2013"	323	2596633	12.4
	"12 years"	"12"	"2014"	"2014"	331	2550034	13.0
	"12 years"	"12"	"2015"	"2015"	296	2577648	11.5
	"12 years"	"12"	"2016"	"2016"	315	2604305	12.1
	"12 years"	"12"	"2017"	"2017"	337	2608803	12.9
	"12 years"	"12"	"2018"	"2018"	353	2616583	13.5
	"12 years"	"12"	"2019"	"2019"	334	2642302	12.6
	"13 years"	"13"	"1999"	"1999"	525	2487607	21.1
	"13 years"	"13"	"2000"	"2000"	510	2498344	20.4
	"13 years"	"13"	"2001"	"2001"	528	2567504	20.6
	"13 years"	"13"	"2002"	"2002"	576	2625354	21.9
	"13 years"	"13"	"2003"	"2003"	553	2747043	20.1
	"13 years"	"13"	"2004"	"2004"	534	2716901	19.7
	"13 years"	"13"	"2005"	"2005"	510	2693944	18.9
	"13 years"	"13"	"2006"	"2006"	464	2664710	17.4
	"13 years"	"13"	"2007"	"2007"	453	2629983	17.2
	"13 years"	"13"	"2008"	"2008"	397	2629090	15.1
	"13 years"	"13"	"2009"	"2009"	408	2610258	15.6
	"13 years"	"13"	"2010"	"2010"	368	2582928	14.2
	"13 years"	"13"	"2011"	"2011"	371	2574355	14.4
	"13 years"	"13"	"2012"	"2012"	375	2583973	14.5
	"13 years"	"13"	"2013"	"2013"	405	2633580	15.4
	"13 years"	"13"	"2014"	"2014"	403	2605240	15.5
	"13 years"	"13"	"2015"	"2015"	402	2559851	15.7
	"13 years"	"13"	"2016"	"2016"	384	2582879	14.9
	"13 years"	"13"	"2017"	"2017"	393	2611392	15.0
	"13 years"	"13"	"2018"	"2018"	400	2612897	15.3
	"13 years"	"13"	"2019"	"2019"	424	2619847	16.2
	"14 years"	"14"	"1999"	"1999"	706	2488339	28.4
	"14 years"	"14"	"2000"	"2000"	690	2516219	27.4
	"14 years"	"14"	"2001"	"2001"	627	2530400	24.8
	"14 years"	"14"	"2002"	"2002"	659	2580163	25.5
	"14 years"	"14"	"2003"	"2003"	674	2633692	25.6
	"14 years"	"14"	"2004"	"2004"	704	2749191	25.6
	"14 years"	"14"	"2005"	"2005"	684	2715709	25.2
	"14 years"	"14"	"2006"	"2006"	598	2690398	22.2
	"14 years"	"14"	"2007"	"2007"	564	2660575	21.2
	"14 years"	"14"	"2008"	"2008"	541	2624336	20.6
	"14 years"	"14"	"2009"	"2009"	520	2621150	19.8
	"14 years"	"14"	"2010"	"2010"	510	2611045	19.5
	"14 years"	"14"	"2011"	"2011"	517	2590499	20.0
	"14 years"	"14"	"2012"	"2012"	489	2582985	18.9
	"14 years"	"14"	"2013"	"2013"	485	2590361	18.7
	"14 years"	"14"	"2014"	"2014"	473	2643575	17.9
	"14 years"	"14"	"2015"	"2015"	537	2615646	20.5
	"14 years"	"14"	"2016"	"2016"	502	2566720	19.6
	"14 years"	"14"	"2017"	"2017"	553	2596086	21.3
	"14 years"	"14"	"2018"	"2018"	520	2616366	19.9
	"14 years"	"14"	"2019"	"2019"	495	2616876	18.9
	"15 years"	"15"	"1999"	"1999"	898	2438753	36.8
	"15 years"	"15"	"2000"	"2000"	891	2492197	35.8
	"15 years"	"15"	"2001"	"2001"	851	2539738	33.5
	"15 years"	"15"	"2002"	"2002"	831	2556469	32.5
	"15 years"	"15"	"2003"	"2003"	844	2606008	32.4
	"15 years"	"15"	"2004"	"2004"	869	2660112	32.7
	"15 years"	"15"	"2005"	"2005"	935	2777878	33.7
	"15 years"	"15"	"2006"	"2006"	819	2746864	29.8
	"15 years"	"15"	"2007"	"2007"	815	2725774	29.9
	"15 years"	"15"	"2008"	"2008"	776	2699585	28.7
	"15 years"	"15"	"2009"	"2009"	684	2664867	25.7
	"15 years"	"15"	"2010"	"2010"	659	2657684	24.8
	"15 years"	"15"	"2011"	"2011"	598	2606412	22.9
	"15 years"	"15"	"2012"	"2012"	657	2601978	25.3
	"15 years"	"15"	"2013"	"2013"	624	2592231	24.1
	"15 years"	"15"	"2014"	"2014"	585	2603009	22.5
	"15 years"	"15"	"2015"	"2015"	638	2655048	24.0
	"15 years"	"15"	"2016"	"2016"	669	2624571	25.5
	"15 years"	"15"	"2017"	"2017"	705	2578502	27.3
	"15 years"	"15"	"2018"	"2018"	716	2602547	27.5
	"15 years"	"15"	"2019"	"2019"	660	2621518	25.2
	"16 years"	"16"	"1999"	"1999"	1308	2492016	52.5
	"16 years"	"16"	"2000"	"2000"	1263	2467914	51.2
	"16 years"	"16"	"2001"	"2001"	1250	2550624	49.0
	"16 years"	"16"	"2002"	"2002"	1387	2569591	54.0
	"16 years"	"16"	"2003"	"2003"	1296	2585233	50.1
	"16 years"	"16"	"2004"	"2004"	1284	2633625	48.8
	"16 years"	"16"	"2005"	"2005"	1228	2688157	45.7
	"16 years"	"16"	"2006"	"2006"	1242	2807506	44.2
	"16 years"	"16"	"2007"	"2007"	1145	2778354	41.2
	"16 years"	"16"	"2008"	"2008"	1037	2759214	37.6
	"16 years"	"16"	"2009"	"2009"	996	2733615	36.4
	"16 years"	"16"	"2010"	"2010"	926	2704617	34.2
	"16 years"	"16"	"2011"	"2011"	906	2660070	34.1
	"16 years"	"16"	"2012"	"2012"	823	2619910	31.4
	"16 years"	"16"	"2013"	"2013"	786	2609224	30.1
	"16 years"	"16"	"2014"	"2014"	814	2607054	31.2
	"16 years"	"16"	"2015"	"2015"	865	2615665	33.1
	"16 years"	"16"	"2016"	"2016"	912	2667572	34.2
	"16 years"	"16"	"2017"	"2017"	954	2641655	36.1
	"16 years"	"16"	"2018"	"2018"	860	2587037	33.2
	"16 years"	"16"	"2019"	"2019"	879	2608677	33.7
	"17 years"	"17"	"1999"	"1999"	1647	2495052	66.0
	"17 years"	"17"	"2000"	"2000"	1583	2512144	63.0
	"17 years"	"17"	"2001"	"2001"	1636	2505587	65.3
	"17 years"	"17"	"2002"	"2002"	1631	2579192	63.2
	"17 years"	"17"	"2003"	"2003"	1637	2592395	63.1
	"17 years"	"17"	"2004"	"2004"	1575	2603649	60.5
	"17 years"	"17"	"2005"	"2005"	1610	2648953	60.8
	"17 years"	"17"	"2006"	"2006"	1614	2701686	59.7
	"17 years"	"17"	"2007"	"2007"	1546	2819331	54.8
	"17 years"	"17"	"2008"	"2008"	1364	2788386	48.9
	"17 years"	"17"	"2009"	"2009"	1327	2766549	48.0
	"17 years"	"17"	"2010"	"2010"	1183	2752776	43.0
	"17 years"	"17"	"2011"	"2011"	1139	2715713	41.9
	"17 years"	"17"	"2012"	"2012"	1038	2675402	38.8
	"17 years"	"17"	"2013"	"2013"	1079	2630733	41.0
	"17 years"	"17"	"2014"	"2014"	1007	2627410	38.3
	"17 years"	"17"	"2015"	"2015"	1127	2622608	43.0
	"17 years"	"17"	"2016"	"2016"	1176	2631420	44.7
	"17 years"	"17"	"2017"	"2017"	1138	2687206	42.3
	"17 years"	"17"	"2018"	"2018"	1132	2651698	42.7
	"17 years"	"17"	"2019"	"2019"	1104	2594467	42.6
	"18 years"	"18"	"1999"	"1999"	2013	2455878	82.0
	"18 years"	"18"	"2000"	"2000"	1950	2505639	77.8
	"18 years"	"18"	"2001"	"2001"	2043	2544900	80.3
	"18 years"	"18"	"2002"	"2002"	2076	2537416	81.8
	"18 years"	"18"	"2003"	"2003"	2157	2609533	82.7
	"18 years"	"18"	"2004"	"2004"	2137	2619856	81.6
	"18 years"	"18"	"2005"	"2005"	2021	2632186	76.8
	"18 years"	"18"	"2006"	"2006"	2099	2679652	78.3
	"18 years"	"18"	"2007"	"2007"	2051	2734859	75.0
	"18 years"	"18"	"2008"	"2008"	1896	2856125	66.4
	"18 years"	"18"	"2009"	"2009"	1822	2826982	64.5
	"18 years"	"18"	"2010"	"2010"	1688	2809993	60.1
	"18 years"	"18"	"2011"	"2011"	1608	2763343	58.2
	"18 years"	"18"	"2012"	"2012"	1565	2744326	57.0
	"18 years"	"18"	"2013"	"2013"	1438	2699551	53.3
	"18 years"	"18"	"2014"	"2014"	1444	2666358	54.2
	"18 years"	"18"	"2015"	"2015"	1499	2662521	56.3
	"18 years"	"18"	"2016"	"2016"	1579	2654922	59.5
	"18 years"	"18"	"2017"	"2017"	1565	2668431	58.6
	"18 years"	"18"	"2018"	"2018"	1574	2713125	58.0
	"18 years"	"18"	"2019"	"2019"	1579	2676179	59.0
	"19 years"	"19"	"1999"	"1999"	2118	2508025	84.4
	"19 years"	"19"	"2000"	"2000"	2145	2531261	84.7
	"19 years"	"19"	"2001"	"2001"	2234	2542289	87.9
	"19 years"	"19"	"2002"	"2002"	2292	2563833	89.4
	"19 years"	"19"	"2003"	"2003"	2315	2548262	90.8
	"19 years"	"19"	"2004"	"2004"	2197	2618708	83.9
	"19 years"	"19"	"2005"	"2005"	2292	2630675	87.1
	"19 years"	"19"	"2006"	"2006"	2398	2641526	90.8
	"19 years"	"19"	"2007"	"2007"	2228	2687380	82.9
	"19 years"	"19"	"2008"	"2008"	2129	2743052	77.6
	"19 years"	"19"	"2009"	"2009"	2000	2861282	69.9
	"19 years"	"19"	"2010"	"2010"	1957	2848191	68.7
	"19 years"	"19"	"2011"	"2011"	1903	2798294	68.0
	"19 years"	"19"	"2012"	"2012"	1759	2762129	63.7
	"19 years"	"19"	"2013"	"2013"	1757	2733707	64.3
	"19 years"	"19"	"2014"	"2014"	1702	2705885	62.9
	"19 years"	"19"	"2015"	"2015"	1797	2671581	67.3
	"19 years"	"19"	"2016"	"2016"	1873	2659045	70.4
	"19 years"	"19"	"2017"	"2017"	1895	2658768	71.3
	"19 years"	"19"	"2018"	"2018"	1657	2658856	62.3
	"19 years"	"19"	"2019"	"2019"	1774	2700721	65.7
	"20 years"	"20"	"1999"	"1999"	2075	2400839	86.4
	"20 years"	"20"	"2000"	"2000"	2200	2482673	88.6
	"20 years"	"20"	"2001"	"2001"	2228	2547997	87.4
	"20 years"	"20"	"2002"	"2002"	2297	2558722	89.8
	"20 years"	"20"	"2003"	"2003"	2383	2565793	92.9
	"20 years"	"20"	"2004"	"2004"	2210	2549985	86.7
	"20 years"	"20"	"2005"	"2005"	2327	2616799	88.9
	"20 years"	"20"	"2006"	"2006"	2365	2622975	90.2
	"20 years"	"20"	"2007"	"2007"	2224	2628915	84.6
	"20 years"	"20"	"2008"	"2008"	2202	2671555	82.4
	"20 years"	"20"	"2009"	"2009"	2095	2723219	76.9
	"20 years"	"20"	"2010"	"2010"	2056	2808476	73.2
	"20 years"	"20"	"2011"	"2011"	2036	2851395	71.4
	"20 years"	"20"	"2012"	"2012"	2019	2815679	71.7
	"20 years"	"20"	"2013"	"2013"	1934	2768596	69.9
	"20 years"	"20"	"2014"	"2014"	1919	2756127	69.6
	"20 years"	"20"	"2015"	"2015"	1940	2723405	71.2
	"20 years"	"20"	"2016"	"2016"	2106	2678407	78.6
	"20 years"	"20"	"2017"	"2017"	2078	2669749	77.8
	"20 years"	"20"	"2018"	"2018"	1886	2656746	71.0
	"20 years"	"20"	"2019"	"2019"	1986	2653755	74.8
	"21 years"	"21"	"1999"	"1999"	2093	2309344	90.6
