"Notes"	"Single-Year Ages"	"Single-Year Ages Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"3 years"	"3"	"2013"	"2013"	452	2517749	18.0
	"3 years"	"3"	"2014"	"2014"	427	2542118	16.8
	"3 years"	"3"	"2015"	"2015"	460	2511250	18.3
	"3 years"	"3"	"2016"	"2016"	461	2519152	18.3
	"3 years"	"3"	"2017"	"2017"	446	2529932	17.6
	"3 years"	"3"	"2018"	"2018"	439	2548953	17.2
	"3 years"	"3"	"2019"	"2019"	427	2518662	17.0
	"4 years"	"4"	"1999"	"1999"	502	2480391	20.2
	"4 years"	"4"	"2000"	"2000"	481	2463890	19.5
	"4 years"	"4"	"2001"	"2001"	505	2399830	21.0
	"4 years"	"4"	"2002"	"2002"	479	2378637	20.1
	"4 years"	"4"	"2003"	"2003"	449	2377564	18.9
	"4 years"	"4"	"2004"	"2004"	440	2417098	18.2
	"4 years"	"4"	"2005"	"2005"	413	2513906	16.4
	"4 years"	"4"	"2006"	"2006"	431	2481087	17.4
	"4 years"	"4"	"2007"	"2007"	453	2510292	18.0
	"4 years"	"4"	"2008"	"2008"	430	2545147	16.9
	"4 years"	"4"	"2009"	"2009"	391	2541395	15.4
	"4 years"	"4"	"2010"	"2010"	381	2550365	14.9
	"4 years"	"4"	"2011"	"2011"	393	2592977	15.2
	"4 years"	"4"	"2012"	"2012"	410	2588416	15.8
	"4 years"	"4"	"2013"	"2013"	404	2514667	16.1
	"4 years"	"4"	"2014"	"2014"	386	2527522	15.3
	"4 years"	"4"	"2015"	"2015"	340	2550985	13.3
	"4 years"	"4"	"2016"	"2016"	399	2518895	15.8
	"4 years"	"4"	"2017"	"2017"	355	2526306	14.1
	"4 years"	"4"	"2018"	"2018"	329	2537288	13.0
	"4 years"	"4"	"2019"	"2019"	335	2551558	13.1
	"5 years"	"5"	"1999"	"1999"	460	2507831	18.3
	"5 years"	"5"	"2000"	"2000"	445	2485542	17.9
	"5 years"	"5"	"2001"	"2001"	402	2451627	16.4
	"5 years"	"5"	"2002"	"2002"	407	2402448	16.9
	"5 years"	"5"	"2003"	"2003"	396	2379735	16.6
	"5 years"	"5"	"2004"	"2004"	403	2378086	16.9
	"5 years"	"5"	"2005"	"2005"	348	2417816	14.4
	"5 years"	"5"	"2006"	"2006"	395	2516559	15.7
	"5 years"	"5"	"2007"	"2007"	361	2487390	14.5
	"5 years"	"5"	"2008"	"2008"	353	2519951	14.0
	"5 years"	"5"	"2009"	"2009"	364	2559012	14.2
	"5 years"	"5"	"2010"	"2010"	289	2549612	11.3
	"5 years"	"5"	"2011"	"2011"	336	2568905	13.1
	"5 years"	"5"	"2012"	"2012"	340	2597784	13.1
	"5 years"	"5"	"2013"	"2013"	341	2594244	13.1
	"5 years"	"5"	"2014"	"2014"	312	2523335	12.4
	"5 years"	"5"	"2015"	"2015"	291	2539061	11.5
	"5 years"	"5"	"2016"	"2016"	312	2557300	12.2
	"5 years"	"5"	"2017"	"2017"	302	2525719	12.0
	"5 years"	"5"	"2018"	"2018"	305	2533273	12.0
	"5 years"	"5"	"2019"	"2019"	319	2539929	12.6
	"6 years"	"6"	"1999"	"1999"	391	2533880	15.4
	"6 years"	"6"	"2000"	"2000"	401	2518377	15.9
	"6 years"	"6"	"2001"	"2001"	399	2487887	16.0
	"6 years"	"6"	"2002"	"2002"	352	2450100	14.4
	"6 years"	"6"	"2003"	"2003"	355	2398617	14.8
	"6 years"	"6"	"2004"	"2004"	361	2373501	15.2
	"6 years"	"6"	"2005"	"2005"	366	2370103	15.4
	"6 years"	"6"	"2006"	"2006"	312	2410054	12.9
	"6 years"	"6"	"2007"	"2007"	344	2509303	13.7
	"6 years"	"6"	"2008"	"2008"	307	2481278	12.4
	"6 years"	"6"	"2009"	"2009"	322	2514576	12.8
	"6 years"	"6"	"2010"	"2010"	292	2550971	11.4
	"6 years"	"6"	"2011"	"2011"	300	2565211	11.7
	"6 years"	"6"	"2012"	"2012"	285	2574563	11.1
	"6 years"	"6"	"2013"	"2013"	292	2604007	11.2
	"6 years"	"6"	"2014"	"2014"	278	2602539	10.7
	"6 years"	"6"	"2015"	"2015"	310	2532604	12.2
	"6 years"	"6"	"2016"	"2016"	297	2545783	11.7
	"6 years"	"6"	"2017"	"2017"	273	2563055	10.7
	"6 years"	"6"	"2018"	"2018"	285	2531075	11.3
	"6 years"	"6"	"2019"	"2019"	291	2535217	11.5
	"7 years"	"7"	"1999"	"1999"	425	2611416	16.3
	"7 years"	"7"	"2000"	"2000"	394	2578367	15.3
	"7 years"	"7"	"2001"	"2001"	357	2512857	14.2
	"7 years"	"7"	"2002"	"2002"	330	2493423	13.2
	"7 years"	"7"	"2003"	"2003"	352	2456030	14.3
	"7 years"	"7"	"2004"	"2004"	313	2406294	13.0
	"7 years"	"7"	"2005"	"2005"	330	2383081	13.8
	"7 years"	"7"	"2006"	"2006"	302	2383698	12.7
	"7 years"	"7"	"2007"	"2007"	328	2429422	13.5
	"7 years"	"7"	"2008"	"2008"	299	2534719	11.8
	"7 years"	"7"	"2009"	"2009"	266	2509219	10.6
	"7 years"	"7"	"2010"	"2010"	282	2530181	11.1
	"7 years"	"7"	"2011"	"2011"	263	2566318	10.2
	"7 years"	"7"	"2012"	"2012"	265	2570271	10.3
	"7 years"	"7"	"2013"	"2013"	257	2580751	10.0
	"7 years"	"7"	"2014"	"2014"	280	2611590	10.7
	"7 years"	"7"	"2015"	"2015"	276	2611225	10.6
	"7 years"	"7"	"2016"	"2016"	308	2539032	12.1
	"7 years"	"7"	"2017"	"2017"	299	2551417	11.7
	"7 years"	"7"	"2018"	"2018"	244	2568352	9.5
	"7 years"	"7"	"2019"	"2019"	258	2533820	10.2
	"8 years"	"8"	"1999"	"1999"	421	2611664	16.1
	"8 years"	"8"	"2000"	"2000"	380	2614434	14.5
	"8 years"	"8"	"2001"	"2001"	353	2566056	13.8
	"8 years"	"8"	"2002"	"2002"	371	2516643	14.7
	"8 years"	"8"	"2003"	"2003"	341	2497244	13.7
	"8 years"	"8"	"2004"	"2004"	308	2458840	12.5
	"8 years"	"8"	"2005"	"2005"	287	2409543	11.9
	"8 years"	"8"	"2006"	"2006"	290	2388727	12.1
	"8 years"	"8"	"2007"	"2007"	304	2392709	12.7
	"8 years"	"8"	"2008"	"2008"	294	2441673	12.0
	"8 years"	"8"	"2009"	"2009"	264	2548917	10.4
	"8 years"	"8"	"2010"	"2010"	248	2529008	9.8
	"8 years"	"8"	"2011"	"2011"	284	2546608	11.2
	"8 years"	"8"	"2012"	"2012"	245	2571681	9.5
	"8 years"	"8"	"2013"	"2013"	278	2574622	10.8
	"8 years"	"8"	"2014"	"2014"	259	2588169	10.0
	"8 years"	"8"	"2015"	"2015"	281	2620257	10.7
	"8 years"	"8"	"2016"	"2016"	304	2617341	11.6
	"8 years"	"8"	"2017"	"2017"	249	2544633	9.8
	"8 years"	"8"	"2018"	"2018"	267	2556440	10.4
	"8 years"	"8"	"2019"	"2019"	263	2571215	10.2
	"9 years"	"9"	"1999"	"1999"	378	2631771	14.4
	"9 years"	"9"	"2000"	"2000"	363	2664288	13.6
	"9 years"	"9"	"2001"	"2001"	363	2615320	13.9
	"9 years"	"9"	"2002"	"2002"	358	2577181	13.9
	"9 years"	"9"	"2003"	"2003"	329	2529221	13.0
	"9 years"	"9"	"2004"	"2004"	359	2512109	14.3
	"9 years"	"9"	"2005"	"2005"	320	2477146	12.9
	"9 years"	"9"	"2006"	"2006"	286	2431844	11.8
	"9 years"	"9"	"2007"	"2007"	291	2416790	12.0
	"9 years"	"9"	"2008"	"2008"	277	2426596	11.4
	"9 years"	"9"	"2009"	"2009"	308	2480766	12.4
	"9 years"	"9"	"2010"	"2010"	258	2587843	10.0
	"9 years"	"9"	"2011"	"2011"	263	2524470	10.4
	"9 years"	"9"	"2012"	"2012"	268	2552717	10.5
	"9 years"	"9"	"2013"	"2013"	252	2577911	9.8
	"9 years"	"9"	"2014"	"2014"	277	2582222	10.7
	"9 years"	"9"	"2015"	"2015"	248	2596675	9.6
	"9 years"	"9"	"2016"	"2016"	278	2626230	10.6
	"9 years"	"9"	"2017"	"2017"	242	2625192	9.2
	"9 years"	"9"	"2018"	"2018"	268	2549310	10.5
	"9 years"	"9"	"2019"	"2019"	251	2559645	9.8
	"10 years"	"10"	"1999"	"1999"	410	2579420	15.9
	"10 years"	"10"	"2000"	"2000"	364	2663812	13.7
	"10 years"	"10"	"2001"	"2001"	392	2671268	14.7
	"10 years"	"10"	"2002"	"2002"	381	2655675	14.3
	"10 years"	"10"	"2003"	"2003"	407	2631106	15.5
	"10 years"	"10"	"2004"	"2004"	351	2596669	13.5
	"10 years"	"10"	"2005"	"2005"	304	2593669	11.7
	"10 years"	"10"	"2006"	"2006"	317	2573775	12.3
	"10 years"	"10"	"2007"	"2007"	333	2544175	13.1
	"10 years"	"10"	"2008"	"2008"	287	2545229	11.3
	"10 years"	"10"	"2009"	"2009"	285	2570768	11.1
	"10 years"	"10"	"2010"	"2010"	247	2601823	9.5
	"10 years"	"10"	"2011"	"2011"	265	2580966	10.3
	"10 years"	"10"	"2012"	"2012"	242	2530816	9.6
	"10 years"	"10"	"2013"	"2013"	257	2557470	10.0
	"10 years"	"10"	"2014"	"2014"	274	2585844	10.6
	"10 years"	"10"	"2015"	"2015"	250	2590776	9.6
	"10 years"	"10"	"2016"	"2016"	291	2603470	11.2
	"10 years"	"10"	"2017"	"2017"	271	2633252	10.3
	"10 years"	"10"	"2018"	"2018"	289	2629964	11.0
	"10 years"	"10"	"2019"	"2019"	304	2551632	11.9
	"11 years"	"11"	"1999"	"1999"	427	2512946	17.0
	"11 years"	"11"	"2000"	"2000"	443	2563830	17.3
	"11 years"	"11"	"2001"	"2001"	389	2709895	14.4
	"11 years"	"11"	"2002"	"2002"	370	2683173	13.8
	"11 years"	"11"	"2003"	"2003"	378	2662531	14.2
	"11 years"	"11"	"2004"	"2004"	343	2632692	13.0
	"11 years"	"11"	"2005"	"2005"	355	2594197	13.7
	"11 years"	"11"	"2006"	"2006"	338	2588709	13.1
	"11 years"	"11"	"2007"	"2007"	311	2568426	12.1
	"11 years"	"11"	"2008"	"2008"	301	2537074	11.9
	"11 years"	"11"	"2009"	"2009"	331	2535747	13.1
	"11 years"	"11"	"2010"	"2010"	308	2565741	12.0
	"11 years"	"11"	"2011"	"2011"	278	2618401	10.6
	"11 years"	"11"	"2012"	"2012"	272	2587202	10.5
	"11 years"	"11"	"2013"	"2013"	247	2538898	9.7
	"11 years"	"11"	"2014"	"2014"	270	2565264	10.5
	"11 years"	"11"	"2015"	"2015"	268	2595776	10.3
	"11 years"	"11"	"2016"	"2016"	309	2596806	11.9
	"11 years"	"11"	"2017"	"2017"	305	2610014	11.7
	"11 years"	"11"	"2018"	"2018"	302	2637102	11.5
	"11 years"	"11"	"2019"	"2019"	316	2631768	12.0
	"12 years"	"12"	"1999"	"1999"	407	2494822	16.3
	"12 years"	"12"	"2000"	"2000"	434	2539770	17.1
	"12 years"	"12"	"2001"	"2001"	427	2606662	16.4
	"12 years"	"12"	"2002"	"2002"	472	2731171	17.3
	"12 years"	"12"	"2003"	"2003"	437	2704832	16.2
	"12 years"	"12"	"2004"	"2004"	436	2683799	16.2
	"12 years"	"12"	"2005"	"2005"	406	2654913	15.3
	"12 years"	"12"	"2006"	"2006"	351	2618979	13.4
	"12 years"	"12"	"2007"	"2007"	347	2617942	13.3
	"12 years"	"12"	"2008"	"2008"	338	2599790	13.0
	"12 years"	"12"	"2009"	"2009"	342	2570499	13.3
	"12 years"	"12"	"2010"	"2010"	347	2561538	13.5
	"12 years"	"12"	"2011"	"2011"	325	2573704	12.6
	"12 years"	"12"	"2012"	"2012"	315	2625139	12.0
	"12 years"	"12"	"2013"	"2013"	324	2594158	12.5
	"12 years"	"12"	"2014"	"2014"	332	2547214	13.0
	"12 years"	"12"	"2015"	"2015"	295	2574861	11.5
	"12 years"	"12"	"2016"	"2016"	313	2601301	12.0
	"12 years"	"12"	"2017"	"2017"	334	2605784	12.8
	"12 years"	"12"	"2018"	"2018"	353	2613508	13.5
	"12 years"	"12"	"2019"	"2019"	335	2638974	12.7
	"13 years"	"13"	"1999"	"1999"	522	2485446	21.0
	"13 years"	"13"	"2000"	"2000"	512	2496245	20.5
	"13 years"	"13"	"2001"	"2001"	527	2565191	20.5
	"13 years"	"13"	"2002"	"2002"	577	2623112	22.0
	"13 years"	"13"	"2003"	"2003"	553	2744754	20.1
	"13 years"	"13"	"2004"	"2004"	534	2714875	19.7
	"13 years"	"13"	"2005"	"2005"	509	2691763	18.9
	"13 years"	"13"	"2006"	"2006"	461	2662492	17.3
	"13 years"	"13"	"2007"	"2007"	449	2628025	17.1
	"13 years"	"13"	"2008"	"2008"	401	2626971	15.3
	"13 years"	"13"	"2009"	"2009"	407	2608244	15.6
	"13 years"	"13"	"2010"	"2010"	367	2580746	14.2
	"13 years"	"13"	"2011"	"2011"	369	2571931	14.3
	"13 years"	"13"	"2012"	"2012"	373	2581313	14.5
	"13 years"	"13"	"2013"	"2013"	406	2630990	15.4
	"13 years"	"13"	"2014"	"2014"	402	2602835	15.4
	"13 years"	"13"	"2015"	"2015"	402	2557073	15.7
	"13 years"	"13"	"2016"	"2016"	384	2579944	14.9
	"13 years"	"13"	"2017"	"2017"	392	2608352	15.0
	"13 years"	"13"	"2018"	"2018"	398	2609976	15.2
	"13 years"	"13"	"2019"	"2019"	422	2616907	16.1
	"14 years"	"14"	"1999"	"1999"	705	2485774	28.4
	"14 years"	"14"	"2000"	"2000"	687	2513669	27.3
	"14 years"	"14"	"2001"	"2001"	626	2528434	24.8
	"14 years"	"14"	"2002"	"2002"	658	2577773	25.5
	"14 years"	"14"	"2003"	"2003"	673	2631431	25.6
	"14 years"	"14"	"2004"	"2004"	705	2746968	25.7
	"14 years"	"14"	"2005"	"2005"	683	2713762	25.2
	"14 years"	"14"	"2006"	"2006"	596	2688249	22.2
	"14 years"	"14"	"2007"	"2007"	563	2658413	21.2
	"14 years"	"14"	"2008"	"2008"	539	2622476	20.6
	"14 years"	"14"	"2009"	"2009"	518	2619113	19.8
	"14 years"	"14"	"2010"	"2010"	505	2609079	19.4
	"14 years"	"14"	"2011"	"2011"	518	2588299	20.0
	"14 years"	"14"	"2012"	"2012"	487	2580581	18.9
	"14 years"	"14"	"2013"	"2013"	484	2587734	18.7
	"14 years"	"14"	"2014"	"2014"	470	2641050	17.8
	"14 years"	"14"	"2015"	"2015"	535	2613298	20.5
	"14 years"	"14"	"2016"	"2016"	499	2563869	19.5
	"14 years"	"14"	"2017"	"2017"	552	2593306	21.3
	"14 years"	"14"	"2018"	"2018"	519	2613343	19.9
	"14 years"	"14"	"2019"	"2019"	497	2614070	19.0
	"15 years"	"15"	"1999"	"1999"	896	2436234	36.8
	"15 years"	"15"	"2000"	"2000"	891	2489729	35.8
	"15 years"	"15"	"2001"	"2001"	845	2537218	33.3
	"15 years"	"15"	"2002"	"2002"	832	2554535	32.6
	"15 years"	"15"	"2003"	"2003"	843	2603723	32.4
	"15 years"	"15"	"2004"	"2004"	870	2657957	32.7
	"15 years"	"15"	"2005"	"2005"	936	2775641	33.7
	"15 years"	"15"	"2006"	"2006"	818	2744868	29.8
	"15 years"	"15"	"2007"	"2007"	813	2723661	29.8
	"15 years"	"15"	"2008"	"2008"	773	2697322	28.7
	"15 years"	"15"	"2009"	"2009"	684	2662904	25.7
	"15 years"	"15"	"2010"	"2010"	658	2655597	24.8
	"15 years"	"15"	"2011"	"2011"	600	2604421	23.0
	"15 years"	"15"	"2012"	"2012"	650	2599736	25.0
	"15 years"	"15"	"2013"	"2013"	622	2589675	24.0
	"15 years"	"15"	"2014"	"2014"	583	2600436	22.4
	"15 years"	"15"	"2015"	"2015"	634	2652734	23.9
	"15 years"	"15"	"2016"	"2016"	665	2622154	25.4
	"15 years"	"15"	"2017"	"2017"	705	2575747	27.4
	"15 years"	"15"	"2018"	"2018"	715	2599808	27.5
	"15 years"	"15"	"2019"	"2019"	654	2618621	25.0
	"16 years"	"16"	"1999"	"1999"	1298	2489121	52.1
	"16 years"	"16"	"2000"	"2000"	1258	2465127	51.0
	"16 years"	"16"	"2001"	"2001"	1244	2548099	48.8
	"16 years"	"16"	"2002"	"2002"	1389	2566933	54.1
	"16 years"	"16"	"2003"	"2003"	1297	2583129	50.2
	"16 years"	"16"	"2004"	"2004"	1281	2631186	48.7
	"16 years"	"16"	"2005"	"2005"	1229	2685752	45.8
	"16 years"	"16"	"2006"	"2006"	1242	2804967	44.3
	"16 years"	"16"	"2007"	"2007"	1143	2776207	41.2
	"16 years"	"16"	"2008"	"2008"	1036	2756788	37.6
	"16 years"	"16"	"2009"	"2009"	995	2731126	36.4
	"16 years"	"16"	"2010"	"2010"	920	2702304	34.0
	"16 years"	"16"	"2011"	"2011"	903	2658020	34.0
	"16 years"	"16"	"2012"	"2012"	825	2617903	31.5
	"16 years"	"16"	"2013"	"2013"	781	2607049	30.0
	"16 years"	"16"	"2014"	"2014"	817	2604580	31.4
	"16 years"	"16"	"2015"	"2015"	861	2613186	32.9
	"16 years"	"16"	"2016"	"2016"	912	2665104	34.2
	"16 years"	"16"	"2017"	"2017"	952	2639215	36.1
	"16 years"	"16"	"2018"	"2018"	859	2584264	33.2
	"16 years"	"16"	"2019"	"2019"	876	2605953	33.6
	"17 years"	"17"	"1999"	"1999"	1639	2492324	65.8
	"17 years"	"17"	"2000"	"2000"	1582	2509351	63.0
	"17 years"	"17"	"2001"	"2001"	1639	2502701	65.5
	"17 years"	"17"	"2002"	"2002"	1630	2576575	63.3
	"17 years"	"17"	"2003"	"2003"	1636	2589790	63.2
	"17 years"	"17"	"2004"	"2004"	1570	2601569	60.3
	"17 years"	"17"	"2005"	"2005"	1609	2646610	60.8
	"17 years"	"17"	"2006"	"2006"	1617	2699408	59.9
	"17 years"	"17"	"2007"	"2007"	1542	2816884	54.7
	"17 years"	"17"	"2008"	"2008"	1361	2786295	48.8
	"17 years"	"17"	"2009"	"2009"	1326	2764335	48.0
	"17 years"	"17"	"2010"	"2010"	1185	2750446	43.1
	"17 years"	"17"	"2011"	"2011"	1136	2713289	41.9
	"17 years"	"17"	"2012"	"2012"	1034	2673302	38.7
	"17 years"	"17"	"2013"	"2013"	1074	2628506	40.9
	"17 years"	"17"	"2014"	"2014"	1008	2625092	38.4
	"17 years"	"17"	"2015"	"2015"	1125	2620138	42.9
	"17 years"	"17"	"2016"	"2016"	1172	2628770	44.6
	"17 years"	"17"	"2017"	"2017"	1134	2684659	42.2
	"17 years"	"17"	"2018"	"2018"	1132	2649182	42.7
	"17 years"	"17"	"2019"	"2019"	1102	2591650	42.5
	"18 years"	"18"	"1999"	"1999"	2005	2452910	81.7
	"18 years"	"18"	"2000"	"2000"	1946	2502591	77.8
	"18 years"	"18"	"2001"	"2001"	2036	2542053	80.1
	"18 years"	"18"	"2002"	"2002"	2068	2534436	81.6
	"18 years"	"18"	"2003"	"2003"	2155	2606795	82.7
	"18 years"	"18"	"2004"	"2004"	2136	2617053	81.6
	"18 years"	"18"	"2005"	"2005"	2019	2629720	76.8
	"18 years"	"18"	"2006"	"2006"	2096	2676993	78.3
	"18 years"	"18"	"2007"	"2007"	2047	2732229	74.9
	"18 years"	"18"	"2008"	"2008"	1890	2853354	66.2
	"18 years"	"18"	"2009"	"2009"	1815	2824466	64.3
	"18 years"	"18"	"2010"	"2010"	1685	2807334	60.0
	"18 years"	"18"	"2011"	"2011"	1597	2761152	57.8
	"18 years"	"18"	"2012"	"2012"	1566	2742029	57.1
	"18 years"	"18"	"2013"	"2013"	1435	2697536	53.2
	"18 years"	"18"	"2014"	"2014"	1443	2664316	54.2
	"18 years"	"18"	"2015"	"2015"	1494	2660408	56.2
	"18 years"	"18"	"2016"	"2016"	1580	2652665	59.6
	"18 years"	"18"	"2017"	"2017"	1566	2666043	58.7
	"18 years"	"18"	"2018"	"2018"	1571	2710823	58.0
	"18 years"	"18"	"2019"	"2019"	1578	2673867	59.0
	"19 years"	"19"	"1999"	"1999"	2115	2504495	84.4
	"19 years"	"19"	"2000"	"2000"	2144	2527736	84.8
	"19 years"	"19"	"2001"	"2001"	2237	2538949	88.1
	"19 years"	"19"	"2002"	"2002"	2284	2560589	89.2
	"19 years"	"19"	"2003"	"2003"	2311	2545138	90.8
	"19 years"	"19"	"2004"	"2004"	2198	2615478	84.0
	"19 years"	"19"	"2005"	"2005"	2290	2627447	87.2
	"19 years"	"19"	"2006"	"2006"	2395	2638806	90.8
	"19 years"	"19"	"2007"	"2007"	2224	2684534	82.8
	"19 years"	"19"	"2008"	"2008"	2122	2740155	77.4
	"19 years"	"19"	"2009"	"2009"	1990	2858203	69.6
	"19 years"	"19"	"2010"	"2010"	1954	2845269	68.7
	"19 years"	"19"	"2011"	"2011"	1894	2795784	67.7
	"19 years"	"19"	"2012"	"2012"	1747	2760001	63.3
	"19 years"	"19"	"2013"	"2013"	1755	2731524	64.2
	"19 years"	"19"	"2014"	"2014"	1693	2703909	62.6
	"19 years"	"19"	"2015"	"2015"	1790	2669695	67.0
	"19 years"	"19"	"2016"	"2016"	1869	2657219	70.3
	"19 years"	"19"	"2017"	"2017"	1891	2656631	71.2
	"19 years"	"19"	"2018"	"2018"	1650	2656724	62.1
	"19 years"	"19"	"2019"	"2019"	1770	2698506	65.6
	"20 years"	"20"	"1999"	"1999"	2067	2397132	86.2
	"20 years"	"20"	"2000"	"2000"	2198	2478877	88.7
	"20 years"	"20"	"2001"	"2001"	2222	2544080	87.3
	"20 years"	"20"	"2002"	"2002"	2294	2555137	89.8
	"20 years"	"20"	"2003"	"2003"	2384	2562273	93.0
	"20 years"	"20"	"2004"	"2004"	2203	2546601	86.5
	"20 years"	"20"	"2005"	"2005"	2327	2613312	89.0
	"20 years"	"20"	"2006"	"2006"	2363	2619796	90.2
	"20 years"	"20"	"2007"	"2007"	2217	2626090	84.4
	"20 years"	"20"	"2008"	"2008"	2200	2668698	82.4
	"20 years"	"20"	"2009"	"2009"	2091	2720264	76.9
	"20 years"	"20"	"2010"	"2010"	2051	2805370	73.1
	"20 years"	"20"	"2011"	"2011"	2026	2847856	71.1
	"20 years"	"20"	"2012"	"2012"	2013	2812544	71.6
	"20 years"	"20"	"2013"	"2013"	1925	2766016	69.6
	"20 years"	"20"	"2014"	"2014"	1916	2753579	69.6
	"20 years"	"20"	"2015"	"2015"	1937	2720966	71.2
	"20 years"	"20"	"2016"	"2016"	2102	2675990	78.6
	"20 years"	"20"	"2017"	"2017"	2073	2667198	77.7
	"20 years"	"20"	"2018"	"2018"	1882	2653975	70.9
	"20 years"	"20"	"2019"	"2019"	1981	2650959	74.7
	"21 years"	"21"	"1999"	"1999"	2094	2305639	90.8
