"Notes"	"Single-Year Ages"	"Single-Year Ages Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"9 years"	"9"	"2017"	"2017"	242	2619389	9.2
	"9 years"	"9"	"2018"	"2018"	267	2543603	10.5
	"9 years"	"9"	"2019"	"2019"	251	2553786	9.8
	"10 years"	"10"	"1999"	"1999"	409	2574939	15.9
	"10 years"	"10"	"2000"	"2000"	364	2659310	13.7
	"10 years"	"10"	"2001"	"2001"	392	2666863	14.7
	"10 years"	"10"	"2002"	"2002"	382	2651233	14.4
	"10 years"	"10"	"2003"	"2003"	408	2626661	15.5
	"10 years"	"10"	"2004"	"2004"	349	2592144	13.5
	"10 years"	"10"	"2005"	"2005"	305	2588976	11.8
	"10 years"	"10"	"2006"	"2006"	316	2568858	12.3
	"10 years"	"10"	"2007"	"2007"	334	2539328	13.2
	"10 years"	"10"	"2008"	"2008"	284	2540258	11.2
	"10 years"	"10"	"2009"	"2009"	284	2565472	11.1
	"10 years"	"10"	"2010"	"2010"	245	2596490	9.4
	"10 years"	"10"	"2011"	"2011"	264	2575378	10.3
	"10 years"	"10"	"2012"	"2012"	239	2525290	9.5
	"10 years"	"10"	"2013"	"2013"	256	2551765	10.0
	"10 years"	"10"	"2014"	"2014"	275	2580226	10.7
	"10 years"	"10"	"2015"	"2015"	248	2585055	9.6
	"10 years"	"10"	"2016"	"2016"	290	2597722	11.2
	"10 years"	"10"	"2017"	"2017"	270	2627498	10.3
	"10 years"	"10"	"2018"	"2018"	288	2624134	11.0
	"10 years"	"10"	"2019"	"2019"	302	2545833	11.9
	"11 years"	"11"	"1999"	"1999"	427	2508622	17.0
	"11 years"	"11"	"2000"	"2000"	443	2559424	17.3
	"11 years"	"11"	"2001"	"2001"	388	2705215	14.3
	"11 years"	"11"	"2002"	"2002"	368	2678627	13.7
	"11 years"	"11"	"2003"	"2003"	379	2658038	14.3
	"11 years"	"11"	"2004"	"2004"	342	2628190	13.0
	"11 years"	"11"	"2005"	"2005"	354	2589567	13.7
	"11 years"	"11"	"2006"	"2006"	337	2583953	13.0
	"11 years"	"11"	"2007"	"2007"	311	2563434	12.1
	"11 years"	"11"	"2008"	"2008"	299	2532227	11.8
	"11 years"	"11"	"2009"	"2009"	329	2530802	13.0
	"11 years"	"11"	"2010"	"2010"	308	2560554	12.0
	"11 years"	"11"	"2011"	"2011"	279	2612970	10.7
	"11 years"	"11"	"2012"	"2012"	272	2581604	10.5
	"11 years"	"11"	"2013"	"2013"	247	2533320	9.8
	"11 years"	"11"	"2014"	"2014"	269	2559580	10.5
	"11 years"	"11"	"2015"	"2015"	268	2590017	10.3
	"11 years"	"11"	"2016"	"2016"	309	2591048	11.9
	"11 years"	"11"	"2017"	"2017"	304	2604221	11.7
	"11 years"	"11"	"2018"	"2018"	302	2631312	11.5
	"11 years"	"11"	"2019"	"2019"	315	2625832	12.0
	"12 years"	"12"	"1999"	"1999"	407	2490420	16.3
	"12 years"	"12"	"2000"	"2000"	432	2535390	17.0
	"12 years"	"12"	"2001"	"2001"	426	2602191	16.4
	"12 years"	"12"	"2002"	"2002"	474	2726396	17.4
	"12 years"	"12"	"2003"	"2003"	438	2700132	16.2
	"12 years"	"12"	"2004"	"2004"	436	2679122	16.3
	"12 years"	"12"	"2005"	"2005"	406	2650187	15.3
	"12 years"	"12"	"2006"	"2006"	348	2614079	13.3
	"12 years"	"12"	"2007"	"2007"	347	2612956	13.3
	"12 years"	"12"	"2008"	"2008"	338	2594446	13.0
	"12 years"	"12"	"2009"	"2009"	341	2565266	13.3
	"12 years"	"12"	"2010"	"2010"	346	2556227	13.5
	"12 years"	"12"	"2011"	"2011"	326	2568384	12.7
	"12 years"	"12"	"2012"	"2012"	314	2619749	12.0
	"12 years"	"12"	"2013"	"2013"	324	2588496	12.5
	"12 years"	"12"	"2014"	"2014"	330	2541677	13.0
	"12 years"	"12"	"2015"	"2015"	296	2569081	11.5
	"12 years"	"12"	"2016"	"2016"	313	2595493	12.1
	"12 years"	"12"	"2017"	"2017"	335	2599908	12.9
	"12 years"	"12"	"2018"	"2018"	354	2607611	13.6
	"12 years"	"12"	"2019"	"2019"	332	2633113	12.6
	"13 years"	"13"	"1999"	"1999"	523	2480900	21.1
	"13 years"	"13"	"2000"	"2000"	510	2491781	20.5
	"13 years"	"13"	"2001"	"2001"	527	2560797	20.6
	"13 years"	"13"	"2002"	"2002"	575	2618608	22.0
	"13 years"	"13"	"2003"	"2003"	551	2739877	20.1
	"13 years"	"13"	"2004"	"2004"	534	2710075	19.7
	"13 years"	"13"	"2005"	"2005"	509	2686942	18.9
	"13 years"	"13"	"2006"	"2006"	460	2657830	17.3
	"13 years"	"13"	"2007"	"2007"	449	2623082	17.1
	"13 years"	"13"	"2008"	"2008"	398	2621997	15.2
	"13 years"	"13"	"2009"	"2009"	407	2603018	15.6
	"13 years"	"13"	"2010"	"2010"	365	2575606	14.2
	"13 years"	"13"	"2011"	"2011"	368	2566616	14.3
	"13 years"	"13"	"2012"	"2012"	373	2576023	14.5
	"13 years"	"13"	"2013"	"2013"	404	2625515	15.4
	"13 years"	"13"	"2014"	"2014"	400	2597106	15.4
	"13 years"	"13"	"2015"	"2015"	400	2551424	15.7
	"13 years"	"13"	"2016"	"2016"	382	2574234	14.8
	"13 years"	"13"	"2017"	"2017"	390	2602582	15.0
	"13 years"	"13"	"2018"	"2018"	397	2603973	15.2
	"13 years"	"13"	"2019"	"2019"	422	2610850	16.2
	"14 years"	"14"	"1999"	"1999"	702	2481117	28.3
	"14 years"	"14"	"2000"	"2000"	688	2509084	27.4
	"14 years"	"14"	"2001"	"2001"	625	2523762	24.8
	"14 years"	"14"	"2002"	"2002"	657	2573246	25.5
	"14 years"	"14"	"2003"	"2003"	672	2626868	25.6
	"14 years"	"14"	"2004"	"2004"	705	2742002	25.7
	"14 years"	"14"	"2005"	"2005"	681	2708893	25.1
	"14 years"	"14"	"2006"	"2006"	595	2683352	22.2
	"14 years"	"14"	"2007"	"2007"	563	2653615	21.2
	"14 years"	"14"	"2008"	"2008"	539	2617409	20.6
	"14 years"	"14"	"2009"	"2009"	518	2613981	19.8
	"14 years"	"14"	"2010"	"2010"	504	2603752	19.4
	"14 years"	"14"	"2011"	"2011"	517	2583121	20.0
	"14 years"	"14"	"2012"	"2012"	488	2575265	18.9
	"14 years"	"14"	"2013"	"2013"	483	2582377	18.7
	"14 years"	"14"	"2014"	"2014"	471	2635509	17.9
	"14 years"	"14"	"2015"	"2015"	533	2607451	20.4
	"14 years"	"14"	"2016"	"2016"	498	2558285	19.5
	"14 years"	"14"	"2017"	"2017"	551	2587464	21.3
	"14 years"	"14"	"2018"	"2018"	517	2607488	19.8
	"14 years"	"14"	"2019"	"2019"	495	2607961	19.0
	"15 years"	"15"	"1999"	"1999"	892	2431409	36.7
	"15 years"	"15"	"2000"	"2000"	889	2484865	35.8
	"15 years"	"15"	"2001"	"2001"	844	2532535	33.3
	"15 years"	"15"	"2002"	"2002"	830	2549771	32.6
	"15 years"	"15"	"2003"	"2003"	842	2599099	32.4
	"15 years"	"15"	"2004"	"2004"	867	2653353	32.7
	"15 years"	"15"	"2005"	"2005"	934	2770605	33.7
	"15 years"	"15"	"2006"	"2006"	817	2739961	29.8
	"15 years"	"15"	"2007"	"2007"	813	2718753	29.9
	"15 years"	"15"	"2008"	"2008"	773	2692484	28.7
	"15 years"	"15"	"2009"	"2009"	684	2657787	25.7
	"15 years"	"15"	"2010"	"2010"	656	2650439	24.8
	"15 years"	"15"	"2011"	"2011"	598	2599104	23.0
	"15 years"	"15"	"2012"	"2012"	649	2594584	25.0
	"15 years"	"15"	"2013"	"2013"	620	2584330	24.0
	"15 years"	"15"	"2014"	"2014"	582	2595026	22.4
	"15 years"	"15"	"2015"	"2015"	634	2646982	24.0
	"15 years"	"15"	"2016"	"2016"	663	2616331	25.3
	"15 years"	"15"	"2017"	"2017"	702	2569986	27.3
	"15 years"	"15"	"2018"	"2018"	714	2593881	27.5
	"15 years"	"15"	"2019"	"2019"	654	2612605	25.0
	"16 years"	"16"	"1999"	"1999"	1298	2484296	52.2
	"16 years"	"16"	"2000"	"2000"	1257	2460387	51.1
	"16 years"	"16"	"2001"	"2001"	1246	2543040	49.0
	"16 years"	"16"	"2002"	"2002"	1385	2562209	54.1
	"16 years"	"16"	"2003"	"2003"	1294	2578359	50.2
	"16 years"	"16"	"2004"	"2004"	1281	2626515	48.8
	"16 years"	"16"	"2005"	"2005"	1228	2681115	45.8
	"16 years"	"16"	"2006"	"2006"	1239	2799929	44.3
	"16 years"	"16"	"2007"	"2007"	1140	2771329	41.1
	"16 years"	"16"	"2008"	"2008"	1033	2751893	37.5
	"16 years"	"16"	"2009"	"2009"	993	2726278	36.4
	"16 years"	"16"	"2010"	"2010"	920	2697262	34.1
	"16 years"	"16"	"2011"	"2011"	902	2652779	34.0
	"16 years"	"16"	"2012"	"2012"	820	2612490	31.4
	"16 years"	"16"	"2013"	"2013"	782	2601677	30.1
	"16 years"	"16"	"2014"	"2014"	813	2599190	31.3
	"16 years"	"16"	"2015"	"2015"	862	2607601	33.1
	"16 years"	"16"	"2016"	"2016"	909	2659381	34.2
	"16 years"	"16"	"2017"	"2017"	950	2633401	36.1
	"16 years"	"16"	"2018"	"2018"	856	2578435	33.2
	"16 years"	"16"	"2019"	"2019"	874	2599950	33.6
	"17 years"	"17"	"1999"	"1999"	1638	2487616	65.8
	"17 years"	"17"	"2000"	"2000"	1583	2504642	63.2
	"17 years"	"17"	"2001"	"2001"	1635	2497975	65.5
	"17 years"	"17"	"2002"	"2002"	1625	2571609	63.2
	"17 years"	"17"	"2003"	"2003"	1636	2585009	63.3
	"17 years"	"17"	"2004"	"2004"	1567	2596768	60.3
	"17 years"	"17"	"2005"	"2005"	1607	2641855	60.8
	"17 years"	"17"	"2006"	"2006"	1617	2694682	60.0
	"17 years"	"17"	"2007"	"2007"	1543	2811743	54.9
	"17 years"	"17"	"2008"	"2008"	1358	2781333	48.8
	"17 years"	"17"	"2009"	"2009"	1325	2759308	48.0
	"17 years"	"17"	"2010"	"2010"	1181	2745454	43.0
	"17 years"	"17"	"2011"	"2011"	1137	2708268	42.0
	"17 years"	"17"	"2012"	"2012"	1034	2668156	38.8
	"17 years"	"17"	"2013"	"2013"	1071	2623175	40.8
	"17 years"	"17"	"2014"	"2014"	1006	2619834	38.4
	"17 years"	"17"	"2015"	"2015"	1120	2614672	42.8
	"17 years"	"17"	"2016"	"2016"	1172	2623268	44.7
	"17 years"	"17"	"2017"	"2017"	1134	2678940	42.3
	"17 years"	"17"	"2018"	"2018"	1131	2643364	42.8
	"17 years"	"17"	"2019"	"2019"	1103	2585818	42.7
	"18 years"	"18"	"1999"	"1999"	2004	2449666	81.8
	"18 years"	"18"	"2000"	"2000"	1947	2499356	77.9
	"18 years"	"18"	"2001"	"2001"	2041	2538746	80.4
	"18 years"	"18"	"2002"	"2002"	2064	2531182	81.5
	"18 years"	"18"	"2003"	"2003"	2156	2603484	82.8
	"18 years"	"18"	"2004"	"2004"	2133	2614070	81.6
	"18 years"	"18"	"2005"	"2005"	2013	2626765	76.6
	"18 years"	"18"	"2006"	"2006"	2094	2674181	78.3
	"18 years"	"18"	"2007"	"2007"	2047	2729513	75.0
	"18 years"	"18"	"2008"	"2008"	1887	2850218	66.2
	"18 years"	"18"	"2009"	"2009"	1815	2821556	64.3
	"18 years"	"18"	"2010"	"2010"	1679	2804332	59.9
	"18 years"	"18"	"2011"	"2011"	1595	2758119	57.8
	"18 years"	"18"	"2012"	"2012"	1560	2738890	57.0
	"18 years"	"18"	"2013"	"2013"	1431	2694249	53.1
	"18 years"	"18"	"2014"	"2014"	1440	2661095	54.1
	"18 years"	"18"	"2015"	"2015"	1497	2657141	56.3
	"18 years"	"18"	"2016"	"2016"	1576	2649465	59.5
	"18 years"	"18"	"2017"	"2017"	1563	2662621	58.7
	"18 years"	"18"	"2018"	"2018"	1570	2707129	58.0
	"18 years"	"18"	"2019"	"2019"	1571	2670051	58.8
	"19 years"	"19"	"1999"	"1999"	2115	2501800	84.5
	"19 years"	"19"	"2000"	"2000"	2140	2525009	84.8
	"19 years"	"19"	"2001"	"2001"	2238	2536274	88.2
	"19 years"	"19"	"2002"	"2002"	2287	2558185	89.4
	"19 years"	"19"	"2003"	"2003"	2310	2543007	90.8
	"19 years"	"19"	"2004"	"2004"	2193	2613501	83.9
	"19 years"	"19"	"2005"	"2005"	2289	2625679	87.2
	"19 years"	"19"	"2006"	"2006"	2391	2637269	90.7
	"19 years"	"19"	"2007"	"2007"	2223	2683106	82.9
	"19 years"	"19"	"2008"	"2008"	2119	2738992	77.4
	"19 years"	"19"	"2009"	"2009"	1988	2856675	69.6
	"19 years"	"19"	"2010"	"2010"	1952	2843882	68.6
	"19 years"	"19"	"2011"	"2011"	1894	2793374	67.8
	"19 years"	"19"	"2012"	"2012"	1747	2757432	63.4
	"19 years"	"19"	"2013"	"2013"	1747	2728953	64.0
	"19 years"	"19"	"2014"	"2014"	1690	2701369	62.6
	"19 years"	"19"	"2015"	"2015"	1788	2667066	67.0
	"19 years"	"19"	"2016"	"2016"	1868	2654793	70.4
	"19 years"	"19"	"2017"	"2017"	1883	2653937	71.0
	"19 years"	"19"	"2018"	"2018"	1651	2653836	62.2
	"19 years"	"19"	"2019"	"2019"	1766	2695428	65.5
	"20 years"	"20"	"1999"	"1999"	2068	2394557	86.4
	"20 years"	"20"	"2000"	"2000"	2199	2476242	88.8
	"20 years"	"20"	"2001"	"2001"	2227	2541329	87.6
	"20 years"	"20"	"2002"	"2002"	2293	2552364	89.8
	"20 years"	"20"	"2003"	"2003"	2388	2559995	93.3
	"20 years"	"20"	"2004"	"2004"	2207	2544453	86.7
	"20 years"	"20"	"2005"	"2005"	2325	2611218	89.0
	"20 years"	"20"	"2006"	"2006"	2358	2618007	90.1
	"20 years"	"20"	"2007"	"2007"	2216	2624474	84.4
	"20 years"	"20"	"2008"	"2008"	2195	2667170	82.3
	"20 years"	"20"	"2009"	"2009"	2091	2718965	76.9
	"20 years"	"20"	"2010"	"2010"	2049	2803846	73.1
	"20 years"	"20"	"2011"	"2011"	2028	2845647	71.3
	"20 years"	"20"	"2012"	"2012"	2012	2809309	71.6
	"20 years"	"20"	"2013"	"2013"	1927	2762758	69.7
	"20 years"	"20"	"2014"	"2014"	1914	2750363	69.6
	"20 years"	"20"	"2015"	"2015"	1930	2717732	71.0
	"20 years"	"20"	"2016"	"2016"	2099	2672701	78.5
	"20 years"	"20"	"2017"	"2017"	2073	2663851	77.8
	"20 years"	"20"	"2018"	"2018"	1878	2650536	70.9
	"20 years"	"20"	"2019"	"2019"	1981	2647407	74.8
	"21 years"	"21"	"1999"	"1999"	2092	2303000	90.8
