"Notes"	"Single-Year Ages"	"Single-Year Ages Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"21 years"	"21"	"2000"	"2000"	2225	2365759	94.1
	"21 years"	"21"	"2001"	"2001"	2406	2545121	94.5
	"21 years"	"21"	"2002"	"2002"	2434	2574463	94.5
	"21 years"	"21"	"2003"	"2003"	2400	2573303	93.3
	"21 years"	"21"	"2004"	"2004"	2459	2585537	95.1
	"21 years"	"21"	"2005"	"2005"	2480	2569807	96.5
	"21 years"	"21"	"2006"	"2006"	2543	2634143	96.5
	"21 years"	"21"	"2007"	"2007"	2491	2639122	94.4
	"21 years"	"21"	"2008"	"2008"	2357	2648344	89.0
	"21 years"	"21"	"2009"	"2009"	2266	2689220	84.3
	"21 years"	"21"	"2010"	"2010"	2241	2718646	82.4
	"21 years"	"21"	"2011"	"2011"	2303	2858160	80.6
	"21 years"	"21"	"2012"	"2012"	2277	2874484	79.2
	"21 years"	"21"	"2013"	"2013"	2188	2835175	77.2
	"21 years"	"21"	"2014"	"2014"	2163	2800860	77.2
	"21 years"	"21"	"2015"	"2015"	2279	2782722	81.9
	"21 years"	"21"	"2016"	"2016"	2411	2739875	88.0
	"21 years"	"21"	"2017"	"2017"	2274	2697430	84.3
	"21 years"	"21"	"2018"	"2018"	2178	2674465	81.4
	"21 years"	"21"	"2019"	"2019"	2204	2657651	82.9
	"22 years"	"22"	"1999"	"1999"	1937	2282008	84.9
	"22 years"	"22"	"2000"	"2000"	2060	2324768	88.6
	"22 years"	"22"	"2001"	"2001"	2176	2434626	89.4
	"22 years"	"22"	"2002"	"2002"	2312	2573349	89.8
	"22 years"	"22"	"2003"	"2003"	2539	2586306	98.2
	"22 years"	"22"	"2004"	"2004"	2393	2589213	92.4
	"22 years"	"22"	"2005"	"2005"	2477	2597965	95.3
	"22 years"	"22"	"2006"	"2006"	2548	2576812	98.9
	"22 years"	"22"	"2007"	"2007"	2567	2637136	97.3
	"22 years"	"22"	"2008"	"2008"	2429	2642362	91.9
	"22 years"	"22"	"2009"	"2009"	2086	2646393	78.8
	"22 years"	"22"	"2010"	"2010"	2250	2677030	84.0
	"22 years"	"22"	"2011"	"2011"	2435	2764000	88.1
	"22 years"	"22"	"2012"	"2012"	2421	2888471	83.8
	"22 years"	"22"	"2013"	"2013"	2375	2897114	82.0
	"22 years"	"22"	"2014"	"2014"	2397	2873923	83.4
	"22 years"	"22"	"2015"	"2015"	2439	2837612	86.0
	"22 years"	"22"	"2016"	"2016"	2581	2808848	91.9
	"22 years"	"22"	"2017"	"2017"	2461	2763154	89.1
	"22 years"	"22"	"2018"	"2018"	2338	2707253	86.4
	"22 years"	"22"	"2019"	"2019"	2316	2681664	86.4
	"23 years"	"23"	"1999"	"1999"	1906	2213273	86.1
	"23 years"	"23"	"2000"	"2000"	1984	2288662	86.7
	"23 years"	"23"	"2001"	"2001"	2174	2371662	91.7
	"23 years"	"23"	"2002"	"2002"	2206	2466989	89.4
	"23 years"	"23"	"2003"	"2003"	2357	2593133	90.9
	"23 years"	"23"	"2004"	"2004"	2310	2610747	88.5
	"23 years"	"23"	"2005"	"2005"	2567	2613933	98.2
	"23 years"	"23"	"2006"	"2006"	2483	2622827	94.7
	"23 years"	"23"	"2007"	"2007"	2369	2598921	91.2
	"23 years"	"23"	"2008"	"2008"	2374	2662957	89.1
	"23 years"	"23"	"2009"	"2009"	2339	2664643	87.8
	"23 years"	"23"	"2010"	"2010"	2197	2653402	82.8
	"23 years"	"23"	"2011"	"2011"	2360	2723621	86.6
	"23 years"	"23"	"2012"	"2012"	2280	2801905	81.4
	"23 years"	"23"	"2013"	"2013"	2495	2919691	85.5
	"23 years"	"23"	"2014"	"2014"	2422	2942219	82.3
	"23 years"	"23"	"2015"	"2015"	2546	2918166	87.2
	"23 years"	"23"	"2016"	"2016"	2803	2873353	97.6
	"23 years"	"23"	"2017"	"2017"	2673	2838751	94.2
	"23 years"	"23"	"2018"	"2018"	2450	2785279	88.0
	"23 years"	"23"	"2019"	"2019"	2346	2726420	86.0
	"24 years"	"24"	"1999"	"1999"	1861	2275457	81.8
	"24 years"	"24"	"2000"	"2000"	1959	2282199	85.8
	"24 years"	"24"	"2001"	"2001"	2070	2353861	87.9
	"24 years"	"24"	"2002"	"2002"	2180	2401427	90.8
	"24 years"	"24"	"2003"	"2003"	2299	2486207	92.5
	"24 years"	"24"	"2004"	"2004"	2294	2616352	87.7
	"24 years"	"24"	"2005"	"2005"	2486	2633464	94.4
	"24 years"	"24"	"2006"	"2006"	2667	2640131	101.0
	"24 years"	"24"	"2007"	"2007"	2593	2647376	97.9
	"24 years"	"24"	"2008"	"2008"	2353	2626577	89.6
	"24 years"	"24"	"2009"	"2009"	2375	2687188	88.4
	"24 years"	"24"	"2010"	"2010"	2430	2692336	90.3
	"24 years"	"24"	"2011"	"2011"	2349	2696205	87.1
	"24 years"	"24"	"2012"	"2012"	2400	2761922	86.9
	"24 years"	"24"	"2013"	"2013"	2408	2836305	84.9
	"24 years"	"24"	"2014"	"2014"	2530	2964109	85.4
	"24 years"	"24"	"2015"	"2015"	2742	2988002	91.8
	"24 years"	"24"	"2016"	"2016"	2922	2952496	99.0
	"24 years"	"24"	"2017"	"2017"	2871	2902551	98.9
	"24 years"	"24"	"2018"	"2018"	2649	2865255	92.5
	"24 years"	"24"	"2019"	"2019"	2608	2807005	92.9
	"25 years"	"25"	"1999"	"1999"	1781	2279686	78.1
	"25 years"	"25"	"2000"	"2000"	1888	2345218	80.5
	"25 years"	"25"	"2001"	"2001"	2102	2313529	90.9
	"25 years"	"25"	"2002"	"2002"	2082	2388757	87.2
	"25 years"	"25"	"2003"	"2003"	2174	2429424	89.5
	"25 years"	"25"	"2004"	"2004"	2248	2520037	89.2
	"25 years"	"25"	"2005"	"2005"	2500	2650106	94.3
	"25 years"	"25"	"2006"	"2006"	2575	2673104	96.3
	"25 years"	"25"	"2007"	"2007"	2428	2681275	90.6
	"25 years"	"25"	"2008"	"2008"	2451	2693132	91.0
	"25 years"	"25"	"2009"	"2009"	2310	2671018	86.5
	"25 years"	"25"	"2010"	"2010"	2307	2708536	85.2
	"25 years"	"25"	"2011"	"2011"	2389	2723746	87.7
	"25 years"	"25"	"2012"	"2012"	2376	2731177	87.0
	"25 years"	"25"	"2013"	"2013"	2395	2790579	85.8
	"25 years"	"25"	"2014"	"2014"	2545	2872221	88.6
	"25 years"	"25"	"2015"	"2015"	2787	3001526	92.9
	"25 years"	"25"	"2016"	"2016"	3104	3014889	103.0
	"25 years"	"25"	"2017"	"2017"	3071	2983321	102.9
	"25 years"	"25"	"2018"	"2018"	2841	2922826	97.2
	"25 years"	"25"	"2019"	"2019"	2780	2880120	96.5
	"26 years"	"26"	"1999"	"1999"	1949	2289645	85.1
	"26 years"	"26"	"2000"	"2000"	1949	2265257	86.0
	"26 years"	"26"	"2001"	"2001"	2189	2369218	92.4
	"26 years"	"26"	"2002"	"2002"	2109	2325832	90.7
	"26 years"	"26"	"2003"	"2003"	2199	2387484	92.1
	"26 years"	"26"	"2004"	"2004"	2246	2425500	92.6
	"26 years"	"26"	"2005"	"2005"	2362	2511038	94.1
	"26 years"	"26"	"2006"	"2006"	2449	2638151	92.8
	"26 years"	"26"	"2007"	"2007"	2527	2655523	95.2
	"26 years"	"26"	"2008"	"2008"	2400	2664058	90.1
	"26 years"	"26"	"2009"	"2009"	2405	2667543	90.2
	"26 years"	"26"	"2010"	"2010"	2275	2639740	86.2
	"26 years"	"26"	"2011"	"2011"	2403	2746198	87.5
	"26 years"	"26"	"2012"	"2012"	2428	2744543	88.5
	"26 years"	"26"	"2013"	"2013"	2559	2754450	92.9
	"26 years"	"26"	"2014"	"2014"	2584	2821917	91.6
	"26 years"	"26"	"2015"	"2015"	2747	2905679	94.5
	"26 years"	"26"	"2016"	"2016"	3091	3021401	102.3
	"26 years"	"26"	"2017"	"2017"	3230	3046181	106.0
	"26 years"	"26"	"2018"	"2018"	3041	3002182	101.3
	"26 years"	"26"	"2019"	"2019"	2980	2934818	101.5
	"27 years"	"27"	"1999"	"1999"	2030	2442498	83.1
	"27 years"	"27"	"2000"	"2000"	2039	2367529	86.1
	"27 years"	"27"	"2001"	"2001"	2081	2304666	90.3
	"27 years"	"27"	"2002"	"2002"	2056	2387926	86.1
	"27 years"	"27"	"2003"	"2003"	2135	2339901	91.2
	"27 years"	"27"	"2004"	"2004"	2291	2405563	95.2
	"27 years"	"27"	"2005"	"2005"	2321	2444818	94.9
	"27 years"	"27"	"2006"	"2006"	2537	2534671	100.1
	"27 years"	"27"	"2007"	"2007"	2508	2663744	94.2
	"27 years"	"27"	"2008"	"2008"	2408	2687734	89.6
	"27 years"	"27"	"2009"	"2009"	2304	2696793	85.4
	"27 years"	"27"	"2010"	"2010"	2316	2700477	85.8
	"27 years"	"27"	"2011"	"2011"	2383	2665788	89.4
	"27 years"	"27"	"2012"	"2012"	2486	2774177	89.6
	"27 years"	"27"	"2013"	"2013"	2577	2768520	93.1
	"27 years"	"27"	"2014"	"2014"	2526	2784574	90.7
	"27 years"	"27"	"2015"	"2015"	2825	2852328	99.0
	"27 years"	"27"	"2016"	"2016"	3213	2919370	110.1
	"27 years"	"27"	"2017"	"2017"	3376	3056828	110.4
	"27 years"	"27"	"2018"	"2018"	3388	3063563	110.6
	"27 years"	"27"	"2019"	"2019"	3138	3014035	104.1
	"28 years"	"28"	"1999"	"1999"	2179	2582476	84.4
	"28 years"	"28"	"2000"	"2000"	2094	2481681	84.4
	"28 years"	"28"	"2001"	"2001"	2290	2361638	97.0
	"28 years"	"28"	"2002"	"2002"	2165	2318475	93.4
	"28 years"	"28"	"2003"	"2003"	2120	2394017	88.6
	"28 years"	"28"	"2004"	"2004"	2153	2346942	91.7
	"28 years"	"28"	"2005"	"2005"	2217	2411008	92.0
	"28 years"	"28"	"2006"	"2006"	2290	2450726	93.4
	"28 years"	"28"	"2007"	"2007"	2433	2536485	95.9
	"28 years"	"28"	"2008"	"2008"	2439	2666392	91.5
	"28 years"	"28"	"2009"	"2009"	2458	2687375	91.5
	"28 years"	"28"	"2010"	"2010"	2401	2679381	89.6
	"28 years"	"28"	"2011"	"2011"	2448	2709285	90.4
	"28 years"	"28"	"2012"	"2012"	2522	2687182	93.9
	"28 years"	"28"	"2013"	"2013"	2524	2791335	90.4
	"28 years"	"28"	"2014"	"2014"	2726	2793152	97.6
	"28 years"	"28"	"2015"	"2015"	2777	2810086	98.8
	"28 years"	"28"	"2016"	"2016"	3285	2860259	114.8
	"28 years"	"28"	"2017"	"2017"	3411	2946417	115.8
	"28 years"	"28"	"2018"	"2018"	3384	3069392	110.2
	"28 years"	"28"	"2019"	"2019"	3363	3071588	109.5
	"29 years"	"29"	"1999"	"1999"	2324	2617066	88.8
	"29 years"	"29"	"2000"	"2000"	2336	2651459	88.1
	"29 years"	"29"	"2001"	"2001"	2365	2476164	95.5
	"29 years"	"29"	"2002"	"2002"	2212	2369152	93.4
	"29 years"	"29"	"2003"	"2003"	2195	2317233	94.7
	"29 years"	"29"	"2004"	"2004"	2255	2391883	94.3
	"29 years"	"29"	"2005"	"2005"	2204	2341868	94.1
	"29 years"	"29"	"2006"	"2006"	2366	2404025	98.4
	"29 years"	"29"	"2007"	"2007"	2458	2439369	100.8
	"29 years"	"29"	"2008"	"2008"	2446	2524807	96.9
	"29 years"	"29"	"2009"	"2009"	2590	2648104	97.8
	"29 years"	"29"	"2010"	"2010"	2428	2676497	90.7
	"29 years"	"29"	"2011"	"2011"	2535	2715520	93.4
	"29 years"	"29"	"2012"	"2012"	2671	2727355	97.9
	"29 years"	"29"	"2013"	"2013"	2584	2702922	95.6
	"29 years"	"29"	"2014"	"2014"	2788	2813815	99.1
	"29 years"	"29"	"2015"	"2015"	3064	2817895	108.7
	"29 years"	"29"	"2016"	"2016"	3186	2817006	113.1
	"29 years"	"29"	"2017"	"2017"	3388	2891234	117.2
	"29 years"	"29"	"2018"	"2018"	3410	2956797	115.3
	"29 years"	"29"	"2019"	"2019"	3440	3075842	111.8
	"30 years"	"30"	"1999"	"1999"	2340	2643781	88.5
	"30 years"	"30"	"2000"	"2000"	2350	2704270	86.9
	"30 years"	"30"	"2001"	"2001"	2600	2643714	98.3
	"30 years"	"30"	"2002"	"2002"	2442	2501738	97.6
	"30 years"	"30"	"2003"	"2003"	2259	2397204	94.2
	"30 years"	"30"	"2004"	"2004"	2125	2355206	90.2
	"30 years"	"30"	"2005"	"2005"	2288	2438562	93.8
	"30 years"	"30"	"2006"	"2006"	2330	2398009	97.2
	"30 years"	"30"	"2007"	"2007"	2382	2467938	96.5
	"30 years"	"30"	"2008"	"2008"	2456	2515474	97.6
	"30 years"	"30"	"2009"	"2009"	2519	2610417	96.5
	"30 years"	"30"	"2010"	"2010"	2527	2717996	93.0
	"30 years"	"30"	"2011"	"2011"	2545	2681804	94.9
	"30 years"	"30"	"2012"	"2012"	2670	2731133	97.8
	"30 years"	"30"	"2013"	"2013"	2737	2743119	99.8
	"30 years"	"30"	"2014"	"2014"	2661	2724297	97.7
	"30 years"	"30"	"2015"	"2015"	3035	2837817	106.9
	"30 years"	"30"	"2016"	"2016"	3327	2823784	117.8
	"30 years"	"30"	"2017"	"2017"	3377	2847619	118.6
	"30 years"	"30"	"2018"	"2018"	3548	2898125	122.4
	"30 years"	"30"	"2019"	"2019"	3681	2960984	124.3
	"31 years"	"31"	"1999"	"1999"	2517	2487341	101.2
	"31 years"	"31"	"2000"	"2000"	2594	2527650	102.6
	"31 years"	"31"	"2001"	"2001"	2666	2714399	98.2
	"31 years"	"31"	"2002"	"2002"	2647	2636378	100.4
	"31 years"	"31"	"2003"	"2003"	2482	2483251	99.9
	"31 years"	"31"	"2004"	"2004"	2307	2374573	97.2
	"31 years"	"31"	"2005"	"2005"	2404	2325355	103.4
	"31 years"	"31"	"2006"	"2006"	2526	2401220	105.2
	"31 years"	"31"	"2007"	"2007"	2396	2353212	101.8
	"31 years"	"31"	"2008"	"2008"	2379	2416504	98.4
	"31 years"	"31"	"2009"	"2009"	2454	2453490	100.0
	"31 years"	"31"	"2010"	"2010"	2489	2509649	99.2
	"31 years"	"31"	"2011"	"2011"	2716	2741983	99.1
	"31 years"	"31"	"2012"	"2012"	2739	2694471	101.7
	"31 years"	"31"	"2013"	"2013"	2802	2741804	102.2
	"31 years"	"31"	"2014"	"2014"	2934	2761225	106.3
	"31 years"	"31"	"2015"	"2015"	3078	2744794	112.1
	"31 years"	"31"	"2016"	"2016"	3508	2841409	123.5
	"31 years"	"31"	"2017"	"2017"	3609	2852549	126.5
	"31 years"	"31"	"2018"	"2018"	3511	2852054	123.1
	"31 years"	"31"	"2019"	"2019"	3593	2899240	123.9
	"32 years"	"32"	"1999"	"1999"	2785	2553164	109.1
	"32 years"	"32"	"2000"	"2000"	2608	2518581	103.6
	"32 years"	"32"	"2001"	"2001"	2779	2574017	108.0
	"32 years"	"32"	"2002"	"2002"	2767	2732184	101.3
	"32 years"	"32"	"2003"	"2003"	2743	2656907	103.2
	"32 years"	"32"	"2004"	"2004"	2659	2511493	105.9
	"32 years"	"32"	"2005"	"2005"	2544	2407794	105.7
	"32 years"	"32"	"2006"	"2006"	2498	2365776	105.6
	"32 years"	"32"	"2007"	"2007"	2478	2450078	101.1
	"32 years"	"32"	"2008"	"2008"	2438	2409907	101.2
	"32 years"	"32"	"2009"	"2009"	2536	2479069	102.3
	"32 years"	"32"	"2010"	"2010"	2551	2518524	101.3
	"32 years"	"32"	"2011"	"2011"	2710	2563963	105.7
	"32 years"	"32"	"2012"	"2012"	2707	2752219	98.4
	"32 years"	"32"	"2013"	"2013"	2843	2705337	105.1
	"32 years"	"32"	"2014"	"2014"	2978	2758779	107.9
	"32 years"	"32"	"2015"	"2015"	3290	2779858	118.4
	"32 years"	"32"	"2016"	"2016"	3548	2747617	129.1
	"32 years"	"32"	"2017"	"2017"	3772	2865494	131.6
	"32 years"	"32"	"2018"	"2018"	3655	2854642	128.0
	"32 years"	"32"	"2019"	"2019"	3652	2851337	128.1
	"33 years"	"33"	"1999"	"1999"	2960	2569431	115.2
	"33 years"	"33"	"2000"	"2000"	2914	2529776	115.2
	"33 years"	"33"	"2001"	"2001"	2896	2533778	114.3
	"33 years"	"33"	"2002"	"2002"	2868	2579541	111.2
	"33 years"	"33"	"2003"	"2003"	3015	2732421	110.3
	"33 years"	"33"	"2004"	"2004"	2845	2657777	107.0
	"33 years"	"33"	"2005"	"2005"	2658	2511402	105.8
	"33 years"	"33"	"2006"	"2006"	2623	2409185	108.9
	"33 years"	"33"	"2007"	"2007"	2473	2367231	104.5
	"33 years"	"33"	"2008"	"2008"	2565	2452838	104.6
	"33 years"	"33"	"2009"	"2009"	2581	2411027	107.0
	"33 years"	"33"	"2010"	"2010"	2522	2451509	102.9
	"33 years"	"33"	"2011"	"2011"	2684	2513605	106.8
	"33 years"	"33"	"2012"	"2012"	2831	2572714	110.0
	"33 years"	"33"	"2013"	"2013"	3003	2760185	108.8
	"33 years"	"33"	"2014"	"2014"	3073	2720331	113.0
	"33 years"	"33"	"2015"	"2015"	3436	2773905	123.9
	"33 years"	"33"	"2016"	"2016"	3634	2780211	130.7
	"33 years"	"33"	"2017"	"2017"	3812	2770042	137.6
	"33 years"	"33"	"2018"	"2018"	3815	2866086	133.1
	"33 years"	"33"	"2019"	"2019"	3928	2852275	137.7
	"34 years"	"34"	"1999"	"1999"	3371	2733825	123.3
	"34 years"	"34"	"2000"	"2000"	3163	2628867	120.3
	"34 years"	"34"	"2001"	"2001"	3107	2535049	122.6
	"34 years"	"34"	"2002"	"2002"	2992	2541257	117.7
	"34 years"	"34"	"2003"	"2003"	3084	2582631	119.4
	"34 years"	"34"	"2004"	"2004"	3041	2738659	111.0
	"34 years"	"34"	"2005"	"2005"	3011	2662640	113.1
	"34 years"	"34"	"2006"	"2006"	2901	2519219	115.2
	"34 years"	"34"	"2007"	"2007"	2799	2418742	115.7
	"34 years"	"34"	"2008"	"2008"	2588	2378924	108.8
	"34 years"	"34"	"2009"	"2009"	2700	2465682	109.5
	"34 years"	"34"	"2010"	"2010"	2482	2430020	102.1
	"34 years"	"34"	"2011"	"2011"	2729	2489371	109.6
	"34 years"	"34"	"2012"	"2012"	2823	2521192	112.0
	"34 years"	"34"	"2013"	"2013"	3098	2581749	120.0
	"34 years"	"34"	"2014"	"2014"	3189	2774807	114.9
	"34 years"	"34"	"2015"	"2015"	3486	2733281	127.5
	"34 years"	"34"	"2016"	"2016"	3808	2772756	137.3
	"34 years"	"34"	"2017"	"2017"	3970	2799659	141.8
	"34 years"	"34"	"2018"	"2018"	3801	2771134	137.2
	"34 years"	"34"	"2019"	"2019"	3979	2863299	139.0
	"35 years"	"35"	"1999"	"1999"	3720	2876057	129.3
	"35 years"	"35"	"2000"	"2000"	3516	2825191	124.5
	"35 years"	"35"	"2001"	"2001"	3589	2614745	137.3
	"35 years"	"35"	"2002"	"2002"	3296	2547157	129.4
	"35 years"	"35"	"2003"	"2003"	3346	2552915	131.1
	"35 years"	"35"	"2004"	"2004"	3328	2598814	128.1
	"35 years"	"35"	"2005"	"2005"	3229	2758421	117.1
	"35 years"	"35"	"2006"	"2006"	3337	2686819	124.2
	"35 years"	"35"	"2007"	"2007"	3045	2547630	119.5
	"35 years"	"35"	"2008"	"2008"	2849	2451552	116.2
	"35 years"	"35"	"2009"	"2009"	2841	2413370	117.7
	"35 years"	"35"	"2010"	"2010"	2758	2499728	110.3
	"35 years"	"35"	"2011"	"2011"	2686	2424681	110.8
	"35 years"	"35"	"2012"	"2012"	2898	2496592	116.1
	"35 years"	"35"	"2013"	"2013"	3044	2528494	120.4
	"35 years"	"35"	"2014"	"2014"	3213	2595446	123.8
	"35 years"	"35"	"2015"	"2015"	3530	2786229	126.7
	"35 years"	"35"	"2016"	"2016"	3934	2730532	144.1
	"35 years"	"35"	"2017"	"2017"	4019	2790681	144.0
	"35 years"	"35"	"2018"	"2018"	4087	2798445	146.0
	"35 years"	"35"	"2019"	"2019"	4150	2768274	149.9
	"36 years"	"36"	"1999"	"1999"	3980	2834021	140.4
	"36 years"	"36"	"2000"	"2000"	3987	2811078	141.8
	"36 years"	"36"	"2001"	"2001"	3926	2790599	140.7
	"36 years"	"36"	"2002"	"2002"	3662	2616972	139.9
	"36 years"	"36"	"2003"	"2003"	3557	2544292	139.8
	"36 years"	"36"	"2004"	"2004"	3329	2550936	130.5
	"36 years"	"36"	"2005"	"2005"	3349	2594436	129.1
	"36 years"	"36"	"2006"	"2006"	3477	2754122	126.2
	"36 years"	"36"	"2007"	"2007"	3416	2681996	127.4
	"36 years"	"36"	"2008"	"2008"	3113	2545261	122.3
	"36 years"	"36"	"2009"	"2009"	3012	2448064	123.0
	"36 years"	"36"	"2010"	"2010"	2931	2391006	122.6
	"36 years"	"36"	"2011"	"2011"	2937	2498067	117.6
	"36 years"	"36"	"2012"	"2012"	2970	2429986	122.2
	"36 years"	"36"	"2013"	"2013"	3041	2501536	121.6
	"36 years"	"36"	"2014"	"2014"	3303	2541403	130.0
	"36 years"	"36"	"2015"	"2015"	3625	2605212	139.1
	"36 years"	"36"	"2016"	"2016"	4057	2781911	145.8
	"36 years"	"36"	"2017"	"2017"	4168	2747955	151.7
	"36 years"	"36"	"2018"	"2018"	4161	2786741	149.3
	"36 years"	"36"	"2019"	"2019"	4344	2794202	155.5
	"37 years"	"37"	"1999"	"1999"	4332	2854073	151.8
	"37 years"	"37"	"2000"	"2000"	4303	2815080	152.9
	"37 years"	"37"	"2001"	"2001"	4478	2826596	158.4
	"37 years"	"37"	"2002"	"2002"	4207	2790873	150.7
	"37 years"	"37"	"2003"	"2003"	3929	2612152	150.4
	"37 years"	"37"	"2004"	"2004"	3667	2540039	144.4
	"37 years"	"37"	"2005"	"2005"	3625	2544339	142.5
	"37 years"	"37"	"2006"	"2006"	3521	2587544	136.1
	"37 years"	"37"	"2007"	"2007"	3655	2746296	133.1
	"37 years"	"37"	"2008"	"2008"	3666	2674907	137.1
	"37 years"	"37"	"2009"	"2009"	3294	2537513	129.8
	"37 years"	"37"	"2010"	"2010"	3069	2463727	124.6
	"37 years"	"37"	"2011"	"2011"	3033	2411617	125.8
	"37 years"	"37"	"2012"	"2012"	3072	2502389	122.8
	"37 years"	"37"	"2013"	"2013"	3245	2432631	133.4
	"37 years"	"37"	"2014"	"2014"	3430	2513830	136.4
	"37 years"	"37"	"2015"	"2015"	3638	2550564	142.6
	"37 years"	"37"	"2016"	"2016"	4002	2599473	154.0
	"37 years"	"37"	"2017"	"2017"	4437	2792872	158.9
	"37 years"	"37"	"2018"	"2018"	4282	2742353	156.1
	"37 years"	"37"	"2019"	"2019"	4483	2781161	161.2
	"38 years"	"38"	"1999"	"1999"	4744	2824943	167.9
	"38 years"	"38"	"2000"	"2000"	4652	2832592	164.2
	"38 years"	"38"	"2001"	"2001"	4900	2822882	173.6
	"38 years"	"38"	"2002"	"2002"	4693	2828266	165.9
	"38 years"	"38"	"2003"	"2003"	4479	2789605	160.6
	"38 years"	"38"	"2004"	"2004"	4006	2613128	153.3
	"38 years"	"38"	"2005"	"2005"	3911	2540404	154.0
	"38 years"	"38"	"2006"	"2006"	3806	2546660	149.5
	"38 years"	"38"	"2007"	"2007"	3879	2590944	149.7
	"38 years"	"38"	"2008"	"2008"	3811	2752621	138.4
	"38 years"	"38"	"2009"	"2009"	3764	2681445	140.4
	"38 years"	"38"	"2010"	"2010"	3429	2567735	133.5
	"38 years"	"38"	"2011"	"2011"	3364	2443300	137.7
	"38 years"	"38"	"2012"	"2012"	3312	2415057	137.1
	"38 years"	"38"	"2013"	"2013"	3271	2505668	130.5
	"38 years"	"38"	"2014"	"2014"	3414	2444514	139.7
	"38 years"	"38"	"2015"	"2015"	3852	2522593	152.7
	"38 years"	"38"	"2016"	"2016"	4050	2544304	159.2
	"38 years"	"38"	"2017"	"2017"	4186	2611678	160.3
	"38 years"	"38"	"2018"	"2018"	4543	2785647	163.1
	"38 years"	"38"	"2019"	"2019"	4732	2735265	173.0
	"39 years"	"39"	"1999"	"1999"	5045	2868560	175.9
	"39 years"	"39"	"2000"	"2000"	4947	2864807	172.7
	"39 years"	"39"	"2001"	"2001"	5187	2833027	183.1
	"39 years"	"39"	"2002"	"2002"	5131	2824251	181.7
	"39 years"	"39"	"2003"	"2003"	4995	2827588	176.7
	"39 years"	"39"	"2004"	"2004"	4607	2792126	165.0
	"39 years"	"39"	"2005"	"2005"	4371	2615612	167.1
	"39 years"	"39"	"2006"	"2006"	4317	2544806	169.6
	"39 years"	"39"	"2007"	"2007"	4133	2552909	161.9
	"39 years"	"39"	"2008"	"2008"	3981	2600150	153.1
	"39 years"	"39"	"2009"	"2009"	4051	2762773	146.6
	"39 years"	"39"	"2010"	"2010"	3940	2724067	144.6
	"39 years"	"39"	"2011"	"2011"	3703	2547053	145.4
	"39 years"	"39"	"2012"	"2012"	3495	2446538	142.9
	"39 years"	"39"	"2013"	"2013"	3564	2420118	147.3
	"39 years"	"39"	"2014"	"2014"	3632	2517295	144.3
	"39 years"	"39"	"2015"	"2015"	3781	2452460	154.2
	"39 years"	"39"	"2016"	"2016"	4160	2515343	165.4
	"39 years"	"39"	"2017"	"2017"	4401	2554022	172.3
	"39 years"	"39"	"2018"	"2018"	4636	2604248	178.0
	"39 years"	"39"	"2019"	"2019"	4806	2778003	173.0
	"40 years"	"40"	"1999"	"1999"	5298	2898317	182.8
	"40 years"	"40"	"2000"	"2000"	5536	2929927	188.9
	"40 years"	"40"	"2001"	"2001"	5612	2862448	196.1
	"40 years"	"40"	"2002"	"2002"	5519	2831644	194.9
	"40 years"	"40"	"2003"	"2003"	5520	2819804	195.8
	"40 years"	"40"	"2004"	"2004"	5172	2825224	183.1
	"40 years"	"40"	"2005"	"2005"	5101	2788001	183.0
	"40 years"	"40"	"2006"	"2006"	4749	2612258	181.8
	"40 years"	"40"	"2007"	"2007"	4473	2543788	175.8
	"40 years"	"40"	"2008"	"2008"	4129	2552794	161.7
	"40 years"	"40"	"2009"	"2009"	4385	2599948	168.7
	"40 years"	"40"	"2010"	"2010"	4143	2756032	150.3
	"40 years"	"40"	"2011"	"2011"	4353	2700623	161.2
	"40 years"	"40"	"2012"	"2012"	4055	2548787	159.1
	"40 years"	"40"	"2013"	"2013"	3850	2448633	157.2
	"40 years"	"40"	"2014"	"2014"	3799	2431026	156.3
	"40 years"	"40"	"2015"	"2015"	4037	2524319	159.9
	"40 years"	"40"	"2016"	"2016"	4252	2444742	173.9
	"40 years"	"40"	"2017"	"2017"	4606	2524030	182.5
	"40 years"	"40"	"2018"	"2018"	4502	2545614	176.9
	"40 years"	"40"	"2019"	"2019"	5011	2595515	193.1
	"41 years"	"41"	"1999"	"1999"	5768	2759932	209.0
	"41 years"	"41"	"2000"	"2000"	5865	2766623	212.0
	"41 years"	"41"	"2001"	"2001"	6088	2925046	208.1
	"41 years"	"41"	"2002"	"2002"	6174	2864071	215.6
	"41 years"	"41"	"2003"	"2003"	5913	2833016	208.7
	"41 years"	"41"	"2004"	"2004"	5691	2824077	201.5
	"41 years"	"41"	"2005"	"2005"	5628	2829838	198.9
	"41 years"	"41"	"2006"	"2006"	5308	2796000	189.8
	"41 years"	"41"	"2007"	"2007"	4959	2622494	189.1
	"41 years"	"41"	"2008"	"2008"	4735	2555808	185.3
	"41 years"	"41"	"2009"	"2009"	4727	2566845	184.2
	"41 years"	"41"	"2010"	"2010"	4402	2582765	170.4
	"41 years"	"41"	"2011"	"2011"	4553	2756286	165.2
	"41 years"	"41"	"2012"	"2012"	4539	2700691	168.1
	"41 years"	"41"	"2013"	"2013"	4298	2547946	168.7
	"41 years"	"41"	"2014"	"2014"	4275	2457079	174.0
