"Notes"	"Single-Year Ages"	"Single-Year Ages Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"4 years"	"4"	"2002"	"2002"	481	2379109	20.2
	"4 years"	"4"	"2003"	"2003"	449	2377885	18.9
	"4 years"	"4"	"2004"	"2004"	440	2417346	18.2
	"4 years"	"4"	"2005"	"2005"	413	2513600	16.4
	"4 years"	"4"	"2006"	"2006"	432	2480816	17.4
	"4 years"	"4"	"2007"	"2007"	453	2509352	18.1
	"4 years"	"4"	"2008"	"2008"	429	2544039	16.9
	"4 years"	"4"	"2009"	"2009"	391	2540312	15.4
	"4 years"	"4"	"2010"	"2010"	381	2549034	14.9
	"4 years"	"4"	"2011"	"2011"	393	2591712	15.2
	"4 years"	"4"	"2012"	"2012"	411	2586845	15.9
	"4 years"	"4"	"2013"	"2013"	407	2513336	16.2
	"4 years"	"4"	"2014"	"2014"	386	2526102	15.3
	"4 years"	"4"	"2015"	"2015"	340	2549386	13.3
	"4 years"	"4"	"2016"	"2016"	400	2517090	15.9
	"4 years"	"4"	"2017"	"2017"	356	2524570	14.1
	"4 years"	"4"	"2018"	"2018"	330	2535275	13.0
	"4 years"	"4"	"2019"	"2019"	336	2549320	13.2
	"5 years"	"5"	"1999"	"1999"	459	2508725	18.3
	"5 years"	"5"	"2000"	"2000"	445	2486228	17.9
	"5 years"	"5"	"2001"	"2001"	400	2452151	16.3
	"5 years"	"5"	"2002"	"2002"	407	2402724	16.9
	"5 years"	"5"	"2003"	"2003"	396	2380189	16.6
	"5 years"	"5"	"2004"	"2004"	402	2378267	16.9
	"5 years"	"5"	"2005"	"2005"	347	2418022	14.4
	"5 years"	"5"	"2006"	"2006"	396	2516178	15.7
	"5 years"	"5"	"2007"	"2007"	362	2487163	14.6
	"5 years"	"5"	"2008"	"2008"	354	2519032	14.1
	"5 years"	"5"	"2009"	"2009"	364	2557827	14.2
	"5 years"	"5"	"2010"	"2010"	288	2548410	11.3
	"5 years"	"5"	"2011"	"2011"	334	2567513	13.0
	"5 years"	"5"	"2012"	"2012"	339	2596507	13.1
	"5 years"	"5"	"2013"	"2013"	339	2592767	13.1
	"5 years"	"5"	"2014"	"2014"	312	2521910	12.4
	"5 years"	"5"	"2015"	"2015"	288	2537495	11.3
	"5 years"	"5"	"2016"	"2016"	312	2555772	12.2
	"5 years"	"5"	"2017"	"2017"	302	2524027	12.0
	"5 years"	"5"	"2018"	"2018"	304	2531557	12.0
	"5 years"	"5"	"2019"	"2019"	318	2537898	12.5
	"6 years"	"6"	"1999"	"1999"	394	2534864	15.5
	"6 years"	"6"	"2000"	"2000"	400	2519149	15.9
	"6 years"	"6"	"2001"	"2001"	397	2488534	16.0
	"6 years"	"6"	"2002"	"2002"	349	2450521	14.2
	"6 years"	"6"	"2003"	"2003"	355	2398913	14.8
	"6 years"	"6"	"2004"	"2004"	358	2373885	15.1
	"6 years"	"6"	"2005"	"2005"	367	2370298	15.5
	"6 years"	"6"	"2006"	"2006"	314	2410278	13.0
	"6 years"	"6"	"2007"	"2007"	342	2508960	13.6
	"6 years"	"6"	"2008"	"2008"	307	2481051	12.4
	"6 years"	"6"	"2009"	"2009"	320	2513648	12.7
	"6 years"	"6"	"2010"	"2010"	292	2549935	11.5
	"6 years"	"6"	"2011"	"2011"	299	2564011	11.7
	"6 years"	"6"	"2012"	"2012"	284	2573145	11.0
	"6 years"	"6"	"2013"	"2013"	292	2602768	11.2
	"6 years"	"6"	"2014"	"2014"	278	2601089	10.7
	"6 years"	"6"	"2015"	"2015"	307	2531177	12.1
	"6 years"	"6"	"2016"	"2016"	297	2544208	11.7
	"6 years"	"6"	"2017"	"2017"	274	2561397	10.7
	"6 years"	"6"	"2018"	"2018"	287	2529449	11.3
	"6 years"	"6"	"2019"	"2019"	294	2533464	11.6
	"7 years"	"7"	"1999"	"1999"	424	2612609	16.2
	"7 years"	"7"	"2000"	"2000"	392	2579467	15.2
	"7 years"	"7"	"2001"	"2001"	358	2513549	14.2
	"7 years"	"7"	"2002"	"2002"	330	2493965	13.2
	"7 years"	"7"	"2003"	"2003"	350	2456325	14.2
	"7 years"	"7"	"2004"	"2004"	311	2406468	12.9
	"7 years"	"7"	"2005"	"2005"	330	2383363	13.8
	"7 years"	"7"	"2006"	"2006"	303	2383662	12.7
	"7 years"	"7"	"2007"	"2007"	330	2429532	13.6
	"7 years"	"7"	"2008"	"2008"	299	2534070	11.8
	"7 years"	"7"	"2009"	"2009"	265	2508676	10.6
	"7 years"	"7"	"2010"	"2010"	279	2529122	11.0
	"7 years"	"7"	"2011"	"2011"	263	2565227	10.3
	"7 years"	"7"	"2012"	"2012"	268	2568982	10.4
	"7 years"	"7"	"2013"	"2013"	256	2579414	9.9
	"7 years"	"7"	"2014"	"2014"	280	2610301	10.7
	"7 years"	"7"	"2015"	"2015"	275	2609748	10.5
	"7 years"	"7"	"2016"	"2016"	309	2537521	12.2
	"7 years"	"7"	"2017"	"2017"	300	2550037	11.8
	"7 years"	"7"	"2018"	"2018"	245	2566676	9.5
	"7 years"	"7"	"2019"	"2019"	256	2532121	10.1
	"8 years"	"8"	"1999"	"1999"	422	2612801	16.2
	"8 years"	"8"	"2000"	"2000"	380	2615498	14.5
	"8 years"	"8"	"2001"	"2001"	355	2567024	13.8
	"8 years"	"8"	"2002"	"2002"	372	2517207	14.8
	"8 years"	"8"	"2003"	"2003"	342	2497673	13.7
	"8 years"	"8"	"2004"	"2004"	309	2459012	12.6
	"8 years"	"8"	"2005"	"2005"	287	2409630	11.9
	"8 years"	"8"	"2006"	"2006"	291	2388950	12.2
	"8 years"	"8"	"2007"	"2007"	303	2392572	12.7
	"8 years"	"8"	"2008"	"2008"	295	2441717	12.1
	"8 years"	"8"	"2009"	"2009"	264	2548128	10.4
	"8 years"	"8"	"2010"	"2010"	247	2528357	9.8
	"8 years"	"8"	"2011"	"2011"	284	2545463	11.2
	"8 years"	"8"	"2012"	"2012"	245	2570510	9.5
	"8 years"	"8"	"2013"	"2013"	280	2573357	10.9
	"8 years"	"8"	"2014"	"2014"	259	2586795	10.0
	"8 years"	"8"	"2015"	"2015"	281	2618955	10.7
	"8 years"	"8"	"2016"	"2016"	304	2615939	11.6
	"8 years"	"8"	"2017"	"2017"	249	2543137	9.8
	"8 years"	"8"	"2018"	"2018"	266	2555070	10.4
	"8 years"	"8"	"2019"	"2019"	263	2569561	10.2
	"9 years"	"9"	"1999"	"1999"	377	2632834	14.3
	"9 years"	"9"	"2000"	"2000"	364	2665506	13.7
	"9 years"	"9"	"2001"	"2001"	362	2616278	13.8
	"9 years"	"9"	"2002"	"2002"	358	2578070	13.9
	"9 years"	"9"	"2003"	"2003"	330	2529808	13.0
	"9 years"	"9"	"2004"	"2004"	357	2512526	14.2
	"9 years"	"9"	"2005"	"2005"	321	2477238	13.0
	"9 years"	"9"	"2006"	"2006"	286	2431889	11.8
	"9 years"	"9"	"2007"	"2007"	292	2417060	12.1
	"9 years"	"9"	"2008"	"2008"	279	2426457	11.5
	"9 years"	"9"	"2009"	"2009"	308	2480802	12.4
	"9 years"	"9"	"2010"	"2010"	259	2587269	10.0
	"9 years"	"9"	"2011"	"2011"	264	2523691	10.5
	"9 years"	"9"	"2012"	"2012"	266	2551511	10.4
	"9 years"	"9"	"2013"	"2013"	252	2576828	9.8
	"9 years"	"9"	"2014"	"2014"	277	2580987	10.7
	"9 years"	"9"	"2015"	"2015"	248	2595260	9.6
	"9 years"	"9"	"2016"	"2016"	278	2624925	10.6
	"9 years"	"9"	"2017"	"2017"	242	2623735	9.2
	"9 years"	"9"	"2018"	"2018"	267	2547794	10.5
	"9 years"	"9"	"2019"	"2019"	252	2558255	9.9
	"10 years"	"10"	"1999"	"1999"	410	2580374	15.9
	"10 years"	"10"	"2000"	"2000"	366	2664800	13.7
	"10 years"	"10"	"2001"	"2001"	393	2672388	14.7
	"10 years"	"10"	"2002"	"2002"	381	2656484	14.3
	"10 years"	"10"	"2003"	"2003"	409	2631879	15.5
	"10 years"	"10"	"2004"	"2004"	350	2597068	13.5
	"10 years"	"10"	"2005"	"2005"	304	2593918	11.7
	"10 years"	"10"	"2006"	"2006"	316	2573699	12.3
	"10 years"	"10"	"2007"	"2007"	334	2544053	13.1
	"10 years"	"10"	"2008"	"2008"	284	2545258	11.2
	"10 years"	"10"	"2009"	"2009"	284	2570294	11.0
	"10 years"	"10"	"2010"	"2010"	246	2601478	9.5
	"10 years"	"10"	"2011"	"2011"	264	2580338	10.2
	"10 years"	"10"	"2012"	"2012"	241	2530067	9.5
	"10 years"	"10"	"2013"	"2013"	258	2556422	10.1
	"10 years"	"10"	"2014"	"2014"	275	2584747	10.6
	"10 years"	"10"	"2015"	"2015"	248	2589517	9.6
	"10 years"	"10"	"2016"	"2016"	291	2602063	11.2
	"10 years"	"10"	"2017"	"2017"	271	2631958	10.3
	"10 years"	"10"	"2018"	"2018"	289	2628529	11.0
	"10 years"	"10"	"2019"	"2019"	303	2550037	11.9
	"11 years"	"11"	"1999"	"1999"	426	2514122	16.9
	"11 years"	"11"	"2000"	"2000"	445	2564980	17.3
	"11 years"	"11"	"2001"	"2001"	390	2710794	14.4
	"11 years"	"11"	"2002"	"2002"	369	2684217	13.7
	"11 years"	"11"	"2003"	"2003"	378	2663376	14.2
	"11 years"	"11"	"2004"	"2004"	343	2633501	13.0
	"11 years"	"11"	"2005"	"2005"	354	2594645	13.6
	"11 years"	"11"	"2006"	"2006"	339	2589019	13.1
	"11 years"	"11"	"2007"	"2007"	309	2568450	12.0
	"11 years"	"11"	"2008"	"2008"	299	2537131	11.8
	"11 years"	"11"	"2009"	"2009"	330	2535966	13.0
	"11 years"	"11"	"2010"	"2010"	308	2565686	12.0
	"11 years"	"11"	"2011"	"2011"	277	2617918	10.6
	"11 years"	"11"	"2012"	"2012"	273	2586530	10.6
	"11 years"	"11"	"2013"	"2013"	248	2538119	9.8
	"11 years"	"11"	"2014"	"2014"	270	2564231	10.5
	"11 years"	"11"	"2015"	"2015"	270	2594611	10.4
	"11 years"	"11"	"2016"	"2016"	310	2595458	11.9
	"11 years"	"11"	"2017"	"2017"	306	2608692	11.7
	"11 years"	"11"	"2018"	"2018"	302	2635805	11.5
	"11 years"	"11"	"2019"	"2019"	317	2630224	12.1
	"12 years"	"12"	"1999"	"1999"	408	2495968	16.3
	"12 years"	"12"	"2000"	"2000"	435	2540948	17.1
	"12 years"	"12"	"2001"	"2001"	426	2607707	16.3
	"12 years"	"12"	"2002"	"2002"	474	2731957	17.4
	"12 years"	"12"	"2003"	"2003"	440	2705706	16.3
	"12 years"	"12"	"2004"	"2004"	437	2684379	16.3
	"12 years"	"12"	"2005"	"2005"	407	2655432	15.3
	"12 years"	"12"	"2006"	"2006"	349	2619127	13.3
	"12 years"	"12"	"2007"	"2007"	345	2617938	13.2
	"12 years"	"12"	"2008"	"2008"	339	2599435	13.0
	"12 years"	"12"	"2009"	"2009"	342	2570115	13.3
	"12 years"	"12"	"2010"	"2010"	346	2561248	13.5
	"12 years"	"12"	"2011"	"2011"	326	2573444	12.7
	"12 years"	"12"	"2012"	"2012"	316	2624653	12.0
	"12 years"	"12"	"2013"	"2013"	323	2593525	12.5
	"12 years"	"12"	"2014"	"2014"	330	2546452	13.0
	"12 years"	"12"	"2015"	"2015"	294	2573722	11.4
	"12 years"	"12"	"2016"	"2016"	314	2600082	12.1
	"12 years"	"12"	"2017"	"2017"	335	2604411	12.9
	"12 years"	"12"	"2018"	"2018"	352	2612140	13.5
	"12 years"	"12"	"2019"	"2019"	333	2637559	12.6
	"13 years"	"13"	"1999"	"1999"	523	2486236	21.0
	"13 years"	"13"	"2000"	"2000"	511	2497018	20.5
	"13 years"	"13"	"2001"	"2001"	528	2566296	20.6
	"13 years"	"13"	"2002"	"2002"	580	2624075	22.1
	"13 years"	"13"	"2003"	"2003"	550	2745464	20.0
	"13 years"	"13"	"2004"	"2004"	534	2715704	19.7
	"13 years"	"13"	"2005"	"2005"	507	2692193	18.8
	"13 years"	"13"	"2006"	"2006"	460	2663083	17.3
	"13 years"	"13"	"2007"	"2007"	449	2628223	17.1
	"13 years"	"13"	"2008"	"2008"	398	2626944	15.2
	"13 years"	"13"	"2009"	"2009"	407	2608049	15.6
	"13 years"	"13"	"2010"	"2010"	365	2580473	14.1
	"13 years"	"13"	"2011"	"2011"	370	2571608	14.4
	"13 years"	"13"	"2012"	"2012"	375	2581044	14.5
	"13 years"	"13"	"2013"	"2013"	407	2630564	15.5
	"13 years"	"13"	"2014"	"2014"	401	2602116	15.4
	"13 years"	"13"	"2015"	"2015"	401	2556205	15.7
	"13 years"	"13"	"2016"	"2016"	383	2578864	14.9
	"13 years"	"13"	"2017"	"2017"	390	2607145	15.0
	"13 years"	"13"	"2018"	"2018"	399	2608491	15.3
	"13 years"	"13"	"2019"	"2019"	425	2615424	16.2
	"14 years"	"14"	"1999"	"1999"	702	2486656	28.2
	"14 years"	"14"	"2000"	"2000"	688	2514600	27.4
	"14 years"	"14"	"2001"	"2001"	627	2529020	24.8
	"14 years"	"14"	"2002"	"2002"	658	2578771	25.5
	"14 years"	"14"	"2003"	"2003"	673	2632276	25.6
	"14 years"	"14"	"2004"	"2004"	705	2747536	25.7
	"14 years"	"14"	"2005"	"2005"	684	2714545	25.2
	"14 years"	"14"	"2006"	"2006"	596	2688597	22.2
	"14 years"	"14"	"2007"	"2007"	564	2658924	21.2
	"14 years"	"14"	"2008"	"2008"	538	2622633	20.5
	"14 years"	"14"	"2009"	"2009"	519	2619035	19.8
	"14 years"	"14"	"2010"	"2010"	505	2608869	19.4
	"14 years"	"14"	"2011"	"2011"	520	2588014	20.1
	"14 years"	"14"	"2012"	"2012"	487	2580227	18.9
	"14 years"	"14"	"2013"	"2013"	484	2587398	18.7
	"14 years"	"14"	"2014"	"2014"	470	2640474	17.8
	"14 years"	"14"	"2015"	"2015"	537	2612461	20.6
	"14 years"	"14"	"2016"	"2016"	501	2563047	19.5
	"14 years"	"14"	"2017"	"2017"	553	2592127	21.3
	"14 years"	"14"	"2018"	"2018"	519	2612123	19.9
	"14 years"	"14"	"2019"	"2019"	497	2612480	19.0
	"15 years"	"15"	"1999"	"1999"	893	2436799	36.6
	"15 years"	"15"	"2000"	"2000"	890	2490363	35.7
	"15 years"	"15"	"2001"	"2001"	845	2538016	33.3
	"15 years"	"15"	"2002"	"2002"	829	2555008	32.4
	"15 years"	"15"	"2003"	"2003"	842	2604675	32.3
	"15 years"	"15"	"2004"	"2004"	869	2658830	32.7
	"15 years"	"15"	"2005"	"2005"	935	2776161	33.7
	"15 years"	"15"	"2006"	"2006"	815	2745663	29.7
	"15 years"	"15"	"2007"	"2007"	813	2724012	29.8
	"15 years"	"15"	"2008"	"2008"	774	2697858	28.7
	"15 years"	"15"	"2009"	"2009"	686	2663094	25.8
	"15 years"	"15"	"2010"	"2010"	660	2655687	24.9
	"15 years"	"15"	"2011"	"2011"	599	2604109	23.0
	"15 years"	"15"	"2012"	"2012"	650	2599453	25.0
	"15 years"	"15"	"2013"	"2013"	622	2589488	24.0
	"15 years"	"15"	"2014"	"2014"	586	2600097	22.5
	"15 years"	"15"	"2015"	"2015"	634	2652003	23.9
	"15 years"	"15"	"2016"	"2016"	664	2621324	25.3
	"15 years"	"15"	"2017"	"2017"	702	2574824	27.3
	"15 years"	"15"	"2018"	"2018"	714	2598667	27.5
	"15 years"	"15"	"2019"	"2019"	657	2617294	25.1
	"16 years"	"16"	"1999"	"1999"	1299	2489895	52.2
	"16 years"	"16"	"2000"	"2000"	1260	2465867	51.1
	"16 years"	"16"	"2001"	"2001"	1245	2548648	48.8
	"16 years"	"16"	"2002"	"2002"	1390	2567751	54.1
	"16 years"	"16"	"2003"	"2003"	1296	2583662	50.2
	"16 years"	"16"	"2004"	"2004"	1285	2632122	48.8
	"16 years"	"16"	"2005"	"2005"	1227	2686612	45.7
	"16 years"	"16"	"2006"	"2006"	1241	2805536	44.2
	"16 years"	"16"	"2007"	"2007"	1141	2777110	41.1
	"16 years"	"16"	"2008"	"2008"	1036	2757221	37.6
	"16 years"	"16"	"2009"	"2009"	993	2731691	36.4
	"16 years"	"16"	"2010"	"2010"	920	2702608	34.0
	"16 years"	"16"	"2011"	"2011"	903	2657885	34.0
	"16 years"	"16"	"2012"	"2012"	820	2617457	31.3
	"16 years"	"16"	"2013"	"2013"	783	2606654	30.0
	"16 years"	"16"	"2014"	"2014"	814	2604212	31.3
	"16 years"	"16"	"2015"	"2015"	860	2612672	32.9
	"16 years"	"16"	"2016"	"2016"	912	2664422	34.2
	"16 years"	"16"	"2017"	"2017"	953	2638363	36.1
	"16 years"	"16"	"2018"	"2018"	858	2583360	33.2
	"16 years"	"16"	"2019"	"2019"	875	2604726	33.6
	"17 years"	"17"	"1999"	"1999"	1636	2493229	65.6
	"17 years"	"17"	"2000"	"2000"	1583	2510114	63.1
	"17 years"	"17"	"2001"	"2001"	1639	2503383	65.5
	"17 years"	"17"	"2002"	"2002"	1628	2577106	63.2
	"17 years"	"17"	"2003"	"2003"	1639	2590504	63.3
	"17 years"	"17"	"2004"	"2004"	1570	2602093	60.3
	"17 years"	"17"	"2005"	"2005"	1609	2647442	60.8
	"17 years"	"17"	"2006"	"2006"	1612	2700263	59.7
	"17 years"	"17"	"2007"	"2007"	1549	2817351	55.0
	"17 years"	"17"	"2008"	"2008"	1361	2787175	48.8
	"17 years"	"17"	"2009"	"2009"	1329	2764743	48.1
	"17 years"	"17"	"2010"	"2010"	1187	2750942	43.1
	"17 years"	"17"	"2011"	"2011"	1138	2713528	41.9
	"17 years"	"17"	"2012"	"2012"	1032	2673148	38.6
	"17 years"	"17"	"2013"	"2013"	1073	2628205	40.8
	"17 years"	"17"	"2014"	"2014"	1006	2624766	38.3
	"17 years"	"17"	"2015"	"2015"	1122	2619706	42.8
	"17 years"	"17"	"2016"	"2016"	1175	2628335	44.7
	"17 years"	"17"	"2017"	"2017"	1133	2684059	42.2
	"17 years"	"17"	"2018"	"2018"	1133	2648442	42.8
	"17 years"	"17"	"2019"	"2019"	1105	2590779	42.7
	"18 years"	"18"	"1999"	"1999"	2006	2453964	81.7
	"18 years"	"18"	"2000"	"2000"	1949	2503590	77.8
	"18 years"	"18"	"2001"	"2001"	2038	2542761	80.1
	"18 years"	"18"	"2002"	"2002"	2070	2535090	81.7
	"18 years"	"18"	"2003"	"2003"	2154	2607313	82.6
	"18 years"	"18"	"2004"	"2004"	2139	2617789	81.7
	"18 years"	"18"	"2005"	"2005"	2018	2630316	76.7
	"18 years"	"18"	"2006"	"2006"	2095	2677812	78.2
	"18 years"	"18"	"2007"	"2007"	2049	2733076	75.0
	"18 years"	"18"	"2008"	"2008"	1888	2853816	66.2
	"18 years"	"18"	"2009"	"2009"	1817	2825222	64.3
	"18 years"	"18"	"2010"	"2010"	1680	2807705	59.8
	"18 years"	"18"	"2011"	"2011"	1602	2761335	58.0
	"18 years"	"18"	"2012"	"2012"	1563	2742092	57.0
	"18 years"	"18"	"2013"	"2013"	1432	2697385	53.1
	"18 years"	"18"	"2014"	"2014"	1442	2663780	54.1
	"18 years"	"18"	"2015"	"2015"	1495	2659849	56.2
	"18 years"	"18"	"2016"	"2016"	1576	2652138	59.4
	"18 years"	"18"	"2017"	"2017"	1563	2665523	58.6
	"18 years"	"18"	"2018"	"2018"	1571	2710188	58.0
	"18 years"	"18"	"2019"	"2019"	1581	2673026	59.1
	"19 years"	"19"	"1999"	"1999"	2123	2505990	84.7
	"19 years"	"19"	"2000"	"2000"	2144	2529084	84.8
	"19 years"	"19"	"2001"	"2001"	2240	2539803	88.2
	"19 years"	"19"	"2002"	"2002"	2289	2561289	89.4
	"19 years"	"19"	"2003"	"2003"	2308	2545723	90.7
	"19 years"	"19"	"2004"	"2004"	2193	2616078	83.8
	"19 years"	"19"	"2005"	"2005"	2290	2628076	87.1
	"19 years"	"19"	"2006"	"2006"	2391	2639307	90.6
	"19 years"	"19"	"2007"	"2007"	2225	2685152	82.9
	"19 years"	"19"	"2008"	"2008"	2120	2740804	77.3
	"19 years"	"19"	"2009"	"2009"	1994	2858451	69.8
	"19 years"	"19"	"2010"	"2010"	1950	2845663	68.5
	"19 years"	"19"	"2011"	"2011"	1897	2796069	67.8
	"19 years"	"19"	"2012"	"2012"	1748	2760141	63.3
	"19 years"	"19"	"2013"	"2013"	1752	2732112	64.1
	"19 years"	"19"	"2014"	"2014"	1694	2703653	62.7
	"19 years"	"19"	"2015"	"2015"	1791	2669236	67.1
	"19 years"	"19"	"2016"	"2016"	1870	2656930	70.4
	"19 years"	"19"	"2017"	"2017"	1892	2656355	71.2
	"19 years"	"19"	"2018"	"2018"	1658	2656498	62.4
	"19 years"	"19"	"2019"	"2019"	1774	2698120	65.7
	"20 years"	"20"	"1999"	"1999"	2068	2399044	86.2
	"20 years"	"20"	"2000"	"2000"	2198	2480742	88.6
	"20 years"	"20"	"2001"	"2001"	2230	2545541	87.6
	"20 years"	"20"	"2002"	"2002"	2295	2556070	89.8
	"20 years"	"20"	"2003"	"2003"	2387	2563221	93.1
	"20 years"	"20"	"2004"	"2004"	2210	2547292	86.8
	"20 years"	"20"	"2005"	"2005"	2326	2614033	89.0
	"20 years"	"20"	"2006"	"2006"	2362	2620508	90.1
	"20 years"	"20"	"2007"	"2007"	2217	2626699	84.4
	"20 years"	"20"	"2008"	"2008"	2198	2669447	82.3
	"20 years"	"20"	"2009"	"2009"	2088	2720963	76.7
	"20 years"	"20"	"2010"	"2010"	2052	2805824	73.1
	"20 years"	"20"	"2011"	"2011"	2033	2848685	71.4
	"20 years"	"20"	"2012"	"2012"	2014	2813150	71.6
	"20 years"	"20"	"2013"	"2013"	1932	2766884	69.8
	"20 years"	"20"	"2014"	"2014"	1915	2753943	69.5
	"20 years"	"20"	"2015"	"2015"	1934	2721080	71.1
	"20 years"	"20"	"2016"	"2016"	2107	2676074	78.7
	"20 years"	"20"	"2017"	"2017"	2077	2667302	77.9
	"20 years"	"20"	"2018"	"2018"	1885	2654274	71.0
	"20 years"	"20"	"2019"	"2019"	1984	2651202	74.8
	"21 years"	"21"	"1999"	"1999"	2093	2307565	90.7
