GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Under 18 years:,Margin of Error; Under 18 years:,Estimate; Under 18 years: - With health insurance coverage,Margin of Error; Under 18 years: - With health insurance coverage,Estimate; Under 18 years: - No health insurance coverage,Margin of Error; Under 18 years: - No health insurance coverage,Estimate; 18 to 64 years:,Margin of Error; 18 to 64 years:,Estimate; 18 to 64 years: - With health insurance coverage,Margin of Error; 18 to 64 years: - With health insurance coverage,Estimate; 18 to 64 years: - No health insurance coverage,Margin of Error; 18 to 64 years: - No health insurance coverage,Estimate; 65 years and over:,Margin of Error; 65 years and over:,Estimate; 65 years and over: - With health insurance coverage,Margin of Error; 65 years and over: - With health insurance coverage,Estimate; 65 years and over: - No health insurance coverage,Margin of Error; 65 years and over: - No health insurance coverage
0500000US01003,01003,"Baldwin County, Alabama",8737,184,3124,4,2479,664,645,664,5515,106,2829,1167,2686,1187,98,106,98,106,0,184
0500000US01049,01049,"DeKalb County, Alabama",5583,2838,3095,1802,2603,1737,492,630,2468,1187,860,564,1608,911,20,36,20,36,0,184
0500000US01069,01069,"Houston County, Alabama",3318,184,1205,4,1120,113,85,114,1979,78,1029,269,950,280,134,78,134,78,0,184
0500000US01073,01073,"Jefferson County, Alabama",25718,149,9465,4,8837,569,628,569,15849,286,6425,1635,9424,1640,404,207,404,207,0,184
0500000US01083,01083,"Limestone County, Alabama",4944,95,2117,2,2000,153,117,154,2772,123,467,321,2305,366,55,75,55,75,0,184
0500000US01089,01089,"Madison County, Alabama",15849,173,5522,4,4772,701,750,701,9623,359,6080,1194,3543,1073,704,306,704,306,0,184
0500000US01095,01095,"Marshall County, Alabama",12136,184,5331,2,4539,918,792,918,6545,262,2519,1292,4026,1223,260,262,123,178,137,240
0500000US01097,01097,"Mobile County, Alabama",10210,503,3239,2,3172,85,67,85,5902,585,3774,1001,2128,906,1069,291,1069,291,0,184
0500000US01101,01101,"Montgomery County, Alabama",7756,186,3077,2,2955,109,122,109,4595,238,2206,822,2389,844,84,143,84,143,0,184
0500000US01103,01103,"Morgan County, Alabama",9390,66,3824,3,3777,82,47,82,5305,216,2530,718,2775,722,261,198,261,198,0,184
0500000US01117,01117,"Shelby County, Alabama",11919,78,4511,4,3303,809,1208,808,7247,192,1811,822,5436,816,161,184,161,184,0,184
0500000US01125,01125,"Tuscaloosa County, Alabama",6351,2,2055,7,1825,380,230,380,4185,142,1591,881,2594,871,111,142,111,142,0,184
0500000US02020,02020,"Anchorage Municipality, Alaska",23190,518,8624,6,8013,596,611,595,13746,575,9746,1308,4000,1219,820,307,820,307,0,143
0500000US02090,02090,"Fairbanks North Star Borough, Alaska",5848,545,2295,2,1921,349,374,349,3280,569,2983,572,297,271,273,350,273,350,0,143
0500000US02170,02170,"Matanuska-Susitna Borough, Alaska",3832,38,1513,3,1198,231,315,231,2271,56,1692,196,579,197,48,44,48,44,0,143
0500000US04001,04001,"Apache County, Arizona",4117,314,1659,3,1445,183,214,183,2003,373,1130,475,873,414,455,236,455,236,0,198
0500000US04003,04003,"Cochise County, Arizona",40079,1067,14134,22,12358,979,1776,977,21640,1066,15142,1281,6498,1150,4305,4,4201,128,104,128
0500000US04005,04005,"Coconino County, Arizona",18396,184,5888,11,3290,1250,2598,1253,11742,351,7560,1074,4182,1086,766,345,766,345,0,198
0500000US04013,04013,"Maricopa County, Arizona",1174261,1176,439113,267,364160,6277,74953,6274,685527,1044,405469,10114,280058,10078,49621,357,45778,1183,3843,1077
0500000US04015,04015,"Mohave County, Arizona",24540,2093,10293,8,8780,990,1513,990,11342,2093,6867,1288,4475,1613,2905,4,2905,4,0,198
0500000US04017,04017,"Navajo County, Arizona",10496,391,4057,31,3509,485,548,482,5719,515,3840,1069,1879,1055,720,354,720,354,0,198
0500000US04019,04019,"Pima County, Arizona",345808,1107,115714,251,98687,2885,17027,2888,204685,1111,147082,4788,57603,4587,25409,251,24944,467,465,408
0500000US04021,04021,"Pinal County, Arizona",103537,1372,38994,5,33967,1512,5027,1511,58220,1416,40343,3573,17877,3459,6323,124,5958,442,365,410
0500000US04025,04025,"Yavapai County, Arizona",29397,251,10599,14,7847,1101,2752,1101,16383,250,8009,1693,8374,1683,2415,2,2415,2,0,198
0500000US04027,04027,"Yuma County, Arizona",118258,971,41997,4,31798,2268,10199,2268,68248,961,38680,2961,29568,3067,8013,44,7836,159,177,156
