GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Under 18 years:,Margin of Error; Under 18 years:,Estimate; Under 18 years: - With health insurance coverage,Margin of Error; Under 18 years: - With health insurance coverage,Estimate; Under 18 years: - No health insurance coverage,Margin of Error; Under 18 years: - No health insurance coverage,Estimate; 18 to 64 years:,Margin of Error; 18 to 64 years:,Estimate; 18 to 64 years: - With health insurance coverage,Margin of Error; 18 to 64 years: - With health insurance coverage,Estimate; 18 to 64 years: - No health insurance coverage,Margin of Error; 18 to 64 years: - No health insurance coverage,Estimate; 65 years and over:,Margin of Error; 65 years and over:,Estimate; 65 years and over: - With health insurance coverage,Margin of Error; 65 years and over: - With health insurance coverage,Estimate; 65 years and over: - No health insurance coverage,Margin of Error; 65 years and over: - No health insurance coverage
0500000US01003,01003,"Baldwin County, Alabama",5894,70,2475,4,1481,669,994,669,3006,318,945,443,2061,448,413,311,294,295,119,180
0500000US01015,01015,"Calhoun County, Alabama",3008,3,1282,2,968,248,314,248,1378,267,604,360,774,292,348,268,58,110,290,303
0500000US01049,01049,"DeKalb County, Alabama",8110,273,4004,2,3551,397,453,397,4060,90,1851,924,2209,907,46,90,0,273,46,90
0500000US01069,01069,"Houston County, Alabama",2130,67,904,2,887,28,17,28,1192,80,635,219,557,217,34,43,34,43,0,273
0500000US01073,01073,"Jefferson County, Alabama",23360,181,9431,3,7591,1149,1840,1150,13038,667,3671,1185,9367,1478,891,644,891,644,0,273
0500000US01089,01089,"Madison County, Alabama",9379,970,4080,4,3342,542,738,541,5021,988,2361,776,2660,842,278,201,278,201,0,273
0500000US01095,01095,"Marshall County, Alabama",10998,51,5668,3,5362,326,306,326,5226,159,1527,777,3699,780,104,148,42,79,62,123
0500000US01097,01097,"Mobile County, Alabama",8094,273,2819,2,2725,213,94,213,4737,371,2401,766,2336,654,538,371,487,359,51,92
0500000US01101,01101,"Montgomery County, Alabama",4571,147,2239,2,2239,2,0,273,2134,213,1281,307,853,271,198,142,198,142,0,273
0500000US01103,01103,"Morgan County, Alabama",7720,1,3611,4,2807,1085,804,1084,3971,186,1585,671,2386,665,138,185,138,185,0,273
0500000US01115,01115,"St. Clair County, Alabama",1627,45,677,135,582,163,95,177,762,172,293,234,469,121,188,114,94,95,94,179
0500000US01117,01117,"Shelby County, Alabama",8183,71,3372,4,2841,400,531,400,4656,165,1571,493,3085,466,155,148,155,148,0,273
0500000US01125,01125,"Tuscaloosa County, Alabama",3739,3,1529,2,1074,370,455,370,2189,38,869,392,1320,392,21,38,21,38,0,273
0500000US02020,02020,"Anchorage Municipality, Alaska",23704,347,8707,19,7417,778,1290,777,14030,509,9993,1149,4037,1011,967,396,967,396,0,244
0500000US02090,02090,"Fairbanks North Star Borough, Alaska",6463,258,2381,4,2381,4,0,244,3979,288,2298,898,1681,940,103,113,103,113,0,244
0500000US04001,04001,"Apache County, Arizona",4127,480,1796,2,1290,630,506,630,1685,602,1187,645,498,542,646,373,646,373,0,305
0500000US04003,04003,"Cochise County, Arizona",39821,770,13624,5,12153,815,1471,815,21753,769,17171,1314,4582,1095,4444,58,4280,231,164,227
0500000US04005,04005,"Coconino County, Arizona",16712,2,6262,5,5502,633,760,633,9781,324,6712,1082,3069,1011,669,324,669,324,0,305
0500000US04013,04013,"Maricopa County, Arizona",1271985,1266,489911,296,408994,6771,80917,6733,740344,1275,426979,11556,313365,11553,41730,352,38036,1475,3694,1375
0500000US04015,04015,"Mohave County, Arizona",26859,305,10046,3,8806,653,1240,653,14598,305,10752,1230,3846,1213,2215,2,2215,2,0,305
0500000US04017,04017,"Navajo County, Arizona",10428,367,4519,4,4219,343,300,343,5077,527,3748,832,1329,707,832,362,832,362,0,305
0500000US04019,04019,"Pima County, Arizona",339299,1371,116735,432,99010,3591,17725,3561,199130,1169,136820,4975,62310,4938,23434,243,22054,683,1380,644
0500000US04021,04021,"Pinal County, Arizona",91624,1456,35452,7,31625,1745,3827,1745,50875,1492,39825,2467,11050,2227,5297,218,5065,342,232,277
0500000US04025,04025,"Yavapai County, Arizona",28541,4,10889,8,8616,1125,2273,1124,15477,6,10600,1353,4877,1354,2175,305,2175,305,0,305
0500000US04027,04027,"Yuma County, Arizona",109173,1034,42844,44,36226,2106,6618,2104,59290,1021,36728,2491,22562,2671,7039,142,6838,245,201,260
0500000US05007,05007,"Benton County, Arkansas",33760,75,14212,5,12095,1040,2117,1040,18433,482,9981,1931,8452,1844,1115,475,835,368,280,294
0500000US05031,05031,"Craighead County, Arkansas",3597,2,1451,4,1392,101,59,101,2046,119,679,333,1367,331,100,119,100,119,0,273
0500000US05045,05045,"Faulkner County, Arkansas",3510,2,1264,4,886,381,378,381,2246,5,1098,582,1148,582,0,273,0,273,0,273
0500000US05051,05051,"Garland County, Arkansas",3924,217,1538,55,1366,214,172,203,2174,259,905,340,1269,416,212,173,212,173,0,273
0500000US05119,05119,"Pulaski County, Arkansas",17296,276,6961,73,5562,1159,1399,1162,9648,619,4106,1153,5542,1113,687,545,687,545,0,273
0500000US05131,05131,"Sebastian County, Arkansas",14732,273,6470,4,4829,887,1641,887,8262,4,2803,1017,5459,1016,0,273,0,273,0,273
0500000US05143,05143,"Washington County, Arkansas",28143,98,12358,4,10844,797,1514,798,15264,446,5680,1277,9584,1375,521,433,411,432,110,190
0500000US06001,06001,"Alameda County, California",324863,634,104491,259,96243,2136,8248,2132,202907,523,139392,4948,63515,5052,17465,306,16234,1003,1231,964
0500000US06007,06007,"Butte County, California",29423,294,9858,3,7825,951,2033,951,18023,325,11212,1031,6811,1072,1542,325,1341,437,201,225
0500000US06013,06013,"Contra Costa County, California",240599,347,84705,48,73175,2754,11530,2748,143854,333,95449,5339,48405,5382,12040,123,11224,481,816,452
0500000US06017,06017,"El Dorado County, California",21406,228,8197,2,7716,314,481,314,11633,531,8605,1196,3028,1090,1576,457,1353,514,223,351
0500000US06019,06019,"Fresno County, California",445158,948,165396,183,149806,2975,15590,2967,256619,907,156505,5932,100114,5953,23143,252,22219,629,924,626
0500000US06023,06023,"Humboldt County, California",11228,296,3808,4,3355,435,453,435,7018,376,4081,907,2937,813,402,215,362,212,40,71
0500000US06025,06025,"Imperial County, California",124101,972,44176,219,36881,2361,7295,2327,69363,904,46255,2439,23108,2338,10562,242,10261,362,301,277
0500000US06029,06029,"Kern County, California",372080,1344,150821,152,130838,3934,19983,3923,205427,1305,122304,4690,83123,4845,15832,328,14444,711,1388,700
0500000US06031,06031,"Kings County, California",67630,1190,25139,8,21529,1038,3610,1037,39256,1185,20955,2612,18301,2359,3235,119,3235,119,0,294
0500000US06033,06033,"Lake County, California",10420,291,3810,4,2449,914,1361,914,5585,460,3151,1070,2434,1006,1025,420,974,432,51,100
0500000US06037,06037,"Los Angeles County, California",4702934,2377,1542812,580,1329976,11134,212836,11094,2896600,1797,1628341,20828,1268259,20582,263522,1163,246488,3070,17034,2763
0500000US06039,06039,"Madera County, California",74657,649,29717,158,26174,1385,3543,1424,41481,625,23291,2094,18190,2128,3459,7,3459,7,0,294
0500000US06041,06041,"Marin County, California",34716,555,11467,4,10460,668,1007,668,21737,592,12850,1621,8887,1752,1512,270,1512,270,0,294
0500000US06045,06045,"Mendocino County, California",17962,136,6987,4,5913,790,1074,790,10375,282,7587,1011,2788,1029,600,252,600,252,0,294
0500000US06047,06047,"Merced County, California",129453,543,50452,3,46340,1581,4112,1581,72373,481,45072,2807,27301,2776,6628,172,6628,172,0,294
0500000US06053,06053,"Monterey County, California",214858,850,80523,6,71381,2109,9142,2109,125361,851,70647,4320,54714,4245,8974,105,8648,331,326,333
0500000US06055,06055,"Napa County, California",41399,185,15085,4,12712,1570,2373,1570,24060,655,15292,2317,8768,2374,2254,601,2254,601,0,294
