GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Under 18 years:,Margin of Error; Under 18 years:,Estimate; Under 18 years: - With health insurance coverage,Margin of Error; Under 18 years: - With health insurance coverage,Estimate; Under 18 years: - No health insurance coverage,Margin of Error; Under 18 years: - No health insurance coverage,Estimate; 18 to 64 years:,Margin of Error; 18 to 64 years:,Estimate; 18 to 64 years: - With health insurance coverage,Margin of Error; 18 to 64 years: - With health insurance coverage,Estimate; 18 to 64 years: - No health insurance coverage,Margin of Error; 18 to 64 years: - No health insurance coverage,Estimate; 65 years and over:,Margin of Error; 65 years and over:,Estimate; 65 years and over: - With health insurance coverage,Margin of Error; 65 years and over: - With health insurance coverage,Estimate; 65 years and over: - No health insurance coverage,Margin of Error; 65 years and over: - No health insurance coverage
0500000US01003,01003,"Baldwin County, Alabama",7999,93,2843,1,2095,709,748,710,4768,342,1393,636,3375,685,388,321,388,321,0,273
0500000US01015,01015,"Calhoun County, Alabama",3981,1,1469,2,1060,544,409,544,2370,157,727,559,1643,631,142,157,142,157,0,273
0500000US01043,01043,"Cullman County, Alabama",3497,4,1387,4,1096,223,291,223,2033,120,625,354,1408,406,77,121,77,121,0,273
0500000US01049,01049,"DeKalb County, Alabama",9622,2,4371,4,4085,409,286,409,5202,74,1619,800,3583,804,49,74,49,74,0,273
0500000US01069,01069,"Houston County, Alabama",3038,273,1064,5,688,216,376,217,1721,156,616,282,1105,273,253,156,206,152,47,75
0500000US01073,01073,"Jefferson County, Alabama",25601,57,8474,4,6370,1209,2104,1209,16907,259,3959,1248,12948,1298,220,253,220,253,0,273
0500000US01081,01081,"Lee County, Alabama",4568,104,1414,2,1350,123,64,123,3101,134,1160,482,1941,506,53,72,44,68,9,19
0500000US01083,01083,"Limestone County, Alabama",4550,110,1903,2,1770,191,133,190,2587,130,1064,532,1523,547,60,104,60,104,0,273
0500000US01089,01089,"Madison County, Alabama",15406,93,5288,4,4212,874,1076,875,9659,302,4003,1108,5656,1094,459,274,459,274,0,273
