GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Under 18 years:,Margin of Error; Under 18 years:,Estimate; Under 18 years: - With health insurance coverage,Margin of Error; Under 18 years: - With health insurance coverage,Estimate; Under 18 years: - No health insurance coverage,Margin of Error; Under 18 years: - No health insurance coverage,Estimate; 18 to 64 years:,Margin of Error; 18 to 64 years:,Estimate; 18 to 64 years: - With health insurance coverage,Margin of Error; 18 to 64 years: - With health insurance coverage,Estimate; 18 to 64 years: - No health insurance coverage,Margin of Error; 18 to 64 years: - No health insurance coverage,Estimate; 65 years and over:,Margin of Error; 65 years and over:,Estimate; 65 years and over: - With health insurance coverage,Margin of Error; 65 years and over: - With health insurance coverage,Estimate; 65 years and over: - No health insurance coverage,Margin of Error; 65 years and over: - No health insurance coverage
0500000US01003,01003,"Baldwin County, Alabama",8911,73,3171,73,3051,254,120,245,5525,209,2099,826,3426,865,215,209,215,209,0,192
0500000US01015,01015,"Calhoun County, Alabama",4066,192,1529,3,1529,3,0,192,2440,105,893,531,1547,534,97,106,97,106,0,192
0500000US01049,01049,"DeKalb County, Alabama",10034,59,3157,1640,3157,1640,0,192,6308,1779,1559,1135,4749,2284,569,520,569,520,0,192
0500000US01069,01069,"Houston County, Alabama",3403,52,1328,7,1155,244,173,245,1879,120,1366,281,513,250,196,102,116,93,80,105
0500000US01073,01073,"Jefferson County, Alabama",25046,126,9494,2,9041,417,453,416,15064,308,5926,1197,9138,1142,488,275,313,304,175,225
0500000US01077,01077,"Lauderdale County, Alabama",2243,2,858,2,858,2,0,192,1208,235,531,287,677,415,177,234,177,234,0,192
0500000US01081,01081,"Lee County, Alabama",5731,91,1788,4,1323,491,465,491,3890,139,2585,687,1305,701,53,105,53,105,0,192
0500000US01089,01089,"Madison County, Alabama",15875,208,5666,7,4485,516,1181,516,9607,469,4683,1200,4924,1266,602,444,602,444,0,192
0500000US01095,01095,"Marshall County, Alabama",12188,192,5393,4,5212,166,181,166,6615,233,1582,842,5033,846,180,233,32,58,148,235
0500000US01097,01097,"Mobile County, Alabama",10595,280,3322,39,2890,495,432,492,6341,385,4713,871,1628,853,932,260,932,260,0,192
0500000US01101,01101,"Montgomery County, Alabama",7518,200,3120,4,2694,675,426,674,4228,339,1327,557,2901,619,170,271,0,192,170,271
0500000US01103,01103,"Morgan County, Alabama",9289,77,3730,2,3544,257,186,257,5267,184,1608,850,3659,865,292,180,201,147,91,159
0500000US01117,01117,"Shelby County, Alabama",12292,192,4815,2,3733,696,1082,695,7143,309,2074,977,5069,1048,334,309,187,265,147,221
0500000US02020,02020,"Anchorage Municipality, Alaska",24152,582,9129,13,8465,482,664,481,13950,706,9921,1344,4029,1266,1073,468,961,458,112,181
0500000US02170,02170,"Matanuska-Susitna Borough, Alaska",4201,66,1622,12,1573,74,49,73,2347,128,1536,309,811,302,232,110,232,110,0,147
0500000US04001,04001,"Apache County, Arizona",3965,432,1595,24,1481,140,114,137,2193,462,1160,696,1033,721,177,205,177,205,0,203
0500000US04003,04003,"Cochise County, Arizona",38341,1314,14074,24,12343,1199,1731,1200,19881,1318,15829,1281,4052,1065,4386,91,4206,167,180,138
