GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Under 18 years:,Margin of Error; Under 18 years:,Estimate; Under 18 years: - With health insurance coverage,Margin of Error; Under 18 years: - With health insurance coverage,Estimate; Under 18 years: - No health insurance coverage,Margin of Error; Under 18 years: - No health insurance coverage,Estimate; 18 to 64 years:,Margin of Error; 18 to 64 years:,Estimate; 18 to 64 years: - With health insurance coverage,Margin of Error; 18 to 64 years: - With health insurance coverage,Estimate; 18 to 64 years: - No health insurance coverage,Margin of Error; 18 to 64 years: - No health insurance coverage,Estimate; 65 years and over:,Margin of Error; 65 years and over:,Estimate; 65 years and over: - With health insurance coverage,Margin of Error; 65 years and over: - With health insurance coverage,Estimate; 65 years and over: - No health insurance coverage,Margin of Error; 65 years and over: - No health insurance coverage
0500000US01015,01015,"Calhoun County, Alabama",4179,192,1604,2,1256,436,348,436,2500,119,1811,516,689,496,75,119,75,119,0,192
0500000US01043,01043,"Cullman County, Alabama",3588,65,1524,2,1482,80,42,80,1902,184,795,491,1107,416,162,184,162,184,0,192
0500000US01049,01049,"DeKalb County, Alabama",10009,86,4486,2,4057,526,429,526,5511,91,2406,780,3105,807,12,23,12,23,0,192
0500000US01055,01055,"Etowah County, Alabama",3827,4,1588,4,1396,199,192,199,2214,51,656,457,1558,474,25,51,25,51,0,192
0500000US01069,01069,"Houston County, Alabama",3523,2,1366,3,1344,39,22,40,2001,76,1333,332,668,326,156,76,156,76,0,192
0500000US01073,01073,"Jefferson County, Alabama",24805,185,9896,4,9288,306,608,306,14395,294,6253,1438,8142,1431,514,237,514,237,0,192
0500000US01077,01077,"Lauderdale County, Alabama",2327,192,814,130,814,130,0,192,1375,158,906,486,469,456,138,122,138,122,0,192
0500000US01083,01083,"Limestone County, Alabama",5553,2,2314,4,2096,284,218,284,3136,182,1433,492,1703,489,103,182,103,182,0,192
0500000US01089,01089,"Madison County, Alabama",16783,188,6081,4,5889,203,192,203,10109,438,5080,1125,5029,1120,593,463,593,463,0,192
0500000US01095,01095,"Marshall County, Alabama",12331,2,5646,2,5531,171,115,171,6126,149,3354,1266,2772,1232,559,149,379,277,180,272
0500000US01097,01097,"Mobile County, Alabama",11147,321,3612,3,2869,701,743,702,7286,460,4743,1084,2543,968,249,322,66,115,183,298
0500000US01101,01101,"Montgomery County, Alabama",7482,178,3407,5,3323,106,84,106,3920,255,2190,710,1730,647,155,186,155,186,0,192
0500000US01103,01103,"Morgan County, Alabama",9477,91,3903,2,3903,2,0,192,5026,480,2054,834,2972,800,548,472,548,472,0,192
0500000US01117,01117,"Shelby County, Alabama",12049,119,4881,4,3872,663,1009,663,6923,273,2932,790,3991,807,245,219,245,219,0,192
0500000US01125,01125,"Tuscaloosa County, Alabama",6767,4,2346,2,2003,345,343,345,4294,211,2929,575,1365,530,127,211,127,211,0,192
0500000US02020,02020,"Anchorage Municipality, Alaska",25699,459,9391,8,9000,328,391,328,15365,652,12926,1218,2439,1173,943,521,943,521,0,149
0500000US02090,02090,"Fairbanks North Star Borough, Alaska",6661,586,2404,9,2404,9,0,149,4043,634,2572,708,1471,960,214,228,214,228,0,149
0500000US02170,02170,"Matanuska-Susitna Borough, Alaska",4758,130,1828,5,1456,289,372,289,2648,199,2163,353,485,296,282,143,282,143,0,149
0500000US04001,04001,"Apache County, Arizona",4429,138,1634,4,1634,4,0,201,2446,311,2201,450,245,227,349,282,349,282,0,201
0500000US04003,04003,"Cochise County, Arizona",38436,1755,13542,41,12762,611,780,623,20121,1754,16747,1788,3374,1240,4773,5,4746,48,27,48
0500000US04005,04005,"Coconino County, Arizona",19135,197,5664,23,5544,149,120,146,12206,501,10371,862,1835,708,1265,431,1265,431,0,201
0500000US04013,04013,"Maricopa County, Arizona",1263693,1137,445061,235,394609,5749,50452,5737,756094,981,552081,10195,204013,10218,62538,342,59228,1335,3310,1226
0500000US04015,04015,"Mohave County, Arizona",32547,390,9804,44,9278,590,526,588,19166,387,14298,1730,4868,1724,3577,26,3577,26,0,201
0500000US04017,04017,"Navajo County, Arizona",11051,445,3955,51,3806,188,149,178,6092,563,4768,677,1324,626,1004,306,1004,306,0,201
