GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21
310M100US11180,11180,"Ames, IA Metro Area",88923,406,45074,859,7619,477,7347,423,272,323,33672,670,31462,978,2210,730,3783,174,3783,174,0,155,43849,822,7985,604,7701,560,284,269,30906,600,28648,851,2258,695,4958,196,4937,196,21,37
310M100US11260,11260,"Anchorage, AK Metro Area",374663,1458,184181,1714,50758,785,45518,1492,5240,1161,119438,1620,90940,3109,28498,2758,13985,616,13832,701,153,187,190482,1118,50760,871,46569,1324,4191,1089,123623,861,98444,2208,25179,2163,16099,772,15452,869,647,432
310M100US11300,11300,"Anderson, IN Metro Area",126176,782,60852,867,14946,368,13299,914,1647,897,37337,721,27557,1338,9780,1216,8569,289,8569,289,0,190,65324,411,14626,354,13171,616,1455,572,39607,220,32305,1184,7302,1214,11091,301,10989,342,102,164
310M100US11340,11340,"Anderson, SC Metro Area",187199,677,90916,744,22961,607,19653,1338,3308,1375,55534,279,41522,2271,14012,2323,12421,444,12342,481,79,132,96283,781,21446,549,20170,1099,1276,936,58935,368,47012,1883,11923,1906,15902,709,15902,709,0,217
310M100US11460,11460,"Ann Arbor, MI Metro Area",345006,1035,169494,1020,35954,496,35264,573,690,360,117656,829,106762,1902,10894,1832,15884,323,15884,323,0,167,175512,680,34030,508,33728,529,302,220,121280,319,112416,1263,8864,1281,20202,424,20202,424,0,167
310M100US11500,11500,"Anniston-Oxford, AL Metro Area",116239,846,55814,582,13876,295,13208,474,668,344,35007,448,26122,1689,8885,1652,6931,149,6931,149,0,190,60425,564,12926,288,11814,883,1112,854,37298,507,29800,1501,7498,1528,10201,414,10201,414,0,190
310M100US11540,11540,"Appleton, WI Metro Area",225510,776,113035,1172,29965,947,29436,907,529,325,71789,874,63691,1763,8098,1429,11281,441,11161,438,120,176,112475,1101,27113,859,26516,901,597,369,70227,975,64991,1601,5236,1427,15135,386,15015,366,120,176
310M100US11700,11700,"Asheville, NC Metro Area",423321,2599,202121,2702,42755,2598,38408,2797,4347,1733,125932,1426,92404,3558,33528,3444,33434,766,33434,766,0,220,221200,2986,43072,2558,39096,2559,3976,1588,135107,1906,106230,3132,28877,2690,43021,1134,42904,1124,117,128
310M100US12020,12020,"Athens-Clarke County, GA Metro Area",191899,547,92238,1782,20322,1566,18773,1495,1549,838,63832,1036,48688,2046,15144,2065,8084,473,8084,473,0,225,99661,1708,18890,1331,17102,1468,1788,844,68555,1015,56416,2339,12139,1948,12216,630,12216,630,0,225
310M100US12060,12060,"Atlanta-Sandy Springs-Marietta, GA Metro Area",5318639,6138,2591940,6769,723774,5455,652164,9469,71610,8386,1659425,5481,1185816,14120,473609,13579,208741,2370,204821,2731,3920,1349,2726699,6257,678047,5289,614044,8249,64003,6748,1771754,4497,1344009,15299,427745,13083,276898,3074,272618,2992,4280,1523
310M100US12100,12100,"Atlantic City-Hammonton, NJ Metro Area",271012,902,131012,815,32465,272,29995,955,2470,947,81644,890,63248,2558,18396,2305,16903,615,16817,642,86,98,140000,477,30561,283,28287,833,2274,792,87782,302,71999,2276,15783,2235,21657,358,21497,365,160,146
310M100US12220,12220,"Auburn-Opelika, AL Metro Area",141163,1157,69493,1289,16438,747,15785,1192,653,912,47216,1046,38521,1666,8695,1631,5839,319,5839,319,0,190,71670,841,14838,747,14558,737,280,291,49535,400,41414,1788,8121,1786,7297,168,7297,168,0,190
310M100US12260,12260,"Augusta-Richmond County, GA-SC Metro Area",544132,3134,260607,3442,70278,2262,65445,2928,4833,1309,161125,2615,122684,3891,38441,3399,29204,865,29105,892,99,168,283525,2836,65276,1951,62104,1802,3172,1534,178892,1783,144596,3647,34296,3732,39357,1151,39205,1190,152,205
310M100US12420,12420,"Austin-Round Rock-San Marcos, TX Metro Area",1765887,2671,883305,3190,229944,2071,204415,5710,25529,5382,589220,2857,427363,8933,161857,8968,64141,1103,63819,1167,322,287,882582,2877,216897,2198,194698,4412,22199,3681,586630,2038,465781,6481,120849,6817,79055,1544,77624,1696,1431,703
310M100US12540,12540,"Bakersfield-Delano, CA Metro Area",820610,3054,409939,3016,128749,915,116522,2388,12227,2249,246476,2918,168758,5120,77718,4693,34714,352,33958,518,756,438,410671,1008,125742,929,114084,2366,11658,2236,243512,585,178531,4889,64981,4947,41417,383,40417,646,1000,547
310M100US12580,12580,"Baltimore-Towson, MD Metro Area",2686186,2902,1283469,3115,313104,1395,300897,2796,12207,2400,826997,2508,703530,7310,123467,6360,143368,1147,142266,1260,1102,459,1402717,2428,305745,1458,292609,2789,13136,2687,901299,1834,810556,5952,90743,5988,195673,1195,194170,1342,1503,570
310M100US12620,12620,"Bangor, ME Metro Area",151903,642,74342,850,15279,329,14129,702,1150,646,49404,712,41164,1351,8240,1225,9659,305,9650,306,9,15,77561,754,14691,442,13442,809,1249,592,50660,588,42679,1250,7981,1160,12210,437,12154,444,56,71
310M100US12700,12700,"Barnstable Town, MA Metro Area",212896,859,100376,850,17532,627,16898,750,634,453,59342,761,52078,1906,7264,1711,23502,431,23309,483,193,315,112520,960,18441,660,17176,1232,1265,1035,63793,751,57594,2018,6199,1819,30286,697,30286,697,0,204
310M100US12940,12940,"Baton Rouge, LA Metro Area",791595,2600,383738,2857,98970,1792,95374,2240,3596,1649,247914,2403,194625,4001,53289,3585,36854,851,36573,915,281,323,407857,2372,97243,1830,93105,2593,4138,1762,261983,1430,211916,3319,50067,3403,48631,1020,48042,1046,589,578
310M100US12980,12980,"Battle Creek, MI Metro Area",133957,859,65607,1016,16427,507,15757,567,670,330,40600,937,30596,1521,10004,1447,8580,202,8549,212,31,51,68350,654,15512,523,14592,906,920,695,41498,339,34436,1429,7062,1402,11340,448,11340,448,0,167
310M100US13020,13020,"Bay City, MI Metro Area",106178,649,51786,775,11507,497,11199,536,308,270,32865,557,26594,1367,6271,1301,7414,162,7414,162,0,167,54392,782,11812,514,11473,568,339,286,33274,471,28246,1151,5028,1041,9306,404,9306,404,0,167
310M100US13140,13140,"Beaumont-Port Arthur, TX Metro Area",375025,2043,183459,2386,49115,1015,43541,1502,5574,1120,114171,2199,78428,3156,35743,3124,20173,775,20137,773,36,58,191566,1191,47274,914,41456,1643,5818,1504,116531,1064,85559,2637,30972,2586,27761,865,27755,867,6,11
310M100US13380,13380,"Bellingham, WA Metro Area",201940,635,101054,1080,22457,951,21414,1042,1043,466,66060,1103,51977,2421,14083,2047,12537,312,12537,312,0,201,100886,932,19179,885,17553,1167,1626,956,67475,801,53548,2420,13927,2382,14232,459,13994,337,238,362
310M100US13460,13460,"Bend, OR Metro Area",159309,631,78269,1252,18474,976,16532,1109,1942,983,48017,888,37404,2442,10613,2276,11778,399,11738,407,40,67,81040,1294,17586,1391,15468,1408,2118,1238,50616,651,39768,1805,10848,1695,12838,349,12838,349,0,203
310M100US13740,13740,"Billings, MT Metro Area",157632,1339,77183,1151,18639,600,17100,715,1539,636,48908,840,35789,1832,13119,1766,9636,275,9636,275,0,165,80449,1026,17897,634,15529,1302,2368,1184,49781,830,38040,1794,11741,1722,12771,531,12771,531,0,165
310M100US13780,13780,"Binghamton, NY Metro Area",246767,1010,122489,971,26861,579,25037,1056,1824,850,78769,742,66624,2020,12145,2058,16859,456,16767,445,92,138,124278,1068,23770,640,22911,781,859,543,78231,537,68880,1937,9351,1905,22277,703,22277,703,0,192
310M100US13820,13820,"Birmingham-Hoover, AL Metro Area",1118192,3010,534481,3943,135020,2025,125881,2746,9139,1954,337613,3570,268889,5390,68724,4471,61848,1084,61684,1080,164,150,583711,2562,131871,2163,125284,2230,6587,1986,368597,1606,307398,4289,61199,4101,83243,1150,82995,1148,248,226
310M100US13900,13900,"Bismarck, ND Metro Area",108420,729,52916,948,12799,422,12471,610,328,407,33742,844,29560,1246,4182,957,6375,142,6375,142,0,143,55504,786,12473,440,12334,462,139,167,34981,541,31839,944,3142,961,8050,376,8050,376,0,143
310M100US13980,13980,"Blacksburg-Christiansburg-Radford, VA Metro Area",159342,3179,79465,2123,13110,1188,13023,1176,87,78,57626,1948,49746,2304,7880,1421,8729,650,8729,650,0,210,79877,2285,13237,1327,12964,1307,273,349,55323,1594,47304,2074,8019,1567,11317,818,11317,818,0,210
310M100US14020,14020,"Bloomington, IN Metro Area",193228,2259,96527,1693,17740,831,16494,819,1246,548,68588,1241,54718,2006,13870,2028,10199,454,10199,454,0,190,96701,1407,17321,570,16583,718,738,388,67050,1213,56517,1685,10533,1410,12330,517,12330,517,0,190
310M100US14060,14060,"Bloomington-Normal, IL Metro Area",169431,395,82218,834,19441,587,19337,597,104,86,55389,342,49701,1312,5688,1286,7388,480,7388,480,0,189,87213,777,18642,575,18048,653,594,333,59213,565,54333,1444,4880,1368,9358,346,9344,347,14,21
310M100US14260,14260,"Boise City-Nampa, ID Metro Area",620158,3368,307219,2631,87848,1730,80969,2820,6879,2009,188605,1983,144788,4663,43817,4539,30766,876,30645,911,121,194,312939,2567,84915,1660,77824,2346,7091,2193,189173,2095,151485,3817,37688,3539,38851,954,38674,920,177,249
310M100US14460,14460,"Boston-Cambridge-Quincy, MA-NH Metro Area",4540931,2675,2193741,2876,497052,1043,487867,2569,9185,2365,1447477,2530,1335802,5863,111675,5400,249212,1111,248004,1416,1208,597,2347190,1878,476883,948,466533,2152,10350,1892,1532507,1526,1452172,5723,80335,5566,337800,1444,336109,1835,1691,943
310M100US14500,14500,"Boulder, CO Metro Area",297202,1003,148540,1091,31085,615,29168,1113,1917,943,103916,995,86100,2457,17816,2365,13539,270,13445,291,94,120,148662,953,30706,669,27720,1110,2986,1126,101285,568,89401,1992,11884,1870,16671,595,16671,595,0,201
310M100US14540,14540,"Bowling Green, KY Metro Area",127010,1928,62645,1672,14997,929,14173,1129,824,528,41199,1179,32287,1460,8912,1459,6449,423,6449,423,0,189,64365,1292,13318,1000,12260,1253,1058,793,43159,887,35037,1652,8122,1587,7888,537,7888,537,0,189
310M100US14740,14740,"Bremerton-Silverdale, WA Metro Area",238057,3076,114854,3031,28215,526,27528,650,687,443,71867,3043,59804,2805,12063,1965,14772,398,14651,368,121,164,123203,918,27187,511,26256,628,931,530,77816,583,67664,1813,10152,1693,18200,548,18120,563,80,133
310M100US14860,14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",917028,1399,447323,1488,115396,168,111497,1527,3899,1515,279403,1321,224256,4326,55147,4131,52524,505,52149,611,375,334,469705,1078,110371,275,106971,1374,3400,1312,289429,674,250235,3626,39194,3559,69905,860,68968,971,937,511
310M100US15180,15180,"Brownsville-Harlingen, TX Metro Area",411386,842,197772,696,68989,587,58407,2149,10582,2182,108639,649,53230,3233,55409,3304,20144,183,19061,533,1083,492,213614,711,66247,508,56173,2081,10074,2035,122101,365,62028,3377,60073,3369,25266,470,24139,647,1127,552
310M100US15260,15260,"Brunswick, GA Metro Area",108406,2117,52478,1654,13326,908,10443,1264,2883,1330,31348,1472,20964,1959,10384,1547,7804,833,7804,833,0,225,55928,1273,12341,1043,8948,1564,3393,1329,33787,1052,22030,1837,11757,1942,9800,724,9700,718,100,173
310M100US15380,15380,"Buffalo-Niagara Falls, NY Metro Area",1120457,1841,541123,1474,123257,920,118854,1467,4403,1247,346171,1242,302126,4147,44045,3840,71695,749,71282,846,413,266,579334,1358,116902,788,112156,1619,4746,1422,361105,596,330684,3148,30421,3081,101327,845,101165,825,162,151
310M100US15500,15500,"Burlington, NC Metro Area",152265,435,71665,905,18042,805,17420,950,622,486,44523,369,31339,1877,13184,1824,9100,96,9100,96,0,220,80600,864,17519,828,16751,858,768,507,49934,500,38003,1983,11931,2060,13147,552,13084,552,63,105
310M100US15540,15540,"Burlington-South Burlington, VT Metro Area",212013,1227,103248,877,22213,704,21937,754,276,217,70390,711,62929,1627,7461,1648,10645,383,10632,384,13,23,108765,914,21583,582,21151,729,432,315,73375,559,68996,1017,4379,785,13807,325,13801,327,6,12
310M100US15940,15940,"Canton-Massillon, OH Metro Area",400319,2175,195886,1501,47933,857,44458,1450,3475,1238,120155,1177,96326,2684,23829,2468,27798,597,27753,594,45,80,204433,1425,43508,718,40728,1445,2780,1399,125482,775,105737,2442,19745,2489,35443,832,35443,832,0,187
310M100US15980,15980,"Cape Coral-Fort Myers, FL Metro Area",626651,1278,308253,1461,62986,827,53611,2368,9375,2228,172628,1293,110064,5099,62564,5045,72639,832,71072,1246,1567,879,318398,1480,59213,883,51890,2056,7323,1766,180177,1229,128388,4537,51789,4424,79008,749,78525,831,483,370
310M100US16020,16020,"Cape Girardeau-Jackson, MO-IL Metro Area",94790,2384,46220,1271,10762,646,10054,751,708,404,29419,1039,24402,1309,5017,1037,6039,587,6015,589,24,41,48570,1587,9925,618,9347,731,578,383,31360,1169,25599,1588,5761,1344,7285,689,7285,689,0,193
310M100US16180,16180,"Carson City, NV Metro Area",53318,807,26003,1265,5570,778,4807,855,763,596,16660,912,10936,1181,5724,1268,3773,264,3773,264,0,234,27315,1010,5928,881,4998,912,930,625,16623,481,12873,1131,3750,1031,4764,294,4679,330,85,131
310M100US16220,16220,"Casper, WY Metro Area",75387,377,37514,982,8508,391,8188,519,320,337,25025,929,18626,1442,6399,1694,3981,167,3981,167,0,189,37873,887,8956,367,8311,678,645,542,23794,782,19397,1025,4397,1136,5123,249,4908,427,215,323
310M100US16300,16300,"Cedar Rapids, IA Metro Area",256894,1211,127618,1365,32587,765,32005,800,582,489,79876,929,70138,1512,9738,1378,15155,340,15077,332,78,95,129276,845,30335,747,29624,1024,711,638,79634,557,71859,1432,7775,1442,19307,411,18946,393,361,302
310M100US16580,16580,"Champaign-Urbana, IL Metro Area",229976,2222,114662,1798,23438,1051,23151,1088,287,243,80834,1533,68515,2225,12319,1998,10390,503,10390,503,0,189,115314,1370,22159,1004,21856,1022,303,239,78794,876,70813,1407,7981,1334,14361,612,14288,607,73,111
310M100US16620,16620,"Charleston, WV Metro Area",302176,2232,146273,1357,33271,782,32027,954,1244,526,92673,1014,74006,2304,18667,2313,20329,442,20329,442,0,184,155903,1378,32058,862,30391,1117,1667,807,96738,983,76297,2337,20441,2249,27107,414,27107,414,0,184
310M100US16700,16700,"Charleston-North Charleston-Summerville, SC Metro Area",664808,3552,317018,3240,77911,1047,69107,2773,8804,2706,205123,3191,154718,3960,50405,3909,33984,464,33962,462,22,35,347790,1709,79404,1195,71394,2348,8010,2097,224074,1225,176401,4399,47673,4401,44312,623,44238,617,74,121
310M100US16740,16740,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area",1782182,2004,862149,2933,234861,1946,219658,3568,15203,3083,551297,2044,413799,6898,137498,6849,75991,855,75450,1056,541,523,920033,2592,228198,2518,210825,3792,17373,3391,590587,1928,465360,8018,125227,7660,101248,1270,100498,1348,750,529
310M100US16820,16820,"Charlottesville, VA Metro Area",199015,5250,95025,3971,20144,1877,19644,1872,500,380,63144,3397,52037,3708,11107,2172,11737,814,11734,816,3,6,103990,2855,19499,1618,18327,1647,1172,528,69654,1969,60579,2151,9075,1943,14837,1141,14724,1136,113,143
310M100US16860,16860,"Chattanooga, TN-GA Metro Area",523295,4314,251946,2747,60052,1644,57549,1828,2503,915,158753,1959,121715,3586,37038,3532,33141,1121,33003,1119,138,176,271349,2515,57448,1300,53835,2039,3613,1442,168672,1830,140029,3628,28643,3375,45229,1038,45127,1058,102,119
310M100US16940,16940,"Cheyenne, WY Metro Area",89610,935,44279,1022,10757,461,9707,773,1050,640,28280,941,23255,1186,5025,1285,5242,135,5212,128,30,52,45331,718,10960,556,10589,648,371,325,27880,565,24019,1115,3861,997,6491,470,6491,470,0,189
310M100US16980,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",9419708,3638,4594750,4136,1197987,2844,1150959,4695,47028,4457,2942814,3515,2253512,15829,689302,16259,453949,1594,445780,2254,8169,1716,4824958,3702,1154751,2753,1109929,5574,44822,4649,3052453,2699,2501920,13949,550533,13827,617754,2173,607629,2921,10125,2098
310M100US17020,17020,"Chico, CA Metro Area",217689,1528,106549,1665,22647,1100,18590,1769,4057,1522,69345,1094,50907,2427,18438,2000,14557,396,14538,399,19,44,111140,1264,22829,1078,19532,1546,3297,1290,69540,817,54742,2104,14798,1955,18771,635,18700,628,71,128
310M100US17140,17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",2114493,3357,1034798,3041,271585,1981,256909,3212,14676,2832,654439,2177,541116,5508,113323,5133,108774,869,107829,910,945,452,1079695,2915,257289,2082,242037,3503,15252,2641,678524,1775,586487,5347,92037,5188,143882,1467,143275,1453,607,402
310M100US17300,17300,"Clarksville, TN-KY Metro Area",256274,3117,116940,3091,37519,1479,35791,1695,1728,801,68193,2756,50771,3084,17422,2649,11228,644,11228,644,0,193,139334,1988,38277,1566,35294,1943,2983,1281,85782,1415,68976,3013,16806,2457,15275,677,15143,674,132,161
310M100US17420,17420,"Cleveland, TN Metro Area",118850,2450,58909,1543,15026,1125,14004,1261,1022,663,36329,1111,26694,1751,9635,1639,7554,623,7554,623,0,208,59941,1568,12270,896,11852,1076,418,351,38238,962,31077,1664,7161,1542,9433,562,9433,562,0,208
310M100US17460,17460,"Cleveland-Elyria-Mentor, OH Metro Area",2041395,1962,979572,2170,238802,1036,227929,2454,10873,2099,612400,1808,495408,5931,116992,5603,128370,940,127885,973,485,245,1061823,1976,229729,1328,218687,2091,11042,1908,654061,978,563375,4465,90686,4402,178033,1336,177225,1380,808,365
310M100US17660,17660,"Coeur d'Alene, ID Metro Area",140133,843,69366,1070,17624,620,16360,1072,1264,898,42019,668,30607,2180,11412,2028,9723,275,9723,275,0,195,70767,688,16390,653,14335,1106,2055,915,43407,333,32732,1774,10675,1699,10970,375,10970,375,0,195
310M100US17780,17780,"College Station-Bryan, TX Metro Area",223219,4624,111480,3077,23758,1272,21980,1369,1778,780,78230,2594,59309,3255,18921,2864,9492,782,9153,742,339,393,111739,2607,22679,1183,21905,1179,774,422,78696,2067,62859,2611,15837,2269,10364,909,10176,863,188,308
310M100US17820,17820,"Colorado Springs, CO Metro Area",631418,3010,306566,2644,86177,852,79664,1983,6513,1896,191742,2303,149664,3931,42078,4026,28647,565,28606,562,41,68,324852,1752,81927,886,77185,1812,4742,1630,205921,1238,172509,3156,33412,3295,37004,606,36805,626,199,190
310M100US17860,17860,"Columbia, MO Metro Area",173682,1737,84865,1306,19424,898,19095,949,329,258,58341,891,50942,1686,7399,1805,7100,289,7100,289,0,184,88817,1134,17249,751,16845,937,404,580,62493,823,55752,1585,6741,1615,9075,471,9075,471,0,184
310M100US17900,17900,"Columbia, SC Metro Area",746322,3611,356700,3463,92328,1622,86337,2464,5991,1697,226957,3096,176933,5436,50024,4779,37415,820,37415,820,0,217,389622,2334,84990,1805,80396,2462,4594,1577,254140,1930,206129,4327,48011,4079,50492,1352,50425,1367,67,58
310M100US17980,17980,"Columbus, GA-AL Metro Area",276107,4372,126042,3013,37702,1436,35544,1841,2158,996,74979,2561,57438,2702,17541,2390,13361,513,13361,513,0,193,150065,2626,36507,1513,33445,1484,3062,1010,93280,1357,73840,2105,19440,1939,20278,812,20278,812,0,193
310M100US18020,18020,"Columbus, IN Metro Area",76626,610,37560,696,9366,393,8612,526,754,432,23535,538,19528,1117,4007,964,4659,77,4659,77,0,190,39066,584,9866,397,8727,696,1139,554,23313,290,19791,896,3522,849,5887,373,5887,373,0,190
310M100US18140,18140,"Columbus, OH Metro Area",1832607,2507,896509,2379,232334,1312,220345,2777,11989,2449,581733,2073,476257,5977,105476,5959,82442,783,81945,895,497,453,936098,2132,222139,1263,210016,2353,12123,2260,602702,1672,518462,5676,84240,5122,111257,912,110323,1123,934,533
310M100US18580,18580,"Corpus Christi, TX Metro Area",424291,1451,206307,1762,56120,1549,50000,2033,6120,1669,125779,1405,84459,4004,41320,3938,24408,681,23656,904,752,675,217984,1427,54273,985,47899,2727,6374,2269,132869,1071,95250,3186,37619,3261,30842,1055,30530,1029,312,406
310M100US18700,18700,"Corvallis, OR Metro Area",85713,203,43556,547,7935,449,7678,426,257,237,30972,359,26706,906,4266,925,4649,192,4649,192,0,203,42157,508,6658,397,6476,391,182,150,29721,290,27197,699,2524,702,5778,194,5778,194,0,203
310M100US18880,18880,"Crestview-Fort Walton Beach-Destin, FL Metro Area",174597,1615,83259,1925,19314,829,18007,1055,1307,755,52326,1621,38710,2630,13616,2339,11619,256,11553,282,66,107,91338,1106,21230,866,19495,1125,1735,1010,55980,514,43050,2802,12930,2807,14128,331,14085,336,43,63
310M100US19060,19060,"Cumberland, MD-WV Metro Area",97374,1271,46845,1288,10540,960,10084,968,456,526,28713,1317,22521,1411,6192,1396,7592,276,7528,285,64,93,50529,1285,10106,1045,10094,1047,12,34,30466,612,26576,1073,3890,1064,9957,355,9957,355,0,193
310M100US19100,19100,"Dallas-Fort Worth-Arlington, TX Metro Area",6474674,3788,3187711,4792,923689,2700,799584,10031,124105,10082,2015395,4213,1390931,11156,624464,10977,248627,2035,243937,2449,4690,1261,3286963,3268,880374,2457,764053,8115,116321,7593,2082614,2410,1517162,11670,565452,11817,323975,1678,318075,2254,5900,1343
310M100US19140,19140,"Dalton, GA Metro Area",141770,720,70427,941,20078,667,17495,1138,2583,986,43704,648,26454,2075,17250,1970,6645,189,6533,243,112,179,71343,796,19446,797,16806,1281,2640,982,43120,351,31866,1451,11254,1445,8777,304,8777,304,0,225
310M100US19180,19180,"Danville, IL Metro Area",79524,757,38304,815,9487,471,8913,564,574,392,23255,756,18625,1234,4630,1038,5562,276,5562,276,0,189,41220,628,10322,484,9406,668,916,606,23795,202,20617,865,3178,885,7103,280,7103,280,0,189
310M100US19260,19260,"Danville, VA Metro Area",103861,674,49765,1139,11398,861,10555,1082,843,626,30816,988,24002,1470,6814,1336,7551,425,7551,425,0,210,54096,1204,10990,828,9597,1078,1393,780,32517,775,26812,1208,5705,986,10589,685,10589,685,0,210
