"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"1999"	"1999"	"< 1 year"	"0"	227	2374156	9.6
	"1999"	"1999"	"1 year"	"1"	127	2362707	5.4
	"1999"	"1999"	"2 years"	"2"	136	2364373	5.8
	"1999"	"1999"	"3 years"	"3"	104	2405158	4.3
	"1999"	"1999"	"4 years"	"4"	114	2480755	4.6
	"1999"	"1999"	"5 years"	"5"	104	2508322	4.1
	"1999"	"1999"	"6 years"	"6"	97	2534296	3.8
	"1999"	"1999"	"7 years"	"7"	87	2611791	3.3
	"1999"	"1999"	"8 years"	"8"	79	2612015	3.0
	"1999"	"1999"	"9 years"	"9"	75	2631656	2.8
	"1999"	"1999"	"10 years"	"10"	84	2579326	3.3
	"1999"	"1999"	"11 years"	"11"	71	2512836	2.8
	"1999"	"1999"	"12 years"	"12"	88	2494562	3.5
	"1999"	"1999"	"13 years"	"13"	94	2485005	3.8
	"1999"	"1999"	"14 years"	"14"	136	2485423	5.5
	"1999"	"1999"	"15 years"	"15"	179	2435630	7.3
	"1999"	"1999"	"16 years"	"16"	271	2488811	10.9
	"1999"	"1999"	"17 years"	"17"	339	2492225	13.6
	"1999"	"1999"	"18 years"	"18"	440	2454736	17.9
	"1999"	"1999"	"19 years"	"19"	508	2507913	20.3
	"1999"	"1999"	"20 years"	"20"	477	2400129	19.9
	"1999"	"1999"	"21 years"	"21"	482	2308483	20.9
	"1999"	"1999"	"22 years"	"22"	447	2279976	19.6
	"1999"	"1999"	"23 years"	"23"	453	2211301	20.5
	"1999"	"1999"	"24 years"	"24"	454	2273787	20.0
	"1999"	"1999"	"25 years"	"25"	406	2278377	17.8
	"1999"	"1999"	"26 years"	"26"	444	2288515	19.4
	"1999"	"1999"	"27 years"	"27"	420	2441263	17.2
	"1999"	"1999"	"28 years"	"28"	462	2580754	17.9
	"1999"	"1999"	"29 years"	"29"	517	2615535	19.8
	"1999"	"1999"	"30 years"	"30"	460	2641837	17.4
	"1999"	"1999"	"31 years"	"31"	514	2485155	20.7
	"1999"	"1999"	"32 years"	"32"	499	2550566	19.6
	"1999"	"1999"	"33 years"	"33"	548	2566642	21.4
	"1999"	"1999"	"34 years"	"34"	619	2730996	22.7
	"1999"	"1999"	"35 years"	"35"	711	2872774	24.7
	"1999"	"1999"	"36 years"	"36"	738	2830779	26.1
	"1999"	"1999"	"37 years"	"37"	845	2850330	29.6
	"1999"	"1999"	"38 years"	"38"	1018	2821026	36.1
	"1999"	"1999"	"39 years"	"39"	1051	2864386	36.7
	"1999"	"1999"	"40 years"	"40"	1166	2893798	40.3
	"1999"	"1999"	"41 years"	"41"	1328	2755260	48.2
	"1999"	"1999"	"42 years"	"42"	1413	2776113	50.9
	"1999"	"1999"	"43 years"	"43"	1588	2654234	59.8
	"1999"	"1999"	"44 years"	"44"	1801	2623768	68.6
	"1999"	"1999"	"45 years"	"45"	1927	2610500	73.8
	"1999"	"1999"	"46 years"	"46"	2131	2458373	86.7
	"1999"	"1999"	"47 years"	"47"	2239	2420046	92.5
	"1999"	"1999"	"48 years"	"48"	2455	2279487	107.7
	"1999"	"1999"	"49 years"	"49"	2637	2308145	114.2
	"1999"	"1999"	"50 years"	"50"	2971	2305075	128.9
	"1999"	"1999"	"51 years"	"51"	3331	2197129	151.6
	"1999"	"1999"	"52 years"	"52"	3739	2360762	158.4
	"1999"	"1999"	"53 years"	"53"	3309	1704108	194.2
	"1999"	"1999"	"54 years"	"54"	3633	1772500	205.0
	"1999"	"1999"	"55 years"	"55"	4079	1732655	235.4
	"1999"	"1999"	"56 years"	"56"	4542	1770222	256.6
	"1999"	"1999"	"57 years"	"57"	4485	1535161	292.2
	"1999"	"1999"	"58 years"	"58"	4576	1447217	316.2
	"1999"	"1999"	"59 years"	"59"	4828	1382348	349.3
	"1999"	"1999"	"60 years"	"60"	5046	1375484	366.9
	"1999"	"1999"	"61 years"	"61"	5537	1292372	428.4
	"1999"	"1999"	"62 years"	"62"	5711	1229921	464.3
	"1999"	"1999"	"63 years"	"63"	6002	1216681	493.3
	"1999"	"1999"	"64 years"	"64"	6677	1216880	548.7
	"1999"	"1999"	"65 years"	"65"	6734	1125403	598.4
	"1999"	"1999"	"66 years"	"66"	7027	1116044	629.6
	"1999"	"1999"	"67 years"	"67"	7479	1124164	665.3
	"1999"	"1999"	"68 years"	"68"	8274	1125766	735.0
	"1999"	"1999"	"69 years"	"69"	8835	1113052	793.8
	"1999"	"1999"	"70 years"	"70"	9085	1099622	826.2
	"1999"	"1999"	"71 years"	"71"	9557	1070170	893.0
	"1999"	"1999"	"72 years"	"72"	10008	1021684	979.6
	"1999"	"1999"	"73 years"	"73"	10449	1001846	1043.0
	"1999"	"1999"	"74 years"	"74"	10616	1002075	1059.4
	"2000"	"2000"	"< 1 year"	"0"	246	2377787	10.3
	"2000"	"2000"	"1 year"	"1"	146	2384470	6.1
	"2000"	"2000"	"2 years"	"2"	126	2367759	5.3
	"2000"	"2000"	"3 years"	"3"	101	2405193	4.2
	"2000"	"2000"	"4 years"	"4"	103	2464164	4.2
	"2000"	"2000"	"5 years"	"5"	91	2485903	3.7
	"2000"	"2000"	"6 years"	"6"	98	2518646	3.9
	"2000"	"2000"	"7 years"	"7"	80	2578711	3.1
	"2000"	"2000"	"8 years"	"8"	73	2614802	2.8
	"2000"	"2000"	"9 years"	"9"	63	2664429	2.4
	"2000"	"2000"	"10 years"	"10"	62	2663813	2.3
	"2000"	"2000"	"11 years"	"11"	79	2563787	3.1
	"2000"	"2000"	"12 years"	"12"	93	2539621	3.7
	"2000"	"2000"	"13 years"	"13"	91	2495873	3.6
	"2000"	"2000"	"14 years"	"14"	130	2513414	5.2
	"2000"	"2000"	"15 years"	"15"	168	2489173	6.7
	"2000"	"2000"	"16 years"	"16"	220	2464891	8.9
	"2000"	"2000"	"17 years"	"17"	326	2509184	13.0
	"2000"	"2000"	"18 years"	"18"	428	2504419	17.1
	"2000"	"2000"	"19 years"	"19"	495	2531053	19.6
	"2000"	"2000"	"20 years"	"20"	527	2481896	21.2
	"2000"	"2000"	"21 years"	"21"	502	2363673	21.2
	"2000"	"2000"	"22 years"	"22"	477	2322973	20.5
	"2000"	"2000"	"23 years"	"23"	430	2286966	18.8
	"2000"	"2000"	"24 years"	"24"	444	2280726	19.5
	"2000"	"2000"	"25 years"	"25"	464	2343998	19.8
	"2000"	"2000"	"26 years"	"26"	414	2264362	18.3
	"2000"	"2000"	"27 years"	"27"	391	2366677	16.5
	"2000"	"2000"	"28 years"	"28"	421	2480243	17.0
	"2000"	"2000"	"29 years"	"29"	492	2650155	18.6
	"2000"	"2000"	"30 years"	"30"	451	2702445	16.7
	"2000"	"2000"	"31 years"	"31"	533	2525607	21.1
	"2000"	"2000"	"32 years"	"32"	488	2516088	19.4
	"2000"	"2000"	"33 years"	"33"	581	2527000	23.0
	"2000"	"2000"	"34 years"	"34"	613	2626206	23.3
	"2000"	"2000"	"35 years"	"35"	674	2822129	23.9
	"2000"	"2000"	"36 years"	"36"	740	2807982	26.4
	"2000"	"2000"	"37 years"	"37"	846	2811802	30.1
	"2000"	"2000"	"38 years"	"38"	941	2828806	33.3
	"2000"	"2000"	"39 years"	"39"	1021	2860817	35.7
	"2000"	"2000"	"40 years"	"40"	1172	2925654	40.1
	"2000"	"2000"	"41 years"	"41"	1302	2762197	47.1
	"2000"	"2000"	"42 years"	"42"	1409	2806060	50.2
	"2000"	"2000"	"43 years"	"43"	1688	2716183	62.1
	"2000"	"2000"	"44 years"	"44"	1773	2655513	66.8
	"2000"	"2000"	"45 years"	"45"	1991	2674226	74.5
	"2000"	"2000"	"46 years"	"46"	2000	2514270	79.5
	"2000"	"2000"	"47 years"	"47"	2245	2475885	90.7
	"2000"	"2000"	"48 years"	"48"	2526	2381034	106.1
	"2000"	"2000"	"49 years"	"49"	2719	2308830	117.8
	"2000"	"2000"	"50 years"	"50"	2992	2340336	127.8
	"2000"	"2000"	"51 years"	"51"	3204	2209223	145.0
	"2000"	"2000"	"52 years"	"52"	3656	2260706	161.7
	"2000"	"2000"	"53 years"	"53"	4044	2213831	182.7
	"2000"	"2000"	"54 years"	"54"	3567	1723721	206.9
	"2000"	"2000"	"55 years"	"55"	3921	1737442	225.7
	"2000"	"2000"	"56 years"	"56"	4349	1716398	253.4
	"2000"	"2000"	"57 years"	"57"	4862	1722630	282.2
	"2000"	"2000"	"58 years"	"58"	4763	1520541	313.2
	"2000"	"2000"	"59 years"	"59"	4930	1420048	347.2
	"2000"	"2000"	"60 years"	"60"	5201	1385306	375.4
	"2000"	"2000"	"61 years"	"61"	5501	1318400	417.2
	"2000"	"2000"	"62 years"	"62"	5712	1287076	443.8
	"2000"	"2000"	"63 years"	"63"	5966	1215572	490.8
	"2000"	"2000"	"64 years"	"64"	6304	1199631	525.5
	"2000"	"2000"	"65 years"	"65"	6834	1194930	571.9
	"2000"	"2000"	"66 years"	"66"	6918	1095793	631.3
	"2000"	"2000"	"67 years"	"67"	7476	1113377	671.5
	"2000"	"2000"	"68 years"	"68"	7858	1095670	717.2
	"2000"	"2000"	"69 years"	"69"	8543	1105399	772.8
	"2000"	"2000"	"70 years"	"70"	8921	1103089	808.7
	"2000"	"2000"	"71 years"	"71"	9224	1047010	881.0
	"2000"	"2000"	"72 years"	"72"	9772	1046303	934.0
	"2000"	"2000"	"73 years"	"73"	10078	1009015	998.8
	"2000"	"2000"	"74 years"	"74"	10152	985358	1030.3
	"2001"	"2001"	"< 1 year"	"0"	223	2517456	8.9
	"2001"	"2001"	"1 year"	"1"	151	2411795	6.3
	"2001"	"2001"	"2 years"	"2"	142	2372251	6.0
	"2001"	"2001"	"3 years"	"3"	124	2374495	5.2
	"2001"	"2001"	"4 years"	"4"	102	2400228	4.2
	"2001"	"2001"	"5 years"	"5"	84	2451948	3.4
	"2001"	"2001"	"6 years"	"6"	95	2488067	3.8
	"2001"	"2001"	"7 years"	"7"	74	2513112	2.9
	"2001"	"2001"	"8 years"	"8"	73	2566197	2.8
	"2001"	"2001"	"9 years"	"9"	79	2615535	3.0
	"2001"	"2001"	"10 years"	"10"	88	2671287	3.3
	"2001"	"2001"	"11 years"	"11"	76	2709759	2.8
	"2001"	"2001"	"12 years"	"12"	67	2606478	2.6
	"2001"	"2001"	"13 years"	"13"	86	2564938	3.4
	"2001"	"2001"	"14 years"	"14"	113	2527876	4.5
	"2001"	"2001"	"15 years"	"15"	163	2536883	6.4
	"2001"	"2001"	"16 years"	"16"	236	2547447	9.3
	"2001"	"2001"	"17 years"	"17"	318	2502516	12.7
	"2001"	"2001"	"18 years"	"18"	449	2543518	17.7
	"2001"	"2001"	"19 years"	"19"	490	2542171	19.3
	"2001"	"2001"	"20 years"	"20"	522	2547349	20.5
	"2001"	"2001"	"21 years"	"21"	570	2542700	22.4
	"2001"	"2001"	"22 years"	"22"	518	2432288	21.3
	"2001"	"2001"	"23 years"	"23"	564	2369809	23.8
	"2001"	"2001"	"24 years"	"24"	490	2352555	20.8
	"2001"	"2001"	"25 years"	"25"	512	2312222	22.1
	"2001"	"2001"	"26 years"	"26"	562	2368392	23.7
	"2001"	"2001"	"27 years"	"27"	511	2304096	22.2
	"2001"	"2001"	"28 years"	"28"	541	2361071	22.9
	"2001"	"2001"	"29 years"	"29"	546	2475055	22.1
	"2001"	"2001"	"30 years"	"30"	609	2642449	23.0
	"2001"	"2001"	"31 years"	"31"	582	2712785	21.5
	"2001"	"2001"	"32 years"	"32"	622	2572114	24.2
	"2001"	"2001"	"33 years"	"33"	642	2531414	25.4
	"2001"	"2001"	"34 years"	"34"	702	2532381	27.7
	"2001"	"2001"	"35 years"	"35"	783	2612112	30.0
	"2001"	"2001"	"36 years"	"36"	819	2787574	29.4
	"2001"	"2001"	"37 years"	"37"	960	2823528	34.0
	"2001"	"2001"	"38 years"	"38"	1103	2819641	39.1
	"2001"	"2001"	"39 years"	"39"	1118	2829225	39.5
	"2001"	"2001"	"40 years"	"40"	1255	2858567	43.9
	"2001"	"2001"	"41 years"	"41"	1369	2920841	46.9
	"2001"	"2001"	"42 years"	"42"	1489	2792112	53.3
	"2001"	"2001"	"43 years"	"43"	1774	2790968	63.6
	"2001"	"2001"	"44 years"	"44"	1884	2754464	68.4
	"2001"	"2001"	"45 years"	"45"	2105	2650889	79.4
	"2001"	"2001"	"46 years"	"46"	2174	2668723	81.5
