"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"1999"	"1999"	"< 1 year"	"0"	226	2381684	9.5
	"1999"	"1999"	"1 year"	"1"	126	2370624	5.3
	"1999"	"1999"	"2 years"	"2"	135	2372563	5.7
	"1999"	"1999"	"3 years"	"3"	105	2412898	4.4
	"1999"	"1999"	"4 years"	"4"	113	2488938	4.5
	"1999"	"1999"	"5 years"	"5"	103	2516485	4.1
	"1999"	"1999"	"6 years"	"6"	97	2542624	3.8
	"1999"	"1999"	"7 years"	"7"	86	2620090	3.3
	"1999"	"1999"	"8 years"	"8"	80	2620257	3.1
	"1999"	"1999"	"9 years"	"9"	77	2639851	2.9
	"1999"	"1999"	"10 years"	"10"	84	2587545	3.2
	"1999"	"1999"	"11 years"	"11"	71	2520730	2.8
	"1999"	"1999"	"12 years"	"12"	88	2502398	3.5
	"1999"	"1999"	"13 years"	"13"	93	2492512	3.7
	"1999"	"1999"	"14 years"	"14"	135	2492817	5.4
	"1999"	"1999"	"15 years"	"15"	180	2442936	7.4
	"1999"	"1999"	"16 years"	"16"	273	2495810	10.9
	"1999"	"1999"	"17 years"	"17"	341	2498856	13.6
	"1999"	"1999"	"18 years"	"18"	439	2461600	17.8
	"1999"	"1999"	"19 years"	"19"	509	2516060	20.2
	"1999"	"1999"	"20 years"	"20"	476	2408690	19.8
	"1999"	"1999"	"21 years"	"21"	485	2316991	20.9
	"1999"	"1999"	"22 years"	"22"	450	2288998	19.7
	"1999"	"1999"	"23 years"	"23"	451	2220191	20.3
	"1999"	"1999"	"24 years"	"24"	454	2282742	19.9
	"1999"	"1999"	"25 years"	"25"	403	2286728	17.6
	"1999"	"1999"	"26 years"	"26"	447	2296232	19.5
	"1999"	"1999"	"27 years"	"27"	421	2449523	17.2
	"1999"	"1999"	"28 years"	"28"	462	2589805	17.8
	"1999"	"1999"	"29 years"	"29"	521	2624395	19.9
	"1999"	"1999"	"30 years"	"30"	459	2650514	17.3
	"1999"	"1999"	"31 years"	"31"	513	2493424	20.6
	"1999"	"1999"	"32 years"	"32"	500	2558559	19.5
	"1999"	"1999"	"33 years"	"33"	549	2574501	21.3
	"1999"	"1999"	"34 years"	"34"	621	2738730	22.7
	"1999"	"1999"	"35 years"	"35"	709	2881075	24.6
	"1999"	"1999"	"36 years"	"36"	738	2838682	26.0
	"1999"	"1999"	"37 years"	"37"	847	2858541	29.6
	"1999"	"1999"	"38 years"	"38"	1018	2829018	36.0
	"1999"	"1999"	"39 years"	"39"	1052	2872515	36.6
	"1999"	"1999"	"40 years"	"40"	1175	2902143	40.5
	"1999"	"1999"	"41 years"	"41"	1332	2763624	48.2
	"1999"	"1999"	"42 years"	"42"	1411	2784037	50.7
