"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"1999"	"1999"	"< 1 year"	"0"	226	2376596	9.5
	"1999"	"1999"	"1 year"	"1"	126	2364992	5.3
	"1999"	"1999"	"2 years"	"2"	135	2366675	5.7
	"1999"	"1999"	"3 years"	"3"	104	2407471	4.3
	"1999"	"1999"	"4 years"	"4"	113	2483304	4.6
	"1999"	"1999"	"5 years"	"5"	104	2510903	4.1
	"1999"	"1999"	"6 years"	"6"	97	2537092	3.8
	"1999"	"1999"	"7 years"	"7"	86	2614745	3.3
	"1999"	"1999"	"8 years"	"8"	80	2614819	3.1
	"1999"	"1999"	"9 years"	"9"	75	2634736	2.8
	"1999"	"1999"	"10 years"	"10"	83	2582180	3.2
	"1999"	"1999"	"11 years"	"11"	71	2515479	2.8
	"1999"	"1999"	"12 years"	"12"	88	2497272	3.5
	"1999"	"1999"	"13 years"	"13"	93	2487353	3.7
	"1999"	"1999"	"14 years"	"14"	135	2487503	5.4
	"1999"	"1999"	"15 years"	"15"	179	2437592	7.3
	"1999"	"1999"	"16 years"	"16"	273	2490483	11.0
	"1999"	"1999"	"17 years"	"17"	338	2493881	13.6
	"1999"	"1999"	"18 years"	"18"	439	2454902	17.9
	"1999"	"1999"	"19 years"	"19"	509	2506631	20.3
	"1999"	"1999"	"20 years"	"20"	478	2399463	19.9
	"1999"	"1999"	"21 years"	"21"	491	2307771	21.3
	"1999"	"1999"	"22 years"	"22"	448	2280243	19.6
	"1999"	"1999"	"23 years"	"23"	453	2212013	20.5
	"1999"	"1999"	"24 years"	"24"	458	2275388	20.1
	"1999"	"1999"	"25 years"	"25"	407	2279872	17.9
	"1999"	"1999"	"26 years"	"26"	444	2290260	19.4
	"1999"	"1999"	"27 years"	"27"	424	2443972	17.3
	"1999"	"1999"	"28 years"	"28"	461	2584054	17.8
	"1999"	"1999"	"29 years"	"29"	519	2619136	19.8
	"1999"	"1999"	"30 years"	"30"	459	2645229	17.4
	"1999"	"1999"	"31 years"	"31"	513	2488155	20.6
	"1999"	"1999"	"32 years"	"32"	500	2553490	19.6
	"1999"	"1999"	"33 years"	"33"	550	2569986	21.4
	"1999"	"1999"	"34 years"	"34"	617	2734054	22.6
	"1999"	"1999"	"35 years"	"35"	708	2875910	24.6
	"1999"	"1999"	"36 years"	"36"	741	2833942	26.1
	"1999"	"1999"	"37 years"	"37"	847	2853418	29.7
	"1999"	"1999"	"38 years"	"38"	1016	2824075	36.0
	"1999"	"1999"	"39 years"	"39"	1052	2867196	36.7
	"1999"	"1999"	"40 years"	"40"	1169	2896563	40.4
	"1999"	"1999"	"41 years"	"41"	1327	2757955	48.1
