"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"1999"	"1999"	"< 1 year"	"0"	228	2374796	9.6
	"1999"	"1999"	"1 year"	"1"	127	2363720	5.4
	"1999"	"1999"	"2 years"	"2"	137	2365674	5.8
	"1999"	"1999"	"3 years"	"3"	105	2406294	4.4
	"1999"	"1999"	"4 years"	"4"	113	2482467	4.6
	"1999"	"1999"	"5 years"	"5"	103	2509997	4.1
	"1999"	"1999"	"6 years"	"6"	97	2536489	3.8
	"1999"	"1999"	"7 years"	"7"	86	2613859	3.3
	"1999"	"1999"	"8 years"	"8"	79	2613935	3.0
	"1999"	"1999"	"9 years"	"9"	75	2634038	2.8
	"1999"	"1999"	"10 years"	"10"	84	2581919	3.3
	"1999"	"1999"	"11 years"	"11"	71	2515468	2.8
	"1999"	"1999"	"12 years"	"12"	89	2497301	3.6
	"1999"	"1999"	"13 years"	"13"	93	2487963	3.7
	"1999"	"1999"	"14 years"	"14"	135	2488346	5.4
	"1999"	"1999"	"15 years"	"15"	180	2438506	7.4
	"1999"	"1999"	"16 years"	"16"	273	2491656	11.0
	"1999"	"1999"	"17 years"	"17"	338	2494972	13.5
	"1999"	"1999"	"18 years"	"18"	438	2455344	17.8
	"1999"	"1999"	"19 years"	"19"	512	2506922	20.4
	"1999"	"1999"	"20 years"	"20"	475	2399579	19.8
	"1999"	"1999"	"21 years"	"21"	483	2308239	20.9
	"1999"	"1999"	"22 years"	"22"	452	2280067	19.8
	"1999"	"1999"	"23 years"	"23"	453	2210996	20.5
	"1999"	"1999"	"24 years"	"24"	455	2273611	20.0
	"1999"	"1999"	"25 years"	"25"	403	2277382	17.7
	"1999"	"1999"	"26 years"	"26"	443	2287656	19.4
	"1999"	"1999"	"27 years"	"27"	424	2440209	17.4
	"1999"	"1999"	"28 years"	"28"	465	2579867	18.0
	"1999"	"1999"	"29 years"	"29"	520	2614665	19.9
	"1999"	"1999"	"30 years"	"30"	459	2640997	17.4
	"1999"	"1999"	"31 years"	"31"	513	2484610	20.6
	"1999"	"1999"	"32 years"	"32"	504	2550052	19.8
	"1999"	"1999"	"33 years"	"33"	549	2566654	21.4
	"1999"	"1999"	"34 years"	"34"	621	2730799	22.7
	"1999"	"1999"	"35 years"	"35"	704	2872975	24.5
