"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"1999"	"1999"	"< 1 year"	"0"	226	2375428	9.5
	"1999"	"1999"	"1 year"	"1"	126	2364367	5.3
	"1999"	"1999"	"2 years"	"2"	135	2366298	5.7
	"1999"	"1999"	"3 years"	"3"	105	2407064	4.4
	"1999"	"1999"	"4 years"	"4"	113	2483055	4.6
	"1999"	"1999"	"5 years"	"5"	104	2510565	4.1
	"1999"	"1999"	"6 years"	"6"	97	2536486	3.8
	"1999"	"1999"	"7 years"	"7"	86	2614153	3.3
	"1999"	"1999"	"8 years"	"8"	79	2614550	3.0
	"1999"	"1999"	"9 years"	"9"	75	2634462	2.8
	"1999"	"1999"	"10 years"	"10"	82	2582114	3.2
	"1999"	"1999"	"11 years"	"11"	71	2515512	2.8
	"1999"	"1999"	"12 years"	"12"	88	2497289	3.5
	"1999"	"1999"	"13 years"	"13"	94	2487719	3.8
	"1999"	"1999"	"14 years"	"14"	136	2488051	5.5
	"1999"	"1999"	"15 years"	"15"	180	2438175	7.4
	"1999"	"1999"	"16 years"	"16"	271	2491584	10.9
	"1999"	"1999"	"17 years"	"17"	339	2494847	13.6
	"1999"	"1999"	"18 years"	"18"	439	2455307	17.9
	"1999"	"1999"	"19 years"	"19"	511	2506734	20.4
	"1999"	"1999"	"20 years"	"20"	474	2399566	19.8
	"1999"	"1999"	"21 years"	"21"	485	2307740	21.0
	"1999"	"1999"	"22 years"	"22"	447	2279634	19.6
	"1999"	"1999"	"23 years"	"23"	452	2210836	20.4
	"1999"	"1999"	"24 years"	"24"	451	2273092	19.8
	"1999"	"1999"	"25 years"	"25"	406	2277513	17.8
	"1999"	"1999"	"26 years"	"26"	445	2287739	19.5
	"1999"	"1999"	"27 years"	"27"	422	2440629	17.3
	"1999"	"1999"	"28 years"	"28"	459	2580186	17.8
	"1999"	"1999"	"29 years"	"29"	517	2615378	19.8
	"1999"	"1999"	"30 years"	"30"	458	2641529	17.3
	"1999"	"1999"	"31 years"	"31"	511	2485172	20.6
	"1999"	"1999"	"32 years"	"32"	502	2550899	19.7
	"1999"	"1999"	"33 years"	"33"	547	2567170	21.3
	"1999"	"1999"	"34 years"	"34"	618	2731474	22.6
	"1999"	"1999"	"35 years"	"35"	704	2873925	24.5
	"1999"	"1999"	"36 years"	"36"	737	2832086	26.0
	"1999"	"1999"	"37 years"	"37"	845	2852132	29.6
	"1999"	"1999"	"38 years"	"38"	1016	2822890	36.0
	"1999"	"1999"	"39 years"	"39"	1051	2866605	36.7
	"1999"	"1999"	"40 years"	"40"	1166	2895984	40.3
	"1999"	"1999"	"41 years"	"41"	1338	2757738	48.5
	"1999"	"1999"	"42 years"	"42"	1413	2778665	50.9
	"1999"	"1999"	"43 years"	"43"	1594	2656533	60.0
	"1999"	"1999"	"44 years"	"44"	1800	2625697	68.6
	"1999"	"1999"	"45 years"	"45"	1934	2612789	74.0
	"1999"	"1999"	"46 years"	"46"	2133	2460642	86.7
	"1999"	"1999"	"47 years"	"47"	2235	2422315	92.3
	"1999"	"1999"	"48 years"	"48"	2459	2281888	107.8
	"1999"	"1999"	"49 years"	"49"	2640	2310381	114.3
	"1999"	"1999"	"50 years"	"50"	2980	2307288	129.2
	"1999"	"1999"	"51 years"	"51"	3333	2199341	151.5
	"1999"	"1999"	"52 years"	"52"	3755	2363277	158.9
	"1999"	"1999"	"53 years"	"53"	3313	1705992	194.2
	"1999"	"1999"	"54 years"	"54"	3639	1773925	205.1
	"1999"	"1999"	"55 years"	"55"	4081	1734147	235.3
	"1999"	"1999"	"56 years"	"56"	4554	1771944	257.0
	"1999"	"1999"	"57 years"	"57"	4492	1537097	292.2
	"1999"	"1999"	"58 years"	"58"	4598	1448722	317.4
	"1999"	"1999"	"59 years"	"59"	4835	1383871	349.4
	"1999"	"1999"	"60 years"	"60"	5046	1377012	366.4
	"1999"	"1999"	"61 years"	"61"	5553	1293841	429.2
	"1999"	"1999"	"62 years"	"62"	5730	1231165	465.4
	"1999"	"1999"	"63 years"	"63"	6013	1218135	493.6
	"1999"	"1999"	"64 years"	"64"	6675	1218327	547.9
	"1999"	"1999"	"65 years"	"65"	6751	1126789	599.1
	"1999"	"1999"	"66 years"	"66"	7041	1117699	630.0
	"1999"	"1999"	"67 years"	"67"	7489	1125858	665.2
	"1999"	"1999"	"68 years"	"68"	8276	1127447	734.0
	"1999"	"1999"	"69 years"	"69"	8840	1114784	793.0
