"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"1999"	"1999"	"< 1 year"	"0"	227	2377638	9.5
	"1999"	"1999"	"1 year"	"1"	126	2366375	5.3
	"1999"	"1999"	"2 years"	"2"	137	2368050	5.8
	"1999"	"1999"	"3 years"	"3"	105	2409083	4.4
	"1999"	"1999"	"4 years"	"4"	113	2484892	4.5
	"1999"	"1999"	"5 years"	"5"	103	2512500	4.1
	"1999"	"1999"	"6 years"	"6"	98	2538749	3.9
	"1999"	"1999"	"7 years"	"7"	86	2616683	3.3
	"1999"	"1999"	"8 years"	"8"	79	2616633	3.0
	"1999"	"1999"	"9 years"	"9"	75	2636768	2.8
	"1999"	"1999"	"10 years"	"10"	82	2584240	3.2
	"1999"	"1999"	"11 years"	"11"	72	2517844	2.9
	"1999"	"1999"	"12 years"	"12"	88	2499452	3.5
	"1999"	"1999"	"13 years"	"13"	94	2489823	3.8
	"1999"	"1999"	"14 years"	"14"	135	2490020	5.4
	"1999"	"1999"	"15 years"	"15"	178	2440172	7.3
	"1999"	"1999"	"16 years"	"16"	274	2493179	11.0
	"1999"	"1999"	"17 years"	"17"	339	2496207	13.6
	"1999"	"1999"	"18 years"	"18"	439	2456523	17.9
	"1999"	"1999"	"19 years"	"19"	509	2508317	20.3
	"1999"	"1999"	"20 years"	"20"	481	2401228	20.0
	"1999"	"1999"	"21 years"	"21"	481	2309444	20.8
	"1999"	"1999"	"22 years"	"22"	451	2281317	19.8
	"1999"	"1999"	"23 years"	"23"	452	2212232	20.4
	"1999"	"1999"	"24 years"	"24"	453	2274935	19.9
	"1999"	"1999"	"25 years"	"25"	405	2279408	17.8
	"1999"	"1999"	"26 years"	"26"	444	2289508	19.4
	"1999"	"1999"	"27 years"	"27"	422	2442445	17.3
	"1999"	"1999"	"28 years"	"28"	463	2582688	17.9
	"1999"	"1999"	"29 years"	"29"	519	2617579	19.8
	"1999"	"1999"	"30 years"	"30"	457	2644207	17.3
	"1999"	"1999"	"31 years"	"31"	517	2487490	20.8
	"1999"	"1999"	"32 years"	"32"	503	2553731	19.7
	"1999"	"1999"	"33 years"	"33"	547	2570005	21.3
	"1999"	"1999"	"34 years"	"34"	622	2734254	22.7
	"1999"	"1999"	"35 years"	"35"	706	2876467	24.5
	"1999"	"1999"	"36 years"	"36"	740	2834552	26.1
	"1999"	"1999"	"37 years"	"37"	847	2854314	29.7
	"1999"	"1999"	"38 years"	"38"	1022	2824976	36.2
	"1999"	"1999"	"39 years"	"39"	1052	2868533	36.7
	"1999"	"1999"	"40 years"	"40"	1170	2897595	40.4
	"1999"	"1999"	"41 years"	"41"	1332	2759003	48.3
	"1999"	"1999"	"42 years"	"42"	1409	2779916	50.7
	"1999"	"1999"	"43 years"	"43"	1593	2657841	59.9
	"1999"	"1999"	"44 years"	"44"	1798	2626887	68.4
	"1999"	"1999"	"45 years"	"45"	1939	2613458	74.2
	"1999"	"1999"	"46 years"	"46"	2137	2461168	86.8
	"1999"	"1999"	"47 years"	"47"	2237	2422765	92.3
	"1999"	"1999"	"48 years"	"48"	2457	2282059	107.7
	"1999"	"1999"	"49 years"	"49"	2653	2310843	114.8
	"1999"	"1999"	"50 years"	"50"	2981	2307633	129.2
	"1999"	"1999"	"51 years"	"51"	3345	2199780	152.1
	"1999"	"1999"	"52 years"	"52"	3757	2363882	158.9
	"1999"	"1999"	"53 years"	"53"	3315	1706376	194.3
	"1999"	"1999"	"54 years"	"54"	3645	1774908	205.4
	"1999"	"1999"	"55 years"	"55"	4077	1734577	235.0
	"1999"	"1999"	"56 years"	"56"	4557	1772404	257.1
	"1999"	"1999"	"57 years"	"57"	4501	1536924	292.9
	"1999"	"1999"	"58 years"	"58"	4590	1448865	316.8
	"1999"	"1999"	"59 years"	"59"	4831	1383836	349.1
	"1999"	"1999"	"60 years"	"60"	5047	1377039	366.5
	"1999"	"1999"	"61 years"	"61"	5557	1293629	429.6
	"1999"	"1999"	"62 years"	"62"	5722	1231015	464.8
	"1999"	"1999"	"63 years"	"63"	6012	1217989	493.6
	"1999"	"1999"	"64 years"	"64"	6676	1217758	548.2
	"1999"	"1999"	"65 years"	"65"	6737	1126557	598.0
	"1999"	"1999"	"66 years"	"66"	7028	1117207	629.1
	"1999"	"1999"	"67 years"	"67"	7494	1125309	666.0
	"1999"	"1999"	"68 years"	"68"	8290	1126807	735.7
	"1999"	"1999"	"69 years"	"69"	8838	1114023	793.3
	"1999"	"1999"	"70 years"	"70"	9107	1100487	827.5
	"1999"	"1999"	"71 years"	"71"	9570	1070964	893.6
	"1999"	"1999"	"72 years"	"72"	10026	1022630	980.4
	"1999"	"1999"	"73 years"	"73"	10455	1003087	1042.3
	"1999"	"1999"	"74 years"	"74"	10635	1003098	1060.2
	"2000"	"2000"	"< 1 year"	"0"	247	2381200	10.4
	"2000"	"2000"	"1 year"	"1"	144	2388075	6.0
	"2000"	"2000"	"2 years"	"2"	126	2371329	5.3
	"2000"	"2000"	"3 years"	"3"	100	2408973	4.2
	"2000"	"2000"	"4 years"	"4"	103	2468230	4.2
	"2000"	"2000"	"5 years"	"5"	91	2489864	3.7
	"2000"	"2000"	"6 years"	"6"	99	2522907	3.9
	"2000"	"2000"	"7 years"	"7"	82	2583406	3.2
	"2000"	"2000"	"8 years"	"8"	73	2619136	2.8
	"2000"	"2000"	"9 years"	"9"	63	2669413	2.4
	"2000"	"2000"	"10 years"	"10"	63	2668848	2.4
	"2000"	"2000"	"11 years"	"11"	79	2568858	3.1
	"2000"	"2000"	"12 years"	"12"	93	2544570	3.7
	"2000"	"2000"	"13 years"	"13"	92	2500766	3.7
	"2000"	"2000"	"14 years"	"14"	131	2518060	5.2
