"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"1999"	"1999"	"< 1 year"	"0"	225	2370682	9.5
	"1999"	"1999"	"1 year"	"1"	126	2359687	5.3
	"1999"	"1999"	"2 years"	"2"	135	2361587	5.7
	"1999"	"1999"	"3 years"	"3"	104	2402534	4.3
	"1999"	"1999"	"4 years"	"4"	113	2478290	4.6
	"1999"	"1999"	"5 years"	"5"	103	2505812	4.1
	"1999"	"1999"	"6 years"	"6"	97	2531963	3.8
	"1999"	"1999"	"7 years"	"7"	86	2609407	3.3
	"1999"	"1999"	"8 years"	"8"	79	2609607	3.0
	"1999"	"1999"	"9 years"	"9"	75	2629429	2.9
	"1999"	"1999"	"10 years"	"10"	82	2577221	3.2
	"1999"	"1999"	"11 years"	"11"	71	2510966	2.8
	"1999"	"1999"	"12 years"	"12"	88	2492686	3.5
	"1999"	"1999"	"13 years"	"13"	93	2483406	3.7
	"1999"	"1999"	"14 years"	"14"	135	2483544	5.4
	"1999"	"1999"	"15 years"	"15"	178	2433780	7.3
	"1999"	"1999"	"16 years"	"16"	271	2486982	10.9
	"1999"	"1999"	"17 years"	"17"	339	2490068	13.6
	"1999"	"1999"	"18 years"	"18"	436	2452088	17.8
	"1999"	"1999"	"19 years"	"19"	507	2504962	20.2
	"1999"	"1999"	"20 years"	"20"	478	2397710	19.9
	"1999"	"1999"	"21 years"	"21"	482	2306120	20.9
	"1999"	"1999"	"22 years"	"22"	447	2277220	19.6
	"1999"	"1999"	"23 years"	"23"	452	2207498	20.5
	"1999"	"1999"	"24 years"	"24"	451	2269544	19.9
	"1999"	"1999"	"25 years"	"25"	402	2273500	17.7
	"1999"	"1999"	"26 years"	"26"	444	2283613	19.4
	"1999"	"1999"	"27 years"	"27"	420	2436107	17.2
	"1999"	"1999"	"28 years"	"28"	460	2575677	17.9
	"1999"	"1999"	"29 years"	"29"	517	2610447	19.8
	"1999"	"1999"	"30 years"	"30"	458	2637150	17.4
	"1999"	"1999"	"31 years"	"31"	512	2480908	20.6
	"1999"	"1999"	"32 years"	"32"	501	2546854	19.7
	"1999"	"1999"	"33 years"	"33"	545	2563208	21.3
	"1999"	"1999"	"34 years"	"34"	617	2727105	22.6
	"1999"	"1999"	"35 years"	"35"	703	2868891	24.5
	"1999"	"1999"	"36 years"	"36"	734	2827163	26.0
	"1999"	"1999"	"37 years"	"37"	843	2846880	29.6
	"1999"	"1999"	"38 years"	"38"	1013	2817724	36.0
	"1999"	"1999"	"39 years"	"39"	1048	2860951	36.6
