GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2014 Inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2014 Inflation-adjusted dollars)
310M200US10180,10180,"Abilene, TX Metro Area",44303,2767
310M200US10420,10420,"Akron, OH Metro Area",50538,1279
310M200US10500,10500,"Albany, GA Metro Area",39071,2542
310M200US10540,10540,"Albany, OR Metro Area",43428,4024
310M200US10580,10580,"Albany-Schenectady-Troy, NY Metro Area",62265,1494
310M200US10740,10740,"Albuquerque, NM Metro Area",47581,1279
310M200US10780,10780,"Alexandria, LA Metro Area",40209,3073
310M200US10900,10900,"Allentown-Bethlehem-Easton, PA-NJ Metro Area",60320,968
310M200US11020,11020,"Altoona, PA Metro Area",44019,4070
310M200US11100,11100,"Amarillo, TX Metro Area",51280,2184
310M200US11180,11180,"Ames, IA Metro Area",46091,5589
310M200US11260,11260,"Anchorage, AK Metro Area",75682,2922
310M200US11460,11460,"Ann Arbor, MI Metro Area",62845,2167
310M200US11500,11500,"Anniston-Oxford-Jacksonville, AL Metro Area",41428,2300
310M200US11540,11540,"Appleton, WI Metro Area",60106,2400
310M200US11700,11700,"Asheville, NC Metro Area",46917,1688
310M200US12020,12020,"Athens-Clarke County, GA Metro Area",41761,2538
310M200US12060,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",56166,741
310M200US12100,12100,"Atlantic City-Hammonton, NJ Metro Area",55313,3112
310M200US12220,12220,"Auburn-Opelika, AL Metro Area",39932,3096
310M200US12260,12260,"Augusta-Richmond County, GA-SC Metro Area",46689,1962
310M200US12420,12420,"Austin-Round Rock, TX Metro Area",63603,1891
310M200US12540,12540,"Bakersfield, CA Metro Area",47644,2483
310M200US12580,12580,"Baltimore-Columbia-Towson, MD Metro Area",71501,1015
310M200US12620,12620,"Bangor, ME Metro Area",42242,2830
310M200US12700,12700,"Barnstable Town, MA Metro Area",65384,3611
310M200US12940,12940,"Baton Rouge, LA Metro Area",52091,1775
310M200US12980,12980,"Battle Creek, MI Metro Area",46088,2381
310M200US13020,13020,"Bay City, MI Metro Area",46844,3219
310M200US13140,13140,"Beaumont-Port Arthur, TX Metro Area",42494,1882
310M200US13220,13220,"Beckley, WV Metro Area",39498,2409
310M200US13380,13380,"Bellingham, WA Metro Area",53665,2845
310M200US13460,13460,"Bend-Redmond, OR Metro Area",52006,3650
310M200US13740,13740,"Billings, MT Metro Area",51111,2276
310M200US13780,13780,"Binghamton, NY Metro Area",48188,2923
310M200US13820,13820,"Birmingham-Hoover, AL Metro Area",47046,1153
310M200US13900,13900,"Bismarck, ND Metro Area",63356,3881
310M200US13980,13980,"Blacksburg-Christiansburg-Radford, VA Metro Area",43709,3109
310M200US14010,14010,"Bloomington, IL Metro Area",57592,3905
310M200US14020,14020,"Bloomington, IN Metro Area",44963,2256
310M200US14100,14100,"Bloomsburg-Berwick, PA Metro Area",49670,3786
310M200US14260,14260,"Boise City, ID Metro Area",51826,1654
310M200US14460,14460,"Boston-Cambridge-Newton, MA-NH Metro Area",75667,875
310M200US14500,14500,"Boulder, CO Metro Area",71540,3599
310M200US14540,14540,"Bowling Green, KY Metro Area",47277,2910
310M200US14740,14740,"Bremerton-Silverdale, WA Metro Area",61794,2426
310M200US14860,14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",85925,2989
310M200US15180,15180,"Brownsville-Harlingen, TX Metro Area",32093,1534
310M200US15260,15260,"Brunswick, GA Metro Area",46268,1875
310M200US15380,15380,"Buffalo-Cheektowaga-Niagara Falls, NY Metro Area",50074,926
310M200US15500,15500,"Burlington, NC Metro Area",39576,2701
310M200US15540,15540,"Burlington-South Burlington, VT Metro Area",61947,2506
310M200US15680,15680,"California-Lexington Park, MD Metro Area",86417,4765
310M200US15940,15940,"Canton-Massillon, OH Metro Area",47729,1562
