GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2013 inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2013 inflation-adjusted dollars)
310M200US10180,10180,"Abilene, TX Metro Area",44149,2375
310M200US10420,10420,"Akron, OH Metro Area",49984,1544
310M200US10500,10500,"Albany, GA Metro Area",34756,2891
310M200US10540,10540,"Albany, OR Metro Area",45130,3551
310M200US10580,10580,"Albany-Schenectady-Troy, NY Metro Area",59626,1981
310M200US10740,10740,"Albuquerque, NM Metro Area",48355,2109
310M200US10780,10780,"Alexandria, LA Metro Area",39960,2952
310M200US10900,10900,"Allentown-Bethlehem-Easton, PA-NJ Metro Area",56543,1424
310M200US11020,11020,"Altoona, PA Metro Area",42164,3453
310M200US11100,11100,"Amarillo, TX Metro Area",49207,3098
310M200US11180,11180,"Ames, IA Metro Area",50279,4756
310M200US11260,11260,"Anchorage, AK Metro Area",76831,2453
310M200US11460,11460,"Ann Arbor, MI Metro Area",59660,2846
310M200US11500,11500,"Anniston-Oxford-Jacksonville, AL Metro Area",36205,3402
310M200US11540,11540,"Appleton, WI Metro Area",58410,2064
310M200US11700,11700,"Asheville, NC Metro Area",43916,1818
310M200US12020,12020,"Athens-Clarke County, GA Metro Area",38227,1916
310M200US12060,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",55733,675
310M200US12100,12100,"Atlantic City-Hammonton, NJ Metro Area",52127,2250
310M200US12220,12220,"Auburn-Opelika, AL Metro Area",46068,4329
310M200US12260,12260,"Augusta-Richmond County, GA-SC Metro Area",44187,2383
310M200US12420,12420,"Austin-Round Rock, TX Metro Area",61750,1225
310M200US12540,12540,"Bakersfield, CA Metro Area",46879,2311
310M200US12580,12580,"Baltimore-Columbia-Towson, MD Metro Area",68455,1082
310M200US12620,12620,"Bangor, ME Metro Area",43598,2656
310M200US12700,12700,"Barnstable Town, MA Metro Area",61026,2089
310M200US12940,12940,"Baton Rouge, LA Metro Area",51134,1057
310M200US12980,12980,"Battle Creek, MI Metro Area",44520,3406
310M200US13020,13020,"Bay City, MI Metro Area",41281,4157
310M200US13140,13140,"Beaumont-Port Arthur, TX Metro Area",45019,2120
310M200US13220,13220,"Beckley, WV Metro Area",36781,3752
310M200US13380,13380,"Bellingham, WA Metro Area",50186,4300
310M200US13460,13460,"Bend-Redmond, OR Metro Area",46791,5216
310M200US13740,13740,"Billings, MT Metro Area",52583,3403
310M200US13780,13780,"Binghamton, NY Metro Area",46836,2298
310M200US13820,13820,"Birmingham-Hoover, AL Metro Area",48328,1398
