GEO.id,GEO.id2,GEO.display-label,HD01_VD02,HD02_VD02,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
Id,Id2,Geography,Estimate; Median earnings in the past 12 months (in 2013 inflation-adjusted dollars) -- - Total:,Margin of Error; Median earnings in the past 12 months (in 2013 inflation-adjusted dollars) -- - Total:,Estimate; Median earnings in the past 12 months (in 2013 inflation-adjusted dollars) -- - Male -- - Total,Margin of Error; Median earnings in the past 12 months (in 2013 inflation-adjusted dollars) -- - Male -- - Total,"Estimate; Median earnings in the past 12 months (in 2013 inflation-adjusted dollars) -- - Male -- - Worked full-time, year-round in the past 12 months","Margin of Error; Median earnings in the past 12 months (in 2013 inflation-adjusted dollars) -- - Male -- - Worked full-time, year-round in the past 12 months",Estimate; Median earnings in the past 12 months (in 2013 inflation-adjusted dollars) -- - Male -- - Other,Margin of Error; Median earnings in the past 12 months (in 2013 inflation-adjusted dollars) -- - Male -- - Other,Estimate; Median earnings in the past 12 months (in 2013 inflation-adjusted dollars) -- - Female -- - Total,Margin of Error; Median earnings in the past 12 months (in 2013 inflation-adjusted dollars) -- - Female -- - Total,"Estimate; Median earnings in the past 12 months (in 2013 inflation-adjusted dollars) -- - Female -- - Worked full-time, year-round in the past 12 months","Margin of Error; Median earnings in the past 12 months (in 2013 inflation-adjusted dollars) -- - Female -- - Worked full-time, year-round in the past 12 months",Estimate; Median earnings in the past 12 months (in 2013 inflation-adjusted dollars) -- - Female -- - Other,Margin of Error; Median earnings in the past 12 months (in 2013 inflation-adjusted dollars) -- - Female -- - Other
0500000US01003,01003,"Baldwin County, Alabama",21091,662,21138,605,21463,420,"2,500-",***,20324,12506,24347,19519,6265,759
0500000US01015,01015,"Calhoun County, Alabama",12277,3907,15385,3669,17413,2599,11148,6556,11319,764,12174,27596,10515,10466
0500000US01043,01043,"Cullman County, Alabama",16757,11684,17391,6701,20437,5134,-,**,4362,2025,-,**,4362,2025
0500000US01049,01049,"DeKalb County, Alabama",19095,3774,19238,9397,19523,11441,-,**,18904,3104,18981,3352,-,**
0500000US01051,01051,"Elmore County, Alabama",55165,76270,110231,109701,110804,48270,-,**,18417,8313,-,**,-,**
0500000US01069,01069,"Houston County, Alabama",15219,8138,15315,11139,15560,10871,"2,500-",***,12439,8566,21109,9115,7610,1826
0500000US01073,01073,"Jefferson County, Alabama",16712,2791,18936,3543,21837,3485,15022,8169,11072,5135,24066,6057,6355,2148
0500000US01077,01077,"Lauderdale County, Alabama",21655,18416,27122,39299,42034,29460,-,**,18119,5140,-,**,17219,12987
0500000US01083,01083,"Limestone County, Alabama",15924,7266,22475,17724,22138,30378,-,**,11470,1138,15745,680,7032,4248
0500000US01089,01089,"Madison County, Alabama",23375,4560,25766,5302,30176,13184,9306,8632,21037,5832,42685,12709,12891,4793
0500000US01095,01095,"Marshall County, Alabama",16555,717,16407,1132,16997,1851,15304,10176,16774,1983,16917,4410,6275,8003
0500000US01097,01097,"Mobile County, Alabama",25782,5953,27758,9797,57539,48660,12553,2602,18665,4227,22196,11033,7113,4928
0500000US01101,01101,"Montgomery County, Alabama",21967,4064,24067,6348,25286,7136,8782,6516,21123,4853,21731,7237,20055,22362
0500000US01103,01103,"Morgan County, Alabama",19234,3551,20646,4025,22571,3065,4071,11729,11722,4497,11722,4502,-,**
0500000US01117,01117,"Shelby County, Alabama",15825,11367,17300,13343,16907,15137,25607,31915,12315,11316,25906,20847,5972,4567
0500000US01121,01121,"Talladega County, Alabama",18594,941,18754,1524,18906,3759,4533,25440,16447,1864,-,**,-,**
0500000US01125,01125,"Tuscaloosa County, Alabama",15522,5159,16617,6326,27012,13673,10234,13915,5722,13003,26606,57079,3840,1065
0500000US02020,02020,"Anchorage Municipality, Alaska",32370,6403,36878,3786,45005,9415,25149,6258,22804,5559,38656,24971,4980,4008
0500000US02090,02090,"Fairbanks North Star Borough, Alaska",35989,14060,43547,14747,44441,20208,-,**,25977,21460,41058,19920,9842,4364
0500000US02170,02170,"Matanuska-Susitna Borough, Alaska",23604,6018,23792,6597,27400,18878,13079,17448,22219,23008,51199,12938,14375,4376
0500000US04001,04001,"Apache County, Arizona",11603,3372,10949,15815,20328,33339,"2,500-",***,11693,4643,-,**,11593,2832
0500000US04003,04003,"Cochise County, Arizona",17791,3678,18025,3903,34819,5111,9235,2936,17321,7125,29694,5394,7619,3037
0500000US04005,04005,"Coconino County, Arizona",20993,5003,22436,17811,41304,9014,10938,9750,13886,6583,24522,6358,4624,2872
