GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Male:,Margin of Error; Male:,Estimate; Male: - Under 5 years,Margin of Error; Male: - Under 5 years,Estimate; Male: - 5 to 9 years,Margin of Error; Male: - 5 to 9 years,Estimate; Male: - 10 to 14 years,Margin of Error; Male: - 10 to 14 years,Estimate; Male: - 15 to 17 years,Margin of Error; Male: - 15 to 17 years,Estimate; Male: - 18 and 19 years,Margin of Error; Male: - 18 and 19 years,Estimate; Male: - 20 to 24 years,Margin of Error; Male: - 20 to 24 years,Estimate; Male: - 25 to 29 years,Margin of Error; Male: - 25 to 29 years,Estimate; Male: - 30 to 34 years,Margin of Error; Male: - 30 to 34 years,Estimate; Male: - 35 to 44 years,Margin of Error; Male: - 35 to 44 years,Estimate; Male: - 45 to 54 years,Margin of Error; Male: - 45 to 54 years,Estimate; Male: - 55 to 64 years,Margin of Error; Male: - 55 to 64 years,Estimate; Male: - 65 to 74 years,Margin of Error; Male: - 65 to 74 years,Estimate; Male: - 75 to 84 years,Margin of Error; Male: - 75 to 84 years,Estimate; Male: - 85 years and over,Margin of Error; Male: - 85 years and over,Estimate; Female:,Margin of Error; Female:,Estimate; Female: - Under 5 years,Margin of Error; Female: - Under 5 years,Estimate; Female: - 5 to 9 years,Margin of Error; Female: - 5 to 9 years,Estimate; Female: - 10 to 14 years,Margin of Error; Female: - 10 to 14 years,Estimate; Female: - 15 to 17 years,Margin of Error; Female: - 15 to 17 years,Estimate; Female: - 18 and 19 years,Margin of Error; Female: - 18 and 19 years,Estimate; Female: - 20 to 24 years,Margin of Error; Female: - 20 to 24 years,Estimate; Female: - 25 to 29 years,Margin of Error; Female: - 25 to 29 years,Estimate; Female: - 30 to 34 years,Margin of Error; Female: - 30 to 34 years,Estimate; Female: - 35 to 44 years,Margin of Error; Female: - 35 to 44 years,Estimate; Female: - 45 to 54 years,Margin of Error; Female: - 45 to 54 years,Estimate; Female: - 55 to 64 years,Margin of Error; Female: - 55 to 64 years,Estimate; Female: - 65 to 74 years,Margin of Error; Female: - 65 to 74 years,Estimate; Female: - 75 to 84 years,Margin of Error; Female: - 75 to 84 years,Estimate; Female: - 85 years and over,Margin of Error; Female: - 85 years and over
0500000US01073,01073,"Jefferson County, Alabama",18975,*****,10026,586,790,527,524,413,1088,413,88,144,330,184,688,184,1343,*****,1338,*****,1630,606,1021,606,956,370,230,250,0,267,0,267,8949,586,2170,527,630,416,894,470,643,470,383,250,620,204,338,178,577,356,1062,412,1006,396,178,260,213,261,235,250,0,267
0500000US01089,01089,"Madison County, Alabama",8577,*****,4787,722,886,264,633,484,371,268,87,141,165,152,421,132,364,151,340,307,458,384,679,404,243,133,98,110,42,72,0,267,3790,722,268,264,484,445,0,267,426,446,110,172,422,184,160,135,705,380,212,254,455,352,318,187,147,139,0,267,83,118
0500000US01095,01095,"Marshall County, Alabama",8617,*****,4536,763,1141,472,361,354,76,100,131,218,290,274,583,321,195,181,181,204,426,293,874,365,249,154,29,53,0,267,0,267,4081,763,865,472,675,329,797,427,102,99,132,148,288,160,173,137,213,162,595,231,173,233,32,55,36,66,0,267,0,267
0500000US01097,01097,"Mobile County, Alabama",6706,*****,3568,580,228,145,73,128,537,267,280,287,156,217,124,124,537,172,179,180,701,258,240,188,137,233,281,208,95,130,0,267,3138,580,301,144,348,378,289,296,74,130,109,105,305,213,50,71,57,56,575,244,369,244,371,350,106,134,95,131,89,113
0500000US01117,01117,"Shelby County, Alabama",6591,*****,3859,465,757,465,269,315,278,268,76,107,0,267,658,148,168,148,700,382,620,371,134,165,126,123,73,69,0,267,0,267,2732,465,457,453,168,164,333,94,227,165,0,267,262,206,313,206,62,102,630,168,161,146,119,71,0,267,0,267,0,267
0500000US02020,02020,"Anchorage Municipality, Alaska",21996,*****,11781,159,1370,*****,1510,338,714,338,888,160,519,352,1479,433,868,380,1028,*****,1502,458,1109,458,630,178,54,91,42,73,68,128,10215,159,1293,*****,877,252,1196,252,221,160,167,271,1166,445,742,453,738,446,1681,513,1144,491,691,237,127,156,107,125,65,112
0500000US04003,04003,"Cochise County, Arizona",40158,*****,19472,*****,1957,*****,1797,608,1784,608,1272,*****,754,546,1642,501,1246,578,1028,*****,2229,*****,2378,*****,1502,*****,984,*****,675,232,224,232,20686,*****,1851,*****,1772,673,1715,673,1244,*****,759,*****,1674,*****,1339,*****,1063,*****,2563,*****,2632,*****,1714,*****,1211,*****,607,323,542,323
0500000US04005,04005,"Coconino County, Arizona",15195,*****,8411,338,1431,242,643,327,685,326,408,264,262,279,944,320,547,331,670,315,1201,386,712,388,512,214,345,208,51,82,0,292,6784,338,340,242,786,295,495,295,424,264,513,287,556,241,371,340,780,367,1278,341,314,244,291,213,381,244,255,182,0,292
0500000US04013,04013,"Maricopa County, Arizona",1182656,*****,624188,*****,77321,*****,63582,2803,61441,2802,32121,*****,18054,*****,49101,*****,69253,*****,64004,*****,93343,*****,52890,*****,26250,*****,10999,*****,4650,590,1179,590,558468,*****,74090,*****,63633,2704,55723,2704,29989,*****,15828,*****,40262,*****,53279,*****,51479,*****,77850,*****,48839,*****,26216,*****,12621,*****,6351,851,2308,851
0500000US04015,04015,"Mohave County, Arizona",27388,*****,14274,450,1457,*****,1466,292,1325,292,1193,450,0,292,1186,489,1438,489,1127,615,1813,673,1575,851,779,*****,425,215,430,220,60,104,13114,450,1383,*****,657,417,1939,418,487,450,300,329,1580,437,476,298,1425,674,1607,674,1340,*****,901,*****,369,198,501,234,149,185
0500000US04017,04017,"Navajo County, Arizona",10282,*****,5099,422,279,107,98,91,899,91,163,215,0,292,243,195,771,506,403,258,1323,597,161,166,475,340,138,158,146,230,0,292,5183,422,619,107,334,296,789,406,389,291,97,154,509,402,412,284,236,220,703,255,448,255,198,193,449,361,0,292,0,292
0500000US04019,04019,"Pima County, Arizona",316229,*****,156466,*****,17290,*****,13442,1603,16540,1604,8987,*****,5535,*****,12926,*****,12999,*****,12408,*****,21058,*****,16522,*****,9944,*****,5183,*****,2621,456,1011,456,159763,*****,16332,*****,15306,1223,13670,1224,8100,*****,5225,*****,12618,*****,13239,*****,12094,*****,21776,*****,17705,*****,11190,*****,6708,*****,4668,476,1132,475
0500000US04021,04021,"Pinal County, Arizona",88672,*****,48796,*****,4475,*****,5518,781,3271,781,2575,*****,1333,912,5163,912,5586,*****,4703,*****,6935,*****,4483,*****,2609,*****,1336,*****,550,301,259,301,39876,*****,4157,*****,4613,771,3699,771,2305,*****,935,779,3760,780,3580,*****,3175,*****,5202,*****,3726,*****,2409,*****,1330,*****,590,348,395,348
0500000US04025,04025,"Yavapai County, Arizona",27491,*****,14363,733,1612,558,911,576,1881,576,706,384,661,208,869,208,1477,*****,1354,*****,2303,335,894,335,682,412,631,348,216,216,166,252,13128,733,1579,558,1276,280,1310,280,724,384,874,590,784,503,871,595,1134,*****,1731,*****,1157,*****,826,343,583,353,279,273,0,292
0500000US04027,04027,"Yuma County, Arizona",105831,*****,52115,*****,6573,*****,4934,1101,5949,1101,3419,*****,1967,*****,4656,*****,3314,*****,3270,*****,6802,*****,5475,*****,2862,*****,2101,419,793,419,0,292,53716,*****,6313,*****,5012,856,5327,856,3248,*****,2033,*****,4366,*****,3490,*****,3693,*****,7318,*****,6171,*****,3407,*****,1981,*****,891,261,466,261
0500000US05007,05007,"Benton County, Arkansas",28676,*****,15347,469,2155,*****,1696,427,1463,427,912,384,454,237,1045,237,1497,*****,1446,*****,2352,506,1303,506,676,364,272,240,76,126,0,267,13329,469,2076,*****,1995,533,1110,533,667,383,423,299,867,299,1167,*****,1228,*****,1740,553,1294,553,710,261,52,91,0,267,0,267
