GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Male:,Margin of Error; Male:,Estimate; Male: - Under 5 years,Margin of Error; Male: - Under 5 years,Estimate; Male: - 5 to 9 years,Margin of Error; Male: - 5 to 9 years,Estimate; Male: - 10 to 14 years,Margin of Error; Male: - 10 to 14 years,Estimate; Male: - 15 to 17 years,Margin of Error; Male: - 15 to 17 years,Estimate; Male: - 18 and 19 years,Margin of Error; Male: - 18 and 19 years,Estimate; Male: - 20 to 24 years,Margin of Error; Male: - 20 to 24 years,Estimate; Male: - 25 to 29 years,Margin of Error; Male: - 25 to 29 years,Estimate; Male: - 30 to 34 years,Margin of Error; Male: - 30 to 34 years,Estimate; Male: - 35 to 44 years,Margin of Error; Male: - 35 to 44 years,Estimate; Male: - 45 to 54 years,Margin of Error; Male: - 45 to 54 years,Estimate; Male: - 55 to 64 years,Margin of Error; Male: - 55 to 64 years,Estimate; Male: - 65 to 74 years,Margin of Error; Male: - 65 to 74 years,Estimate; Male: - 75 to 84 years,Margin of Error; Male: - 75 to 84 years,Estimate; Male: - 85 years and over,Margin of Error; Male: - 85 years and over,Estimate; Female:,Margin of Error; Female:,Estimate; Female: - Under 5 years,Margin of Error; Female: - Under 5 years,Estimate; Female: - 5 to 9 years,Margin of Error; Female: - 5 to 9 years,Estimate; Female: - 10 to 14 years,Margin of Error; Female: - 10 to 14 years,Estimate; Female: - 15 to 17 years,Margin of Error; Female: - 15 to 17 years,Estimate; Female: - 18 and 19 years,Margin of Error; Female: - 18 and 19 years,Estimate; Female: - 20 to 24 years,Margin of Error; Female: - 20 to 24 years,Estimate; Female: - 25 to 29 years,Margin of Error; Female: - 25 to 29 years,Estimate; Female: - 30 to 34 years,Margin of Error; Female: - 30 to 34 years,Estimate; Female: - 35 to 44 years,Margin of Error; Female: - 35 to 44 years,Estimate; Female: - 45 to 54 years,Margin of Error; Female: - 45 to 54 years,Estimate; Female: - 55 to 64 years,Margin of Error; Female: - 55 to 64 years,Estimate; Female: - 65 to 74 years,Margin of Error; Female: - 65 to 74 years,Estimate; Female: - 75 to 84 years,Margin of Error; Female: - 75 to 84 years,Estimate; Female: - 85 years and over,Margin of Error; Female: - 85 years and over
0500000US01069,01069,"Houston County, Alabama",3163,*****,1492,69,78,67,228,92,106,93,7,12,0,190,199,123,193,123,33,31,268,106,225,103,45,30,110,30,0,190,0,190,1671,69,333,67,209,83,208,84,14,20,0,190,102,118,30,40,316,139,219,63,82,63,36,19,99,31,0,190,23,20
0500000US01073,01073,"Jefferson County, Alabama",26478,*****,14308,872,935,613,1671,398,650,398,854,172,183,204,1942,204,2047,*****,1756,*****,2219,573,1191,573,487,582,184,204,53,87,136,224,12170,872,2799,613,917,484,1254,484,203,172,380,327,1060,631,1340,616,1599,618,1049,524,875,646,370,500,240,215,84,150,0,190
0500000US01089,01089,"Madison County, Alabama",15925,*****,8591,144,983,*****,576,248,898,247,270,145,40,66,1290,66,1076,*****,930,526,1193,549,691,314,559,124,0,190,85,124,0,190,7334,145,1015,*****,918,245,387,245,454,144,390,331,768,388,501,356,342,272,743,346,1195,444,326,165,116,110,179,142,0,190
0500000US01095,01095,"Marshall County, Alabama",11775,*****,6429,385,1043,*****,664,367,603,367,64,77,604,530,507,429,652,578,679,*****,826,278,371,278,350,404,66,105,0,190,0,190,5346,385,1010,*****,815,290,564,281,245,218,84,109,485,346,641,337,484,*****,624,329,197,166,197,177,0,190,0,190,0,190
0500000US01097,01097,"Mobile County, Alabama",10450,*****,5680,672,877,246,396,481,212,259,110,152,71,125,725,331,602,308,799,490,735,481,535,434,481,131,137,131,0,190,0,190,4770,672,226,246,1151,707,0,190,249,336,0,190,380,343,399,396,494,432,608,546,635,531,240,159,64,104,127,126,197,156
0500000US02020,02020,"Anchorage Municipality, Alaska",23275,*****,11328,274,1340,*****,1451,403,911,402,304,274,615,433,1557,473,748,457,879,*****,1702,395,773,395,614,311,305,261,129,142,0,149,11947,274,1321,*****,1321,432,946,431,953,273,174,162,1357,162,1145,*****,629,508,1834,584,1036,503,708,*****,312,122,170,116,41,55
0500000US04003,04003,"Cochise County, Arizona",43494,*****,21774,577,2030,*****,2644,525,1357,525,1293,577,871,529,1908,529,1673,*****,1422,*****,2395,*****,2445,*****,1845,*****,1322,397,402,336,167,169,21720,577,1966,*****,1834,448,2110,448,1077,577,614,434,1698,434,1475,*****,1379,*****,2554,*****,2556,*****,2015,*****,1314,*****,637,339,491,339
0500000US04005,04005,"Coconino County, Arizona",18670,*****,9158,528,884,512,958,336,751,336,333,247,851,438,954,442,724,489,319,370,1410,570,918,554,334,211,262,191,424,304,36,69,9512,528,996,513,527,348,1124,348,572,246,727,448,1158,446,717,345,413,357,1115,561,1069,590,461,241,611,243,0,229,22,44
0500000US04013,04013,"Maricopa County, Arizona",1162596,*****,586429,*****,65179,*****,58475,3256,65067,3256,34422,*****,22990,*****,53310,*****,49080,*****,47638,*****,81981,*****,57313,*****,30401,*****,13587,*****,5432,697,1554,697,576167,*****,62414,*****,60888,4148,58250,4148,32802,*****,21324,*****,49578,*****,45955,*****,45971,*****,82572,*****,57141,*****,32833,*****,16191,*****,8089,824,2159,824
0500000US04015,04015,"Mohave County, Arizona",30662,*****,15130,984,1036,903,1713,467,1249,467,748,276,119,214,932,612,1934,640,1421,675,1545,652,1845,762,1312,535,972,469,156,228,148,250,15532,984,1872,903,2053,664,995,664,985,276,176,279,1629,502,737,472,357,362,2134,827,1891,764,1308,*****,900,366,456,351,39,74
0500000US04017,04017,"Navajo County, Arizona",11967,*****,6173,486,632,244,813,228,416,229,6,15,49,65,718,852,589,318,500,513,742,636,782,710,592,452,83,112,251,235,0,229,5794,486,549,245,1010,507,240,216,611,451,288,434,602,571,379,373,135,176,449,436,604,433,475,332,335,365,117,158,0,229
0500000US04019,04019,"Pima County, Arizona",346986,*****,170224,*****,16635,*****,15741,1624,17365,1624,9539,*****,6693,*****,15519,*****,13289,*****,12417,*****,21613,*****,18356,*****,12715,*****,6199,*****,3167,448,976,447,176762,*****,15826,*****,17087,1401,14760,1401,9194,*****,6445,*****,15429,*****,13426,*****,12804,*****,23101,*****,20218,*****,14328,*****,7930,*****,4036,701,2178,701
0500000US04021,04021,"Pinal County, Arizona",110063,*****,59420,*****,5571,*****,6829,1706,4661,1706,3071,*****,2127,*****,5129,*****,5479,*****,5285,*****,8652,*****,6013,*****,3751,*****,1882,*****,907,93,63,93,50643,*****,5308,*****,5854,1486,5180,1487,2959,*****,1639,*****,3364,*****,3726,*****,3872,*****,6835,*****,5064,*****,3713,*****,1946,*****,746,390,437,390
0500000US04025,04025,"Yavapai County, Arizona",29445,*****,15004,970,1577,1439,975,1126,2547,1383,325,334,807,767,1263,753,819,637,551,781,2685,850,1238,818,746,541,712,597,192,205,567,590,14441,970,1040,877,1275,774,1587,774,1421,334,449,513,1669,714,410,533,775,655,1771,880,1708,725,634,418,807,596,516,474,379,348
0500000US04027,04027,"Yuma County, Arizona",120794,*****,60240,*****,5807,*****,5736,1255,6248,1255,3880,*****,2781,*****,5869,*****,4516,*****,3934,*****,7273,*****,6668,*****,4054,*****,2076,*****,1136,331,262,331,60554,*****,5598,*****,4843,1269,6742,1269,3732,*****,2361,*****,5028,*****,4233,*****,3835,*****,8215,*****,7343,*****,4511,*****,2503,*****,591,402,1019,402
0500000US05007,05007,"Benton County, Arkansas",35794,*****,18337,877,2210,*****,2843,682,1353,682,931,724,1111,586,1126,586,1540,*****,1547,*****,2802,*****,1728,*****,871,366,0,192,0,192,275,502,17457,877,2161,*****,2620,1019,2252,764,256,414,52,115,906,764,2351,791,1513,*****,2873,946,1397,946,1076,431,0,192,0,192,0,192
0500000US05119,05119,"Pulaski County, Arkansas",23147,*****,13393,911,1949,671,954,583,1274,583,616,550,586,498,1605,523,1169,521,1426,*****,1584,660,1434,659,419,275,0,192,377,276,0,192,9754,911,1089,672,720,476,926,557,698,457,940,650,262,291,1116,624,484,401,2257,468,463,286,419,278,44,79,336,316,0,192
0500000US05131,05131,"Sebastian County, Arkansas",16063,*****,8413,402,1091,*****,976,640,924,641,540,344,102,139,618,399,1045,400,313,256,1533,494,739,474,193,200,109,174,136,161,94,125,7650,402,1101,*****,728,756,1112,755,349,344,841,367,263,311,409,337,625,*****,1276,339,464,339,418,249,64,109,0,192,0,192
0500000US05143,05143,"Washington County, Arkansas",32827,*****,16995,633,2198,*****,2255,698,1585,698,784,531,244,273,1950,273,1638,*****,1043,654,2498,919,1950,931,722,357,128,229,0,192,0,192,15832,633,2132,*****,2130,712,1538,711,991,531,521,389,1415,389,1381,*****,1408,*****,1818,639,1646,640,711,321,0,192,141,212,0,192
0500000US06001,06001,"Alameda County, California",349376,*****,178231,*****,17182,*****,16609,1561,14307,1561,8640,*****,6048,*****,15635,*****,16601,*****,16712,*****,28391,*****,19466,*****,10769,*****,4666,*****,2052,341,1153,341,171145,*****,16253,*****,14764,1451,14943,1451,8189,*****,5889,*****,14415,*****,15129,*****,14660,*****,25607,*****,18960,*****,11534,*****,5835,*****,3412,508,1555,508
0500000US06007,06007,"Butte County, California",32295,*****,16501,*****,1511,*****,1087,400,1953,401,888,*****,845,*****,2302,*****,1229,*****,280,188,2867,188,1641,*****,1091,*****,696,118,58,74,53,90,15794,*****,1495,*****,1460,376,1415,376,846,*****,929,*****,2183,*****,1230,*****,987,*****,1862,*****,1447,*****,1018,*****,666,210,199,185,57,94
0500000US06013,06013,"Contra Costa County, California",263972,*****,133228,*****,13110,*****,11547,1573,13833,1573,7279,*****,4660,*****,11037,*****,11312,*****,11046,*****,20615,*****,15070,*****,8004,*****,3432,*****,1759,264,524,264,130744,*****,12627,*****,12300,1259,11966,1259,7073,*****,4380,*****,10120,*****,10527,*****,10530,*****,19428,*****,15070,*****,8699,*****,4479,*****,2422,776,1123,775
0500000US06017,06017,"El Dorado County, California",22241,*****,11493,537,972,447,739,426,1587,425,1068,246,764,564,873,515,474,365,410,265,1811,266,1304,*****,865,*****,392,212,42,60,192,171,10748,536,1219,447,932,528,1295,528,243,246,408,383,681,818,328,297,1186,714,1618,567,1292,566,1072,354,333,321,43,70,98,133
0500000US06019,06019,"Fresno County, California",479595,*****,244336,*****,26364,*****,25980,2167,22263,2167,14031,*****,9501,*****,22483,*****,20628,*****,18501,*****,31428,*****,25526,*****,15716,*****,7298,*****,3632,448,985,449,235259,*****,25261,*****,25915,1923,20681,1923,13362,*****,8790,*****,20664,*****,18579,*****,17601,*****,30056,*****,24418,*****,15795,*****,8089,*****,4812,424,1236,424
0500000US06023,06023,"Humboldt County, California",13769,*****,7513,635,881,506,660,251,628,250,354,191,466,594,135,220,967,448,963,756,879,211,606,211,843,339,131,149,0,208,0,208,6256,635,583,506,475,334,708,333,299,192,151,151,1319,419,495,399,587,419,564,448,699,493,334,275,42,76,0,208,0,208
0500000US06025,06025,"Imperial County, California",142671,*****,71051,*****,6239,*****,6060,991,6741,991,3941,*****,2743,*****,6316,*****,5544,*****,5075,*****,8962,*****,8164,*****,5745,*****,2920,*****,1810,396,791,396,71620,*****,6118,*****,5341,828,6643,828,3870,*****,2531,*****,5505,*****,4787,*****,4499,*****,9267,*****,9011,*****,6882,*****,3835,*****,2467,377,864,377
0500000US06029,06029,"Kern County, California",425529,*****,223820,*****,23673,*****,22135,1855,21530,1855,12972,*****,8896,*****,21769,*****,20369,*****,18233,*****,30743,*****,22781,*****,12454,*****,5256,*****,2368,379,641,379,201709,*****,22873,*****,22324,2053,20152,2053,12255,*****,7892,*****,17422,*****,15627,*****,14771,*****,26555,*****,20429,*****,11894,*****,5730,*****,3145,357,640,358
0500000US06031,06031,"Kings County, California",79091,*****,44273,*****,4185,*****,4461,705,2942,705,2101,*****,1438,*****,4216,*****,4388,*****,4138,*****,6788,*****,5113,*****,2739,*****,1112,*****,389,228,263,228,34818,*****,4070,*****,4029,600,3185,601,2006,*****,1320,*****,2977,*****,2810,*****,2502,*****,4269,*****,3564,*****,2141,*****,1124,*****,477,274,344,274
0500000US06033,06033,"Lake County, California",11371,*****,6413,574,456,251,507,341,1167,346,612,329,160,149,283,194,662,204,460,404,451,330,939,435,426,309,290,317,0,208,0,208,4958,574,731,251,188,269,238,177,317,359,184,190,686,318,4,9,475,377,317,302,998,302,530,318,81,148,209,236,0,208
0500000US06037,06037,"Los Angeles County, California",4760974,*****,2382030,*****,210872,*****,198477,4776,211923,4777,134882,*****,90516,*****,216401,*****,202321,*****,191060,*****,361725,*****,278745,*****,163412,*****,74881,*****,36645,1407,10170,1406,2378944,*****,201693,*****,187539,5509,207027,5510,129073,*****,85575,*****,201052,*****,185062,*****,182059,*****,353660,*****,284711,*****,187560,*****,97803,*****,53439,1852,22691,1852
0500000US06039,06039,"Madera County, California",83330,*****,41963,*****,4574,*****,3266,882,5369,882,2509,*****,1746,*****,3997,*****,3484,*****,3139,*****,5362,*****,4086,*****,2532,*****,1169,*****,555,201,175,201,41367,*****,4420,*****,4138,722,3901,722,2376,*****,1493,*****,3592,*****,3505,*****,3395,*****,5675,*****,4188,*****,2553,*****,1283,*****,804,74,44,74
0500000US06041,06041,"Marin County, California",40104,*****,21766,344,1975,*****,2083,948,1169,948,1203,344,1065,575,1609,575,2373,*****,2358,*****,4017,880,2058,880,1096,474,547,394,213,243,0,208,18338,344,1958,*****,1467,711,1759,711,426,344,421,329,1375,329,1617,*****,1796,968,3324,1038,1877,817,1261,*****,493,329,278,247,286,380
0500000US06045,06045,"Mendocino County, California",20007,*****,11248,535,1719,451,902,470,1239,470,689,278,0,208,1625,427,642,427,847,*****,1160,491,1380,491,819,281,226,280,0,208,0,208,8759,535,499,451,880,394,1194,394,496,278,359,222,1139,361,319,305,965,540,1325,518,644,454,412,299,506,289,0,208,21,49
0500000US06047,06047,"Merced County, California",144634,*****,73959,*****,7794,*****,7984,1213,7449,1213,4770,*****,3032,*****,6687,*****,5858,*****,5384,*****,9563,*****,7586,*****,4442,*****,2070,*****,677,262,663,262,70675,*****,7526,*****,6952,846,7781,846,4337,*****,2962,*****,5956,*****,5341,*****,5193,*****,9355,*****,7130,*****,4249,*****,2278,*****,1230,282,385,282
0500000US06053,06053,"Monterey County, California",236500,*****,124032,*****,13212,*****,13171,1308,9492,1308,6639,*****,4551,*****,11664,*****,11731,*****,10935,*****,18241,*****,12593,*****,7190,*****,2841,*****,1298,405,474,405,112468,*****,12416,*****,11083,1122,10351,1123,6145,*****,4205,*****,9781,*****,9792,*****,9271,*****,15447,*****,11543,*****,6820,*****,3204,*****,1983,316,427,317
0500000US06055,06055,"Napa County, California",45498,*****,23615,556,2265,*****,1410,565,3061,564,1018,555,927,498,2179,498,2136,*****,2048,*****,3564,*****,2636,*****,1436,*****,345,251,308,227,282,264,21883,555,2118,*****,2883,616,1362,616,1505,555,834,*****,1718,*****,1767,*****,1141,572,3798,572,2319,*****,1323,*****,685,310,271,287,159,161
0500000US06057,06057,"Nevada County, California",8732,*****,4004,819,0,208,457,448,445,428,412,224,112,139,735,354,74,114,330,370,396,280,696,280,244,216,103,167,0,208,0,208,4728,819,787,751,471,276,295,178,111,163,0,208,167,312,700,615,187,213,472,426,558,449,274,251,429,227,138,151,139,152
0500000US06059,06059,"Orange County, California",1042752,*****,526208,*****,50734,*****,48745,2683,48189,2683,30654,*****,20425,*****,48055,*****,46514,*****,42616,*****,80120,*****,59613,*****,29648,*****,12966,*****,5851,517,2078,517,516544,*****,48395,*****,44718,2697,48845,2697,28839,*****,19057,*****,43958,*****,41433,*****,40015,*****,79569,*****,59527,*****,32818,*****,16823,*****,8917,793,3630,793
0500000US06061,06061,"Placer County, California",47527,*****,23821,*****,2365,*****,1138,754,3685,754,1492,*****,1350,671,1252,671,1842,*****,1843,*****,3204,*****,2606,*****,1609,*****,995,250,346,231,94,137,23706,*****,2329,*****,3456,609,1391,609,1295,*****,676,411,1722,411,1706,*****,1723,*****,3266,*****,2645,*****,1695,*****,988,*****,647,179,167,179
0500000US06065,06065,"Riverside County, California",1031958,*****,519186,*****,51278,*****,50673,2558,54688,2558,33114,*****,20975,*****,45631,*****,40607,*****,38394,*****,73518,*****,57368,*****,30393,*****,13791,*****,7131,559,1625,559,512772,*****,49214,*****,49665,3381,52905,3381,31667,*****,19797,*****,42488,*****,38492,*****,38369,*****,73959,*****,55189,*****,32361,*****,17089,*****,9356,648,2221,647
0500000US06067,06067,"Sacramento County, California",315632,*****,159489,*****,16933,*****,15214,1786,16422,1787,8961,*****,5837,*****,14048,*****,14223,*****,13166,*****,22535,*****,16268,*****,9104,*****,4004,*****,2123,382,651,381,156143,*****,16264,*****,14830,1751,15593,1751,8539,*****,5556,*****,13580,*****,13248,*****,12293,*****,21278,*****,16108,*****,10028,*****,4972,*****,2378,540,1476,540
0500000US06071,06071,"San Bernardino County, California",1030532,*****,516075,*****,51007,*****,48565,3474,54578,3474,32532,*****,21176,*****,46708,*****,40612,*****,38161,*****,71749,*****,57033,*****,31596,*****,14172,*****,6560,567,1626,567,514457,*****,48005,*****,47756,3835,51323,3836,31742,*****,19533,*****,44478,*****,39230,*****,37985,*****,72702,*****,57559,*****,34625,*****,17094,*****,7954,1432,4471,1431
0500000US06073,06073,"San Diego County, California",1021896,*****,506825,*****,48546,*****,49056,2791,42851,2791,29622,*****,21119,*****,51907,*****,44838,*****,39371,*****,70417,*****,55078,*****,30578,*****,13750,*****,7687,664,2005,664,515071,*****,46921,*****,45484,2705,42941,2705,27891,*****,18843,*****,46466,*****,41865,*****,39508,*****,75224,*****,59621,*****,35750,*****,19067,*****,10097,1069,5393,1069
0500000US06075,06075,"San Francisco County, California",125249,*****,66712,*****,4389,*****,2761,656,4001,656,1980,*****,1813,*****,6551,*****,8135,*****,7743,*****,11830,*****,8441,*****,5005,*****,2227,*****,1387,256,449,256,58537,*****,4093,*****,4019,718,2450,718,1850,*****,1885,*****,5470,*****,6466,*****,5763,*****,8713,*****,6466,*****,5012,*****,3038,*****,2495,460,817,460
0500000US06077,06077,"San Joaquin County, California",274653,*****,140494,*****,14951,*****,14883,2158,14468,2158,8459,*****,5374,*****,12060,*****,11323,*****,10758,*****,19340,*****,14472,*****,8155,*****,3733,*****,1792,325,726,325,134159,*****,14504,*****,14766,1490,12933,1491,8007,*****,4802,*****,10667,*****,10088,*****,10028,*****,18495,*****,13625,*****,8523,*****,4469,*****,2632,336,620,337
0500000US06079,06079,"San Luis Obispo County, California",57930,*****,30628,*****,2669,*****,1779,563,3203,562,1531,*****,1765,*****,3516,*****,2681,*****,2436,*****,4334,*****,3284,*****,2033,*****,888,344,354,338,155,183,27302,*****,2595,*****,2477,495,2417,495,1456,*****,1538,667,2856,667,2067,*****,1945,*****,3518,*****,2895,*****,1835,*****,1153,321,406,329,144,143
0500000US06081,06081,"San Mateo County, California",186419,*****,94475,*****,8543,*****,8995,1357,6610,1357,4482,*****,2995,*****,8328,*****,8910,*****,8619,*****,14878,*****,11190,*****,6200,*****,2822,*****,1426,268,477,268,91944,*****,8257,*****,7698,938,7253,938,4348,*****,2797,*****,7083,*****,7681,*****,7818,*****,13883,*****,10978,*****,6969,*****,3958,*****,2576,392,645,392
0500000US06083,06083,"Santa Barbara County, California",185413,*****,95625,*****,9383,*****,7941,928,8589,927,5296,*****,4758,*****,10364,*****,8502,*****,7701,*****,13265,*****,9871,*****,5584,*****,2562,*****,1029,316,780,316,89788,*****,9085,*****,8323,1035,7697,1036,4718,*****,4887,*****,9547,*****,7008,*****,6549,*****,11907,*****,9178,*****,5527,*****,2890,*****,2111,256,361,256
0500000US06085,06085,"Santa Clara County, California",491338,*****,250491,*****,24551,*****,22863,1737,21649,1737,12611,*****,8965,*****,22030,*****,23131,*****,22394,*****,38173,*****,27416,*****,15144,*****,6966,*****,3946,252,652,252,240847,*****,23600,*****,23423,2065,19238,2065,12261,*****,8119,*****,19372,*****,20131,*****,20401,*****,35602,*****,26473,*****,16385,*****,8624,*****,5421,561,1797,561
0500000US06087,06087,"Santa Cruz County, California",86303,*****,43791,*****,4382,*****,3820,884,3765,884,2191,*****,2385,*****,4707,*****,3771,*****,3512,*****,6040,*****,4629,*****,2861,*****,984,343,744,343,0,208,42512,*****,4079,*****,4545,775,2919,775,2165,*****,2518,*****,4436,*****,3168,*****,3206,*****,5708,*****,4609,*****,2910,*****,1271,*****,718,238,260,238
0500000US06089,06089,"Shasta County, California",15617,*****,7555,413,916,376,834,439,919,439,91,144,33,71,1104,341,386,336,672,416,1096,386,452,333,650,252,153,168,134,152,115,143,8062,413,726,375,669,342,907,341,863,144,307,254,388,290,803,351,871,427,582,427,848,*****,720,311,44,77,334,313,0,208
0500000US06095,06095,"Solano County, California",102489,*****,52806,*****,5252,*****,5451,857,4705,857,2923,*****,1895,*****,4708,*****,4628,*****,4299,*****,7487,*****,5813,*****,3379,*****,1361,*****,712,188,193,188,49683,*****,4928,*****,4527,1097,5165,1096,2785,*****,1797,*****,4073,*****,4022,*****,3845,*****,7013,*****,5358,*****,3290,*****,1608,*****,1055,160,217,160
0500000US06097,06097,"Sonoma County, California",123974,*****,64706,*****,6712,*****,7457,1046,4830,1046,3504,*****,2336,*****,5747,*****,5978,*****,5734,*****,9900,*****,6661,*****,3620,*****,1538,402,532,333,157,257,59268,*****,6441,*****,6066,1124,5796,1124,3212,*****,2112,*****,4847,*****,5089,*****,5007,*****,8627,*****,5884,*****,3397,*****,1546,*****,924,272,320,272
0500000US06099,06099,"Stanislaus County, California",221119,*****,112079,*****,11736,*****,12795,1217,10627,1217,6982,*****,4379,*****,9659,*****,8939,*****,8540,*****,15049,*****,11651,*****,6768,*****,3052,*****,1499,258,403,258,109040,*****,11508,*****,10130,1193,12252,1193,6433,*****,3941,*****,9312,*****,8474,*****,8271,*****,14620,*****,11247,*****,6934,*****,3527,*****,1648,356,743,356
0500000US06101,06101,"Sutter County, California",27879,*****,14256,429,1596,*****,1434,364,1493,364,728,429,882,377,929,376,1228,*****,1199,*****,2141,490,1186,490,837,351,493,332,50,90,60,104,13623,429,1556,*****,2006,360,840,360,829,429,310,376,1301,376,1134,*****,989,*****,1539,532,1515,532,824,*****,337,204,231,179,212,221
