"GEO_ID","NAME","B15001_001E","B15001_001M","B15001_002E","B15001_002M","B15001_003E","B15001_003M","B15001_004E","B15001_004M","B15001_005E","B15001_005M","B15001_006E","B15001_006M","B15001_007E","B15001_007M","B15001_008E","B15001_008M","B15001_009E","B15001_009M","B15001_010E","B15001_010M","B15001_011E","B15001_011M","B15001_012E","B15001_012M","B15001_013E","B15001_013M","B15001_014E","B15001_014M","B15001_015E","B15001_015M","B15001_016E","B15001_016M","B15001_017E","B15001_017M","B15001_018E","B15001_018M","B15001_019E","B15001_019M","B15001_020E","B15001_020M","B15001_021E","B15001_021M","B15001_022E","B15001_022M","B15001_023E","B15001_023M","B15001_024E","B15001_024M","B15001_025E","B15001_025M","B15001_026E","B15001_026M","B15001_027E","B15001_027M","B15001_028E","B15001_028M","B15001_029E","B15001_029M","B15001_030E","B15001_030M","B15001_031E","B15001_031M","B15001_032E","B15001_032M","B15001_033E","B15001_033M","B15001_034E","B15001_034M","B15001_035E","B15001_035M","B15001_036E","B15001_036M","B15001_037E","B15001_037M","B15001_038E","B15001_038M","B15001_039E","B15001_039M","B15001_040E","B15001_040M","B15001_041E","B15001_041M","B15001_042E","B15001_042M","B15001_043E","B15001_043M","B15001_044E","B15001_044M","B15001_045E","B15001_045M","B15001_046E","B15001_046M","B15001_047E","B15001_047M","B15001_048E","B15001_048M","B15001_049E","B15001_049M","B15001_050E","B15001_050M","B15001_051E","B15001_051M","B15001_052E","B15001_052M","B15001_053E","B15001_053M","B15001_054E","B15001_054M","B15001_055E","B15001_055M","B15001_056E","B15001_056M","B15001_057E","B15001_057M","B15001_058E","B15001_058M","B15001_059E","B15001_059M","B15001_060E","B15001_060M","B15001_061E","B15001_061M","B15001_062E","B15001_062M","B15001_063E","B15001_063M","B15001_064E","B15001_064M","B15001_065E","B15001_065M","B15001_066E","B15001_066M","B15001_067E","B15001_067M","B15001_068E","B15001_068M","B15001_069E","B15001_069M","B15001_070E","B15001_070M","B15001_071E","B15001_071M","B15001_072E","B15001_072M","B15001_073E","B15001_073M","B15001_074E","B15001_074M","B15001_075E","B15001_075M","B15001_076E","B15001_076M","B15001_077E","B15001_077M","B15001_078E","B15001_078M","B15001_079E","B15001_079M","B15001_080E","B15001_080M","B15001_081E","B15001_081M","B15001_082E","B15001_082M","B15001_083E","B15001_083M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Male","Margin of Error!!Total!!Male","Estimate!!Total!!Male!!18 to 24 years","Margin of Error!!Total!!Male!!18 to 24 years","Estimate!!Total!!Male!!18 to 24 years!!Less than 9th grade","Margin of Error!!Total!!Male!!18 to 24 years!!Less than 9th grade","Estimate!!Total!!Male!!18 to 24 years!!9th to 12th grade, no diploma","Margin of Error!!Total!!Male!!18 to 24 years!!9th to 12th grade, no diploma","Estimate!!Total!!Male!!18 to 24 years!!High school graduate, GED, or alternative","Margin of Error!!Total!!Male!!18 to 24 years!!High school graduate, GED, or alternative","Estimate!!Total!!Male!!18 to 24 years!!Some college, no degree","Margin of Error!!Total!!Male!!18 to 24 years!!Some college, no degree","Estimate!!Total!!Male!!18 to 24 years!!Associate's degree","Margin of Error!!Total!!Male!!18 to 24 years!!Associate's degree","Estimate!!Total!!Male!!18 to 24 years!!Bachelor's degree","Margin of Error!!Total!!Male!!18 to 24 years!!Bachelor's degree","Estimate!!Total!!Male!!18 to 24 years!!Graduate or professional degree","Margin of Error!!Total!!Male!!18 to 24 years!!Graduate or professional degree","Estimate!!Total!!Male!!25 to 34 years","Margin of Error!!Total!!Male!!25 to 34 years","Estimate!!Total!!Male!!25 to 34 years!!Less than 9th grade","Margin of Error!!Total!!Male!!25 to 34 years!!Less than 9th grade","Estimate!!Total!!Male!!25 to 34 years!!9th to 12th grade, no diploma","Margin of Error!!Total!!Male!!25 to 34 years!!9th to 12th grade, no diploma","Estimate!!Total!!Male!!25 to 34 years!!High school graduate, GED, or alternative","Margin of Error!!Total!!Male!!25 to 34 years!!High school graduate, GED, or alternative","Estimate!!Total!!Male!!25 to 34 years!!Some college, no degree","Margin of Error!!Total!!Male!!25 to 34 years!!Some college, no degree","Estimate!!Total!!Male!!25 to 34 years!!Associate's degree","Margin of Error!!Total!!Male!!25 to 34 years!!Associate's degree","Estimate!!Total!!Male!!25 to 34 years!!Bachelor's degree","Margin of Error!!Total!!Male!!25 to 34 years!!Bachelor's degree","Estimate!!Total!!Male!!25 to 34 years!!Graduate or professional degree","Margin of Error!!Total!!Male!!25 to 34 years!!Graduate or professional degree","Estimate!!Total!!Male!!35 to 44 years","Margin of Error!!Total!!Male!!35 to 44 years","Estimate!!Total!!Male!!35 to 44 years!!Less than 9th grade","Margin of Error!!Total!!Male!!35 to 44 years!!Less than 9th grade","Estimate!!Total!!Male!!35 to 44 years!!9th to 12th grade, no diploma","Margin of Error!!Total!!Male!!35 to 44 years!!9th to 12th grade, no diploma","Estimate!!Total!!Male!!35 to 44 years!!High school graduate, GED, or alternative","Margin of Error!!Total!!Male!!35 to 44 years!!High school graduate, GED, or alternative","Estimate!!Total!!Male!!35 to 44 years!!Some college, no degree","Margin of Error!!Total!!Male!!35 to 44 years!!Some college, no degree","Estimate!!Total!!Male!!35 to 44 years!!Associate's degree","Margin of Error!!Total!!Male!!35 to 44 years!!Associate's degree","Estimate!!Total!!Male!!35 to 44 years!!Bachelor's degree","Margin of Error!!Total!!Male!!35 to 44 years!!Bachelor's degree","Estimate!!Total!!Male!!35 to 44 years!!Graduate or professional degree","Margin of Error!!Total!!Male!!35 to 44 years!!Graduate or professional degree","Estimate!!Total!!Male!!45 to 64 years","Margin of Error!!Total!!Male!!45 to 64 years","Estimate!!Total!!Male!!45 to 64 years!!Less than 9th grade","Margin of Error!!Total!!Male!!45 to 64 years!!Less than 9th grade","Estimate!!Total!!Male!!45 to 64 years!!9th to 12th grade, no diploma","Margin of Error!!Total!!Male!!45 to 64 years!!9th to 12th grade, no diploma","Estimate!!Total!!Male!!45 to 64 years!!High school graduate, GED, or alternative","Margin of Error!!Total!!Male!!45 to 64 years!!High school graduate, GED, or alternative","Estimate!!Total!!Male!!45 to 64 years!!Some college, no degree","Margin of Error!!Total!!Male!!45 to 64 years!!Some college, no degree","Estimate!!Total!!Male!!45 to 64 years!!Associate's degree","Margin of Error!!Total!!Male!!45 to 64 years!!Associate's degree","Estimate!!Total!!Male!!45 to 64 years!!Bachelor's degree","Margin of Error!!Total!!Male!!45 to 64 years!!Bachelor's degree","Estimate!!Total!!Male!!45 to 64 years!!Graduate or professional degree","Margin of Error!!Total!!Male!!45 to 64 years!!Graduate or professional degree","Estimate!!Total!!Male!!65 years and over","Margin of Error!!Total!!Male!!65 years and over","Estimate!!Total!!Male!!65 years and over!!Less than 9th grade","Margin of Error!!Total!!Male!!65 years and over!!Less than 9th grade","Estimate!!Total!!Male!!65 years and over!!9th to 12th grade, no diploma","Margin of Error!!Total!!Male!!65 years and over!!9th to 12th grade, no diploma","Estimate!!Total!!Male!!65 years and over!!High school graduate, GED, or alternative","Margin of Error!!Total!!Male!!65 years and over!!High school graduate, GED, or alternative","Estimate!!Total!!Male!!65 years and over!!Some college, no degree","Margin of Error!!Total!!Male!!65 years and over!!Some college, no degree","Estimate!!Total!!Male!!65 years and over!!Associate's degree","Margin of Error!!Total!!Male!!65 years and over!!Associate's degree","Estimate!!Total!!Male!!65 years and over!!Bachelor's degree","Margin of Error!!Total!!Male!!65 years and over!!Bachelor's degree","Estimate!!Total!!Male!!65 years and over!!Graduate or professional degree","Margin of Error!!Total!!Male!!65 years and over!!Graduate or professional degree","Estimate!!Total!!Female","Margin of Error!!Total!!Female","Estimate!!Total!!Female!!18 to 24 years","Margin of Error!!Total!!Female!!18 to 24 years","Estimate!!Total!!Female!!18 to 24 years!!Less than 9th grade","Margin of Error!!Total!!Female!!18 to 24 years!!Less than 9th grade","Estimate!!Total!!Female!!18 to 24 years!!9th to 12th grade, no diploma","Margin of Error!!Total!!Female!!18 to 24 years!!9th to 12th grade, no diploma","Estimate!!Total!!Female!!18 to 24 years!!High school graduate, GED, or alternative","Margin of Error!!Total!!Female!!18 to 24 years!!High school graduate, GED, or alternative","Estimate!!Total!!Female!!18 to 24 years!!Some college, no degree","Margin of Error!!Total!!Female!!18 to 24 years!!Some college, no degree","Estimate!!Total!!Female!!18 to 24 years!!Associate's degree","Margin of Error!!Total!!Female!!18 to 24 years!!Associate's degree","Estimate!!Total!!Female!!18 to 24 years!!Bachelor's degree","Margin of Error!!Total!!Female!!18 to 24 years!!Bachelor's degree","Estimate!!Total!!Female!!18 to 24 years!!Graduate or professional degree","Margin of Error!!Total!!Female!!18 to 24 years!!Graduate or professional degree","Estimate!!Total!!Female!!25 to 34 years","Margin of Error!!Total!!Female!!25 to 34 years","Estimate!!Total!!Female!!25 to 34 years!!Less than 9th grade","Margin of Error!!Total!!Female!!25 to 34 years!!Less than 9th grade","Estimate!!Total!!Female!!25 to 34 years!!9th to 12th grade, no diploma","Margin of Error!!Total!!Female!!25 to 34 years!!9th to 12th grade, no diploma","Estimate!!Total!!Female!!25 to 34 years!!High school graduate, GED, or alternative","Margin of Error!!Total!!Female!!25 to 34 years!!High school graduate, GED, or alternative","Estimate!!Total!!Female!!25 to 34 years!!Some college, no degree","Margin of Error!!Total!!Female!!25 to 34 years!!Some college, no degree","Estimate!!Total!!Female!!25 to 34 years!!Associate's degree","Margin of Error!!Total!!Female!!25 to 34 years!!Associate's degree","Estimate!!Total!!Female!!25 to 34 years!!Bachelor's degree","Margin of Error!!Total!!Female!!25 to 34 years!!Bachelor's degree","Estimate!!Total!!Female!!25 to 34 years!!Graduate or professional degree","Margin of Error!!Total!!Female!!25 to 34 years!!Graduate or professional degree","Estimate!!Total!!Female!!35 to 44 years","Margin of Error!!Total!!Female!!35 to 44 years","Estimate!!Total!!Female!!35 to 44 years!!Less than 9th grade","Margin of Error!!Total!!Female!!35 to 44 years!!Less than 9th grade","Estimate!!Total!!Female!!35 to 44 years!!9th to 12th grade, no diploma","Margin of Error!!Total!!Female!!35 to 44 years!!9th to 12th grade, no diploma","Estimate!!Total!!Female!!35 to 44 years!!High school graduate, GED, or alternative","Margin of Error!!Total!!Female!!35 to 44 years!!High school graduate, GED, or alternative","Estimate!!Total!!Female!!35 to 44 years!!Some college, no degree","Margin of Error!!Total!!Female!!35 to 44 years!!Some college, no degree","Estimate!!Total!!Female!!35 to 44 years!!Associate's degree","Margin of Error!!Total!!Female!!35 to 44 years!!Associate's degree","Estimate!!Total!!Female!!35 to 44 years!!Bachelor's degree","Margin of Error!!Total!!Female!!35 to 44 years!!Bachelor's degree","Estimate!!Total!!Female!!35 to 44 years!!Graduate or professional degree","Margin of Error!!Total!!Female!!35 to 44 years!!Graduate or professional degree","Estimate!!Total!!Female!!45 to 64 years","Margin of Error!!Total!!Female!!45 to 64 years","Estimate!!Total!!Female!!45 to 64 years!!Less than 9th grade","Margin of Error!!Total!!Female!!45 to 64 years!!Less than 9th grade","Estimate!!Total!!Female!!45 to 64 years!!9th to 12th grade, no diploma","Margin of Error!!Total!!Female!!45 to 64 years!!9th to 12th grade, no diploma","Estimate!!Total!!Female!!45 to 64 years!!High school graduate, GED, or alternative","Margin of Error!!Total!!Female!!45 to 64 years!!High school graduate, GED, or alternative","Estimate!!Total!!Female!!45 to 64 years!!Some college, no degree","Margin of Error!!Total!!Female!!45 to 64 years!!Some college, no degree","Estimate!!Total!!Female!!45 to 64 years!!Associate's degree","Margin of Error!!Total!!Female!!45 to 64 years!!Associate's degree","Estimate!!Total!!Female!!45 to 64 years!!Bachelor's degree","Margin of Error!!Total!!Female!!45 to 64 years!!Bachelor's degree","Estimate!!Total!!Female!!45 to 64 years!!Graduate or professional degree","Margin of Error!!Total!!Female!!45 to 64 years!!Graduate or professional degree","Estimate!!Total!!Female!!65 years and over","Margin of Error!!Total!!Female!!65 years and over","Estimate!!Total!!Female!!65 years and over!!Less than 9th grade","Margin of Error!!Total!!Female!!65 years and over!!Less than 9th grade","Estimate!!Total!!Female!!65 years and over!!9th to 12th grade, no diploma","Margin of Error!!Total!!Female!!65 years and over!!9th to 12th grade, no diploma","Estimate!!Total!!Female!!65 years and over!!High school graduate, GED, or alternative","Margin of Error!!Total!!Female!!65 years and over!!High school graduate, GED, or alternative","Estimate!!Total!!Female!!65 years and over!!Some college, no degree","Margin of Error!!Total!!Female!!65 years and over!!Some college, no degree","Estimate!!Total!!Female!!65 years and over!!Associate's degree","Margin of Error!!Total!!Female!!65 years and over!!Associate's degree","Estimate!!Total!!Female!!65 years and over!!Bachelor's degree","Margin of Error!!Total!!Female!!65 years and over!!Bachelor's degree","Estimate!!Total!!Female!!65 years and over!!Graduate or professional degree","Margin of Error!!Total!!Female!!65 years and over!!Graduate or professional degree"
"0100000US","United States","237681218","31496","115448178","20724","15994990","22624","392071","13458","2551299","26433","5137209","33770","6117264","39565","620427","17261","1101215","18456","75505","5179","20892342","20191","948945","21755","1944793","24729","5834166","42156","4824258","38831","1567702","22257","4189636","32317","1582842","19803","20308235","21030","1134013","19267","1740574","21684","5670566","33401","4221141","37613","1520367","23031","3816958","34559","2204616","22447","40336365","28269","2152680","24711","3114709","28311","11929090","48774","8427208","41721","2986126","25945","7060077","43505","4666475","34961","17916246","11114","1887146","18493","1768027","17466","5215592","26109","3209593","22427","778685","15150","2618077","24925","2439126","21050","122233040","21416","15214558","28633","228700","9660","1785485","23126","4051229","37541","6661006","45254","818293","20095","1544023","22661","125822","6464","20648004","22463","694412","15943","1455060","24473","4272844","35840","4912051","36720","1980700","25777","5053313","38369","2279624","25105","20519475","19089","913286","17227","1368402","24760","4688678","41210","4483411","35058","2066067","25235","4415669","36134","2583962","25833","42382223","26294","2050116","23431","2758672","32930","12149504","49470","9464157","47903","4051390","31733","7322322","45492","4586062","36818","23468780","12957","2537008","19850","2621462","20320","8892771","29507","4280347","27766","1065138","15007","2439407","24215","1632647","18438"
