GEO.id,GEO.id2,GEO.display-label,HD01_VD02,HD02_VD02,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
Id,Id2,Geography,Estimate; Median earnings in the past 12 months (in 2012 inflation-adjusted dollars) -- - Total (dollars):,Margin of Error; Median earnings in the past 12 months (in 2012 inflation-adjusted dollars) -- - Total (dollars):,Estimate; Median earnings in the past 12 months (in 2012 inflation-adjusted dollars) -- - Male -- - Total (dollars),Margin of Error; Median earnings in the past 12 months (in 2012 inflation-adjusted dollars) -- - Male -- - Total (dollars),"Estimate; Median earnings in the past 12 months (in 2012 inflation-adjusted dollars) -- - Male -- - Worked full-time, year-round in the past 12 months (dollars)","Margin of Error; Median earnings in the past 12 months (in 2012 inflation-adjusted dollars) -- - Male -- - Worked full-time, year-round in the past 12 months (dollars)",Estimate; Median earnings in the past 12 months (in 2012 inflation-adjusted dollars) -- - Male -- - Other (dollars),Margin of Error; Median earnings in the past 12 months (in 2012 inflation-adjusted dollars) -- - Male -- - Other (dollars),Estimate; Median earnings in the past 12 months (in 2012 inflation-adjusted dollars) -- - Female -- - Total (dollars),Margin of Error; Median earnings in the past 12 months (in 2012 inflation-adjusted dollars) -- - Female -- - Total (dollars),"Estimate; Median earnings in the past 12 months (in 2012 inflation-adjusted dollars) -- - Female -- - Worked full-time, year-round in the past 12 months (dollars)","Margin of Error; Median earnings in the past 12 months (in 2012 inflation-adjusted dollars) -- - Female -- - Worked full-time, year-round in the past 12 months (dollars)",Estimate; Median earnings in the past 12 months (in 2012 inflation-adjusted dollars) -- - Female -- - Other (dollars),Margin of Error; Median earnings in the past 12 months (in 2012 inflation-adjusted dollars) -- - Female -- - Other (dollars)
0500000US01001,01001,"Autauga County, Alabama",31207,804,40251,2662,51258,1901,7993,1340,25425,1178,32341,1597,8102,2059
0500000US01003,01003,"Baldwin County, Alabama",27216,790,35236,1815,46069,1861,11086,699,21728,704,32228,1136,8645,827
0500000US01005,01005,"Barbour County, Alabama",21521,1933,26620,2087,38286,2599,7316,1818,17920,1399,27202,1541,7168,1154
0500000US01007,01007,"Bibb County, Alabama",23878,2629,31312,1876,38859,3483,12695,4391,17269,3720,27412,5302,7943,4138
0500000US01009,01009,"Blount County, Alabama",29101,1626,33974,2146,43317,2691,13228,1441,22283,1774,31813,1481,10929,1511
0500000US01011,01011,"Bullock County, Alabama",23059,3766,29750,5869,31413,2747,7203,15396,18972,2500,21052,2983,12664,5925
0500000US01013,01013,"Butler County, Alabama",24515,2135,29887,2288,38718,3885,9213,2799,19769,1520,27095,2321,8594,1631
0500000US01015,01015,"Calhoun County, Alabama",24296,1101,31336,1126,43951,1333,8950,1001,18310,831,29952,1383,7462,598
0500000US01017,01017,"Chambers County, Alabama",24504,2419,28571,2520,37216,2329,8808,2318,21361,1459,30104,1581,9211,1854
0500000US01019,01019,"Cherokee County, Alabama",27661,1709,32057,2435,41795,2047,13965,1724,21705,2113,28833,2895,10900,2075
0500000US01021,01021,"Chilton County, Alabama",29206,1833,32788,1840,42521,1988,12678,2173,22486,2183,31231,1787,11086,1640
0500000US01023,01023,"Choctaw County, Alabama",25765,1484,35714,11426,50619,3033,10455,1259,19081,933,26388,2873,12010,2767
0500000US01025,01025,"Clarke County, Alabama",26565,1812,39394,4209,45815,2852,8990,2234,19629,4172,26347,1758,6060,1719
0500000US01027,01027,"Clay County, Alabama",25650,1649,29426,2029,35230,4525,10747,3421,20346,4058,30114,3169,8686,1568
0500000US01029,01029,"Cleburne County, Alabama",26266,2340,33284,4816,42070,3485,11391,4998,20345,2640,27034,3777,10216,2302
0500000US01031,01031,"Coffee County, Alabama",28578,1459,37306,2883,44262,2188,9144,999,21775,1301,30482,1882,9565,964
0500000US01033,01033,"Colbert County, Alabama",27611,2141,34596,1942,43469,1770,10963,1399,21882,1859,31670,2101,9262,1455
0500000US01035,01035,"Conecuh County, Alabama",22115,3386,30941,7727,36793,4504,14821,6330,18149,1827,25995,7802,9931,2585
0500000US01037,01037,"Coosa County, Alabama",25200,1675,30122,6463,37182,3542,12270,4446,19914,2703,27314,3466,7465,3256
0500000US01039,01039,"Covington County, Alabama",22605,1240,26928,1335,34852,2575,9124,2425,17368,1298,28243,2187,6803,1290
0500000US01041,01041,"Crenshaw County, Alabama",25651,1171,30211,2157,37692,4616,12684,2200,20469,2083,26560,3128,8266,1448
0500000US01043,01043,"Cullman County, Alabama",25318,817,30205,1169,39417,1749,10764,1300,20489,948,30252,1233,8934,841
0500000US01045,01045,"Dale County, Alabama",27267,1050,32788,1836,43479,1614,9875,1126,21667,962,30713,1180,9744,954
0500000US01047,01047,"Dallas County, Alabama",21453,1441,29373,2447,38690,5143,8953,1929,17145,1502,29618,2941,7460,1657
0500000US01049,01049,"DeKalb County, Alabama",23834,1390,27388,1565,35434,1794,11569,1435,19413,1079,25431,813,9539,1465
0500000US01051,01051,"Elmore County, Alabama",30792,936,39569,2280,50369,1811,8398,1768,24761,1662,34776,1769,8607,807
0500000US01053,01053,"Escambia County, Alabama",23704,2541,27755,2827,37288,3289,9820,3540,20123,1537,25472,1901,8754,1114
0500000US01055,01055,"Etowah County, Alabama",25461,896,30434,1300,43770,2278,11966,978,20469,972,31170,1176,9223,561
0500000US01057,01057,"Fayette County, Alabama",25029,2408,31213,1850,36738,4196,10655,1827,17717,1803,27680,3690,6447,1070
0500000US01059,01059,"Franklin County, Alabama",24417,1901,29507,2205,34691,2935,13159,1924,19807,1313,24530,2132,10528,2683
0500000US01061,01061,"Geneva County, Alabama",22496,1375,24646,1633,34236,4554,10074,1366,19541,1653,26768,1498,8008,2342
0500000US01063,01063,"Greene County, Alabama",20701,2184,21390,2927,28750,7256,3654,3329,19898,2993,29909,6413,7317,8570
0500000US01065,01065,"Hale County, Alabama",21334,1609,22875,2727,34607,3349,8474,3597,20084,2512,28182,4075,9337,4675
0500000US01067,01067,"Henry County, Alabama",26686,1392,33110,2610,40598,2124,12786,5937,22154,1802,27027,4420,11243,1857
0500000US01069,01069,"Houston County, Alabama",26165,480,32379,1015,42545,918,10139,753,20659,557,29884,804,9161,407
0500000US01071,01071,"Jackson County, Alabama",25383,801,30286,1091,36434,1524,13158,2229,20554,921,26562,1062,10106,1144
0500000US01073,01073,"Jefferson County, Alabama",29825,520,34705,859,46712,898,10424,467,25425,418,36134,547,9658,363
0500000US01075,01075,"Lamar County, Alabama",26334,1786,31761,1865,37027,4686,15963,3750,18146,3221,30699,3194,8626,1153
