GEO.id,GEO.id2,GEO.display-label,HD01_VD02,HD02_VD02,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Male -- - Total,Margin of Error; Male -- - Total,"Estimate; Male -- - Worked full-time, year-round in the past 12 months","Margin of Error; Male -- - Worked full-time, year-round in the past 12 months",Estimate; Male -- - Other,Margin of Error; Male -- - Other,Estimate; Female -- - Total,Margin of Error; Female -- - Total,"Estimate; Female -- - Worked full-time, year-round in the past 12 months","Margin of Error; Female -- - Worked full-time, year-round in the past 12 months",Estimate; Female -- - Other,Margin of Error; Female -- - Other
0500000US01003,01003,"Baldwin County, Alabama",28631,2805,35450,3225,47028,4388,10297,1660,22342,2267,33415,3671,8918,1387
0500000US01015,01015,"Calhoun County, Alabama",25788,2988,32895,4854,44945,8336,7493,5140,18955,1347,29286,3727,7402,2274
0500000US01043,01043,"Cullman County, Alabama",25655,2507,28204,2152,38719,4226,13428,5093,22888,1821,31437,4007,9261,2195
0500000US01049,01049,"DeKalb County, Alabama",21027,2947,27532,4510,38963,3018,12609,3927,17355,2960,23142,3691,8612,4019
0500000US01051,01051,"Elmore County, Alabama",34372,4356,38029,5119,46743,5898,8856,3051,30697,4103,38805,2579,7616,2757
0500000US01055,01055,"Etowah County, Alabama",27576,2207,31844,2632,45334,6419,11054,5486,22868,3034,29991,4992,8185,2184
0500000US01069,01069,"Houston County, Alabama",27217,1390,35388,2142,42579,3492,9852,2696,19980,2193,30825,2270,8921,1357
0500000US01073,01073,"Jefferson County, Alabama",36035,1933,41961,2229,51325,1641,12396,1753,30346,2055,41589,1450,10373,1152
0500000US01077,01077,"Lauderdale County, Alabama",23809,2445,28877,3495,37826,2652,9613,1918,18555,2103,29166,2606,7066,2246
0500000US01081,01081,"Lee County, Alabama",20697,2759,26078,1935,42723,2889,6035,1279,15586,3493,34292,3843,4394,459
0500000US01083,01083,"Limestone County, Alabama",26751,3020,32596,4253,45326,6801,12658,3948,21305,2078,30560,5420,8417,2464
0500000US01089,01089,"Madison County, Alabama",37324,1970,49416,2966,62469,6423,11636,2835,28055,2387,42542,2856,7486,1317
0500000US01095,01095,"Marshall County, Alabama",23905,2312,28892,2714,39389,5105,11164,3280,18162,3666,27948,3791,7419,2445
0500000US01097,01097,"Mobile County, Alabama",29912,1152,38534,1312,46604,3133,13115,2029,22379,1849,32314,2047,7620,917
0500000US01101,01101,"Montgomery County, Alabama",32862,1930,39324,2384,50587,2515,9683,3488,27250,2260,35533,3795,10099,2374
0500000US01103,01103,"Morgan County, Alabama",24955,3559,35017,7749,48805,4274,12379,2726,19370,2188,31120,3409,7374,2134
0500000US01115,01115,"St. Clair County, Alabama",28579,3143,32559,3147,37950,3591,8804,3906,23156,3417,36632,6061,10592,1773
0500000US01117,01117,"Shelby County, Alabama",37681,1875,48543,1978,58675,5898,12191,5378,28203,2799,41801,2003,8406,1261
0500000US01121,01121,"Talladega County, Alabama",27920,1973,34700,5800,43229,7151,11121,7892,16326,4274,31222,8525,5881,2190
0500000US01125,01125,"Tuscaloosa County, Alabama",25211,2569,31020,4051,48210,5649,6302,1880,19576,2830,36590,4932,7195,1146
0500000US01127,01127,"Walker County, Alabama",24205,4245,31891,4920,40355,3837,11401,2483,18669,3398,27151,3376,8536,2610
0500000US02020,02020,"Anchorage Municipality, Alaska",39791,1454,48194,1511,58702,2357,20847,4191,32824,2366,42012,1912,13887,1839
0500000US02090,02090,"Fairbanks North Star Borough, Alaska",32478,2725,42935,4317,55320,5430,12664,6373,23089,3878,41313,5626,10571,2050
0500000US02170,02170,"Matanuska-Susitna Borough, Alaska",32095,6041,41607,4816,55400,9098,15380,5819,23105,5259,40923,7222,11655,3114
0500000US04001,04001,"Apache County, Arizona",29319,12663,39538,9968,51996,5140,2877,5087,21921,6008,40163,8971,3628,5277
0500000US04003,04003,"Cochise County, Arizona",28422,2604,37761,6122,46909,3971,7783,2328,21046,3112,34690,4409,8701,1695
0500000US04005,04005,"Coconino County, Arizona",28231,2371,30184,3193,46719,9541,10866,2717,26074,3462,36667,5504,10699,2734
0500000US04013,04013,"Maricopa County, Arizona",35565,518,41327,749,52134,779,13929,755,29671,604,40237,705,11391,422
0500000US04015,04015,"Mohave County, Arizona",22620,1646,30243,3253,37809,2556,10322,2378,17959,1799,27987,3184,8423,1572
0500000US04017,04017,"Navajo County, Arizona",27129,7656,23640,8797,36217,2222,14503,1760,30558,5904,35675,6423,14125,4275
0500000US04019,04019,"Pima County, Arizona",28530,901,33018,2105,46245,2599,9834,873,24616,1321,37215,2170,9993,983
0500000US04021,04021,"Pinal County, Arizona",30510,1155,37211,4892,48461,1387,13891,2463,25246,3145,34028,2731,11505,2221
0500000US04025,04025,"Yavapai County, Arizona",23313,1850,27983,2768,39775,4015,9206,2203,20049,1960,31006,1420,9717,1299
0500000US04027,04027,"Yuma County, Arizona",31563,2250,36316,4463,42362,4322,11407,2318,24475,5967,34617,5770,7751,2524
0500000US05007,05007,"Benton County, Arkansas",31389,1415,34653,2052,41239,3034,14813,3699,27580,1808,33040,1827,9667,1429
0500000US05031,05031,"Craighead County, Arkansas",24795,1833,29521,2226,37741,4823,10647,3020,21950,4169,27206,3018,9794,1621
0500000US05045,05045,"Faulkner County, Arkansas",26514,2379,33134,3160,45428,3005,7747,2404,18621,3287,32368,5794,5796,1379
0500000US05051,05051,"Garland County, Arkansas",24133,2372,28010,4371,43524,8909,10920,1541,19868,2685,29995,3300,10378,2752
0500000US05069,05069,"Jefferson County, Arkansas",31316,1783,35682,4707,42861,5699,12533,6764,27852,4653,32081,5141,9132,1720
0500000US05085,05085,"Lonoke County, Arkansas",28354,3735,36527,6995,43272,3374,9417,2817,22808,3469,30317,2495,8382,2318
0500000US05119,05119,"Pulaski County, Arkansas",31901,1676,36289,2859,47987,2137,9460,1717,27087,2182,37700,2201,10227,1648
0500000US05125,05125,"Saline County, Arkansas",29798,2298,33690,3095,39718,2636,10536,2295,26854,3851,34523,5038,10029,1600
0500000US05131,05131,"Sebastian County, Arkansas",25818,2046,31059,2938,38063,4304,9658,3956,19696,2846,29970,1993,8840,853
0500000US05143,05143,"Washington County, Arkansas",27724,1356,31439,2071,41774,2039,9750,1366,22943,2266,30304,1493,9246,2157
0500000US05145,05145,"White County, Arkansas",22318,2962,29165,5438,39123,4211,9069,3115,17022,2304,27258,2561,8570,3173
0500000US06001,06001,"Alameda County, California",45942,1629,52379,1702,73618,4277,18939,1482,39042,1178,57129,3780,16760,1780
0500000US06007,06007,"Butte County, California",21663,1922,27595,2748,43708,3989,9275,2765,17748,2269,37284,5023,7098,1505
0500000US06013,06013,"Contra Costa County, California",45631,2877,58159,2231,83225,4688,17873,2736,35919,2888,58276,2551,14586,1793
0500000US06017,06017,"El Dorado County, California",35792,3721,44238,7105,64190,6423,13738,2119,28280,2160,46706,5293,13780,1401
0500000US06019,06019,"Fresno County, California",34747,1854,42036,2588,55435,4134,11915,1863,28599,1659,40593,1663,9928,940
0500000US06023,06023,"Humboldt County, California",19815,2056,23110,2737,40510,3011,11306,2060,15835,2039,28719,5236,8949,1627
0500000US06025,06025,"Imperial County, California",39816,4949,48709,7934,58219,13898,17262,10834,28881,4156,40343,15661,10929,2836
0500000US06029,06029,"Kern County, California",34557,2222,46970,2886,59851,2557,12059,1623,26771,1878,39391,1767,10663,1263
0500000US06031,06031,"Kings County, California",30564,3512,35653,3586,46136,6860,8351,2484,22041,6056,38058,3778,7162,4536
0500000US06033,06033,"Lake County, California",23890,5548,30375,4618,46273,15473,13376,6414,16016,4403,30263,4611,12050,2328
0500000US06037,06037,"Los Angeles County, California",42289,709,50072,970,69676,1281,18936,833,35932,940,52068,722,14653,761
0500000US06039,06039,"Madera County, California",29471,2319,35676,7348,46564,7756,14372,9776,27431,4051,34266,5921,14695,4261
0500000US06041,06041,"Marin County, California",49791,2369,60281,3373,86115,11608,21035,3699,42010,2929,64500,8265,17742,2290
0500000US06045,06045,"Mendocino County, California",26857,1960,33631,5652,47703,6105,17872,2836,22532,3204,30979,3789,12345,1534
0500000US06047,06047,"Merced County, California",28408,2082,36550,4452,53438,7494,11671,3135,22657,2036,34745,7017,14569,3811
0500000US06053,06053,"Monterey County, California",38185,1674,49157,3982,60490,3518,15820,5161,29929,2402,41962,3516,13557,3168
0500000US06055,06055,"Napa County, California",40168,3717,49632,3090,64643,9945,17031,5297,35895,3050,50382,7392,12836,2904
0500000US06057,06057,"Nevada County, California",30051,2311,37423,7592,52212,4518,16507,3448,27231,3843,40567,2090,11840,1477
0500000US06059,06059,"Orange County, California",45281,1653,56448,2456,75747,2389,17223,1466,36175,1234,52456,1889,14399,1057
0500000US06061,06061,"Placer County, California",40076,2403,49765,2407,67055,4982,16532,3794,32366,3285,49290,2568,13303,2338
0500000US06065,06065,"Riverside County, California",34776,1153,43750,1775,59563,1811,12768,1172,27246,1678,42503,1665,11113,870
0500000US06067,06067,"Sacramento County, California",34954,1344,39840,1687,54003,2232,12916,1570,30794,1158,43969,1374,12366,1005
0500000US06071,06071,"San Bernardino County, California",33438,1798,40697,1826,55900,3657,13814,1396,26471,1555,44567,2837,10753,868
0500000US06073,06073,"San Diego County, California",38070,683,45342,1911,59006,1301,14558,1082,30929,954,48062,1177,12939,894
0500000US06075,06075,"San Francisco County, California",57089,2990,61166,3102,82144,5019,21980,3016,50400,1825,71611,4064,17791,2081
0500000US06077,06077,"San Joaquin County, California",37025,2163,43226,3828,58067,4646,15233,2323,31663,1997,44520,2907,12450,2262
0500000US06079,06079,"San Luis Obispo County, California",24708,1915,34205,4933,59530,3248,8827,866,21226,2022,37857,3603,10304,1647
0500000US06081,06081,"San Mateo County, California",51696,2564,62691,3800,83624,8731,13634,2342,43536,2309,63171,5798,19204,2500
0500000US06083,06083,"Santa Barbara County, California",31131,2198,39421,1870,67156,6751,9214,2320,24339,2019,48273,1813,10305,2052
0500000US06085,06085,"Santa Clara County, California",51498,1611,65601,3178,88090,2813,18840,3097,40522,2123,62037,3488,15244,1982
0500000US06087,06087,"Santa Cruz County, California",31805,2124,43161,4079,65301,6837,16985,2382,23407,2303,45791,5215,10748,1388
0500000US06089,06089,"Shasta County, California",27579,1875,31005,2489,44713,4625,12468,3039,24283,2242,36029,2433,9727,976
0500000US06095,06095,"Solano County, California",39962,1706,49376,2308,63393,5031,15486,3257,32881,2949,47032,3307,13128,1798
0500000US06097,06097,"Sonoma County, California",37033,1512,43444,3139,62992,4002,17064,3293,30796,1879,47311,2462,12690,1165
0500000US06099,06099,"Stanislaus County, California",32749,2067,41606,1965,50944,3254,11808,1969,24257,1805,41738,3577,9567,949
0500000US06101,06101,"Sutter County, California",31917,4848,37593,6071,47738,5645,12984,4384,24456,5413,39609,5419,12401,4077
0500000US06107,06107,"Tulare County, California",32095,2878,38787,3187,52709,2777,11956,2823,24378,2412,37879,3255,8906,1161
0500000US06111,06111,"Ventura County, California",41645,1436,53304,3914,77420,5057,13952,1931,32227,2598,52291,2842,11827,1015
