GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Male:,Margin of Error; Male:,Estimate; Male: - Under 5 years,Margin of Error; Male: - Under 5 years,Estimate; Male: - 5 to 9 years,Margin of Error; Male: - 5 to 9 years,Estimate; Male: - 10 to 14 years,Margin of Error; Male: - 10 to 14 years,Estimate; Male: - 15 to 17 years,Margin of Error; Male: - 15 to 17 years,Estimate; Male: - 18 and 19 years,Margin of Error; Male: - 18 and 19 years,Estimate; Male: - 20 to 24 years,Margin of Error; Male: - 20 to 24 years,Estimate; Male: - 25 to 29 years,Margin of Error; Male: - 25 to 29 years,Estimate; Male: - 30 to 34 years,Margin of Error; Male: - 30 to 34 years,Estimate; Male: - 35 to 44 years,Margin of Error; Male: - 35 to 44 years,Estimate; Male: - 45 to 54 years,Margin of Error; Male: - 45 to 54 years,Estimate; Male: - 55 to 64 years,Margin of Error; Male: - 55 to 64 years,Estimate; Male: - 65 to 74 years,Margin of Error; Male: - 65 to 74 years,Estimate; Male: - 75 to 84 years,Margin of Error; Male: - 75 to 84 years,Estimate; Male: - 85 years and over,Margin of Error; Male: - 85 years and over,Estimate; Female:,Margin of Error; Female:,Estimate; Female: - Under 5 years,Margin of Error; Female: - Under 5 years,Estimate; Female: - 5 to 9 years,Margin of Error; Female: - 5 to 9 years,Estimate; Female: - 10 to 14 years,Margin of Error; Female: - 10 to 14 years,Estimate; Female: - 15 to 17 years,Margin of Error; Female: - 15 to 17 years,Estimate; Female: - 18 and 19 years,Margin of Error; Female: - 18 and 19 years,Estimate; Female: - 20 to 24 years,Margin of Error; Female: - 20 to 24 years,Estimate; Female: - 25 to 29 years,Margin of Error; Female: - 25 to 29 years,Estimate; Female: - 30 to 34 years,Margin of Error; Female: - 30 to 34 years,Estimate; Female: - 35 to 44 years,Margin of Error; Female: - 35 to 44 years,Estimate; Female: - 45 to 54 years,Margin of Error; Female: - 45 to 54 years,Estimate; Female: - 55 to 64 years,Margin of Error; Female: - 55 to 64 years,Estimate; Female: - 65 to 74 years,Margin of Error; Female: - 65 to 74 years,Estimate; Female: - 75 to 84 years,Margin of Error; Female: - 75 to 84 years,Estimate; Female: - 85 years and over,Margin of Error; Female: - 85 years and over
0500000US01003,01003,"Baldwin County, Alabama",18524,332,8833,555,427,490,623,312,952,313,694,242,606,507,421,320,666,423,116,205,1202,644,1535,657,890,310,422,317,125,175,154,236,9691,634,1220,512,875,702,604,686,255,231,188,234,238,229,1295,380,829,768,850,545,1378,663,958,134,428,203,411,234,162,133
0500000US01015,01015,"Calhoun County, Alabama",25428,620,11827,416,1122,190,799,311,941,313,779,247,387,290,1576,433,556,354,546,382,1394,457,1682,475,1201,93,548,190,209,112,87,112,13601,494,922,291,837,358,986,364,461,247,654,360,1402,360,1026,39,933,190,1687,190,1824,84,1476,103,715,190,378,196,300,196
0500000US01051,01051,"Elmore County, Alabama",18461,1038,9354,668,472,363,1255,332,309,332,489,314,268,246,868,301,1288,305,994,401,1226,285,1206,422,833,305,20,33,106,169,20,38,9107,946,349,410,847,451,576,401,449,314,624,503,783,456,179,181,405,501,1879,659,1459,627,770,130,555,168,135,140,97,144
0500000US01055,01055,"Etowah County, Alabama",16328,565,7929,401,788,311,576,209,651,212,722,232,372,306,523,284,548,330,730,396,715,384,854,400,887,190,417,123,111,119,35,45,8399,560,392,274,474,207,760,210,204,226,412,413,617,396,663,543,598,190,1388,371,816,358,1081,190,691,157,79,76,224,146
0500000US01069,01069,"Houston County, Alabama",26489,343,12056,254,1087,83,948,257,1233,234,651,40,402,190,837,93,813,84,745,28,1486,15,1618,190,1238,14,624,19,272,88,102,88,14433,167,1060,111,1166,235,1027,224,657,20,428,14,1065,30,1077,20,1106,31,2049,41,1887,16,1466,20,784,190,402,149,259,149
0500000US01073,01073,"Jefferson County, Alabama",278920,1141,126963,860,10865,97,9379,1284,11236,1307,6564,66,4245,190,9892,150,8991,323,8468,190,15412,392,17211,190,14683,142,6176,121,2651,448,1190,479,151957,560,10513,133,9123,1218,11164,1219,6377,420,4317,101,11393,190,11258,132,10978,106,19291,113,21909,171,18961,77,8781,141,5328,547,2564,539
0500000US01077,01077,"Lauderdale County, Alabama",10110,568,4597,458,50,98,178,212,757,475,150,178,506,353,484,363,126,160,295,245,742,277,395,201,275,221,452,247,134,167,53,82,5513,397,290,250,131,145,378,362,515,314,153,171,918,454,387,401,87,99,795,313,639,314,505,254,530,233,72,94,113,118
0500000US01081,01081,"Lee County, Alabama",33808,1481,15907,1041,1298,692,1289,685,1232,571,784,302,542,366,2729,476,664,427,1019,51,1909,190,2001,146,1544,127,597,285,163,194,136,210,17901,954,968,627,1680,530,901,535,852,254,740,390,2008,364,1484,304,1044,290,2453,190,2241,167,1930,91,898,190,605,114,97,114
0500000US01089,01089,"Madison County, Alabama",82329,1373,38201,1105,2972,359,3320,848,2596,794,1937,149,1961,190,3826,528,3100,126,2691,190,4913,350,4845,480,3599,190,1593,94,808,67,40,67,44128,754,3187,133,3055,863,2735,787,1775,206,2010,309,4690,355,3627,113,3237,127,5619,159,6182,67,4465,190,2120,190,1108,180,318,184
