GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Male:,Margin of Error; Male:,Estimate; Male: - Under 5 years,Margin of Error; Male: - Under 5 years,Estimate; Male: - 5 to 9 years,Margin of Error; Male: - 5 to 9 years,Estimate; Male: - 10 to 14 years,Margin of Error; Male: - 10 to 14 years,Estimate; Male: - 15 to 17 years,Margin of Error; Male: - 15 to 17 years,Estimate; Male: - 18 and 19 years,Margin of Error; Male: - 18 and 19 years,Estimate; Male: - 20 to 24 years,Margin of Error; Male: - 20 to 24 years,Estimate; Male: - 25 to 29 years,Margin of Error; Male: - 25 to 29 years,Estimate; Male: - 30 to 34 years,Margin of Error; Male: - 30 to 34 years,Estimate; Male: - 35 to 44 years,Margin of Error; Male: - 35 to 44 years,Estimate; Male: - 45 to 54 years,Margin of Error; Male: - 45 to 54 years,Estimate; Male: - 55 to 64 years,Margin of Error; Male: - 55 to 64 years,Estimate; Male: - 65 to 74 years,Margin of Error; Male: - 65 to 74 years,Estimate; Male: - 75 to 84 years,Margin of Error; Male: - 75 to 84 years,Estimate; Male: - 85 years and over,Margin of Error; Male: - 85 years and over,Estimate; Female:,Margin of Error; Female:,Estimate; Female: - Under 5 years,Margin of Error; Female: - Under 5 years,Estimate; Female: - 5 to 9 years,Margin of Error; Female: - 5 to 9 years,Estimate; Female: - 10 to 14 years,Margin of Error; Female: - 10 to 14 years,Estimate; Female: - 15 to 17 years,Margin of Error; Female: - 15 to 17 years,Estimate; Female: - 18 and 19 years,Margin of Error; Female: - 18 and 19 years,Estimate; Female: - 20 to 24 years,Margin of Error; Female: - 20 to 24 years,Estimate; Female: - 25 to 29 years,Margin of Error; Female: - 25 to 29 years,Estimate; Female: - 30 to 34 years,Margin of Error; Female: - 30 to 34 years,Estimate; Female: - 35 to 44 years,Margin of Error; Female: - 35 to 44 years,Estimate; Female: - 45 to 54 years,Margin of Error; Female: - 45 to 54 years,Estimate; Female: - 55 to 64 years,Margin of Error; Female: - 55 to 64 years,Estimate; Female: - 65 to 74 years,Margin of Error; Female: - 65 to 74 years,Estimate; Female: - 75 to 84 years,Margin of Error; Female: - 75 to 84 years,Estimate; Female: - 85 years and over,Margin of Error; Female: - 85 years and over
0500000US01003,01003,"Baldwin County, Alabama",17230,616,8363,330,301,339,492,370,809,411,798,230,674,300,250,261,747,266,403,296,1148,546,1240,548,1132,195,204,189,165,146,0,273,8867,557,795,457,817,482,567,487,178,230,383,352,577,387,657,396,38,65,1365,747,1680,758,1006,388,664,386,68,119,72,93
0500000US01015,01015,"Calhoun County, Alabama",25137,427,11455,466,895,388,1338,267,650,270,371,327,797,421,1333,484,561,411,352,380,1615,380,1500,273,1234,123,441,292,283,290,85,69,13682,589,1071,422,750,440,1014,390,850,333,1161,630,930,630,995,273,887,17,1516,87,1815,273,1344,273,646,25,505,251,198,197
0500000US01051,01051,"Elmore County, Alabama",15530,941,7861,567,507,249,423,261,601,282,552,176,239,123,1021,380,764,295,571,318,1250,138,941,178,812,185,142,122,38,57,0,273,7669,676,219,191,600,265,600,270,379,249,217,255,244,253,770,443,685,353,1285,330,1328,392,678,119,253,210,324,208,87,103
0500000US01055,01055,"Etowah County, Alabama",16553,428,8430,403,771,348,445,241,961,241,774,161,363,421,238,288,847,599,167,204,1331,473,1086,456,877,273,411,141,53,88,106,121,8123,519,426,245,685,398,506,295,205,161,500,299,451,279,422,264,566,407,1195,412,1178,66,1049,61,433,177,291,179,216,167
0500000US01069,01069,"Houston County, Alabama",25787,740,11642,627,1210,85,807,358,905,354,659,87,442,273,797,128,865,273,746,273,1492,273,1576,273,1202,273,578,273,286,61,77,61,14145,275,1025,167,1001,270,1093,255,637,70,446,273,1097,36,1080,273,1102,273,1956,273,1931,273,1399,273,760,273,491,77,127,75
0500000US01073,01073,"Jefferson County, Alabama",278496,737,126608,526,10750,272,9661,1360,11465,1326,6790,112,4300,90,9691,121,8910,273,8269,116,15443,108,17612,273,14137,273,5850,76,2946,294,784,294,151888,463,10617,154,10814,1177,9827,1165,6886,153,4459,273,11034,331,11400,273,10897,273,19481,273,22408,133,17732,107,8416,273,5648,500,2269,500
0500000US01077,01077,"Lauderdale County, Alabama",8884,704,3787,393,214,161,397,157,289,148,104,106,0,273,653,355,158,240,500,238,615,265,246,184,560,236,0,273,51,93,0,273,5097,536,596,179,368,250,326,259,239,139,124,203,789,175,136,273,515,336,386,286,754,389,467,212,130,160,267,241,0,273
0500000US01081,01081,"Lee County, Alabama",32688,488,15197,336,1232,117,1332,597,1208,596,865,273,631,55,2091,502,698,502,811,252,1894,109,2109,45,1391,103,651,186,238,177,46,58,17491,342,1282,41,1626,375,899,382,829,53,264,267,1964,295,1309,273,1296,273,2414,273,2296,253,1778,273,864,273,566,106,104,106
0500000US01083,01083,"Limestone County, Alabama",10935,155,5784,366,474,469,513,425,341,347,83,155,153,269,48,79,261,270,427,280,1492,586,1095,453,695,165,105,139,91,104,6,11,5151,323,705,396,236,212,307,265,96,152,173,212,203,302,322,331,436,261,663,374,921,374,469,255,350,222,133,159,137,160
0500000US01089,01089,"Madison County, Alabama",80207,1973,36718,1827,2735,417,2347,933,2615,990,1904,396,2041,1030,3999,1075,3179,273,2520,273,4676,130,4998,150,3362,273,1544,273,681,127,117,127,43489,753,2837,372,2914,737,2943,722,1908,156,1945,245,4839,133,3723,208,3167,95,5788,152,6042,273,4150,96,1897,141,756,211,580,209
0500000US01097,01097,"Mobile County, Alabama",143819,948,66495,406,6085,155,4972,1006,7161,1009,4111,273,2431,273,4934,182,4298,273,4180,273,7226,233,9031,273,6768,120,3371,57,1450,273,477,273,77324,764,5541,562,5628,777,6240,778,3702,321,2446,116,5691,263,5499,132,5252,75,9418,273,11053,119,8351,65,4580,58,2544,555,1379,555
0500000US01101,01101,"Montgomery County, Alabama",125222,1771,57627,873,4950,244,5101,981,4521,966,3074,116,2534,273,5427,405,4463,125,3982,151,7161,254,7328,273,5262,92,2470,273,1105,193,249,184,67595,1085,4776,130,4888,1147,4418,976,2844,361,2427,273,6413,353,5790,343,4956,273,8963,131,9284,273,6482,121,3411,143,2139,429,804,394
0500000US01103,01103,"Morgan County, Alabama",13910,787,6879,526,356,309,559,327,538,307,600,185,757,347,353,326,240,268,588,346,1113,463,708,375,756,244,83,130,228,197,0,273,7031,542,521,295,345,170,681,218,218,177,274,309,437,312,504,377,571,273,1409,424,701,406,1059,247,145,171,102,165,64,103
0500000US01117,01117,"Shelby County, Alabama",20884,728,9659,634,881,273,639,260,946,299,608,219,507,410,1005,550,319,374,342,335,2419,578,850,394,746,279,262,226,112,128,23,40,11225,299,762,179,615,356,1059,367,378,219,270,309,926,309,1032,273,1118,273,1929,273,1525,273,1190,258,253,199,146,184,22,40
0500000US01121,01121,"Talladega County, Alabama",26663,628,12372,635,731,588,996,347,1115,347,353,202,609,360,775,602,809,443,688,424,2323,546,1569,517,1439,273,445,253,418,255,102,165,14291,702,1024,552,1232,456,668,341,1000,207,790,610,1185,710,523,453,849,131,2285,492,1646,492,1634,273,827,273,556,120,72,120
0500000US01125,01125,"Tuscaloosa County, Alabama",58303,705,26412,421,2240,164,2479,460,2152,460,1481,273,1429,95,2712,288,1977,273,1691,222,3017,273,3197,69,2362,164,1344,270,285,253,46,76,31891,459,2111,163,2302,679,2206,679,1370,132,1649,238,3455,223,2479,273,2364,273,4116,273,3968,100,3076,273,1431,273,1209,142,155,142
0500000US02020,02020,"Anchorage Municipality, Alaska",17874,1147,9228,1018,394,286,492,305,1530,699,397,298,344,352,961,421,733,399,795,456,1343,526,1124,494,782,354,195,200,138,138,0,246,8646,715,976,418,843,332,606,321,585,292,418,389,894,406,365,354,788,439,566,299,1456,533,613,337,227,217,309,316,0,246
0500000US04013,04013,"Maricopa County, Arizona",196943,4883,99561,2672,10097,942,8356,1728,8202,1435,5052,533,3809,462,8603,819,7834,514,7005,724,14282,474,12705,332,8173,377,3684,169,1395,290,364,290,97382,2938,7959,922,8361,1474,7655,1411,4923,520,3536,615,8216,417,7953,618,6816,503,14091,562,12933,588,8106,294,4112,162,1870,370,851,367
0500000US04019,04019,"Pima County, Arizona",33858,1768,18678,1221,1987,512,1166,567,1288,516,678,424,741,326,1222,438,1646,137,1433,96,3185,405,2136,445,1827,305,1072,216,171,164,126,148,15180,1130,856,510,738,387,1637,586,568,402,703,378,1400,402,1210,164,904,208,1842,141,2299,315,1465,305,855,305,458,228,245,228
0500000US04021,04021,"Pinal County, Arizona",17564,1219,11323,1054,1443,897,736,675,1337,869,990,559,197,228,1099,419,518,289,947,580,2176,584,730,418,906,213,108,120,41,74,95,146,6241,751,0,305,338,444,732,464,489,576,199,312,156,256,177,208,390,398,1198,515,1439,636,779,301,77,140,267,288,0,305
0500000US05031,05031,"Craighead County, Arkansas",12587,1030,5808,898,982,372,157,268,451,421,628,416,749,402,484,351,486,438,721,385,539,331,260,209,270,195,81,125,0,273,0,273,6779,1390,675,349,715,516,666,502,337,296,439,339,1185,478,186,217,520,357,625,399,839,406,592,212,0,273,0,273,0,273
0500000US05045,05045,"Faulkner County, Arkansas",12025,1112,6095,749,758,599,218,319,731,431,214,185,154,192,1244,431,453,349,219,184,580,371,1034,338,221,170,89,103,0,273,180,219,5930,597,0,273,350,293,446,331,463,287,308,295,1484,301,168,228,591,438,733,386,713,399,290,173,146,115,238,217,0,273
0500000US05069,05069,"Jefferson County, Arkansas",42802,1162,20435,677,1878,273,1247,445,2187,522,1030,171,1069,562,1486,647,1537,140,1320,91,2477,273,2623,219,2063,160,932,374,473,347,113,138,22367,924,1602,199,1984,493,1345,501,1052,2,1576,665,1714,656,1686,273,843,862,2764,273,3132,196,2348,205,1133,83,933,211,255,211
0500000US05085,05085,"Lonoke County, Arkansas",4491,436,1953,280,172,161,146,143,208,217,90,117,0,273,214,218,220,191,78,80,273,187,248,185,43,77,185,187,0,273,76,134,2538,367,357,182,297,205,200,192,63,109,120,108,47,76,130,100,288,249,251,231,287,226,116,160,265,207,117,152,0,273
0500000US05119,05119,"Pulaski County, Arkansas",136525,641,63402,251,5887,140,5688,904,6459,906,3434,97,2079,99,5017,273,4721,273,4484,273,7923,63,8200,273,6100,93,2258,273,994,212,158,212,73123,581,5563,286,6744,1219,4920,1241,3589,273,2140,47,5361,308,6177,123,5939,273,9959,273,9977,86,7294,273,3101,273,1851,398,508,394
0500000US06001,06001,"Alameda County, California",186016,4034,87892,2551,5324,661,5966,1030,5891,1101,4528,342,2976,332,6779,582,5449,684,5727,493,12264,496,13580,630,10979,184,5203,272,2509,481,717,387,98124,2121,5978,177,6063,893,5170,890,3220,744,2921,197,6816,765,6814,509,6927,426,13165,649,15549,511,12875,379,6253,346,3671,700,2702,733
0500000US06013,06013,"Contra Costa County, California",97476,3211,45599,1834,2531,716,3494,797,3778,1009,2724,262,1888,481,3863,485,3062,384,2880,193,5849,235,6777,449,5012,194,3012,387,690,299,39,64,51877,1920,3201,319,3094,951,3848,1025,2825,724,1820,104,3566,315,3134,643,3302,190,7123,494,8303,523,5956,318,3447,160,1382,400,876,396
0500000US06019,06019,"Fresno County, California",47593,1435,24200,858,2061,351,1833,518,2936,590,1380,120,933,528,1910,639,1707,281,1166,494,3543,514,3105,161,2057,286,756,325,735,309,78,89,23393,998,1666,339,2222,581,1779,566,1372,138,884,179,2189,294,1749,293,1624,72,2873,294,2894,177,2080,309,1099,294,680,216,282,216
0500000US06029,06029,"Kern County, California",47411,1746,26264,979,2202,314,1354,676,1811,728,1533,454,1060,109,3204,164,2349,194,1957,457,4419,459,2970,421,2051,235,668,394,686,405,0,294,21147,1131,2206,287,1711,434,1907,463,1265,171,444,394,1897,496,1631,234,1268,213,2244,310,2875,464,1917,294,1155,346,371,218,256,219
0500000US06037,06037,"Los Angeles County, California",833712,7940,390590,4343,25199,1111,26044,1958,27844,2186,20091,973,13037,674,30746,1153,27109,748,23516,1140,52795,1396,60947,1151,44056,581,24132,692,12020,803,3054,760,443122,5098,23209,1157,25549,2200,26236,2355,19925,764,14396,1034,33293,1169,29343,982,28340,1061,61313,1397,69845,1412,51892,806,32538,557,18430,1277,8813,1058
0500000US06047,06047,"Merced County, California",10030,878,4957,647,572,245,290,203,288,219,319,208,173,184,305,270,233,230,586,343,235,189,1010,446,376,252,353,283,109,121,108,121,5073,730,317,215,549,264,440,257,327,322,0,294,375,305,514,343,251,261,395,306,855,374,527,248,396,305,0,294,127,175
0500000US06053,06053,"Monterey County, California",11888,1111,7506,784,151,174,52,101,528,299,496,600,165,151,579,236,462,208,613,357,1779,625,1097,469,774,351,489,270,243,199,78,131,4382,766,186,240,203,269,353,284,58,96,59,88,321,249,415,334,277,268,349,330,1084,279,362,277,373,317,201,158,141,163
0500000US06059,06059,"Orange County, California",49754,2117,25916,1343,1087,335,1660,715,1368,545,1529,466,354,231,2366,499,2313,211,2338,389,4322,429,4373,140,2701,223,994,190,414,113,97,113,23838,1433,909,447,1242,595,1809,649,1041,297,677,434,1875,446,2027,410,2122,501,3204,295,3914,291,2924,267,1263,300,409,270,422,245
0500000US06065,06065,"Riverside County, California",135262,4282,68329,2541,4554,851,5053,1027,5479,1045,3854,750,3028,452,5624,643,4988,562,4136,404,9680,725,10271,635,6364,351,3486,257,1451,278,361,271,66933,2465,4695,614,4559,999,5073,1020,3806,574,2493,434,5197,809,4048,446,3784,484,9937,721,10014,418,6775,466,4068,84,1998,376,486,255
0500000US06067,06067,"Sacramento County, California",144245,4519,70233,2865,4732,889,5990,1274,5425,1397,3818,571,2700,470,5864,572,5220,475,4745,417,10127,622,10613,360,6249,361,2835,269,1260,366,655,366,74012,2547,4627,932,5236,1018,5230,1124,4618,359,2885,474,6056,646,4668,837,5520,426,10053,736,11075,306,7394,512,3944,294,1939,370,767,361
0500000US06071,06071,"San Bernardino County, California",179225,5954,85668,3873,6798,1265,4761,1186,8784,1535,5563,632,3543,383,7414,610,6379,522,5812,260,10894,533,12116,474,7966,349,3636,263,1644,389,358,389,93557,2785,7578,1043,8307,1201,5973,1314,5703,368,3228,515,8044,939,6204,410,5951,530,12551,498,13316,702,9244,204,4477,214,2324,440,657,383
