GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Under 18 years:,Margin of Error; Under 18 years:,Estimate; Under 18 years: - With health insurance coverage,Margin of Error; Under 18 years: - With health insurance coverage,Estimate; Under 18 years: - No health insurance coverage,Margin of Error; Under 18 years: - No health insurance coverage,Estimate; 18 to 64 years:,Margin of Error; 18 to 64 years:,Estimate; 18 to 64 years: - With health insurance coverage,Margin of Error; 18 to 64 years: - With health insurance coverage,Estimate; 18 to 64 years: - No health insurance coverage,Margin of Error; 18 to 64 years: - No health insurance coverage,Estimate; 65 years and over:,Margin of Error; 65 years and over:,Estimate; 65 years and over: - With health insurance coverage,Margin of Error; 65 years and over: - With health insurance coverage,Estimate; 65 years and over: - No health insurance coverage,Margin of Error; 65 years and over: - No health insurance coverage
0500000US01003,01003,"Baldwin County, Alabama",22297,1253,6395,439,6303,477,92,168,12778,1399,11596,1485,1182,786,3124,672,3124,672,0,192
0500000US01015,01015,"Calhoun County, Alabama",22190,1576,5252,663,5015,590,237,310,14543,1179,12822,1102,1721,563,2395,67,2395,67,0,192
0500000US01051,01051,"Elmore County, Alabama",15940,709,4787,218,4787,218,0,192,9984,589,9493,702,491,515,1169,275,1169,275,0,192
0500000US01055,01055,"Etowah County, Alabama",17239,626,4169,548,4061,577,108,176,11092,282,9381,682,1711,622,1978,86,1978,86,0,192
0500000US01069,01069,"Houston County, Alabama",27505,635,7829,535,7763,539,66,45,16894,369,13406,647,3488,544,2782,38,2772,41,10,16
0500000US01073,01073,"Jefferson County, Alabama",279364,2521,72532,1716,68680,2552,3852,1900,175728,1395,144015,3686,31713,3831,31104,364,30898,484,206,319
0500000US01077,01077,"Lauderdale County, Alabama",9609,550,2406,314,2379,314,27,52,6029,508,5679,702,350,381,1174,431,1174,431,0,192
0500000US01081,01081,"Lee County, Alabama",36222,929,9395,644,9395,644,0,192,23890,757,20946,1313,2944,1089,2937,175,2937,175,0,192
0500000US01083,01083,"Limestone County, Alabama",10296,1378,2297,788,2194,796,103,185,6443,940,6125,974,318,308,1556,358,1556,358,0,192
0500000US01089,01089,"Madison County, Alabama",83635,2051,20674,1307,19418,1547,1256,1051,55442,1173,45416,2256,10026,2105,7519,462,7519,462,0,192
0500000US01095,01095,"Marshall County, Alabama",2599,471,743,388,521,357,222,217,1719,205,1495,290,224,179,137,109,137,109,0,192
0500000US01097,01097,"Mobile County, Alabama",141567,2668,40289,1258,39939,1300,350,261,85406,2128,68709,2810,16697,2047,15872,290,15845,291,27,46
0500000US01101,01101,"Montgomery County, Alabama",125835,1245,32881,572,31636,1010,1245,831,81042,941,64518,2214,16524,2120,11912,282,11912,282,0,192
0500000US01103,01103,"Morgan County, Alabama",14950,842,4402,548,4322,554,80,138,9240,492,7436,668,1804,616,1308,192,1308,192,0,192
0500000US01115,01115,"St. Clair County, Alabama",7475,669,2389,78,2389,78,0,192,4230,576,3040,1306,1190,1238,856,390,856,390,0,192
0500000US01117,01117,"Shelby County, Alabama",25054,1049,6920,907,6872,897,48,81,16608,701,15012,982,1596,806,1526,315,1526,315,0,192
0500000US01121,01121,"Talladega County, Alabama",25863,1502,6384,898,6384,898,0,192,16738,955,13749,1480,2989,1167,2741,233,2741,233,0,192
0500000US01125,01125,"Tuscaloosa County, Alabama",62723,1116,15769,636,15453,715,316,325,41534,753,35450,1767,6084,1687,5420,84,5316,197,104,174
0500000US01127,01127,"Walker County, Alabama",3570,669,1030,426,1030,426,0,192,2248,458,2058,463,190,169,292,180,292,180,0,192
0500000US02020,02020,"Anchorage Municipality, Alaska",17179,1620,5049,1243,5049,1243,0,149,11261,815,9796,1015,1465,787,869,385,869,385,0,149
0500000US04013,04013,"Maricopa County, Arizona",223713,4979,63916,2985,60072,3129,3844,1431,142772,3167,125455,4069,17317,3008,17025,479,16834,532,191,222
0500000US04019,04019,"Pima County, Arizona",34995,2683,9154,1604,8862,1562,292,260,22481,1555,20292,1531,2189,1047,3360,519,3360,519,0,201
0500000US04021,04021,"Pinal County, Arizona",15518,1659,4249,962,4249,962,0,201,9492,1023,8630,962,862,596,1777,201,1777,201,0,201
0500000US04027,04027,"Yuma County, Arizona",4340,936,1078,515,1032,549,46,96,2976,646,2261,717,715,517,286,258,286,258,0,201
0500000US05045,05045,"Faulkner County, Arkansas",12451,1280,3258,724,3177,725,81,139,8510,788,7455,865,1055,525,683,205,683,205,0,190
0500000US05051,05051,"Garland County, Arkansas",7480,1052,1877,769,1689,686,188,301,4908,592,3499,651,1409,583,695,281,695,281,0,190
0500000US05069,05069,"Jefferson County, Arkansas",38771,957,10719,393,10372,681,347,564,23724,874,20940,1214,2784,899,4328,234,4289,234,39,65
0500000US05085,05085,"Lonoke County, Arkansas",4150,541,1211,359,1186,354,25,42,2496,356,2212,395,284,208,443,232,443,232,0,190
