GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Under 19 years:,Margin of Error; Under 19 years:,Estimate; Under 19 years: - With health insurance coverage,Margin of Error; Under 19 years: - With health insurance coverage,Estimate; Under 19 years: - No health insurance coverage,Margin of Error; Under 19 years: - No health insurance coverage,Estimate; 19 to 64 years:,Margin of Error; 19 to 64 years:,Estimate; 19 to 64 years: - With health insurance coverage,Margin of Error; 19 to 64 years: - With health insurance coverage,Estimate; 19 to 64 years: - No health insurance coverage,Margin of Error; 19 to 64 years: - No health insurance coverage,Estimate; 65 years and over:,Margin of Error; 65 years and over:,Estimate; 65 years and over: - With health insurance coverage,Margin of Error; 65 years and over: - With health insurance coverage,Estimate; 65 years and over: - No health insurance coverage,Margin of Error; 65 years and over: - No health insurance coverage
0500000US01003,01003,"Baldwin County, Alabama",19295,871,5982,426,5465,397,517,517,10776,880,8371,1416,2405,1528,2537,397,2537,397,0,200
0500000US01015,01015,"Calhoun County, Alabama",23791,797,6949,847,6825,834,124,143,14192,883,10989,859,3203,871,2650,226,2650,226,0,200
0500000US01051,01051,"Elmore County, Alabama",15911,914,4924,826,4834,838,90,178,9642,852,8682,1104,960,612,1345,165,1345,165,0,200
0500000US01055,01055,"Etowah County, Alabama",15781,666,4458,702,4130,635,328,316,9693,679,8186,795,1507,712,1630,396,1630,396,0,200
0500000US01069,01069,"Houston County, Alabama",27776,499,8145,406,8052,406,93,89,16589,199,13413,547,3176,492,3042,125,3042,125,0,200
0500000US01073,01073,"Jefferson County, Alabama",280518,2522,75330,1812,71429,2195,3901,1597,171163,1791,144695,3828,26468,3331,34025,454,33919,457,106,176
0500000US01077,01077,"Lauderdale County, Alabama",10836,1012,3258,552,3258,552,0,200,6258,775,5664,953,594,602,1320,527,1320,527,0,200
0500000US01081,01081,"Lee County, Alabama",35197,1967,9325,1116,9242,1119,83,147,22463,1491,20479,1770,1984,872,3409,84,3409,84,0,200
0500000US01083,01083,"Limestone County, Alabama",11286,723,2796,346,2796,346,0,200,6998,1023,6039,1346,959,769,1492,708,1492,708,0,200
0500000US01089,01089,"Madison County, Alabama",85997,2199,21906,1742,20633,1486,1273,1019,55533,1354,47619,2100,7914,1766,8558,269,8558,269,0,200
0500000US01097,01097,"Mobile County, Alabama",145498,1741,42825,1096,41405,1481,1420,1329,85718,1281,71252,2408,14466,2185,16955,334,16819,357,136,156
0500000US01101,01101,"Montgomery County, Alabama",128581,1714,34939,1342,34212,1272,727,703,80343,1135,67083,2202,13260,2121,13299,364,13299,364,0,200
0500000US01103,01103,"Morgan County, Alabama",14268,1213,4144,776,4144,776,0,200,8474,1035,6202,1100,2272,1023,1650,318,1650,318,0,200
0500000US01117,01117,"Shelby County, Alabama",26194,1651,7989,1205,7989,1205,0,200,16516,1241,14981,1537,1535,841,1689,372,1689,372,0,200
0500000US01121,01121,"Talladega County, Alabama",25007,999,6354,452,6302,435,52,95,15434,922,12832,1535,2602,1264,3219,147,3219,147,0,200
0500000US01125,01125,"Tuscaloosa County, Alabama",66208,673,18217,657,18051,608,166,222,42144,774,36645,1834,5499,1807,5847,116,5797,146,50,89
0500000US01127,01127,"Walker County, Alabama",3597,679,966,499,966,499,0,200,2248,497,1876,487,372,314,383,177,383,177,0,200
0500000US02020,02020,"Anchorage Municipality, Alaska",13266,1470,3040,1206,2961,1201,79,145,9034,986,7637,1070,1397,608,1192,429,1192,429,0,153
0500000US04003,04003,"Cochise County, Arizona",3816,835,1002,575,863,447,139,293,2439,659,2140,573,299,280,375,373,375,373,0,208
0500000US04013,04013,"Maricopa County, Arizona",232811,5982,68025,4128,62658,4277,5367,2351,145387,3597,129495,4066,15892,2602,19399,842,19239,842,160,198
0500000US04019,04019,"Pima County, Arizona",32928,2226,9953,1550,9689,1541,264,435,19211,1356,16992,1390,2219,980,3764,226,3639,234,125,167
0500000US04021,04021,"Pinal County, Arizona",14930,2253,3075,1858,3075,1858,0,208,9486,1336,9183,1237,303,404,2369,749,2369,749,0,208
0500000US04027,04027,"Yuma County, Arizona",3719,1112,671,649,671,649,0,208,2737,726,2371,693,366,325,311,225,311,225,0,208
0500000US05031,05031,"Craighead County, Arkansas",13470,1691,4118,1391,4118,1391,0,201,8450,735,7882,904,568,619,902,315,902,315,0,201
0500000US05045,05045,"Faulkner County, Arkansas",15029,850,4662,901,4492,852,170,285,9295,584,7661,786,1634,654,1072,510,1072,510,0,201
0500000US05051,05051,"Garland County, Arkansas",8160,856,2327,774,1667,614,660,646,4713,465,3559,849,1154,780,1120,289,1120,289,0,201
0500000US05069,05069,"Jefferson County, Arkansas",37570,1189,11285,626,10865,589,420,409,21842,1231,19607,1232,2235,786,4443,325,4417,334,26,47
0500000US05085,05085,"Lonoke County, Arkansas",4961,609,1742,507,1655,494,87,131,2826,374,2657,355,169,219,393,218,393,218,0,201
0500000US05119,05119,"Pulaski County, Arkansas",143279,2301,42932,1719,41958,1806,974,701,86618,2013,79952,2642,6666,1845,13729,522,13729,522,0,201
0500000US05125,05125,"Saline County, Arkansas",8745,593,2797,466,2373,632,424,410,5619,419,4594,713,1025,773,329,220,329,220,0,201
0500000US05131,05131,"Sebastian County, Arkansas",7734,1264,1927,759,1447,730,480,599,5310,725,3709,931,1601,907,497,357,497,357,0,201
0500000US05145,05145,"White County, Arkansas",3379,484,929,452,929,452,0,201,2023,368,1857,377,166,174,427,117,427,117,0,201
0500000US06001,06001,"Alameda County, California",172323,4133,35280,2446,34677,2490,603,429,112390,2415,102423,3113,9967,2027,24653,884,24483,917,170,176
0500000US06013,06013,"Contra Costa County, California",92806,4563,21880,2486,21197,2490,683,529,58609,2797,55374,2794,3235,1394,12317,616,12317,616,0,210
0500000US06019,06019,"Fresno County, California",45216,2174,13101,1485,12901,1567,200,264,27678,1228,26530,1182,1148,563,4437,178,4437,178,0,210
0500000US06029,06029,"Kern County, California",42957,3189,14448,2193,14219,2187,229,235,24384,1745,22990,1828,1394,875,4125,72,4125,72,0,210
0500000US06031,06031,"Kings County, California",6251,1356,2019,297,2019,297,0,210,3591,1074,3369,1048,222,245,641,300,641,300,0,210
0500000US06037,06037,"Los Angeles County, California",810339,8350,167011,5718,162080,5953,4931,1561,528955,4200,483470,5197,45485,4322,114373,1441,112795,1582,1578,991
0500000US06047,06047,"Merced County, California",6897,1145,1284,825,1184,805,100,185,4954,672,4476,765,478,410,659,327,659,327,0,210
0500000US06053,06053,"Monterey County, California",9011,1152,1383,702,1316,709,67,119,6102,721,5837,762,265,281,1526,428,1526,428,0,210
0500000US06059,06059,"Orange County, California",55298,2570,11859,1494,11147,1483,712,719,37762,1689,35257,1902,2505,954,5677,410,5677,410,0,210
0500000US06061,06061,"Placer County, California",6158,1177,1436,767,1436,767,0,210,3916,768,3787,788,129,157,806,398,806,398,0,210
0500000US06065,06065,"Riverside County, California",155877,5828,40541,4216,39709,4257,832,785,97783,2457,88869,3141,8914,2478,17553,614,17177,708,376,376
