GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Under 18 years:,Margin of Error; Under 18 years:,Estimate; Under 18 years: - With health insurance coverage,Margin of Error; Under 18 years: - With health insurance coverage,Estimate; Under 18 years: - No health insurance coverage,Margin of Error; Under 18 years: - No health insurance coverage,Estimate; 18 to 64 years:,Margin of Error; 18 to 64 years:,Estimate; 18 to 64 years: - With health insurance coverage,Margin of Error; 18 to 64 years: - With health insurance coverage,Estimate; 18 to 64 years: - No health insurance coverage,Margin of Error; 18 to 64 years: - No health insurance coverage,Estimate; 65 years and over:,Margin of Error; 65 years and over:,Estimate; 65 years and over: - With health insurance coverage,Margin of Error; 65 years and over: - With health insurance coverage,Estimate; 65 years and over: - No health insurance coverage,Margin of Error; 65 years and over: - No health insurance coverage
0500000US01003,01003,"Baldwin County, Alabama",17591,561,5492,273,4754,603,738,603,10147,404,6114,1314,4033,1306,1952,457,1952,457,0,273
0500000US01015,01015,"Calhoun County, Alabama",21902,960,5866,738,5820,745,46,76,14225,602,10516,1072,3709,1100,1811,351,1811,351,0,273
0500000US01051,01051,"Elmore County, Alabama",13821,944,4413,240,4191,320,222,251,8529,968,6250,986,2279,1005,879,412,879,412,0,273
0500000US01055,01055,"Etowah County, Alabama",14727,671,4176,625,3859,651,317,231,9030,347,6301,852,2729,803,1521,259,1521,259,0,273
0500000US01069,01069,"Houston County, Alabama",24624,673,7318,408,6945,456,373,296,14711,479,10054,713,4657,675,2595,109,2595,109,0,273
0500000US01073,01073,"Jefferson County, Alabama",269149,1919,74187,1008,69880,1611,4307,1245,169796,1116,132113,3689,37683,3465,25166,795,25106,806,60,100
0500000US01077,01077,"Lauderdale County, Alabama",8891,742,2346,498,2346,498,0,273,5946,507,4542,868,1404,728,599,326,599,326,0,273
0500000US01081,01081,"Lee County, Alabama",30763,1230,7821,1011,6780,1228,1041,689,20641,721,14436,1270,6205,1142,2301,54,2301,54,0,273
0500000US01083,01083,"Limestone County, Alabama",9270,1574,2984,322,2898,366,86,176,5470,1562,3478,1437,1992,887,816,342,816,342,0,273
0500000US01089,01089,"Madison County, Alabama",77022,1871,20698,1016,19413,1266,1285,1017,50941,1175,37695,2703,13246,2543,5383,251,5383,251,0,273
0500000US01097,01097,"Mobile County, Alabama",139064,1740,42552,887,39078,1689,3474,1531,83881,1060,60985,2504,22896,2447,12631,350,12573,375,58,100
0500000US01101,01101,"Montgomery County, Alabama",117400,2055,33765,944,32754,1098,1011,585,75409,1474,58672,2567,16737,2177,8226,598,8169,599,57,100
0500000US01103,01103,"Morgan County, Alabama",13494,1300,4516,450,4414,481,102,170,8064,1164,5809,830,2255,904,914,178,914,178,0,273
0500000US01117,01117,"Shelby County, Alabama",20364,381,5963,317,5963,317,0,273,12784,500,11417,882,1367,689,1617,495,1552,505,65,109
0500000US01121,01121,"Talladega County, Alabama",25482,825,7393,384,6989,528,404,323,15858,668,11823,1492,4035,1548,2231,242,2087,333,144,224
0500000US01125,01125,"Tuscaloosa County, Alabama",56637,616,15611,125,14511,619,1100,614,36734,564,30275,1987,6459,1900,4292,145,4292,145,0,273
0500000US01127,01127,"Walker County, Alabama",4753,581,1222,347,1157,321,65,92,3073,443,2033,506,1040,431,458,242,458,242,0,273
0500000US02020,02020,"Anchorage Municipality, Alaska",17295,1174,5797,819,5124,991,673,824,10343,654,8459,908,1884,900,1155,319,1155,319,0,244
0500000US04003,04003,"Cochise County, Arizona",4066,943,1466,710,1452,704,14,21,2183,524,2029,527,154,201,417,277,417,277,0,305
0500000US04013,04013,"Maricopa County, Arizona",180572,6548,58524,4276,51938,4595,6586,2271,111143,3244,88271,3985,22872,3489,10905,508,10781,491,124,160
0500000US04019,04019,"Pima County, Arizona",35691,2345,11410,1616,10926,1625,484,572,20955,1651,16123,1374,4832,1473,3326,97,3326,97,0,305
0500000US04021,04021,"Pinal County, Arizona",12105,978,4970,709,4514,934,456,586,6695,601,5574,757,1121,553,440,227,440,227,0,305
0500000US04027,04027,"Yuma County, Arizona",5085,1383,2003,757,1854,802,149,271,2575,764,1802,745,773,494,507,169,507,169,0,305
0500000US05031,05031,"Craighead County, Arkansas",11615,595,4268,329,4268,329,0,273,7198,492,5122,814,2076,825,149,178,149,178,0,273
0500000US05045,05045,"Faulkner County, Arkansas",11902,962,3676,562,3354,759,322,508,7832,802,5385,1110,2447,1036,394,265,394,265,0,273
0500000US05051,05051,"Garland County, Arkansas",7912,954,2263,501,2263,501,0,273,4793,764,3056,951,1737,822,856,459,856,459,0,273
0500000US05069,05069,"Jefferson County, Arkansas",40786,1410,11957,689,11692,681,265,255,25664,792,17405,1576,8259,1553,3165,551,2988,568,177,255
0500000US05085,05085,"Lonoke County, Arkansas",4660,341,1547,305,1547,305,0,273,2766,198,2030,621,736,486,347,209,347,209,0,273
0500000US05119,05119,"Pulaski County, Arkansas",127310,2224,38078,1655,36979,1717,1099,666,81063,1253,62116,2679,18947,2685,8169,470,8169,470,0,273
0500000US05125,05125,"Saline County, Arkansas",5344,552,2098,236,2098,236,0,273,3022,488,2556,581,466,410,224,208,224,208,0,273
0500000US05131,05131,"Sebastian County, Arkansas",6346,1307,1386,595,1386,595,0,273,4315,1002,2575,1101,1740,844,645,366,645,366,0,273
0500000US05143,05143,"Washington County, Arkansas",7502,557,2364,384,2364,384,0,273,4824,410,3933,583,891,538,314,310,314,310,0,273
0500000US05145,05145,"White County, Arkansas",3903,333,664,572,664,572,0,273,3025,612,959,544,2066,857,214,158,214,158,0,273
0500000US06001,06001,"Alameda County, California",183078,3749,43885,2261,40966,2272,2919,1572,118567,2265,95791,3312,22776,2823,20626,668,20626,668,0,294
0500000US06007,06007,"Butte County, California",3184,679,827,404,827,404,0,294,1956,490,1739,519,217,203,401,346,401,346,0,294
0500000US06013,06013,"Contra Costa County, California",93630,2559,25411,1943,22996,1874,2415,1515,59910,1260,49143,2813,10767,2617,8309,458,8102,568,207,334
0500000US06019,06019,"Fresno County, California",45752,1915,16717,920,16173,1152,544,553,25799,1516,19260,1896,6539,1411,3236,156,3236,156,0,294
0500000US06029,06029,"Kern County, California",38427,2681,13099,1652,11904,1716,1195,1039,22923,1617,16690,2059,6233,1565,2405,256,2405,256,0,294
0500000US06031,06031,"Kings County, California",7435,1153,2113,503,1862,381,251,293,5072,883,4568,797,504,275,250,194,250,194,0,294
0500000US06037,06037,"Los Angeles County, California",823378,7906,200165,3756,181551,4410,18614,3067,532487,5295,406028,8257,126459,7282,90726,1597,89444,1685,1282,726
0500000US06039,06039,"Madera County, California",3482,1686,654,675,654,675,0,294,1743,1036,880,813,863,684,1085,890,1085,890,0,294
0500000US06047,06047,"Merced County, California",9542,997,3368,395,3219,439,149,233,5504,844,4350,776,1154,568,670,299,670,299,0,294
0500000US06053,06053,"Monterey County, California",10691,1994,2779,1178,2642,1172,137,218,7095,943,4566,1114,2529,912,817,398,817,398,0,294
0500000US06059,06059,"Orange County, California",51298,3026,13470,1649,12088,1986,1382,1271,34549,2072,27315,1735,7234,1610,3279,245,3279,245,0,294
0500000US06061,06061,"Placer County, California",5154,729,1073,539,1073,539,0,294,3559,549,2728,775,831,638,522,192,522,192,0,294
0500000US06065,06065,"Riverside County, California",127627,4746,40429,2724,36786,2981,3643,1594,77439,2889,59133,3253,18306,2260,9759,429,9759,429,0,294
0500000US06067,06067,"Sacramento County, California",131482,4023,40322,2272,38590,2350,1732,1311,80905,2426,64773,3284,16132,2533,10255,478,10255,478,0,294
0500000US06071,06071,"San Bernardino County, California",169007,4157,54915,2786,50736,3088,4179,1449,104076,2595,81624,3393,22452,3330,10016,484,9781,654,235,370
0500000US06073,06073,"San Diego County, California",139891,4116,40432,2759,37812,2972,2620,1199,89540,2340,70807,3144,18733,2762,9919,506,9919,506,0,294
0500000US06075,06075,"San Francisco County, California",48611,3007,9505,1068,8775,1127,730,693,30935,2073,23129,2229,7806,1744,8171,742,8171,742,0,294
0500000US06077,06077,"San Joaquin County, California",47710,2288,16692,1243,16198,1187,494,338,28065,1521,23138,1659,4927,1214,2953,278,2953,278,0,294
0500000US06081,06081,"San Mateo County, California",22103,2229,4210,843,4056,902,154,191,14839,1588,12663,1474,2176,816,3054,202,3054,202,0,294
0500000US06083,06083,"Santa Barbara County, California",8178,1328,2095,1176,1936,1149,159,248,5443,758,4010,804,1433,581,640,516,640,516,0,294
0500000US06085,06085,"Santa Clara County, California",45140,2592,9694,1852,8892,1816,802,726,32044,1287,25244,2017,6800,1953,3402,430,3402,430,0,294
0500000US06095,06095,"Solano County, California",50492,2638,11821,1660,10842,1752,979,865,33390,1415,28102,1881,5288,1560,5281,271,5201,280,80,128
0500000US06097,06097,"Sonoma County, California",7616,987,1916,816,1583,863,333,472,5191,737,3563,1001,1628,1031,509,372,509,372,0,294
0500000US06099,06099,"Stanislaus County, California",14130,1681,4504,1178,4431,1175,73,120,9139,1011,8232,1210,907,564,487,353,487,353,0,294
0500000US06101,06101,"Sutter County, California",1592,283,233,171,233,171,0,294,921,238,558,343,363,260,438,281,438,281,0,294
0500000US06107,06107,"Tulare County, California",6742,1160,2436,576,2436,576,0,294,4157,779,3082,977,1075,639,149,168,149,168,0,294
0500000US06111,06111,"Ventura County, California",14784,1704,3370,1270,3252,1279,118,121,9811,900,6892,1195,2919,1163,1603,536,1545,510,58,97
0500000US06113,06113,"Yolo County, California",5267,1035,1037,447,991,457,46,80,3904,760,2949,732,955,605,326,153,326,153,0,294
