GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Under 18 years:,Margin of Error; Under 18 years:,Estimate; Under 18 years: - With health insurance coverage,Margin of Error; Under 18 years: - With health insurance coverage,Estimate; Under 18 years: - No health insurance coverage,Margin of Error; Under 18 years: - No health insurance coverage,Estimate; 18 to 64 years:,Margin of Error; 18 to 64 years:,Estimate; 18 to 64 years: - With health insurance coverage,Margin of Error; 18 to 64 years: - With health insurance coverage,Estimate; 18 to 64 years: - No health insurance coverage,Margin of Error; 18 to 64 years: - No health insurance coverage,Estimate; 65 years and over:,Margin of Error; 65 years and over:,Estimate; 65 years and over: - With health insurance coverage,Margin of Error; 65 years and over: - With health insurance coverage,Estimate; 65 years and over: - No health insurance coverage,Margin of Error; 65 years and over: - No health insurance coverage
0500000US25027,25027,"Worcester County, Massachusetts",36816,2139,10736,1304,10513,1325,223,257,24239,1365,21506,1599,2733,1246,1841,288,1841,288,0,198
0500000US26021,26021,"Berrien County, Michigan",23433,1063,7017,950,6350,1210,667,837,13987,469,11122,921,2865,768,2429,102,2429,102,0,165
0500000US26025,26025,"Calhoun County, Michigan",14044,847,4359,660,4245,663,114,136,7926,509,6887,585,1039,589,1759,158,1759,158,0,165
0500000US26045,26045,"Eaton County, Michigan",7009,811,1615,612,1615,612,0,165,4357,400,3784,546,573,441,1037,411,1037,411,0,165
0500000US26049,26049,"Genesee County, Michigan",82307,2307,23208,1412,22756,1433,452,419,49354,1254,44406,1499,4948,1022,9745,325,9745,325,0,165
0500000US26065,26065,"Ingham County, Michigan",33523,2081,9467,1543,9197,1565,270,322,21464,988,18171,1168,3293,1025,2592,137,2592,137,0,165
0500000US26075,26075,"Jackson County, Michigan",9934,1045,3232,535,3021,545,211,330,5804,727,4859,765,945,476,898,82,898,82,0,165
0500000US26077,26077,"Kalamazoo County, Michigan",26751,1470,7025,1118,6772,1137,253,407,17633,745,14577,1183,3056,1254,2093,173,2093,173,0,165
0500000US26081,26081,"Kent County, Michigan",60423,2617,18949,1975,18256,1987,693,608,37480,1430,30955,1595,6525,1257,3994,295,3893,331,101,160
0500000US26099,26099,"Macomb County, Michigan",91015,2283,25415,1826,24888,1933,527,494,59979,1057,51582,1811,8397,1577,5621,235,5621,235,0,165
0500000US26115,26115,"Monroe County, Michigan",2912,611,751,421,589,471,162,220,1752,414,1477,498,275,314,409,189,409,189,0,165
0500000US26121,26121,"Muskegon County, Michigan",19921,1661,5660,1079,5637,1073,23,45,12238,1012,9411,1053,2827,903,2023,234,2023,234,0,165
0500000US26125,26125,"Oakland County, Michigan",171119,2986,39535,2113,38421,2066,1114,567,109935,1639,95379,2441,14556,2126,21649,497,21533,552,116,195
0500000US26145,26145,"Saginaw County, Michigan",34770,1678,9600,968,9320,1076,280,342,20874,972,17500,1159,3374,965,4296,134,4254,180,42,81
0500000US26147,26147,"St. Clair County, Michigan",3193,546,417,410,417,410,0,165,2386,310,2115,415,271,255,390,155,390,155,0,165
0500000US26159,26159,"Van Buren County, Michigan",2724,326,760,163,747,159,13,23,1207,264,876,266,331,205,757,141,757,141,0,165
0500000US26161,26161,"Washtenaw County, Michigan",38901,2304,9402,1250,9378,1252,24,44,25877,1512,23489,1646,2388,769,3622,261,3622,261,0,165
0500000US26163,26163,"Wayne County, Michigan",684138,3356,178005,2152,170895,2681,7110,1784,424100,1887,341692,4515,82408,4110,82033,733,81646,696,387,262
0500000US27003,27003,"Anoka County, Minnesota",17574,1772,7214,1055,6412,1188,802,748,9945,924,8754,999,1191,516,415,253,357,218,58,90
0500000US27037,27037,"Dakota County, Minnesota",22142,1837,7439,1555,7066,1547,373,337,13653,817,11517,933,2136,923,1050,434,992,431,58,95
0500000US27053,27053,"Hennepin County, Minnesota",148937,3370,49883,2773,46987,2758,2896,1429,91386,1537,76352,2653,15034,2450,7668,435,6947,624,721,445
0500000US27123,27123,"Ramsey County, Minnesota",59794,2607,20600,1684,20405,1708,195,185,36680,1323,32462,1619,4218,1161,2514,261,2457,252,57,71
0500000US27163,27163,"Washington County, Minnesota",8483,1176,2741,909,2741,909,0,141,5169,627,4991,638,178,184,573,287,383,239,190,288
0500000US28033,28033,"DeSoto County, Mississippi",41896,1032,12890,959,12397,999,493,387,26365,335,21297,1231,5068,1216,2641,110,2578,155,63,106
0500000US28035,28035,"Forrest County, Mississippi",27427,1436,7952,530,7279,817,673,656,17607,1210,12878,1527,4729,1243,1868,408,1868,408,0,206
0500000US28047,28047,"Harrison County, Mississippi",45619,2191,13144,2073,12755,2075,389,365,28693,592,19754,1970,8939,1817,3782,213,3582,314,200,258
0500000US28049,28049,"Hinds County, Mississippi",171092,1243,47429,855,45144,1228,2285,895,109233,698,86791,2572,22442,2429,14430,236,14333,275,97,144
0500000US28059,28059,"Jackson County, Mississippi",30793,1136,8835,810,8598,891,237,350,19054,627,14905,1231,4149,1107,2904,206,2904,206,0,206
0500000US28067,28067,"Jones County, Mississippi",21184,1377,7067,790,6946,809,121,164,12279,890,10575,1272,1704,874,1838,244,1838,244,0,206
0500000US28075,28075,"Lauderdale County, Mississippi",32686,1013,9606,272,9301,411,305,278,20159,629,13178,1498,6981,1439,2921,529,2921,529,0,206
0500000US28081,28081,"Lee County, Mississippi",24485,1131,7774,570,7577,631,197,229,14716,714,11515,1193,3201,973,1995,206,1995,206,0,206
0500000US28089,28089,"Madison County, Mississippi",38885,519,11363,89,10999,370,364,369,24153,495,19810,1212,4343,1236,3369,154,3369,154,0,206
0500000US28121,28121,"Rankin County, Mississippi",27059,1164,7725,593,6926,975,799,790,17364,1061,15663,1181,1701,909,1970,513,1970,513,0,206
0500000US29019,29019,"Boone County, Missouri",15282,1927,3759,1456,3649,1418,110,181,10320,890,8376,1322,1944,1088,1203,529,1203,529,0,181
0500000US29031,29031,"Cape Girardeau County, Missouri",6178,469,2056,393,2056,393,0,181,3731,283,2919,547,812,474,391,273,391,273,0,181
