GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Under 18 years:,Margin of Error; Under 18 years:,Estimate; Under 18 years: - With health insurance coverage,Margin of Error; Under 18 years: - With health insurance coverage,Estimate; Under 18 years: - No health insurance coverage,Margin of Error; Under 18 years: - No health insurance coverage,Estimate; 18 to 64 years:,Margin of Error; 18 to 64 years:,Estimate; 18 to 64 years: - With health insurance coverage,Margin of Error; 18 to 64 years: - With health insurance coverage,Estimate; 18 to 64 years: - No health insurance coverage,Margin of Error; 18 to 64 years: - No health insurance coverage,Estimate; 65 years and over:,Margin of Error; 65 years and over:,Estimate; 65 years and over: - With health insurance coverage,Margin of Error; 65 years and over: - With health insurance coverage,Estimate; 65 years and over: - No health insurance coverage,Margin of Error; 65 years and over: - No health insurance coverage
0500000US01003,01003,"Baldwin County, Alabama",19731,1275,5062,1157,4863,1185,199,345,13003,542,8121,1964,4882,1917,1666,354,1666,354,0,192
0500000US01015,01015,"Calhoun County, Alabama",24296,814,6220,477,5951,572,269,324,15792,567,11563,1483,4229,1539,2284,99,2284,99,0,192
0500000US01049,01049,"DeKalb County, Alabama",1431,171,538,4,378,180,160,180,635,121,308,174,327,222,258,174,258,174,0,192
0500000US01051,01051,"Elmore County, Alabama",14378,1321,4416,407,4416,407,0,192,8889,1234,7430,1240,1459,710,1073,248,1073,248,0,192
0500000US01055,01055,"Etowah County, Alabama",16067,407,4509,128,3804,778,705,784,10019,331,6975,949,3044,934,1539,157,1539,157,0,192
0500000US01069,01069,"Houston County, Alabama",27247,668,7951,479,7547,528,404,294,16708,299,11734,671,4974,610,2588,105,2588,105,0,192
0500000US01073,01073,"Jefferson County, Alabama",274745,2102,72337,1331,67479,2254,4858,1879,174598,1307,136186,3605,38412,3404,27810,442,27810,442,0,192
0500000US01077,01077,"Lauderdale County, Alabama",9199,631,1416,758,1416,758,0,192,6928,987,5364,1168,1564,1232,855,244,814,250,41,73
0500000US01081,01081,"Lee County, Alabama",35110,818,9323,523,9323,523,0,192,23091,742,19558,1522,3533,1362,2696,193,2621,229,75,133
0500000US01083,01083,"Limestone County, Alabama",9111,1173,2236,570,2236,570,0,192,5915,927,4030,972,1885,817,960,501,960,501,0,192
0500000US01089,01089,"Madison County, Alabama",84568,986,22193,655,21001,950,1192,748,55500,743,42641,2151,12859,2074,6875,76,6585,355,290,345
0500000US01095,01095,"Marshall County, Alabama",1476,497,335,247,265,223,70,113,1088,311,821,267,267,153,53,53,53,53,0,192
0500000US01097,01097,"Mobile County, Alabama",140997,2149,40436,1679,38380,1751,2056,1026,85638,1248,60465,2736,25173,2667,14923,352,14880,356,43,70
0500000US01101,01101,"Montgomery County, Alabama",125636,1226,34230,481,33728,588,502,328,80941,962,63626,2362,17315,2213,10465,422,10465,422,0,192
0500000US01103,01103,"Morgan County, Alabama",13589,1657,2827,1340,2615,1288,212,234,9468,869,7763,1122,1705,949,1294,97,1267,105,27,44
0500000US01115,01115,"St. Clair County, Alabama",7148,516,1458,893,1458,893,0,192,5488,1013,4481,1027,1007,542,202,220,202,220,0,192
0500000US01117,01117,"Shelby County, Alabama",23624,667,6916,392,6816,427,100,163,15298,662,12683,1143,2615,1048,1410,400,1410,400,0,192
0500000US01121,01121,"Talladega County, Alabama",25131,1148,6353,621,6251,628,102,112,16257,836,13398,1210,2859,1017,2521,183,2521,183,0,192
0500000US01125,01125,"Tuscaloosa County, Alabama",60572,798,15980,403,14956,684,1024,587,39918,641,29332,2028,10586,1868,4674,125,4601,168,73,119
0500000US01127,01127,"Walker County, Alabama",3230,761,737,464,737,464,0,192,2070,458,1816,444,254,253,423,174,423,174,0,192
0500000US02020,02020,"Anchorage Municipality, Alaska",16349,1357,5015,947,5015,947,0,147,10445,973,8368,1161,2077,1083,889,424,889,424,0,147
0500000US02170,02170,"Matanuska-Susitna Borough, Alaska",884,400,275,255,213,196,62,99,482,212,161,148,321,183,127,79,127,79,0,147
0500000US04013,04013,"Maricopa County, Arizona",203913,4629,59458,3540,52752,4001,6706,1980,130412,2344,100719,3752,29693,3019,14043,696,13898,704,145,181
0500000US04019,04019,"Pima County, Arizona",31535,2163,7335,1470,6743,1562,592,568,21348,1132,17250,1475,4098,1321,2852,259,2852,259,0,203
0500000US04021,04021,"Pinal County, Arizona",15395,1274,5300,693,4393,1013,907,918,9236,1039,8122,1015,1114,563,859,474,742,474,117,191
