GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Under 18 years:,Margin of Error; Under 18 years:,Estimate; Under 18 years: - With health insurance coverage,Margin of Error; Under 18 years: - With health insurance coverage,Estimate; Under 18 years: - No health insurance coverage,Margin of Error; Under 18 years: - No health insurance coverage,Estimate; 18 to 64 years:,Margin of Error; 18 to 64 years:,Estimate; 18 to 64 years: - With health insurance coverage,Margin of Error; 18 to 64 years: - With health insurance coverage,Estimate; 18 to 64 years: - No health insurance coverage,Margin of Error; 18 to 64 years: - No health insurance coverage,Estimate; 65 years and over:,Margin of Error; 65 years and over:,Estimate; 65 years and over: - With health insurance coverage,Margin of Error; 65 years and over: - With health insurance coverage,Estimate; 65 years and over: - No health insurance coverage,Margin of Error; 65 years and over: - No health insurance coverage
0500000US01003,01003,"Baldwin County, Alabama",17843,547,5618,191,5599,193,19,36,10523,542,8524,911,1999,885,1702,310,1702,310,0,190
0500000US01015,01015,"Calhoun County, Alabama",24910,706,6847,577,6520,630,327,280,15972,378,12642,1104,3330,1068,2091,181,2091,181,0,190
0500000US01051,01051,"Elmore County, Alabama",15526,1658,4746,420,4721,432,25,47,9953,1526,7647,1305,2306,1030,827,175,827,175,0,190
0500000US01055,01055,"Etowah County, Alabama",15707,744,4497,303,4319,400,178,214,9653,711,6633,860,3020,833,1557,190,1557,190,0,190
0500000US01069,01069,"Houston County, Alabama",26242,388,7825,302,7468,464,357,234,15974,240,11495,687,4479,676,2443,19,2426,33,17,28
0500000US01073,01073,"Jefferson County, Alabama",275865,2143,75139,625,70446,1607,4693,1502,174431,1994,132780,3716,41651,3617,26295,444,26268,446,27,45
0500000US01077,01077,"Lauderdale County, Alabama",9960,599,2439,537,2439,537,0,190,6250,365,5361,587,889,498,1271,277,1271,277,0,190
0500000US01081,01081,"Lee County, Alabama",33237,1550,8999,993,8999,993,0,190,21760,930,16668,1489,5092,1471,2478,146,2478,146,0,190
0500000US01089,01089,"Madison County, Alabama",81208,1422,21503,758,20781,968,722,579,53729,1254,41135,1996,12594,1950,5976,91,5976,91,0,190
0500000US01095,01095,"Marshall County, Alabama",1907,343,215,198,215,198,0,190,1468,405,385,217,1083,465,224,73,224,73,0,190
0500000US01097,01097,"Mobile County, Alabama",141273,1849,42464,1042,40114,1610,2350,1130,85217,1359,59610,2442,25607,2335,13592,338,13592,338,0,190
0500000US01101,01101,"Montgomery County, Alabama",124694,1531,34483,749,32993,1128,1490,853,80499,1198,58560,2723,21939,2851,9712,326,9662,326,50,88
0500000US01103,01103,"Morgan County, Alabama",14638,884,4667,474,4067,694,600,526,8670,777,6285,1254,2385,897,1301,402,1301,402,0,190
0500000US01117,01117,"Shelby County, Alabama",22328,362,6689,178,6611,226,78,130,14390,432,12783,650,1607,607,1249,335,1249,335,0,190
0500000US01121,01121,"Talladega County, Alabama",26368,1129,7270,484,7232,486,38,66,16845,1048,13422,1455,3423,1107,2253,161,2253,161,0,190
0500000US01125,01125,"Tuscaloosa County, Alabama",59702,542,16179,405,15854,432,325,237,39007,522,31169,1910,7838,1806,4516,141,4488,148,28,49
0500000US01127,01127,"Walker County, Alabama",3092,775,869,542,814,524,55,101,1828,432,1254,368,574,401,395,169,395,169,0,190
0500000US02020,02020,"Anchorage Municipality, Alaska",15322,1730,4452,1172,4259,1165,193,234,10183,1015,8800,1168,1383,890,687,466,687,466,0,149
0500000US04013,04013,"Maricopa County, Arizona",190228,6932,59282,4216,54576,4541,4706,1875,118047,3395,87549,4642,30498,4388,12899,331,12507,731,392,618
0500000US04019,04019,"Pima County, Arizona",35269,3184,10743,2193,9419,2304,1324,1145,21541,1492,16978,1903,4563,1423,2985,183,2985,183,0,229
0500000US04021,04021,"Pinal County, Arizona",14447,1557,5601,913,5601,913,0,229,8056,1303,5248,1209,2808,1134,790,539,790,539,0,229
0500000US05031,05031,"Craighead County, Arkansas",13632,679,5203,379,5203,379,0,192,8365,456,5903,1276,2462,1189,64,89,64,89,0,192
0500000US05045,05045,"Faulkner County, Arkansas",12560,327,3958,195,3958,195,0,192,8321,290,6126,852,2195,834,281,177,281,177,0,192
0500000US05051,05051,"Garland County, Arkansas",8924,538,3052,136,3028,149,24,49,5213,549,3358,804,1855,911,659,374,659,374,0,192
0500000US05069,05069,"Jefferson County, Arkansas",40397,669,11828,303,11489,334,339,216,24732,576,19487,1052,5245,927,3837,73,3837,73,0,192
0500000US05085,05085,"Lonoke County, Arkansas",4519,954,1435,535,1283,514,152,172,2670,513,1368,574,1302,700,414,115,414,115,0,192
0500000US05119,05119,"Pulaski County, Arkansas",135456,2328,40043,1111,36739,1844,3304,1694,86548,1667,62967,3094,23581,3602,8865,301,8865,301,0,192
0500000US05125,05125,"Saline County, Arkansas",5294,575,1794,429,1794,429,0,192,3000,333,2458,494,542,406,500,176,500,176,0,192
0500000US05131,05131,"Sebastian County, Arkansas",7556,1206,2242,910,2242,910,0,192,4589,614,3199,669,1390,454,725,348,725,348,0,192
