GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Under 18 years:,Margin of Error; Under 18 years:,Estimate; Under 18 years: - With health insurance coverage,Margin of Error; Under 18 years: - With health insurance coverage,Estimate; Under 18 years: - No health insurance coverage,Margin of Error; Under 18 years: - No health insurance coverage,Estimate; 18 to 64 years:,Margin of Error; 18 to 64 years:,Estimate; 18 to 64 years: - With health insurance coverage,Margin of Error; 18 to 64 years: - With health insurance coverage,Estimate; 18 to 64 years: - No health insurance coverage,Margin of Error; 18 to 64 years: - No health insurance coverage,Estimate; 65 years and over:,Margin of Error; 65 years and over:,Estimate; 65 years and over: - With health insurance coverage,Margin of Error; 65 years and over: - With health insurance coverage,Estimate; 65 years and over: - No health insurance coverage,Margin of Error; 65 years and over: - No health insurance coverage
0500000US01003,01003,"Baldwin County, Alabama",15794,1888,3984,1656,3493,1691,491,507,9859,880,6580,1295,3279,1283,1951,374,1951,374,0,184
0500000US01015,01015,"Calhoun County, Alabama",24524,1099,7117,760,6991,822,126,146,15355,492,11951,935,3404,906,2052,185,2052,185,0,184
0500000US01051,01051,"Elmore County, Alabama",14273,1269,3738,750,3595,770,143,182,9386,986,7008,1284,2378,961,1149,45,1149,45,0,184
0500000US01055,01055,"Etowah County, Alabama",15416,812,4187,689,3787,757,400,416,9688,416,6987,713,2701,694,1541,93,1541,93,0,184
0500000US01069,01069,"Houston County, Alabama",26747,445,8081,290,7835,322,246,170,16122,422,11352,687,4770,635,2544,73,2515,90,29,47
0500000US01073,01073,"Jefferson County, Alabama",277079,1847,75126,778,70044,1793,5082,1683,175285,1438,136099,3288,39186,3482,26668,469,26644,471,24,41
0500000US01077,01077,"Lauderdale County, Alabama",8998,880,1908,581,1908,581,0,184,6228,464,3695,990,2533,1017,862,170,786,204,76,118
0500000US01081,01081,"Lee County, Alabama",33088,992,8140,700,7974,804,166,255,22657,840,16126,1469,6531,1565,2291,483,2291,483,0,184
0500000US01083,01083,"Limestone County, Alabama",8871,1057,2169,726,2169,726,0,184,5617,984,4629,837,988,431,1085,629,1085,629,0,184
0500000US01089,01089,"Madison County, Alabama",83260,2752,21498,1301,20662,1424,836,496,55561,1644,40979,2423,14582,2283,6201,259,6201,259,0,184
0500000US01095,01095,"Marshall County, Alabama",1941,301,770,258,750,282,20,55,994,159,706,216,288,168,177,69,177,69,0,184
0500000US01097,01097,"Mobile County, Alabama",139808,2441,42015,1174,40620,1412,1395,681,83968,2076,58207,3181,25761,3011,13825,294,13825,294,0,184
0500000US01101,01101,"Montgomery County, Alabama",124911,1471,34661,590,33692,1007,969,689,80060,1260,63032,2295,17028,2364,10190,225,10152,235,38,67
0500000US01103,01103,"Morgan County, Alabama",13699,1007,3616,571,3616,571,0,184,9166,954,6149,1010,3017,903,917,374,917,374,0,184
0500000US01115,01115,"St. Clair County, Alabama",6616,804,1916,390,1916,390,0,184,3814,507,3451,618,363,351,886,483,886,483,0,184
