GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Total: - Car, truck, or van - drove alone","Margin of Error; Total: - Car, truck, or van - drove alone","Estimate; Total: - Car, truck, or van - carpooled","Margin of Error; Total: - Car, truck, or van - carpooled",Estimate; Total: - Public transportation (excluding taxicab),Margin of Error; Total: - Public transportation (excluding taxicab),Estimate; Total: - Walked,Margin of Error; Total: - Walked,"Estimate; Total: - Taxicab, motorcycle, bicycle, or other means","Margin of Error; Total: - Taxicab, motorcycle, bicycle, or other means",Estimate; Total: - Worked at home,Margin of Error; Total: - Worked at home
0500000US01003,01003,"Baldwin County, Alabama",69614,3860,58781,4304,7340,3055,0,190,701,839,797,469,1995,844
0500000US01015,01015,"Calhoun County, Alabama",34665,2222,28591,2084,4066,1370,0,190,677,732,642,552,689,351
0500000US01043,01043,"Cullman County, Alabama",30361,1916,25508,1952,3264,957,50,87,540,431,176,258,823,529
0500000US01049,01049,"DeKalb County, Alabama",22070,1692,19847,1822,1631,650,0,190,20,28,0,190,572,323
0500000US01051,01051,"Elmore County, Alabama",27528,1798,24564,2080,1693,927,107,183,116,196,101,122,947,452
0500000US01055,01055,"Etowah County, Alabama",31350,2165,27372,2013,3038,949,44,77,0,190,137,158,759,464
0500000US01069,01069,"Houston County, Alabama",32017,1017,28630,1124,2018,377,125,117,146,109,490,283,608,214
0500000US01073,01073,"Jefferson County, Alabama",155620,4717,134824,5135,11391,1937,228,200,1873,851,1616,921,5688,1606
0500000US01077,01077,"Lauderdale County, Alabama",35423,2155,30670,2165,2918,921,38,66,304,227,569,418,924,610
0500000US01081,01081,"Lee County, Alabama",44568,2699,37535,2615,3790,1252,376,318,633,456,980,549,1254,718
0500000US01083,01083,"Limestone County, Alabama",28227,1630,24821,1810,2760,919,73,126,0,190,249,244,324,216
0500000US01089,01089,"Madison County, Alabama",108688,2892,94829,3277,6068,1415,406,365,1553,479,1807,907,4025,1329
0500000US01095,01095,"Marshall County, Alabama",30026,1859,25089,1799,2896,908,0,190,299,178,433,353,1309,785
0500000US01097,01097,"Mobile County, Alabama",107062,3327,93503,3566,7484,1726,319,373,910,481,720,456,4126,1278
0500000US01101,01101,"Montgomery County, Alabama",41305,2121,36319,2205,2405,896,64,119,788,301,174,219,1555,729
0500000US01103,01103,"Morgan County, Alabama",42695,2189,37517,2024,3924,1244,0,190,321,227,109,130,824,443
0500000US01115,01115,"St. Clair County, Alabama",30116,2513,26186,2775,2062,1147,0,190,361,438,0,190,1507,818
0500000US01117,01117,"Shelby County, Alabama",76895,2364,66574,2688,4476,1296,0,190,301,231,789,546,4755,1361
0500000US01121,01121,"Talladega County, Alabama",18423,1675,15734,1663,1980,823,202,204,33,56,34,60,440,376
0500000US01125,01125,"Tuscaloosa County, Alabama",53986,3081,47726,3098,3613,1036,328,267,738,421,258,257,1323,663
0500000US02020,02020,"Anchorage Municipality, Alaska",105453,3191,82337,3967,11780,2328,767,587,2975,986,3508,963,4086,951
0500000US02090,02090,"Fairbanks North Star Borough, Alaska",38613,2136,28574,2733,4964,1320,925,600,1150,596,1104,474,1896,1002
0500000US02170,02170,"Matanuska-Susitna Borough, Alaska",30915,1960,22371,1781,4018,1466,212,236,759,341,1703,597,1852,738
0500000US04001,04001,"Apache County, Arizona",5078,779,3023,678,680,462,76,177,338,322,146,192,815,611
0500000US04003,04003,"Cochise County, Arizona",27284,2126,20091,2005,2156,772,0,229,1672,632,1228,643,2137,599
0500000US04005,04005,"Coconino County, Arizona",40212,2206,27775,2276,2176,966,546,438,4247,1406,3017,956,2451,868
0500000US04013,04013,"Maricopa County, Arizona",1070994,11944,836994,13706,97390,6149,14221,1777,14118,2340,28004,3748,80267,6405
0500000US04015,04015,"Mohave County, Arizona",54347,4022,41684,3782,8633,2277,0,229,823,841,996,717,2211,988
0500000US04017,04017,"Navajo County, Arizona",16544,1861,10829,1687,2335,931,321,360,533,389,362,347,2164,1093
0500000US04019,04019,"Pima County, Arizona",235464,6304,185432,5721,18118,2453,4372,1169,5916,1486,7315,1362,14311,2033
0500000US04021,04021,"Pinal County, Arizona",76396,5696,59769,5237,8009,2549,0,229,881,613,2768,1789,4969,1952
0500000US04025,04025,"Yavapai County, Arizona",63318,4333,46552,4497,8063,3460,12,28,1932,916,1716,1042,5043,2181
0500000US04027,04027,"Yuma County, Arizona",22325,2398,17296,2284,1940,824,201,202,724,316,836,478,1328,859
0500000US05007,05007,"Benton County, Arkansas",77755,3366,66588,4114,4189,1431,117,150,1655,1105,786,450,4420,1471
0500000US05031,05031,"Craighead County, Arkansas",34375,2597,30784,2956,1870,952,0,192,439,346,363,313,919,503
0500000US05045,05045,"Faulkner County, Arkansas",45371,2155,38438,2167,4998,1472,29,50,347,256,550,403,1009,462
0500000US05051,05051,"Garland County, Arkansas",33276,2250,27160,2611,2907,1384,159,193,518,359,1278,1009,1254,634
0500000US05085,05085,"Lonoke County, Arkansas",28851,1806,24399,1759,3435,1110,62,106,297,237,168,142,490,327
0500000US05119,05119,"Pulaski County, Arkansas",108997,3375,96311,3579,5203,1106,790,579,1087,677,765,523,4841,1288
0500000US05125,05125,"Saline County, Arkansas",44433,2154,37661,2024,4939,1397,0,192,272,316,192,192,1369,585
