GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Car, truck, or van - drove alone","Margin of Error; Car, truck, or van - drove alone","Estimate; Car, truck, or van - carpooled","Margin of Error; Car, truck, or van - carpooled",Estimate; Public transportation (excluding taxicab),Margin of Error; Public transportation (excluding taxicab),Estimate; Walked,Margin of Error; Walked,"Estimate; Taxicab, motorcycle, bicycle, or other means","Margin of Error; Taxicab, motorcycle, bicycle, or other means",Estimate; Worked at home,Margin of Error; Worked at home
0500000US01003,01003,"Baldwin County, Alabama",69404,1981,57830,2945,6833,1522,96,114,1674,1410,440,239,2531,801
0500000US01015,01015,"Calhoun County, Alabama",36357,1970,32393,2021,3048,940,0,267,161,124,392,277,363,228
0500000US01043,01043,"Cullman County, Alabama",31043,1899,24414,1965,5235,1332,79,107,133,138,688,483,494,382
0500000US01049,01049,"DeKalb County, Alabama",24891,1958,20859,1969,3051,885,32,40,661,488,68,90,220,164
0500000US01051,01051,"Elmore County, Alabama",24710,1579,20955,1646,2504,952,66,108,450,368,217,281,518,357
0500000US01055,01055,"Etowah County, Alabama",34923,1918,29071,2149,4715,1384,0,267,215,207,293,207,629,360
0500000US01069,01069,"Houston County, Alabama",31324,1009,27733,1214,2407,643,42,48,79,71,545,331,518,204
0500000US01073,01073,"Jefferson County, Alabama",171037,3863,148610,3794,13690,1975,586,601,2102,715,1297,567,4752,1056
0500000US01077,01077,"Lauderdale County, Alabama",33102,1776,27761,2179,3560,1212,247,374,384,339,298,288,852,450
0500000US01081,01081,"Lee County, Alabama",43537,1944,36649,2003,3778,880,200,147,447,290,558,283,1905,710
0500000US01083,01083,"Limestone County, Alabama",27111,1663,24001,1643,2035,684,103,126,318,240,135,132,519,276
0500000US01089,01089,"Madison County, Alabama",102993,2644,89785,2839,9551,1721,186,181,874,517,412,360,2185,609
0500000US01095,01095,"Marshall County, Alabama",32718,1945,27594,2000,3153,862,143,218,251,274,332,328,1245,539
0500000US01097,01097,"Mobile County, Alabama",108087,3538,91388,3755,10010,1791,171,165,846,571,1862,856,3810,1014
0500000US01101,01101,"Montgomery County, Alabama",47146,1613,41896,1861,2967,910,94,124,403,258,195,160,1591,745
0500000US01103,01103,"Morgan County, Alabama",43501,1760,37226,2000,4472,1079,175,201,304,313,267,291,1057,478
0500000US01115,01115,"St. Clair County, Alabama",31793,2595,26243,2647,3241,1028,0,267,203,148,625,464,1481,877
0500000US01117,01117,"Shelby County, Alabama",77408,1788,66167,2063,5857,1162,484,497,304,245,309,209,4287,1099
0500000US01121,01121,"Talladega County, Alabama",22953,1706,19762,1877,1864,772,157,251,470,329,358,267,342,259
0500000US01125,01125,"Tuscaloosa County, Alabama",55368,1947,47793,2110,4750,1077,361,287,993,478,130,127,1341,495
0500000US01127,01127,"Walker County, Alabama",22376,1623,19670,1607,2029,638,17,29,43,74,189,249,428,248
0500000US02020,02020,"Anchorage Municipality, Alaska",102394,2815,79124,3288,10938,2001,961,512,2442,882,4083,1399,4846,1050
0500000US02090,02090,"Fairbanks North Star Borough, Alaska",37442,1541,26256,1808,5639,1373,243,233,1881,785,784,418,2639,651
0500000US02170,02170,"Matanuska-Susitna Borough, Alaska",32132,1654,22086,1728,5361,1181,179,143,971,433,1439,494,2096,647
0500000US04001,04001,"Apache County, Arizona",6640,911,5016,1290,848,785,0,292,460,388,134,175,182,165
0500000US04003,04003,"Cochise County, Arizona",29318,1628,22585,1655,2566,760,110,168,772,322,648,320,2637,741
0500000US04005,04005,"Coconino County, Arizona",41647,1681,29306,2273,3462,1046,286,321,3500,1027,1633,814,3460,957
0500000US04013,04013,"Maricopa County, Arizona",1128933,10145,889092,11377,111295,5860,17281,2610,16110,2205,21556,2407,73599,5430
0500000US04015,04015,"Mohave County, Arizona",59524,3300,43761,3296,11124,2368,461,515,1258,854,607,357,2313,1040
0500000US04017,04017,"Navajo County, Arizona",20835,1651,14908,1707,3644,1490,415,417,309,299,214,333,1345,641
0500000US04019,04019,"Pima County, Arizona",251839,4681,198076,5424,23805,2786,4196,999,6392,1531,5935,1321,13435,1902
0500000US04021,04021,"Pinal County, Arizona",72887,2673,53414,2866,11282,2030,65,110,773,379,2912,1234,4441,1239
0500000US04025,04025,"Yavapai County, Arizona",74260,3391,57100,3221,9936,2095,0,292,1576,666,923,531,4725,1324
0500000US04027,04027,"Yuma County, Arizona",27819,1513,22086,1562,2457,804,0,292,1544,512,647,427,1085,467
0500000US05007,05007,"Benton County, Arkansas",72836,2475,61467,2503,5975,1351,148,206,1336,567,1068,914,2842,871
0500000US05031,05031,"Craighead County, Arkansas",37323,1548,31493,1792,2655,747,0,267,400,275,353,293,2422,946
0500000US05045,05045,"Faulkner County, Arkansas",43049,1642,34479,2093,5801,1242,236,285,420,473,415,290,1698,648
0500000US05051,05051,"Garland County, Arkansas",35417,2324,27008,2570,4391,1268,303,373,492,346,1066,680,2157,790
0500000US05119,05119,"Pulaski County, Arkansas",108708,2806,91804,3013,8485,1642,751,516,1411,594,1642,1063,4615,1178
0500000US05125,05125,"Saline County, Arkansas",43221,2008,34670,1940,6165,1786,0,267,673,413,145,171,1568,560
0500000US05131,05131,"Sebastian County, Arkansas",44125,2099,36324,2221,4627,1246,86,108,613,447,687,453,1788,955
