"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"1999"	"1999"	"< 1 year"	"0"	15950	2376596	671.1
	"1999"	"1999"	"1 year"	"1"	1151	2364992	48.7
	"1999"	"1999"	"2 years"	"2"	794	2366675	33.5
	"1999"	"1999"	"3 years"	"3"	616	2407471	25.6
	"1999"	"1999"	"4 years"	"4"	501	2483304	20.2
	"1999"	"1999"	"5 years"	"5"	461	2510903	18.4
	"1999"	"1999"	"6 years"	"6"	394	2537092	15.5
	"1999"	"1999"	"7 years"	"7"	425	2614745	16.3
	"1999"	"1999"	"8 years"	"8"	423	2614819	16.2
	"1999"	"1999"	"9 years"	"9"	378	2634736	14.3
	"1999"	"1999"	"10 years"	"10"	412	2582180	16.0
	"1999"	"1999"	"11 years"	"11"	428	2515479	17.0
	"1999"	"1999"	"12 years"	"12"	409	2497272	16.4
	"1999"	"1999"	"13 years"	"13"	522	2487353	21.0
	"1999"	"1999"	"14 years"	"14"	703	2487503	28.3
	"1999"	"1999"	"15 years"	"15"	892	2437592	36.6
	"1999"	"1999"	"16 years"	"16"	1300	2490483	52.2
	"1999"	"1999"	"17 years"	"17"	1640	2493881	65.8
	"1999"	"1999"	"18 years"	"18"	2008	2454902	81.8
	"1999"	"1999"	"19 years"	"19"	2113	2506631	84.3
	"1999"	"1999"	"20 years"	"20"	2071	2399463	86.3
	"1999"	"1999"	"21 years"	"21"	2102	2307771	91.1
	"1999"	"1999"	"22 years"	"22"	1940	2280243	85.1
	"1999"	"1999"	"23 years"	"23"	1906	2212013	86.2
	"1999"	"1999"	"24 years"	"24"	1865	2275388	82.0
	"1999"	"1999"	"25 years"	"25"	1786	2279872	78.3
	"1999"	"1999"	"26 years"	"26"	1949	2290260	85.1
	"1999"	"1999"	"27 years"	"27"	2033	2443972	83.2
	"1999"	"1999"	"28 years"	"28"	2180	2584054	84.4
	"1999"	"1999"	"29 years"	"29"	2317	2619136	88.5
	"1999"	"1999"	"30 years"	"30"	2343	2645229	88.6
	"1999"	"1999"	"31 years"	"31"	2521	2488155	101.3
	"1999"	"1999"	"32 years"	"32"	2784	2553490	109.0
	"1999"	"1999"	"33 years"	"33"	2964	2569986	115.3
	"1999"	"1999"	"34 years"	"34"	3367	2734054	123.2
	"1999"	"1999"	"35 years"	"35"	3713	2875910	129.1
	"1999"	"1999"	"36 years"	"36"	3989	2833942	140.8
	"1999"	"1999"	"37 years"	"37"	4324	2853418	151.5
	"1999"	"1999"	"38 years"	"38"	4748	2824075	168.1
	"1999"	"1999"	"39 years"	"39"	5038	2867196	175.7
	"1999"	"1999"	"40 years"	"40"	5295	2896563	182.8
	"1999"	"1999"	"41 years"	"41"	5759	2757955	208.8
	"1999"	"1999"	"42 years"	"42"	6125	2778555	220.4
	"1999"	"1999"	"43 years"	"43"	6587	2656430	248.0
	"1999"	"1999"	"44 years"	"44"	7051	2625572	268.6
	"1999"	"1999"	"45 years"	"45"	7404	2612193	283.4
	"1999"	"1999"	"46 years"	"46"	7741	2460020	314.7
	"1999"	"1999"	"47 years"	"47"	7967	2421522	329.0
	"1999"	"1999"	"48 years"	"48"	8255	2280846	361.9
	"1999"	"1999"	"49 years"	"49"	8737	2309599	378.3
	"1999"	"1999"	"50 years"	"50"	9162	2306480	397.2
	"1999"	"1999"	"51 years"	"51"	9875	2198671	449.1
	"1999"	"1999"	"52 years"	"52"	10896	2362515	461.2
	"1999"	"1999"	"53 years"	"53"	9484	1705393	556.1
	"1999"	"1999"	"54 years"	"54"	10183	1773715	574.1
	"1999"	"1999"	"55 years"	"55"	11160	1733707	643.7
	"1999"	"1999"	"56 years"	"56"	12226	1771260	690.2
	"1999"	"1999"	"57 years"	"57"	11882	1535944	773.6
	"1999"	"1999"	"58 years"	"58"	12184	1447763	841.6
	"1999"	"1999"	"59 years"	"59"	12732	1382723	920.8
	"1999"	"1999"	"60 years"	"60"	13170	1375721	957.3
	"1999"	"1999"	"61 years"	"61"	14234	1292530	1101.3
	"1999"	"1999"	"62 years"	"62"	14903	1229915	1211.7
	"1999"	"1999"	"63 years"	"63"	16070	1216797	1320.7
	"1999"	"1999"	"64 years"	"64"	17592	1216786	1445.8
	"1999"	"1999"	"65 years"	"65"	18156	1125478	1613.2
	"1999"	"1999"	"66 years"	"66"	19191	1116049	1719.5
	"1999"	"1999"	"67 years"	"67"	20812	1124209	1851.3
	"1999"	"1999"	"68 years"	"68"	22677	1125615	2014.6
	"1999"	"1999"	"69 years"	"69"	25094	1112949	2254.7
	"1999"	"1999"	"70 years"	"70"	26341	1099357	2396.0
	"1999"	"1999"	"71 years"	"71"	28381	1069760	2653.0
	"1999"	"1999"	"72 years"	"72"	30463	1021569	2982.0
	"1999"	"1999"	"73 years"	"73"	32425	1001853	3236.5
	"1999"	"1999"	"74 years"	"74"	34402	1001839	3433.9
	"2000"	"2000"	"< 1 year"	"0"	16050	2380384	674.3
	"2000"	"2000"	"1 year"	"1"	1136	2387053	47.6
	"2000"	"2000"	"2 years"	"2"	791	2370282	33.4
	"2000"	"2000"	"3 years"	"3"	530	2407638	22.0
	"2000"	"2000"	"4 years"	"4"	479	2466953	19.4
	"2000"	"2000"	"5 years"	"5"	444	2488636	17.8
	"2000"	"2000"	"6 years"	"6"	401	2521601	15.9
	"2000"	"2000"	"7 years"	"7"	391	2581785	15.1
	"2000"	"2000"	"8 years"	"8"	380	2617739	14.5
	"2000"	"2000"	"9 years"	"9"	363	2667698	13.6
	"2000"	"2000"	"10 years"	"10"	366	2666926	13.7
	"2000"	"2000"	"11 years"	"11"	444	2566663	17.3
	"2000"	"2000"	"12 years"	"12"	434	2542633	17.1
	"2000"	"2000"	"13 years"	"13"	511	2498475	20.5
	"2000"	"2000"	"14 years"	"14"	687	2515776	27.3
	"2000"	"2000"	"15 years"	"15"	891	2491410	35.8
	"2000"	"2000"	"16 years"	"16"	1260	2466681	51.1
	"2000"	"2000"	"17 years"	"17"	1590	2511089	63.3
	"2000"	"2000"	"18 years"	"18"	1945	2504771	77.7
	"2000"	"2000"	"19 years"	"19"	2140	2529929	84.6
	"2000"	"2000"	"20 years"	"20"	2200	2481338	88.7
	"2000"	"2000"	"21 years"	"21"	2229	2363045	94.3
	"2000"	"2000"	"22 years"	"22"	2059	2323320	88.6
	"2000"	"2000"	"23 years"	"23"	1994	2287873	87.2
	"2000"	"2000"	"24 years"	"24"	1967	2282568	86.2
	"2000"	"2000"	"25 years"	"25"	1893	2345734	80.7
	"2000"	"2000"	"26 years"	"26"	1958	2266347	86.4
	"2000"	"2000"	"27 years"	"27"	2048	2369070	86.4
	"2000"	"2000"	"28 years"	"28"	2093	2483421	84.3
	"2000"	"2000"	"29 years"	"29"	2332	2653716	87.9
	"2000"	"2000"	"30 years"	"30"	2351	2706051	86.9
	"2000"	"2000"	"31 years"	"31"	2597	2528895	102.7
	"2000"	"2000"	"32 years"	"32"	2606	2519431	103.4
	"2000"	"2000"	"33 years"	"33"	2921	2530724	115.4
	"2000"	"2000"	"34 years"	"34"	3158	2629472	120.1
	"2000"	"2000"	"35 years"	"35"	3523	2825435	124.7
	"2000"	"2000"	"36 years"	"36"	3988	2811305	141.9
	"2000"	"2000"	"37 years"	"37"	4303	2815013	152.9
	"2000"	"2000"	"38 years"	"38"	4661	2832038	164.6
	"2000"	"2000"	"39 years"	"39"	4949	2863938	172.8
	"2000"	"2000"	"40 years"	"40"	5536	2928645	189.0
	"2000"	"2000"	"41 years"	"41"	5863	2765065	212.0
	"2000"	"2000"	"42 years"	"42"	6212	2808706	221.2
	"2000"	"2000"	"43 years"	"43"	6800	2718567	250.1
	"2000"	"2000"	"44 years"	"44"	7108	2657468	267.5
	"2000"	"2000"	"45 years"	"45"	7527	2676027	281.3
	"2000"	"2000"	"46 years"	"46"	7718	2515999	306.8
	"2000"	"2000"	"47 years"	"47"	8358	2477445	337.4
	"2000"	"2000"	"48 years"	"48"	8807	2382557	369.6
	"2000"	"2000"	"49 years"	"49"	9031	2310389	390.9
	"2000"	"2000"	"50 years"	"50"	9563	2341844	408.4
	"2000"	"2000"	"51 years"	"51"	9949	2210859	450.0
	"2000"	"2000"	"52 years"	"52"	10809	2262482	477.7
	"2000"	"2000"	"53 years"	"53"	11880	2215586	536.2
	"2000"	"2000"	"54 years"	"54"	10031	1725031	581.5
	"2000"	"2000"	"55 years"	"55"	10990	1738614	632.1
	"2000"	"2000"	"56 years"	"56"	11721	1717504	682.4
	"2000"	"2000"	"57 years"	"57"	13033	1723668	756.1
	"2000"	"2000"	"58 years"	"58"	12813	1521205	842.3
	"2000"	"2000"	"59 years"	"59"	13091	1420535	921.6
	"2000"	"2000"	"60 years"	"60"	13579	1385625	980.0
	"2000"	"2000"	"61 years"	"61"	14429	1318596	1094.3
	"2000"	"2000"	"62 years"	"62"	15267	1287067	1186.2
	"2000"	"2000"	"63 years"	"63"	15887	1215728	1306.8
	"2000"	"2000"	"64 years"	"64"	16963	1199571	1414.1
	"2000"	"2000"	"65 years"	"65"	18278	1195030	1529.5
	"2000"	"2000"	"66 years"	"66"	18619	1095819	1699.1
	"2000"	"2000"	"67 years"	"67"	20407	1113431	1832.8
	"2000"	"2000"	"68 years"	"68"	22078	1095518	2015.3
	"2000"	"2000"	"69 years"	"69"	23719	1105303	2145.9
	"2000"	"2000"	"70 years"	"70"	25866	1102838	2345.4
	"2000"	"2000"	"71 years"	"71"	27281	1046585	2606.7
	"2000"	"2000"	"72 years"	"72"	29712	1046201	2840.0
	"2000"	"2000"	"73 years"	"73"	31383	1009052	3110.1
	"2000"	"2000"	"74 years"	"74"	33124	985126	3362.4
	"2001"	"2001"	"< 1 year"	"0"	15978	2520442	633.9
	"2001"	"2001"	"1 year"	"1"	1206	2414809	49.9
	"2001"	"2001"	"2 years"	"2"	793	2375220	33.4
	"2001"	"2001"	"3 years"	"3"	597	2377393	25.1
	"2001"	"2001"	"4 years"	"4"	507	2403023	21.1
	"2001"	"2001"	"5 years"	"5"	400	2454891	16.3
	"2001"	"2001"	"6 years"	"6"	398	2491230	16.0
	"2001"	"2001"	"7 years"	"7"	355	2516248	14.1
	"2001"	"2001"	"8 years"	"8"	353	2569693	13.7
	"2001"	"2001"	"9 years"	"9"	362	2618881	13.8
	"2001"	"2001"	"10 years"	"10"	393	2674981	14.7
	"2001"	"2001"	"11 years"	"11"	391	2713229	14.4
	"2001"	"2001"	"12 years"	"12"	427	2609799	16.4
	"2001"	"2001"	"13 years"	"13"	526	2568230	20.5
	"2001"	"2001"	"14 years"	"14"	627	2530762	24.8
	"2001"	"2001"	"15 years"	"15"	846	2539464	33.3
	"2001"	"2001"	"16 years"	"16"	1246	2549905	48.9
	"2001"	"2001"	"17 years"	"17"	1643	2504567	65.6
	"2001"	"2001"	"18 years"	"18"	2039	2544680	80.1
	"2001"	"2001"	"19 years"	"19"	2240	2541650	88.1
	"2001"	"2001"	"20 years"	"20"	2231	2546317	87.6
	"2001"	"2001"	"21 years"	"21"	2402	2542362	94.5
	"2001"	"2001"	"22 years"	"22"	2177	2432010	89.5
	"2001"	"2001"	"23 years"	"23"	2169	2370581	91.5
	"2001"	"2001"	"24 years"	"24"	2067	2353870	87.8
	"2001"	"2001"	"25 years"	"25"	2112	2314605	91.2
	"2001"	"2001"	"26 years"	"26"	2189	2370570	92.3
	"2001"	"2001"	"27 years"	"27"	2084	2306488	90.4
	"2001"	"2001"	"28 years"	"28"	2296	2363960	97.1
	"2001"	"2001"	"29 years"	"29"	2372	2478817	95.7
	"2001"	"2001"	"30 years"	"30"	2599	2646599	98.2
	"2001"	"2001"	"31 years"	"31"	2659	2717049	97.9
	"2001"	"2001"	"32 years"	"32"	2778	2576028	107.8
	"2001"	"2001"	"33 years"	"33"	2892	2535309	114.1
	"2001"	"2001"	"34 years"	"34"	3108	2536391	122.5
	"2001"	"2001"	"35 years"	"35"	3596	2615709	137.5
	"2001"	"2001"	"36 years"	"36"	3933	2791223	140.9
	"2001"	"2001"	"37 years"	"37"	4481	2827292	158.5
	"2001"	"2001"	"38 years"	"38"	4912	2823180	174.0
	"2001"	"2001"	"39 years"	"39"	5184	2832654	183.0
	"2001"	"2001"	"40 years"	"40"	5614	2861826	196.2
	"2001"	"2001"	"41 years"	"41"	6094	2924152	208.4
	"2001"	"2001"	"42 years"	"42"	6249	2795312	223.6
	"2001"	"2001"	"43 years"	"43"	7004	2793786	250.7
	"2001"	"2001"	"44 years"	"44"	7420	2757115	269.1
	"2001"	"2001"	"45 years"	"45"	7710	2653071	290.6
	"2001"	"2001"	"46 years"	"46"	8236	2670745	308.4
	"2001"	"2001"	"47 years"	"47"	8656	2555199	338.8
	"2001"	"2001"	"48 years"	"48"	9157	2476132	369.8
	"2001"	"2001"	"49 years"	"49"	9663	2388386	404.6
	"2001"	"2001"	"50 years"	"50"	9835	2330800	422.0
	"2001"	"2001"	"51 years"	"51"	10277	2335079	440.1
	"2001"	"2001"	"52 years"	"52"	10841	2233153	485.5
	"2001"	"2001"	"53 years"	"53"	11645	2215894	525.5
	"2001"	"2001"	"54 years"	"54"	12750	2317717	550.1
	"2001"	"2001"	"55 years"	"55"	11029	1743373	632.6
	"2001"	"2001"	"56 years"	"56"	11677	1735133	673.0
	"2001"	"2001"	"57 years"	"57"	12682	1697416	747.1
	"2001"	"2001"	"58 years"	"58"	14243	1743455	816.9
	"2001"	"2001"	"59 years"	"59"	13765	1534318	897.1
	"2001"	"2001"	"60 years"	"60"	13914	1420887	979.2
	"2001"	"2001"	"61 years"	"61"	14500	1386003	1046.2
	"2001"	"2001"	"62 years"	"62"	15417	1312365	1174.7
	"2001"	"2001"	"63 years"	"63"	16191	1285525	1259.5
	"2001"	"2001"	"64 years"	"64"	17042	1210188	1408.2
	"2001"	"2001"	"65 years"	"65"	18018	1182234	1524.1
	"2001"	"2001"	"66 years"	"66"	19047	1185163	1607.1
	"2001"	"2001"	"67 years"	"67"	19831	1089618	1820.0
	"2001"	"2001"	"68 years"	"68"	21126	1087451	1942.7
	"2001"	"2001"	"69 years"	"69"	23178	1077622	2150.8
	"2001"	"2001"	"70 years"	"70"	24716	1067501	2315.3
	"2001"	"2001"	"71 years"	"71"	26866	1085624	2474.7
	"2001"	"2001"	"72 years"	"72"	28716	1021251	2811.8
	"2001"	"2001"	"73 years"	"73"	31218	1013361	3080.6
	"2001"	"2001"	"74 years"	"74"	32564	984413	3308.0
	"2002"	"2002"	"< 1 year"	"0"	16324	2492598	654.9
	"2002"	"2002"	"1 year"	"1"	1133	2513662	45.1
	"2002"	"2002"	"2 years"	"2"	783	2413812	32.4
	"2002"	"2002"	"3 years"	"3"	539	2376100	22.7
	"2002"	"2002"	"4 years"	"4"	480	2382151	20.1
	"2002"	"2002"	"5 years"	"5"	407	2405801	16.9
	"2002"	"2002"	"6 years"	"6"	350	2453471	14.3
	"2002"	"2002"	"7 years"	"7"	328	2496928	13.1
	"2002"	"2002"	"8 years"	"8"	371	2520108	14.7
	"2002"	"2002"	"9 years"	"9"	359	2580966	13.9
	"2002"	"2002"	"10 years"	"10"	382	2659327	14.4
	"2002"	"2002"	"11 years"	"11"	371	2686918	13.8
	"2002"	"2002"	"12 years"	"12"	475	2734723	17.4
	"2002"	"2002"	"13 years"	"13"	579	2626287	22.0
	"2002"	"2002"	"14 years"	"14"	659	2580912	25.5
	"2002"	"2002"	"15 years"	"15"	829	2556919	32.4
	"2002"	"2002"	"16 years"	"16"	1387	2569249	54.0
	"2002"	"2002"	"17 years"	"17"	1630	2578612	63.2
	"2002"	"2002"	"18 years"	"18"	2074	2537120	81.7
	"2002"	"2002"	"19 years"	"19"	2285	2563645	89.1
	"2002"	"2002"	"20 years"	"20"	2296	2557714	89.8
	"2002"	"2002"	"21 years"	"21"	2437	2572183	94.7
	"2002"	"2002"	"22 years"	"22"	2305	2570722	89.7
	"2002"	"2002"	"23 years"	"23"	2199	2464779	89.2
	"2002"	"2002"	"24 years"	"24"	2176	2401169	90.6
	"2002"	"2002"	"25 years"	"25"	2081	2389415	87.1
	"2002"	"2002"	"26 years"	"26"	2112	2327519	90.7
	"2002"	"2002"	"27 years"	"27"	2050	2390029	85.8
	"2002"	"2002"	"28 years"	"28"	2167	2320931	93.4
	"2002"	"2002"	"29 years"	"29"	2217	2372002	93.5
	"2002"	"2002"	"30 years"	"30"	2449	2504921	97.8
	"2002"	"2002"	"31 years"	"31"	2640	2639727	100.0
	"2002"	"2002"	"32 years"	"32"	2764	2735394	101.0
	"2002"	"2002"	"33 years"	"33"	2866	2582045	111.0
	"2002"	"2002"	"34 years"	"34"	3000	2543022	118.0
	"2002"	"2002"	"35 years"	"35"	3305	2548838	129.7
	"2002"	"2002"	"36 years"	"36"	3655	2618239	139.6
	"2002"	"2002"	"37 years"	"37"	4201	2791766	150.5
	"2002"	"2002"	"38 years"	"38"	4694	2829115	165.9
	"2002"	"2002"	"39 years"	"39"	5139	2824638	181.9
	"2002"	"2002"	"40 years"	"40"	5517	2831285	194.9
	"2002"	"2002"	"41 years"	"41"	6173	2863721	215.6
	"2002"	"2002"	"42 years"	"42"	6520	2921896	223.1
	"2002"	"2002"	"43 years"	"43"	7051	2794948	252.3
	"2002"	"2002"	"44 years"	"44"	7579	2785902	272.0
	"2002"	"2002"	"45 years"	"45"	7975	2749666	290.0
	"2002"	"2002"	"46 years"	"46"	8385	2651253	316.3
	"2002"	"2002"	"47 years"	"47"	8876	2668373	332.6
	"2002"	"2002"	"48 years"	"48"	9510	2548008	373.2
	"2002"	"2002"	"49 years"	"49"	9802	2473795	396.2
	"2002"	"2002"	"50 years"	"50"	10285	2379165	432.3
	"2002"	"2002"	"51 years"	"51"	10596	2330277	454.7
	"2002"	"2002"	"52 years"	"52"	11077	2326157	476.2
	"2002"	"2002"	"53 years"	"53"	11826	2229105	530.5
	"2002"	"2002"	"54 years"	"54"	12526	2210407	566.7
	"2002"	"2002"	"55 years"	"55"	13649	2303439	592.5
	"2002"	"2002"	"56 years"	"56"	11952	1738056	687.7
	"2002"	"2002"	"57 years"	"57"	12454	1725282	721.9
	"2002"	"2002"	"58 years"	"58"	13567	1686919	804.2
	"2002"	"2002"	"59 years"	"59"	15195	1729584	878.5
	"2002"	"2002"	"60 years"	"60"	14827	1517910	976.8
	"2002"	"2002"	"61 years"	"61"	14609	1412868	1034.0
	"2002"	"2002"	"62 years"	"62"	15561	1372926	1133.4
	"2002"	"2002"	"63 years"	"63"	16312	1298963	1255.8
	"2002"	"2002"	"64 years"	"64"	17206	1269091	1355.8
	"2002"	"2002"	"65 years"	"65"	17641	1196650	1474.2
	"2002"	"2002"	"66 years"	"66"	18582	1165816	1593.9
	"2002"	"2002"	"67 years"	"67"	20159	1168533	1725.2
	"2002"	"2002"	"68 years"	"68"	20645	1072089	1925.7
	"2002"	"2002"	"69 years"	"69"	22265	1067475	2085.8
	"2002"	"2002"	"70 years"	"70"	24462	1053906	2321.1
	"2002"	"2002"	"71 years"	"71"	26253	1046510	2508.6
	"2002"	"2002"	"72 years"	"72"	28257	1058529	2669.5
	"2002"	"2002"	"73 years"	"73"	29801	995023	2995.0
	"2002"	"2002"	"74 years"	"74"	32482	982352	3306.6
	"2003"	"2003"	"< 1 year"	"0"	16222	2516616	644.6
	"2003"	"2003"	"1 year"	"1"	1113	2479618	44.9
	"2003"	"2003"	"2 years"	"2"	789	2509496	31.4
	"2003"	"2003"	"3 years"	"3"	598	2414408	24.8
	"2003"	"2003"	"4 years"	"4"	447	2381510	18.8
	"2003"	"2003"	"5 years"	"5"	398	2383375	16.7
	"2003"	"2003"	"6 years"	"6"	357	2402280	14.9
	"2003"	"2003"	"7 years"	"7"	353	2459487	14.4
	"2003"	"2003"	"8 years"	"8"	341	2500806	13.6
	"2003"	"2003"	"9 years"	"9"	328	2532938	12.9
	"2003"	"2003"	"10 years"	"10"	410	2635105	15.6
	"2003"	"2003"	"11 years"	"11"	380	2666398	14.3
	"2003"	"2003"	"12 years"	"12"	438	2708804	16.2
	"2003"	"2003"	"13 years"	"13"	550	2748474	20.0
	"2003"	"2003"	"14 years"	"14"	673	2634656	25.5
	"2003"	"2003"	"15 years"	"15"	843	2606968	32.3
	"2003"	"2003"	"16 years"	"16"	1295	2585627	50.1
	"2003"	"2003"	"17 years"	"17"	1636	2592287	63.1
	"2003"	"2003"	"18 years"	"18"	2158	2609604	82.7
	"2003"	"2003"	"19 years"	"19"	2320	2547953	91.1
	"2003"	"2003"	"20 years"	"20"	2388	2564928	93.1
	"2003"	"2003"	"21 years"	"21"	2397	2571265	93.2
	"2003"	"2003"	"22 years"	"22"	2536	2584185	98.1
	"2003"	"2003"	"23 years"	"23"	2351	2590708	90.7
	"2003"	"2003"	"24 years"	"24"	2295	2484928	92.4
	"2003"	"2003"	"25 years"	"25"	2172	2429689	89.4
	"2003"	"2003"	"26 years"	"26"	2200	2388861	92.1
	"2003"	"2003"	"27 years"	"27"	2139	2342355	91.3
	"2003"	"2003"	"28 years"	"28"	2126	2396661	88.7
	"2003"	"2003"	"29 years"	"29"	2195	2320421	94.6
	"2003"	"2003"	"30 years"	"30"	2253	2400666	93.8
	"2003"	"2003"	"31 years"	"31"	2483	2487087	99.8
	"2003"	"2003"	"32 years"	"32"	2746	2660703	103.2
	"2003"	"2003"	"33 years"	"33"	3015	2736133	110.2
	"2003"	"2003"	"34 years"	"34"	3082	2585435	119.2
	"2003"	"2003"	"35 years"	"35"	3351	2555005	131.2
	"2003"	"2003"	"36 years"	"36"	3561	2546237	139.9
	"2003"	"2003"	"37 years"	"37"	3936	2613728	150.6
	"2003"	"2003"	"38 years"	"38"	4482	2790699	160.6
	"2003"	"2003"	"39 years"	"39"	4995	2828656	176.6
	"2003"	"2003"	"40 years"	"40"	5521	2820365	195.8
	"2003"	"2003"	"41 years"	"41"	5903	2833018	208.4
	"2003"	"2003"	"42 years"	"42"	6508	2858394	227.7
	"2003"	"2003"	"43 years"	"43"	7004	2920738	239.8
	"2003"	"2003"	"44 years"	"44"	7561	2782946	271.7
	"2003"	"2003"	"45 years"	"45"	7977	2776647	287.3
	"2003"	"2003"	"46 years"	"46"	8773	2748632	319.2
	"2003"	"2003"	"47 years"	"47"	9094	2649482	343.2
	"2003"	"2003"	"48 years"	"48"	9613	2658634	361.6
	"2003"	"2003"	"49 years"	"49"	10207	2546103	400.9
	"2003"	"2003"	"50 years"	"50"	10566	2462206	429.1
	"2003"	"2003"	"51 years"	"51"	10930	2381062	459.0
	"2003"	"2003"	"52 years"	"52"	11394	2318863	491.4
	"2003"	"2003"	"53 years"	"53"	11795	2323307	507.7
	"2003"	"2003"	"54 years"	"54"	12757	2224889	573.4
	"2003"	"2003"	"55 years"	"55"	13460	2192951	613.8
	"2003"	"2003"	"56 years"	"56"	14765	2298852	642.3
	"2003"	"2003"	"57 years"	"57"	12752	1727201	738.3
	"2003"	"2003"	"58 years"	"58"	13480	1715377	785.8
	"2003"	"2003"	"59 years"	"59"	14656	1672440	876.3
	"2003"	"2003"	"60 years"	"60"	16107	1708809	942.6
	"2003"	"2003"	"61 years"	"61"	15809	1512386	1045.3
	"2003"	"2003"	"62 years"	"62"	15845	1399649	1132.1
	"2003"	"2003"	"63 years"	"63"	16312	1359256	1200.1
	"2003"	"2003"	"64 years"	"64"	17205	1281588	1342.5
	"2003"	"2003"	"65 years"	"65"	18116	1255689	1442.7
	"2003"	"2003"	"66 years"	"66"	18374	1179922	1557.2
	"2003"	"2003"	"67 years"	"67"	19803	1148849	1723.7
	"2003"	"2003"	"68 years"	"68"	21087	1149637	1834.2
	"2003"	"2003"	"69 years"	"69"	21690	1052113	2061.6
	"2003"	"2003"	"70 years"	"70"	23498	1042716	2253.5
	"2003"	"2003"	"71 years"	"71"	24932	1034111	2411.0
	"2003"	"2003"	"72 years"	"72"	27298	1019413	2677.8
	"2003"	"2003"	"73 years"	"73"	29570	1031976	2865.4
	"2003"	"2003"	"74 years"	"74"	30891	964033	3204.4
	"2004"	"2004"	"< 1 year"	"0"	16310	2535318	643.3
	"2004"	"2004"	"1 year"	"1"	1171	2497048	46.9
	"2004"	"2004"	"2 years"	"2"	694	2473041	28.1
	"2004"	"2004"	"3 years"	"3"	535	2509580	21.3
	"2004"	"2004"	"4 years"	"4"	440	2421445	18.2
	"2004"	"2004"	"5 years"	"5"	405	2382159	17.0
	"2004"	"2004"	"6 years"	"6"	359	2377429	15.1
	"2004"	"2004"	"7 years"	"7"	312	2410034	12.9
	"2004"	"2004"	"8 years"	"8"	311	2462352	12.6
	"2004"	"2004"	"9 years"	"9"	359	2515956	14.3
	"2004"	"2004"	"10 years"	"10"	349	2600524	13.4
	"2004"	"2004"	"11 years"	"11"	346	2636910	13.1
	"2004"	"2004"	"12 years"	"12"	437	2687872	16.3
	"2004"	"2004"	"13 years"	"13"	536	2718902	19.7
	"2004"	"2004"	"14 years"	"14"	705	2750697	25.6
	"2004"	"2004"	"15 years"	"15"	865	2661423	32.5
	"2004"	"2004"	"16 years"	"16"	1283	2634459	48.7
	"2004"	"2004"	"17 years"	"17"	1567	2604217	60.2
	"2004"	"2004"	"18 years"	"18"	2138	2620303	81.6
	"2004"	"2004"	"19 years"	"19"	2196	2618499	83.9
	"2004"	"2004"	"20 years"	"20"	2215	2549311	86.9
	"2004"	"2004"	"21 years"	"21"	2458	2584182	95.1
	"2004"	"2004"	"22 years"	"22"	2393	2587825	92.5
	"2004"	"2004"	"23 years"	"23"	2301	2609292	88.2
	"2004"	"2004"	"24 years"	"24"	2298	2615066	87.9
