"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"1999"	"1999"	"< 1 year"	"0"	15950	2374487	671.7
	"1999"	"1999"	"1 year"	"1"	1153	2363433	48.8
	"1999"	"1999"	"2 years"	"2"	799	2365382	33.8
	"1999"	"1999"	"3 years"	"3"	617	2405816	25.6
	"1999"	"1999"	"4 years"	"4"	503	2481557	20.3
	"1999"	"1999"	"5 years"	"5"	460	2509253	18.3
	"1999"	"1999"	"6 years"	"6"	393	2535620	15.5
	"1999"	"1999"	"7 years"	"7"	423	2613153	16.2
	"1999"	"1999"	"8 years"	"8"	422	2613188	16.1
	"1999"	"1999"	"9 years"	"9"	379	2633097	14.4
	"1999"	"1999"	"10 years"	"10"	410	2580775	15.9
	"1999"	"1999"	"11 years"	"11"	427	2514213	17.0
	"1999"	"1999"	"12 years"	"12"	410	2496089	16.4
	"1999"	"1999"	"13 years"	"13"	523	2486639	21.0
	"1999"	"1999"	"14 years"	"14"	703	2487205	28.3
	"1999"	"1999"	"15 years"	"15"	891	2437245	36.6
	"1999"	"1999"	"16 years"	"16"	1302	2490477	52.3
	"1999"	"1999"	"17 years"	"17"	1641	2493695	65.8
	"1999"	"1999"	"18 years"	"18"	2013	2454426	82.0
	"1999"	"1999"	"19 years"	"19"	2117	2505730	84.5
	"1999"	"1999"	"20 years"	"20"	2068	2398857	86.2
	"1999"	"1999"	"21 years"	"21"	2099	2306761	91.0
	"1999"	"1999"	"22 years"	"22"	1939	2278596	85.1
	"1999"	"1999"	"23 years"	"23"	1909	2209854	86.4
	"1999"	"1999"	"24 years"	"24"	1860	2272395	81.9
	"1999"	"1999"	"25 years"	"25"	1780	2276246	78.2
	"1999"	"1999"	"26 years"	"26"	1951	2286465	85.3
	"1999"	"1999"	"27 years"	"27"	2030	2438862	83.2
	"1999"	"1999"	"28 years"	"28"	2174	2578586	84.3
	"1999"	"1999"	"29 years"	"29"	2315	2613322	88.6
	"1999"	"1999"	"30 years"	"30"	2344	2640124	88.8
	"1999"	"1999"	"31 years"	"31"	2517	2483640	101.3
	"1999"	"1999"	"32 years"	"32"	2785	2549177	109.3
	"1999"	"1999"	"33 years"	"33"	2964	2565555	115.5
	"1999"	"1999"	"34 years"	"34"	3360	2729578	123.1
	"1999"	"1999"	"35 years"	"35"	3712	2871625	129.3
	"1999"	"1999"	"36 years"	"36"	3978	2829927	140.6
	"1999"	"1999"	"37 years"	"37"	4323	2849836	151.7
	"1999"	"1999"	"38 years"	"38"	4741	2820609	168.1
	"1999"	"1999"	"39 years"	"39"	5036	2863944	175.8
	"1999"	"1999"	"40 years"	"40"	5294	2893353	183.0
	"1999"	"1999"	"41 years"	"41"	5773	2755267	209.5
	"1999"	"1999"	"42 years"	"42"	6114	2775989	220.2
	"1999"	"1999"	"43 years"	"43"	6591	2654264	248.3
	"1999"	"1999"	"44 years"	"44"	7042	2623621	268.4
	"1999"	"1999"	"45 years"	"45"	7412	2610547	283.9
	"1999"	"1999"	"46 years"	"46"	7734	2458450	314.6
	"1999"	"1999"	"47 years"	"47"	7963	2419810	329.1
	"1999"	"1999"	"48 years"	"48"	8262	2279569	362.4
	"1999"	"1999"	"49 years"	"49"	8729	2307944	378.2
	"1999"	"1999"	"50 years"	"50"	9155	2304850	397.2
	"1999"	"1999"	"51 years"	"51"	9866	2197197	449.0
	"1999"	"1999"	"52 years"	"52"	10897	2360920	461.6
	"1999"	"1999"	"53 years"	"53"	9490	1704361	556.8
	"1999"	"1999"	"54 years"	"54"	10186	1772829	574.6
	"1999"	"1999"	"55 years"	"55"	11171	1732858	644.7
	"1999"	"1999"	"56 years"	"56"	12227	1770485	690.6
	"1999"	"1999"	"57 years"	"57"	11881	1535206	773.9
	"1999"	"1999"	"58 years"	"58"	12185	1447419	841.8
	"1999"	"1999"	"59 years"	"59"	12723	1382407	920.4
	"1999"	"1999"	"60 years"	"60"	13184	1375576	958.4
	"1999"	"1999"	"61 years"	"61"	14239	1292323	1101.8
	"1999"	"1999"	"62 years"	"62"	14913	1229790	1212.6
	"1999"	"1999"	"63 years"	"63"	16079	1216619	1321.6
	"1999"	"1999"	"64 years"	"64"	17605	1216894	1446.7
	"1999"	"1999"	"65 years"	"65"	18172	1125586	1614.4
	"1999"	"1999"	"66 years"	"66"	19209	1116226	1720.9
	"1999"	"1999"	"67 years"	"67"	20832	1124327	1852.8
	"1999"	"1999"	"68 years"	"68"	22682	1125896	2014.6
	"1999"	"1999"	"69 years"	"69"	25121	1113293	2256.5
	"1999"	"1999"	"70 years"	"70"	26362	1099652	2397.3
	"1999"	"1999"	"71 years"	"71"	28402	1070132	2654.1
	"1999"	"1999"	"72 years"	"72"	30485	1021832	2983.4
	"1999"	"1999"	"73 years"	"73"	32398	1002149	3232.9
	"1999"	"1999"	"74 years"	"74"	34409	1002445	3432.5
	"2000"	"2000"	"< 1 year"	"0"	16030	2378130	674.1
	"2000"	"2000"	"1 year"	"1"	1138	2385134	47.7
	"2000"	"2000"	"2 years"	"2"	789	2368703	33.3
	"2000"	"2000"	"3 years"	"3"	527	2405944	21.9
	"2000"	"2000"	"4 years"	"4"	482	2465083	19.6
	"2000"	"2000"	"5 years"	"5"	443	2486833	17.8
	"2000"	"2000"	"6 years"	"6"	400	2519978	15.9
	"2000"	"2000"	"7 years"	"7"	392	2579945	15.2
	"2000"	"2000"	"8 years"	"8"	380	2615965	14.5
	"2000"	"2000"	"9 years"	"9"	364	2665779	13.7
	"2000"	"2000"	"10 years"	"10"	366	2665264	13.7
	"2000"	"2000"	"11 years"	"11"	442	2565099	17.2
	"2000"	"2000"	"12 years"	"12"	433	2540983	17.0
	"2000"	"2000"	"13 years"	"13"	510	2497370	20.4
	"2000"	"2000"	"14 years"	"14"	690	2515089	27.4
	"2000"	"2000"	"15 years"	"15"	888	2490678	35.7
	"2000"	"2000"	"16 years"	"16"	1261	2466372	51.1
	"2000"	"2000"	"17 years"	"17"	1585	2510773	63.1
	"2000"	"2000"	"18 years"	"18"	1955	2504181	78.1
	"2000"	"2000"	"19 years"	"19"	2140	2528913	84.6
	"2000"	"2000"	"20 years"	"20"	2203	2480625	88.8
	"2000"	"2000"	"21 years"	"21"	2228	2361874	94.3
	"2000"	"2000"	"22 years"	"22"	2060	2321354	88.7
	"2000"	"2000"	"23 years"	"23"	1984	2285349	86.8
	"2000"	"2000"	"24 years"	"24"	1963	2279340	86.1
	"2000"	"2000"	"25 years"	"25"	1896	2342035	81.0
	"2000"	"2000"	"26 years"	"26"	1953	2262356	86.3
	"2000"	"2000"	"27 years"	"27"	2043	2364379	86.4
	"2000"	"2000"	"28 years"	"28"	2084	2478286	84.1
	"2000"	"2000"	"29 years"	"29"	2330	2647796	88.0
	"2000"	"2000"	"30 years"	"30"	2347	2700622	86.9
	"2000"	"2000"	"31 years"	"31"	2591	2524110	102.7
	"2000"	"2000"	"32 years"	"32"	2606	2514768	103.6
